date,spy_return,position,turnover,trading_cost,leverage_financing,net_return
1993-08-04 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-05 13:30:00+00:00,-0.0020831428314530553,0.0,0.0,0.0,0.0,-0.0
1993-08-06 13:30:00+00:00,0.0013917628991624298,0.0,0.0,0.0,0.0,0.0
1993-08-09 13:30:00+00:00,0.005559161587203265,0.0,0.0,0.0,0.0,0.0
1993-08-10 13:30:00+00:00,-0.0006909205924415796,0.0,0.0,0.0,0.0,-0.0
1993-08-11 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-12 13:30:00+00:00,-0.0027662012650095935,0.0,0.0,0.0,0.0,-0.0
1993-08-13 13:30:00+00:00,0.001387013401977999,0.0,0.0,0.0,0.0,0.0
1993-08-16 13:30:00+00:00,0.005540292925281909,0.0,0.0,0.0,0.0,0.0
1993-08-17 13:30:00+00:00,0.003443462568524902,0.0,0.0,0.0,0.0,0.0
1993-08-18 13:30:00+00:00,0.0054902561324920995,0.0,0.0,0.0,0.0,0.0
1993-08-19 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-20 13:30:00+00:00,0.0006830317697552601,0.0,0.0,0.0,0.0,0.0
1993-08-23 13:30:00+00:00,-0.0020455224141887607,0.0,0.0,0.0,0.0,-0.0
1993-08-24 13:30:00+00:00,0.010935169860480043,0.0,0.0,0.0,0.0,0.0
1993-08-25 13:30:00+00:00,0.0006764176233025054,0.0,0.0,0.0,0.0,0.0
1993-08-26 13:30:00+00:00,0.0006758861267410765,0.0,0.0,0.0,0.0,0.0
1993-08-27 13:30:00+00:00,-0.0006754296132358562,0.0,0.0,0.0,0.0,-0.0
1993-08-30 13:30:00+00:00,0.004053682929571645,0.0,0.0,0.0,0.0,0.0
1993-08-31 13:30:00+00:00,0.002692185649714185,0.0,0.0,0.0,0.0,0.0
1993-09-01 13:30:00+00:00,-0.0013418147236392564,0.0,0.0,0.0,0.0,-0.0
1993-09-02 13:30:00+00:00,-0.003360816801321387,0.0,0.0,0.0,0.0,-0.0
1993-09-03 13:30:00+00:00,0.0006748153929652112,0.0,0.0,0.0,0.0,0.0
1993-09-07 13:30:00+00:00,-0.006738937157764968,0.0,0.0,0.0,0.0,-0.0
1993-09-08 13:30:00+00:00,-0.0033919191523006376,0.0,0.0,0.0,0.0,-0.0
1993-09-09 13:30:00+00:00,0.0020425419460332606,0.0,0.0,0.0,0.0,0.0
1993-09-10 13:30:00+00:00,0.008830907549205902,0.0,0.0,0.0,0.0,0.0
1993-09-13 13:30:00+00:00,0.0006730923523563526,0.0,0.0,0.0,0.0,0.0
1993-09-14 13:30:00+00:00,-0.004037316926863932,0.0,0.0,0.0,0.0,-0.0
1993-09-15 13:30:00+00:00,0.002703098916725599,0.0,0.0,0.0,0.0,0.0
1993-09-16 13:30:00+00:00,-0.004043421546527037,0.0,0.0,0.0,0.0,-0.0
1993-09-17 13:30:00+00:00,-0.0019389323683464132,0.0,0.0,0.0,0.0,-0.0
1993-09-20 13:30:00+00:00,-0.008185817201049828,0.0,0.0,0.0,0.0,-0.0
1993-09-21 13:30:00+00:00,-0.003438544330785387,0.0,0.0,0.0,0.0,-0.0
1993-09-22 13:30:00+00:00,0.00828170460186417,0.0,0.0,0.0,0.0,0.0
1993-09-23 13:30:00+00:00,0.005475488486379021,0.0,0.0,0.0,0.0,0.0
1993-09-24 13:30:00+00:00,-0.002723430252085768,0.0,0.0,0.0,0.0,-0.0
1993-09-27 13:30:00+00:00,0.01092235190434132,0.0,0.0,0.0,0.0,0.0
1993-09-28 13:30:00+00:00,-0.0020259111289697707,0.0,0.0,0.0,0.0,-0.0
1993-09-29 13:30:00+00:00,-0.0033827078158132906,0.0,0.0,0.0,0.0,-0.0
1993-09-30 13:30:00+00:00,-0.0020374331530974565,0.0,0.0,0.0,0.0,-0.0
1993-10-01 13:30:00+00:00,0.004762205529502683,0.0,0.0,0.0,0.0,0.0
1993-10-04 13:30:00+00:00,0.001354191826807849,0.0,0.0,0.0,0.0,0.0
1993-10-05 13:30:00+00:00,-0.0013523604713107096,0.0,0.0,0.0,0.0,-0.0
1993-10-06 13:30:00+00:00,-0.0006766152052571917,0.0,0.0,0.0,0.0,-0.0
1993-10-07 13:30:00+00:00,-0.0027098474020743613,0.0,0.0,0.0,0.0,-0.0
1993-10-08 13:30:00+00:00,0.0013580487671669417,0.0,0.0,0.0,0.0,0.0
1993-10-11 13:30:00+00:00,0.0020353108838258027,0.0,0.0,0.0,0.0,0.0
1993-10-12 13:30:00+00:00,0.001354191826807849,0.0,0.0,0.0,0.0,0.0
1993-10-13 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
1993-10-14 13:30:00+00:00,0.012846796709224284,0.0,0.0,0.0,0.0,0.0
1993-10-15 13:30:00+00:00,0.00533980848003579,0.0,0.0,0.0,0.0,0.0
1993-10-18 13:30:00+00:00,-0.002655723186824277,0.0,0.0,0.0,0.0,-0.0
1993-10-19 13:30:00+00:00,-0.007322958505780464,0.0,0.0,0.0,0.0,-0.0
1993-10-20 13:30:00+00:00,0.0013411824779605563,0.0,0.0,0.0,0.0,0.0
1993-10-21 13:30:00+00:00,-0.0013393861167694254,0.0,0.0,0.0,0.0,-0.0
1993-10-22 13:30:00+00:00,-0.004695127691458412,0.0,0.0,0.0,0.0,-0.0
1993-10-25 13:30:00+00:00,0.002695680867540684,0.0,0.0,0.0,0.0,0.0
1993-10-26 13:30:00+00:00,-0.0006723470041688495,0.0,0.0,0.0,0.0,-0.0
1993-10-27 13:30:00+00:00,0.0006727993588022674,0.0,0.0,0.0,0.0,0.0
1993-10-28 13:30:00+00:00,0.007392220037100605,0.0,0.0,0.0,0.0,0.0
1993-10-29 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-01 14:30:00+00:00,0.002668195958210662,0.0,0.0,0.0,0.0,0.0
1993-11-02 14:30:00+00:00,-0.0006654192599194753,0.0,0.0,0.0,0.0,-0.0
1993-11-03 14:30:00+00:00,-0.012649929930279358,0.0,0.0,0.0,0.0,-0.0
1993-11-04 14:30:00+00:00,-0.010788231496939638,0.0,0.0,0.0,0.0,-0.0
1993-11-05 14:30:00+00:00,0.004770971762250609,0.0,0.0,0.0,0.0,0.0
1993-11-08 14:30:00+00:00,0.0013573185562771872,0.0,0.0,0.0,0.0,0.0
1993-11-09 14:30:00+00:00,0.0006770733233627535,0.0,0.0,0.0,0.0,0.0
1993-11-10 14:30:00+00:00,0.007448165980092236,0.0,0.0,0.0,0.0,0.0
1993-11-11 14:30:00+00:00,-0.002688433708229687,0.0,0.0,0.0,0.0,-0.0
1993-11-12 14:30:00+00:00,0.00471727590418447,3.0,3.0,0.0015,0.00031746031746031746,0.012334367395093094
1993-11-15 14:30:00+00:00,-0.0006711406937562892,3.0,0.0,0.0,0.00031746031746031746,-0.002330882398729185
1993-11-16 14:30:00+00:00,0.004697767730094338,3.0,0.0,0.0,0.00031746031746031746,0.013775842872822696
1993-11-17 14:30:00+00:00,-0.0053441071623366865,3.0,0.0,0.0,0.00031746031746031746,-0.016349781804470376
1993-11-18 14:30:00+00:00,-0.0026861166079488186,3.0,0.0,0.0,0.00031746031746031746,-0.008375810141306773
1993-11-19 14:30:00+00:00,-0.002019939890955169,3.0,0.0,0.0,0.00031746031746031746,-0.006377279990325824
1993-11-22 14:30:00+00:00,-0.006072821974987597,3.0,0.0,0.0,0.00031746031746031746,-0.018535926242423107
1993-11-23 14:30:00+00:00,0.005431103428560569,3.0,0.0,0.0,0.00031746031746031746,0.01597584996822139
1993-11-24 14:30:00+00:00,0.004051158460059767,3.0,0.0,0.0,0.00031746031746031746,0.011836015062718985
1993-11-26 14:30:00+00:00,0.0006727993588022674,3.0,0.0,0.0,0.00031746031746031746,0.0017009377589464847
1993-11-29 14:30:00+00:00,-0.004032467041489629,3.0,0.0,0.0,0.00031746031746031746,-0.012414861441929204
1993-11-30 14:30:00+00:00,0.0006742584373331528,3.0,0.0,0.0,0.00031746031746031746,0.001705314994539141
1993-12-01 14:30:00+00:00,0.0013488603886409045,3.0,0.0,0.0,0.00031746031746031746,0.003729120848462396
1993-12-02 14:30:00+00:00,0.002693351263508781,3.0,0.0,0.0,0.00031746031746031746,0.0077625934730660255
1993-12-03 14:30:00+00:00,0.0040298351437746405,3.0,0.0,0.0,0.00031746031746031746,0.011772045113863604
1993-12-06 14:30:00+00:00,0.003344534632208518,3.0,0.0,0.0,0.00031746031746031746,0.009716143579165237
1993-12-07 14:30:00+00:00,-0.0006665315592462306,3.0,0.0,0.0,0.00031746031746031746,-0.0023170549951990094
1993-12-08 14:30:00+00:00,0.0,3.0,0.0,0.0,0.00031746031746031746,-0.00031746031746031746
1993-12-09 14:30:00+00:00,-0.0033360465141698548,3.0,0.0,0.0,0.00031746031746031746,-0.010325599859969881
1993-12-10 14:30:00+00:00,-0.0020072603250820276,3.0,0.0,0.0,0.00031746031746031746,-0.0063392412927064
1993-12-13 14:30:00+00:00,0.00603579734496118,3.0,0.0,0.0,0.00031746031746031746,0.017789931717423223
1993-12-14 14:30:00+00:00,-0.007333667679292666,3.0,0.0,0.0,0.00031746031746031746,-0.022318463355338315
1993-12-15 14:30:00+00:00,-0.0013427648675959913,3.0,0.0,0.0,0.00031746031746031746,-0.004345754920248291
1993-12-16 14:30:00+00:00,0.00336260109712061,3.0,0.0,0.0,0.00031746031746031746,0.009770342973901513
1993-12-17 14:30:00+00:00,0.0054955517760499895,3.0,0.0,0.0,0.00031746031746031746,0.01616919501068965
1993-12-20 14:30:00+00:00,0.0013422055493799157,3.0,0.0,0.0,0.00031746031746031746,0.0037091563306794295
1993-12-21 14:30:00+00:00,-0.0033505071243177253,3.0,0.0,0.0,0.00031746031746031746,-0.010368981690413493
1993-12-22 14:30:00+00:00,0.006723979271974212,3.0,0.0,0.0,0.00031746031746031746,0.01985447749846232
1993-12-23 14:30:00+00:00,-0.0006679649115864938,3.0,0.0,0.0,0.00031746031746031746,-0.002321355052219799
1993-12-27 14:30:00+00:00,0.00534714605669917,3.0,0.0,0.0,0.00031746031746031746,0.015723977852637194
1993-12-28 14:30:00+00:00,0.0019957230487221977,3.0,0.0,0.0,0.00031746031746031746,0.005669708828706276
1993-12-29 14:30:00+00:00,-0.001327784054108272,3.0,0.0,0.0,0.00031746031746031746,-0.004300812479785133
1993-12-30 14:30:00+00:00,-0.003986125224898496,3.0,0.0,0.0,0.00031746031746031746,-0.012275835992155804
1993-12-31 14:30:00+00:00,-0.0053373826234675015,3.0,0.0,0.0,0.00031746031746031746,-0.01632960818786282
1994-01-03 14:30:00+00:00,-0.002681883750838998,3.0,0.0,0.0,0.00031746031746031746,-0.008363111569977311
1994-01-04 14:30:00+00:00,0.00403488367936089,3.0,0.0,0.0,0.00031746031746031746,0.011787190720622353
1994-01-05 14:30:00+00:00,0.0020085350933394253,3.0,0.0,0.0,0.00031746031746031746,0.005708144962557959
1994-01-06 14:30:00+00:00,0.0,3.0,0.0,0.0,0.00031746031746031746,-0.00031746031746031746
1994-01-07 14:30:00+00:00,0.00601599256008889,3.0,0.0,0.0,0.00031746031746031746,0.017730517362806352
1994-01-10 14:30:00+00:00,0.011961114932856898,3.0,0.0,0.0,0.00031746031746031746,0.03556588448111037
1994-01-11 14:30:00+00:00,-0.001969896920552605,3.0,0.0,0.0,0.00031746031746031746,-0.006227151079118132
1994-01-12 14:30:00+00:00,-0.003290141409631131,3.0,0.0,0.0,0.00031746031746031746,-0.01018788454635371
1994-01-13 14:30:00+00:00,-0.002640400723346037,3.0,0.0,0.0,0.00031746031746031746,-0.008238662487498428
1994-01-14 14:30:00+00:00,0.003970942745289419,3.0,0.0,0.0,0.00031746031746031746,0.011595367918407939
1994-01-17 14:30:00+00:00,0.0,3.0,0.0,0.0,0.00031746031746031746,-0.00031746031746031746
1994-01-18 14:30:00+00:00,0.001318817496784197,3.0,0.0,0.0,0.00031746031746031746,0.0036389921728922736
1994-01-19 14:30:00+00:00,-0.002633661066711701,3.0,0.0,0.0,0.00031746031746031746,-0.00821844351759542
1994-01-20 14:30:00+00:00,0.0026406155530860342,3.0,0.0,0.0,0.00031746031746031746,0.007604386341797786
1994-01-21 14:30:00+00:00,-0.0019750851020703397,3.0,0.0,0.0,0.00031746031746031746,-0.006242715623671336
1994-01-24 14:30:00+00:00,-0.0039575581904608415,3.0,0.0,0.0,0.00031746031746031746,-0.012190134888842841
1994-01-25 14:30:00+00:00,0.0,3.0,0.0,0.0,0.00031746031746031746,-0.00031746031746031746
1994-01-26 14:30:00+00:00,0.002648064808291384,3.0,0.0,0.0,0.00031746031746031746,0.007626734107413834
1994-01-27 14:30:00+00:00,0.009247797417515802,3.0,0.0,0.0,0.00031746031746031746,0.027425931935087088
1994-01-28 14:30:00+00:00,0.002618077800945251,3.0,0.0,0.0,0.00031746031746031746,0.007536773085375436
1994-01-31 14:30:00+00:00,0.007179674494890875,3.0,0.0,0.0,0.00031746031746031746,0.02122156316721231
1994-02-01 14:30:00+00:00,-0.00518426995158916,3.0,0.0,0.0,0.00031746031746031746,-0.015870270172227797
1994-02-02 14:30:00+00:00,0.006514355704558161,3.0,0.0,0.0,0.00031746031746031746,0.019225606796214167
1994-02-03 14:30:00+00:00,-0.004531118294713088,3.0,0.0,0.0,0.00031746031746031746,-0.01391081520159958
1994-02-04 14:30:00+00:00,-0.022756809344559814,3.0,0.0,0.0,0.00031746031746031746,-0.06858788835113976
1994-02-07 14:30:00+00:00,0.00465795458113516,3.0,0.0,0.0,0.00031746031746031746,0.013656403425945162
1994-02-08 14:30:00+00:00,0.0006616390053328924,3.0,0.0,0.0,0.00031746031746031746,0.0016674566985383599
1994-02-09 14:30:00+00:00,0.003970942745289419,3.0,0.0,0.0,0.00031746031746031746,0.011595367918407939
1994-02-10 14:30:00+00:00,-0.008570060990571338,3.0,0.0,0.0,0.00031746031746031746,-0.02602764328917433
1994-02-11 14:30:00+00:00,0.0033250028528877262,3.0,0.0,0.0,0.00031746031746031746,0.009657548241202862
1994-02-14 14:30:00+00:00,0.001325305960260481,3.0,0.0,0.0,0.00031746031746031746,0.003658457563321126
1994-02-15 14:30:00+00:00,0.005294997190844919,3.0,0.0,0.0,0.00031746031746031746,0.01556753125507444
1994-02-16 14:30:00+00:00,-0.000658433122007196,3.0,0.0,0.0,0.00031746031746031746,-0.0022927596834819053
1994-02-17 14:30:00+00:00,-0.0059291592610541954,3.0,0.0,0.0,0.00031746031746031746,-0.018104938100622903
1994-02-18 14:30:00+00:00,-0.005963948715821399,3.0,0.0,0.0,0.00031746031746031746,-0.018209306464924514
1994-02-22 14:30:00+00:00,0.009999792424386866,3.0,0.0,0.0,0.00031746031746031746,0.029681916955700282
1994-02-23 14:30:00+00:00,-0.002640400723346037,3.0,0.0,0.0,0.00031746031746031746,-0.008238662487498428
1994-02-24 14:30:00+00:00,-0.013236236485989261,3.0,0.0,0.0,0.00031746031746031746,-0.040026169775428104
1994-02-25 14:30:00+00:00,0.004695224772753415,3.0,0.0,0.0,0.00031746031746031746,0.013768214000799927
1994-02-28 14:30:00+00:00,0.0,3.0,0.0,0.0,0.00031746031746031746,-0.00031746031746031746
1994-03-01 14:30:00+00:00,-0.004005546698679363,3.0,0.0,0.0,0.00031746031746031746,-0.012334100413498406
1994-03-02 14:30:00+00:00,0.0013404791622204648,3.0,0.0,0.0,0.00031746031746031746,0.003703977169201077
1994-03-03 14:30:00+00:00,-0.0026772967501224043,3.0,0.0,0.0,0.00031746031746031746,-0.00834935056782753
1994-03-04 14:30:00+00:00,0.002684483910170732,3.0,0.0,0.0,0.00031746031746031746,0.0077359914130518785
