leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__inception_covered,strict_oos_passed
1.0,10000.0,7516.113810207337,-0.24838861897926623,-0.009324116618366185,0.08864359662066527,-0.1090398718496556,-0.14741729375810422,-0.017186323169231018,-0.542531204990915,-0.34815583590747307,7059.0,0.9837050669120511,0.48096479791395047,,,,,,,0.23995141900770767,-0.11443711850171245,0.5109289617486339,11132.958333333334,0.41379310344827586,29,-1.267003454970792,True,True,True,False,False,False,False,False,True,False
2.0,10000.0,1476.920793334375,-0.8523079206665625,-0.060821204990373356,0.17728864073266573,-0.42488424951191484,-0.5746238344152252,-0.06503107476539068,-0.9352637213792783,-0.7098504978815027,7059.0,0.9379854792064471,0.47222946544980443,,,,,,,0.4791949313749724,-0.2507347197452978,0.45081967213114754,11132.958333333334,0.2413793103448276,29,-1.6658780923532315,True,True,True,False,False,False,False,False,True,False
3.0,10000.0,245.6999182330104,-0.975430008176699,-0.11449213755053256,0.26593425568395007,-0.5301634246064201,-0.7171095407852929,-0.11537002543085567,-0.9923906761999524,-0.8430542552652911,7104.0,0.9232243511376722,0.46831812255541067,,,,,,,0.7500537695285718,-0.36962501361032696,0.42896174863387976,11132.958333333334,0.2413793103448276,29,-1.8012964582622637,True,True,True,False,False,False,False,False,True,False
