leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_15y,check__complete_lifetime_data,strict_oos_passed
1.0,10000.0,9276.44872676677,-0.07235512732332305,-0.004929761783643016,0.14511797684267572,0.023442183823790066,0.02789491691214707,-0.01444880909459332,-0.3411881042492084,-0.12822547927076272,2500.0,1.0038282083130787,0.5043114711262086,,,,,,,0.2058964414957951,-0.2818311864726536,0.521978021978022,5550.958333333333,0.6,15,-0.6240649643449168,True,True,False,False,False,False,False,True,False,False
2.0,10000.0,3747.1256170655324,-0.6252874382934468,-0.06254683452368281,0.29023595368535143,-0.17631318672910581,-0.21244839100847313,-0.08667424247687208,-0.7216311644185716,-0.49229150182806053,3791.0,0.9716670598759936,0.5022210608831983,,,,,,,0.3536562589653871,-0.5265324636633855,0.4725274725274725,5550.958333333333,0.3333333333333333,15,-0.8420175182827679,True,True,False,False,False,False,False,True,False,False
3.0,10000.0,1203.9435954496387,-0.8796056404550361,-0.13002977179777642,0.43535393052802723,-0.2428983102467377,-0.29270887261147877,-0.14227010830191028,-0.9139641021558882,-0.7242125129313036,3791.0,0.9611738938077525,0.501959759602822,,,,,,,0.47179269556644443,-0.7023518146044851,0.46153846153846156,5550.958333333333,0.26666666666666666,15,-0.914672782796282,True,True,False,False,False,False,False,True,False,False
