leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__worst_rolling_3y_sharpe_at_least_1,check__solvent,strict_oos_passed
1.0,10000.0,15842.7198708308,0.5842719870830801,0.02486356766391662,0.0755043488331691,0.5104646568967077,0.5424353646011468,0.11651479929694512,-0.21339407366226748,-0.039857976678964534,1102.0,1.0907847870990552,0.4557418807047336,,,,,,,0.12240607105492085,-0.11450337858986281,0.5333333333333333,6843.0,0.6111111111111112,18,-0.8131714196248657,True,True,True,False,False,False,False,False,False,True,False
2.0,10000.0,15116.277467438627,0.5116277467438628,0.022299143593295545,0.1509875053150419,0.2885720334397458,0.3069477540507834,0.053503807658938474,-0.4167767598044996,-0.11916211718704263,2077.0,1.0503841284915632,0.4514964975589047,,,,,,,0.20455285013633406,-0.2461044901987538,0.5066666666666667,6843.0,0.6111111111111112,18,-0.9278669825509637,True,True,True,False,False,False,False,False,False,True,False
3.0,10000.0,13362.126624277222,0.3362126624277222,0.01559066172146717,0.22647303810982972,0.21459173131510081,0.2284947075969724,0.02614896538609453,-0.5962248024450694,-0.23474508700877786,3865.0,1.0372389844413223,0.448312460199533,,,,,,,0.28579308622611155,-0.36996105841372795,0.49777777777777776,6843.0,0.5555555555555556,18,-0.9660804680680724,True,True,True,False,False,False,False,False,False,True,False
