simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.013095846395977793,0.05092368376447254,-0.027559897088339294,0.44930803764996385,-0.5640878352869546,0.9948324490612153,0.0
