date,RLY
2012-09-07 13:30:00+00:00,19.070981979370117
2012-09-10 13:30:00+00:00,19.046096801757812
2012-09-11 13:30:00+00:00,19.114538192749023
2012-09-12 13:30:00+00:00,19.12076187133789
2012-09-13 13:30:00+00:00,19.475421905517578
2012-09-14 13:30:00+00:00,19.711870193481445
2012-09-17 13:30:00+00:00,19.61231803894043
2012-09-18 13:30:00+00:00,19.475421905517578
2012-09-19 13:30:00+00:00,19.413204193115234
2012-09-20 13:30:00+00:00,19.31364631652832
2012-09-21 13:30:00+00:00,19.32608985900879
2012-09-24 13:30:00+00:00,19.214094161987305
2012-09-25 13:30:00+00:00,19.01498794555664
2012-09-26 13:30:00+00:00,18.952762603759766
2012-09-27 13:30:00+00:00,19.182985305786133
2012-09-28 13:30:00+00:00,19.10250473022461
2012-10-01 13:30:00+00:00,19.139938354492188
2012-10-02 13:30:00+00:00,19.108749389648438
2012-10-03 13:30:00+00:00,19.008928298950195
2012-10-04 13:30:00+00:00,19.171131134033203
2012-10-05 13:30:00+00:00,19.07131004333496
2012-10-08 13:30:00+00:00,19.096267700195312
2012-10-09 13:30:00+00:00,19.08378791809082
2012-10-10 13:30:00+00:00,19.002689361572266
2012-10-11 13:30:00+00:00,19.121219635009766
2012-10-12 13:30:00+00:00,19.015167236328125
2012-10-15 13:30:00+00:00,19.02140235900879
2012-10-16 13:30:00+00:00,19.20232582092285
2012-10-17 13:30:00+00:00,19.308372497558594
2012-10-18 13:30:00+00:00,19.314619064331055
2012-10-19 13:30:00+00:00,19.139938354492188
2012-10-22 13:30:00+00:00,19.077556610107422
2012-10-23 13:30:00+00:00,19.077556610107422
2012-10-24 13:30:00+00:00,18.79681396484375
2012-10-25 13:30:00+00:00,18.821767807006836
2012-10-26 13:30:00+00:00,18.821767807006836
2012-10-31 13:30:00+00:00,18.977741241455078
2012-11-01 13:30:00+00:00,19.07131004333496
2012-11-02 13:30:00+00:00,18.84671974182129
2012-11-05 14:30:00+00:00,18.865446090698242
2012-11-06 14:30:00+00:00,19.02764320373535
2012-11-07 14:30:00+00:00,18.79681396484375
2012-11-08 14:30:00+00:00,18.75938606262207
2012-11-09 14:30:00+00:00,18.665807723999023
2012-11-12 14:30:00+00:00,18.68452262878418
2012-11-13 14:30:00+00:00,18.590946197509766
2012-11-14 14:30:00+00:00,18.36635971069336
2012-11-15 14:30:00+00:00,18.31020736694336
2012-11-16 14:30:00+00:00,18.347640991210938
2012-11-19 14:30:00+00:00,18.640851974487305
2012-11-20 14:30:00+00:00,18.615901947021484
2012-11-21 14:30:00+00:00,18.653329849243164
2012-11-23 14:30:00+00:00,18.715715408325195
2012-11-26 14:30:00+00:00,18.84671974182129
2012-11-27 14:30:00+00:00,18.74690818786621
2012-11-28 14:30:00+00:00,18.809293746948242
2012-11-29 14:30:00+00:00,18.965255737304688
2012-11-30 14:30:00+00:00,18.952777862548828
2012-12-03 14:30:00+00:00,18.902870178222656
2012-12-04 14:30:00+00:00,18.89663314819336
2012-12-05 14:30:00+00:00,18.8841552734375
2012-12-06 14:30:00+00:00,18.89663314819336
2012-12-07 14:30:00+00:00,18.971492767333984
2012-12-10 14:30:00+00:00,19.046358108520508
2012-12-11 14:30:00+00:00,19.03388214111328
2012-12-12 14:30:00+00:00,19.096267700195312
2012-12-13 14:30:00+00:00,18.965255737304688
2012-12-14 14:30:00+00:00,19.040122985839844
2012-12-17 14:30:00+00:00,19.08378791809082
2012-12-18 14:30:00+00:00,19.158653259277344
2012-12-19 14:30:00+00:00,19.19608497619629
2012-12-20 14:30:00+00:00,19.233516693115234
2012-12-21 14:30:00+00:00,19.15241241455078
2012-12-24 14:30:00+00:00,19.108749389648438
2012-12-26 14:30:00+00:00,19.158653259277344
2012-12-27 14:30:00+00:00,19.20335578918457
2012-12-28 14:30:00+00:00,19.077430725097656
2012-12-31 14:30:00+00:00,19.29149627685547
2013-01-02 14:30:00+00:00,19.51187515258789
2013-01-03 14:30:00+00:00,19.35445785522461
2013-01-04 14:30:00+00:00,19.430017471313477
2013-01-07 14:30:00+00:00,19.411130905151367
2013-01-08 14:30:00+00:00,19.341867446899414
2013-01-09 14:30:00+00:00,19.38593864440918
2013-01-10 14:30:00+00:00,19.524457931518555
2013-01-11 14:30:00+00:00,19.474088668823242
2013-01-14 14:30:00+00:00,19.549644470214844
2013-01-15 14:30:00+00:00,19.51187515258789
2013-01-16 14:30:00+00:00,19.467796325683594
2013-01-17 14:30:00+00:00,19.543346405029297
2013-01-18 14:30:00+00:00,19.562240600585938
2013-01-22 14:30:00+00:00,19.637786865234375
2013-01-23 14:30:00+00:00,19.60001564025879
2013-01-24 14:30:00+00:00,19.60631561279297
2013-01-25 14:30:00+00:00,19.625194549560547
2013-01-28 14:30:00+00:00,19.53704833984375
2013-01-29 14:30:00+00:00,19.6503849029541
2013-01-30 14:30:00+00:00,19.60001564025879
2013-01-31 14:30:00+00:00,19.587425231933594
2013-02-01 14:30:00+00:00,19.700754165649414
2013-02-04 14:30:00+00:00,19.562240600585938
2013-02-05 14:30:00+00:00,19.60631561279297
2013-02-06 14:30:00+00:00,19.60631561279297
2013-02-07 14:30:00+00:00,19.499279022216797
2013-02-08 14:30:00+00:00,19.56853675842285
2013-02-11 14:30:00+00:00,19.51187515258789
2013-02-12 14:30:00+00:00,19.555938720703125
2013-02-13 14:30:00+00:00,19.56853675842285
2013-02-14 14:30:00+00:00,19.543346405029297
2013-02-15 14:30:00+00:00,19.430017471313477
2013-02-19 14:30:00+00:00,19.474088668823242
2013-02-20 14:30:00+00:00,19.184467315673828
2013-02-21 14:30:00+00:00,19.00187873840332
2013-02-22 14:30:00+00:00,19.127798080444336
2013-02-25 14:30:00+00:00,18.932615280151367
2013-02-26 14:30:00+00:00,18.970396041870117
2013-02-27 14:30:00+00:00,19.127798080444336
2013-02-28 14:30:00+00:00,19.083724975585938
2013-03-01 14:30:00+00:00,19.027055740356445
2013-03-04 14:30:00+00:00,18.97669219970703
2013-03-05 14:30:00+00:00,19.09002113342285
2013-03-06 14:30:00+00:00,19.108911514282227
2013-03-07 14:30:00+00:00,19.121501922607422
2013-03-08 14:30:00+00:00,19.159278869628906
2013-03-11 13:30:00+00:00,19.17816925048828
2013-03-12 13:30:00+00:00,19.190763473510742
2013-03-13 13:30:00+00:00,19.102617263793945
2013-03-14 13:30:00+00:00,19.234834671020508
2013-03-15 13:30:00+00:00,19.20335578918457
2013-03-18 13:30:00+00:00,19.0963191986084
2013-03-19 13:30:00+00:00,18.995576858520508
2013-03-20 13:30:00+00:00,19.052248001098633
2013-03-21 13:30:00+00:00,18.970396041870117
2013-03-22 13:30:00+00:00,19.058542251586914
2013-03-25 13:30:00+00:00,18.995576858520508
2013-03-26 13:30:00+00:00,19.0963191986084
2013-03-27 13:30:00+00:00,19.134096145629883
2013-03-28 13:30:00+00:00,19.11960220336914
2013-04-01 13:30:00+00:00,19.02507972717285
2013-04-02 13:30:00+00:00,18.993572235107422
2013-04-03 13:30:00+00:00,18.810823440551758
2013-04-04 13:30:00+00:00,18.936851501464844
2013-04-05 13:30:00+00:00,18.993572235107422
2013-04-08 13:30:00+00:00,19.037683486938477
2013-04-09 13:30:00+00:00,19.188919067382812
2013-04-10 13:30:00+00:00,19.157411575317383
2013-04-11 13:30:00+00:00,19.201526641845703
2013-04-12 13:30:00+00:00,19.056583404541016
2013-04-15 13:30:00+00:00,18.539844512939453
2013-04-16 13:30:00+00:00,18.72259521484375
2013-04-17 13:30:00+00:00,18.476821899414062
2013-04-18 13:30:00+00:00,18.476821899414062
2013-04-19 13:30:00+00:00,18.571346282958984
2013-04-22 13:30:00+00:00,18.63436508178711
2013-04-23 13:30:00+00:00,18.66587257385254
2013-04-24 13:30:00+00:00,18.905345916748047
2013-04-25 13:30:00+00:00,19.00617027282715
2013-04-26 13:30:00+00:00,18.93054962158203
2013-04-29 13:30:00+00:00,19.11330223083496
2013-04-30 13:30:00+00:00,19.151107788085938
2013-05-01 13:30:00+00:00,19.012466430664062
2013-05-02 13:30:00+00:00,19.08179473876953
2013-05-03 13:30:00+00:00,19.245635986328125
2013-05-06 13:30:00+00:00,19.270845413208008
2013-05-07 13:30:00+00:00,19.25193977355957
2013-05-08 13:30:00+00:00,19.409486770629883
2013-05-09 13:30:00+00:00,19.30235481262207
2013-05-10 13:30:00+00:00,19.25193977355957
2013-05-13 13:30:00+00:00,19.16371726989746
2013-05-14 13:30:00+00:00,19.132204055786133
2013-05-15 13:30:00+00:00,19.06919288635254
2013-05-16 13:30:00+00:00,18.993572235107422
2013-05-17 13:30:00+00:00,19.075485229492188
2013-05-20 13:30:00+00:00,19.182626724243164
2013-05-21 13:30:00+00:00,19.214128494262695
2013-05-22 13:30:00+00:00,18.91164779663086
2013-05-23 13:30:00+00:00,18.886436462402344
2013-05-24 13:30:00+00:00,18.791908264160156
2013-05-28 13:30:00+00:00,18.766704559326172
2013-05-29 13:30:00+00:00,18.716283798217773
2013-05-30 13:30:00+00:00,18.70368003845215
2013-05-31 13:30:00+00:00,18.45162010192871
2013-06-03 13:30:00+00:00,18.546142578125
2013-06-04 13:30:00+00:00,18.546142578125
2013-06-05 13:30:00+00:00,18.325571060180664
2013-06-06 13:30:00+00:00,18.41379737854004
2013-06-07 13:30:00+00:00,18.3948974609375
2013-06-10 13:30:00+00:00,18.331880569458008
2013-06-11 13:30:00+00:00,18.073514938354492
2013-06-12 13:30:00+00:00,17.997888565063477
2013-06-13 13:30:00+00:00,18.25625991821289
2013-06-14 13:30:00+00:00,18.212142944335938
2013-06-17 13:30:00+00:00,18.262556076049805
2013-06-18 13:30:00+00:00,18.331880569458008
2013-06-19 13:30:00+00:00,18.11131477355957
2013-06-20 13:30:00+00:00,17.43702507019043
2013-06-21 13:30:00+00:00,17.481143951416016
2013-06-24 13:30:00+00:00,17.241680145263672
2013-06-25 13:30:00+00:00,17.3551082611084
2013-06-26 13:30:00+00:00,17.405519485473633
2013-06-27 13:30:00+00:00,17.563058853149414
2013-06-28 13:30:00+00:00,17.717653274536133
2013-07-01 13:30:00+00:00,17.609500885009766
2013-07-02 13:30:00+00:00,17.673118591308594
2013-07-03 13:30:00+00:00,17.666765213012695
2013-07-05 13:30:00+00:00,17.57769775390625
2013-07-08 13:30:00+00:00,17.65403938293457
2013-07-09 13:30:00+00:00,17.813081741333008
2013-07-10 13:30:00+00:00,17.80672264099121
2013-07-11 13:30:00+00:00,18.175704956054688
2013-07-12 13:30:00+00:00,18.124813079833984
2013-07-15 13:30:00+00:00,18.18206787109375
2013-07-16 13:30:00+00:00,18.188426971435547
2013-07-17 13:30:00+00:00,18.258407592773438
2013-07-18 13:30:00+00:00,18.27749252319336
2013-07-19 13:30:00+00:00,18.366565704345703
2013-07-22 13:30:00+00:00,18.487443923950195
2013-07-23 13:30:00+00:00,18.538328170776367
2013-07-24 13:30:00+00:00,18.29658317565918
2013-07-25 13:30:00+00:00,18.347476959228516
2013-07-26 13:30:00+00:00,18.334753036499023
2013-07-29 13:30:00+00:00,18.27113151550293
2013-07-30 13:30:00+00:00,18.073923110961914
2013-07-31 13:30:00+00:00,18.003931045532227
2013-08-01 13:30:00+00:00,18.035743713378906
2013-08-02 13:30:00+00:00,17.997575759887695
2013-08-05 13:30:00+00:00,18.003931045532227
2013-08-06 13:30:00+00:00,17.85761833190918
2013-08-07 13:30:00+00:00,17.851247787475586
2013-08-08 13:30:00+00:00,18.093006134033203
2013-08-09 13:30:00+00:00,18.188426971435547
2013-08-12 13:30:00+00:00,18.207517623901367
2013-08-13 13:30:00+00:00,18.131168365478516
2013-08-14 13:30:00+00:00,18.194799423217773
2013-08-15 13:30:00+00:00,18.131168365478516
2013-08-16 13:30:00+00:00,18.042104721069336
2013-08-19 13:30:00+00:00,17.85761833190918
2013-08-20 13:30:00+00:00,17.933958053588867
2013-08-21 13:30:00+00:00,17.730379104614258
2013-08-22 13:30:00+00:00,17.851247787475586
2013-08-23 13:30:00+00:00,18.042104721069336
2013-08-26 13:30:00+00:00,18.048465728759766
2013-08-27 13:30:00+00:00,17.895782470703125
2013-08-28 13:30:00+00:00,17.94668197631836
2013-08-29 13:30:00+00:00,17.863981246948242
2013-08-30 13:30:00+00:00,17.80036163330078
2013-09-03 13:30:00+00:00,17.8830623626709
2013-09-04 13:30:00+00:00,17.95940399169922
2013-09-05 13:30:00+00:00,17.902151107788086
2013-09-06 13:30:00+00:00,18.003931045532227
2013-09-09 13:30:00+00:00,18.20115852355957
2013-09-10 13:30:00+00:00,18.27749252319336
2013-09-11 13:30:00+00:00,18.341114044189453
2013-09-12 13:30:00+00:00,18.252052307128906
2013-09-13 13:30:00+00:00,18.27113151550293
2013-09-16 13:30:00+00:00,18.360198974609375
2013-09-17 13:30:00+00:00,18.385650634765625
2013-09-18 13:30:00+00:00,18.80552864074707
2013-09-19 13:30:00+00:00,18.716463088989258
2013-09-20 13:30:00+00:00,18.531965255737305
2013-09-23 13:30:00+00:00,18.512889862060547
2013-09-24 13:30:00+00:00,18.4810791015625
2013-09-25 13:30:00+00:00,18.49379539489746
2013-09-26 13:30:00+00:00,18.519243240356445
2013-09-27 13:30:00+00:00,18.46834945678711
2013-09-30 13:30:00+00:00,18.367015838623047
2013-10-01 13:30:00+00:00,18.379762649536133
2013-10-02 13:30:00+00:00,18.424367904663086
2013-10-03 13:30:00+00:00,18.367015838623047
2013-10-04 13:30:00+00:00,18.379762649536133
2013-10-07 13:30:00+00:00,18.367015838623047
2013-10-08 13:30:00+00:00,18.265050888061523
2013-10-09 13:30:00+00:00,18.265050888061523
2013-10-10 13:30:00+00:00,18.468982696533203
2013-10-11 13:30:00+00:00,18.513593673706055
2013-10-14 13:30:00+00:00,18.57732582092285
2013-10-15 13:30:00+00:00,18.53272247314453
2013-10-16 13:30:00+00:00,18.615570068359375
2013-10-17 13:30:00+00:00,18.794010162353516
2013-10-18 13:30:00+00:00,18.88323211669922
2013-10-21 13:30:00+00:00,18.8704891204834
2013-10-22 13:30:00+00:00,18.9915714263916
2013-10-23 13:30:00+00:00,18.864116668701172
2013-10-24 13:30:00+00:00,18.91510009765625
2013-10-25 13:30:00+00:00,18.972454071044922
2013-10-28 13:30:00+00:00,18.97882843017578
2013-10-29 13:30:00+00:00,18.94058609008789
2013-10-30 13:30:00+00:00,18.908729553222656
2013-10-31 13:30:00+00:00,18.82587242126465
2013-11-01 13:30:00+00:00,18.692041397094727
2013-11-04 14:30:00+00:00,18.819499969482422
2013-11-05 14:30:00+00:00,18.723909378051758
2013-11-06 14:30:00+00:00,18.78125762939453
2013-11-07 14:30:00+00:00,18.5645809173584
2013-11-08 14:30:00+00:00,18.596450805664062
2013-11-11 14:30:00+00:00,18.602827072143555
2013-11-12 14:30:00+00:00,18.481725692749023
2013-11-13 14:30:00+00:00,18.55820655822754
2013-11-14 14:30:00+00:00,18.666547775268555
2013-11-15 14:30:00+00:00,18.717533111572266
2013-11-18 14:30:00+00:00,18.660175323486328
2013-11-19 14:30:00+00:00,18.60919189453125
2013-11-20 14:30:00+00:00,18.507219314575195
2013-11-21 14:30:00+00:00,18.551836013793945
2013-11-22 14:30:00+00:00,18.57732582092285
2013-11-25 14:30:00+00:00,18.507219314575195
2013-11-26 14:30:00+00:00,18.443492889404297
2013-11-27 14:30:00+00:00,18.462614059448242
2013-11-29 14:30:00+00:00,18.513593673706055
2013-12-02 14:30:00+00:00,18.33515167236328
2013-12-03 14:30:00+00:00,18.290544509887695
2013-12-04 14:30:00+00:00,18.341524124145508
2013-12-05 14:30:00+00:00,18.30329132080078
2013-12-06 14:30:00+00:00,18.360641479492188
2013-12-09 14:30:00+00:00,18.430747985839844
2013-12-10 14:30:00+00:00,18.424367904663086
2013-12-11 14:30:00+00:00,18.220439910888672
2013-12-12 14:30:00+00:00,18.067489624023438
2013-12-13 14:30:00+00:00,18.143966674804688
2013-12-16 14:30:00+00:00,18.220439910888672
2013-12-17 14:30:00+00:00,18.188573837280273
2013-12-18 14:30:00+00:00,18.30329132080078
2013-12-19 14:30:00+00:00,18.309654235839844
2013-12-20 14:30:00+00:00,18.37339210510254
2013-12-23 14:30:00+00:00,18.44986343383789
2013-12-24 14:30:00+00:00,18.494478225708008
2013-12-26 14:30:00+00:00,18.519969940185547
2013-12-27 14:30:00+00:00,18.599777221679688
2013-12-30 14:30:00+00:00,18.61264419555664
2013-12-31 14:30:00+00:00,18.7027530670166
2014-01-02 14:30:00+00:00,18.528982162475586
2014-01-03 14:30:00+00:00,18.516109466552734
2014-01-06 14:30:00+00:00,18.503236770629883
2014-01-07 14:30:00+00:00,18.528982162475586
2014-01-08 14:30:00+00:00,18.477497100830078
2014-01-09 14:30:00+00:00,18.3745174407959
2014-01-10 14:30:00+00:00,18.54829216003418
2014-01-13 14:30:00+00:00,18.40026092529297
2014-01-14 14:30:00+00:00,18.528982162475586
2014-01-15 14:30:00+00:00,18.593339920043945
2014-01-16 14:30:00+00:00,18.631956100463867
2014-01-17 14:30:00+00:00,18.625518798828125
2014-01-21 14:30:00+00:00,18.638385772705078
2014-01-22 14:30:00+00:00,18.651262283325195
2014-01-23 14:30:00+00:00,18.509672164916992
2014-01-24 14:30:00+00:00,18.27154541015625
2014-01-27 14:30:00+00:00,18.13639259338379
2014-01-28 14:30:00+00:00,18.23936653137207
2014-01-29 14:30:00+00:00,18.18787956237793
2014-01-30 14:30:00+00:00,18.23293685913086
2014-01-31 14:30:00+00:00,18.11064910888672
2014-02-03 14:30:00+00:00,17.84033966064453
2014-02-04 14:30:00+00:00,17.962621688842773
2014-02-05 14:30:00+00:00,17.943317413330078
2014-02-06 14:30:00+00:00,18.12352180480957
2014-02-07 14:30:00+00:00,18.368087768554688
2014-02-10 14:30:00+00:00,18.323034286499023
2014-02-11 14:30:00+00:00,18.567596435546875
2014-02-12 14:30:00+00:00,18.541851043701172
2014-02-13 14:30:00+00:00,18.631956100463867
2014-02-14 14:30:00+00:00,18.722055435180664
2014-02-18 14:30:00+00:00,18.882959365844727
2014-02-19 14:30:00+00:00,18.81216049194336
2014-02-20 14:30:00+00:00,18.870088577270508
2014-02-21 14:30:00+00:00,18.902263641357422
2014-02-24 14:30:00+00:00,18.96018409729004
2014-02-25 14:30:00+00:00,18.870088577270508
2014-02-26 14:30:00+00:00,18.825031280517578
2014-02-27 14:30:00+00:00,18.83146858215332
2014-02-28 14:30:00+00:00,18.870088577270508
2014-03-03 14:30:00+00:00,18.81216049194336
2014-03-04 14:30:00+00:00,19.011676788330078
2014-03-05 14:30:00+00:00,18.953754425048828
2014-03-06 14:30:00+00:00,19.08246612548828
2014-03-07 14:30:00+00:00,18.973060607910156
2014-03-10 13:30:00+00:00,18.818599700927734
2014-03-11 13:30:00+00:00,18.779979705810547
2014-03-12 13:30:00+00:00,18.75423812866211
2014-03-13 13:30:00+00:00,18.60620880126953
2014-03-14 13:30:00+00:00,18.7027530670166
2014-03-17 13:30:00+00:00,18.747804641723633
2014-03-18 13:30:00+00:00,18.825031280517578
2014-03-19 13:30:00+00:00,18.631956100463867
2014-03-20 13:30:00+00:00,18.593339920043945
2014-03-21 13:30:00+00:00,18.664133071899414
2014-03-24 13:30:00+00:00,18.60620880126953
2014-03-25 13:30:00+00:00,18.78642463684082
2014-03-26 13:30:00+00:00,18.68987464904785
2014-03-27 13:30:00+00:00,18.863645553588867
2014-03-28 13:30:00+00:00,18.92156982421875
2014-03-31 13:30:00+00:00,18.9957218170166
2014-04-01 13:30:00+00:00,19.008623123168945
2014-04-02 13:30:00+00:00,19.066650390625
2014-04-03 13:30:00+00:00,19.060197830200195
2014-04-04 13:30:00+00:00,19.092443466186523
2014-04-07 13:30:00+00:00,19.060197830200195
2014-04-08 13:30:00+00:00,19.208511352539062
2014-04-09 13:30:00+00:00,19.29878044128418
2014-04-10 13:30:00+00:00,19.092443466186523
2014-04-11 13:30:00+00:00,19.047304153442383
2014-04-14 13:30:00+00:00,19.16982078552246
2014-04-15 13:30:00+00:00,19.16337013244629
2014-04-16 13:30:00+00:00,19.28588104248047
2014-04-17 13:30:00+00:00,19.29878044128418
2014-04-21 13:30:00+00:00,19.331012725830078
2014-04-22 13:30:00+00:00,19.389047622680664
2014-04-23 13:30:00+00:00,19.382600784301758
2014-04-24 13:30:00+00:00,19.41484260559082
2014-04-25 13:30:00+00:00,19.343910217285156
2014-04-28 13:30:00+00:00,19.36326026916504
2014-04-29 13:30:00+00:00,19.459978103637695
2014-04-30 13:30:00+00:00,19.4986572265625
2014-05-01 13:30:00+00:00,19.44707489013672
2014-05-02 13:30:00+00:00,19.4986572265625
2014-05-05 13:30:00+00:00,19.505109786987305
2014-05-06 13:30:00+00:00,19.505109786987305
2014-05-07 13:30:00+00:00,19.608278274536133
2014-05-08 13:30:00+00:00,19.58249282836914
2014-05-09 13:30:00+00:00,19.492212295532227
2014-05-12 13:30:00+00:00,19.627620697021484
2014-05-13 13:30:00+00:00,19.68566131591797
2014-05-14 13:30:00+00:00,19.72434425354004
2014-05-15 13:30:00+00:00,19.601829528808594
2014-05-16 13:30:00+00:00,19.65341567993164
2014-05-19 13:30:00+00:00,19.634077072143555
2014-05-20 13:30:00+00:00,19.563148498535156
2014-05-21 13:30:00+00:00,19.614727020263672
2014-05-22 13:30:00+00:00,19.627620697021484
2014-05-23 13:30:00+00:00,19.666309356689453
2014-05-27 13:30:00+00:00,19.65341567993164
2014-05-28 13:30:00+00:00,19.588932037353516
2014-05-29 13:30:00+00:00,19.65985679626465
2014-05-30 13:30:00+00:00,19.595380783081055
2014-06-02 13:30:00+00:00,19.601829528808594
2014-06-03 13:30:00+00:00,19.563148498535156
2014-06-04 13:30:00+00:00,19.52445411682129
2014-06-05 13:30:00+00:00,19.679208755493164
2014-06-06 13:30:00+00:00,19.750139236450195
2014-06-09 13:30:00+00:00,19.730785369873047
2014-06-10 13:30:00+00:00,19.68566131591797
2014-06-11 13:30:00+00:00,19.634077072143555
2014-06-12 13:30:00+00:00,19.698556900024414
2014-06-13 13:30:00+00:00,19.72434425354004
2014-06-16 13:30:00+00:00,19.76303482055664
2014-06-17 13:30:00+00:00,19.76947784423828
2014-06-18 13:30:00+00:00,19.982263565063477
2014-06-19 13:30:00+00:00,20.05963897705078
2014-06-20 13:30:00+00:00,20.05963897705078
2014-06-23 13:30:00+00:00,20.12411880493164
2014-06-24 13:30:00+00:00,20.033849716186523
2014-06-25 13:30:00+00:00,20.066089630126953
2014-06-26 13:30:00+00:00,20.085433959960938
2014-06-27 13:30:00+00:00,20.085433959960938
2014-06-30 13:30:00+00:00,20.088031768798828
2014-07-01 13:30:00+00:00,20.127012252807617
2014-07-02 13:30:00+00:00,20.152999877929688
2014-07-03 13:30:00+00:00,20.152999877929688
2014-07-07 13:30:00+00:00,20.01656723022461
2014-07-08 13:30:00+00:00,19.977590560913086
2014-07-09 13:30:00+00:00,20.023061752319336
2014-07-10 13:30:00+00:00,19.964590072631836
2014-07-11 13:30:00+00:00,19.919111251831055
2014-07-14 13:30:00+00:00,19.99057960510254
2014-07-15 13:30:00+00:00,19.899621963500977
2014-07-16 13:30:00+00:00,20.049049377441406
2014-07-17 13:30:00+00:00,19.919111251831055
