leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,strict_oos_passed
1.0,10000.0,20039.8851179683,1.00398851179683,0.04955036078772945,0.1561953754753461,0.5283372434218048,0.6628501340413973,0.1304926983416113,-0.37971749697453305,-0.09866673583999426,1671.0,1.0822649164373972,0.5132816823464306,,,,,,,0.2274549696933854,-0.15116447998006277,0.6184971098265896,5250.0,0.6153846153846154,13,-1.0788984970470545,True,True,True,False,False,False,False,False,False
2.0,10000.0,17698.525943268396,0.7698525943268395,0.04051737830222768,0.3123907509506922,0.3427485526563043,0.4327204472931385,0.05528656233983039,-0.732861234040546,-0.2837935334458466,2394.0,1.0526275762928392,0.5132816823464306,,,,,,,0.4206060982726161,-0.31758584448406735,0.5780346820809249,5250.0,0.46153846153846156,13,-1.267830274774807,True,True,True,False,False,False,False,False,False
3.0,10000.0,12149.77771474606,0.21497777147460595,0.0136395319582574,0.4685861264260383,0.2808856557344709,0.354618467811672,0.015164657247957129,-0.8994289640205892,-0.5002827827344352,3407.0,1.0429303158940264,0.5132816823464306,,,,,,,0.6386832235348985,-0.45926661579093486,0.5606936416184971,5250.0,0.46153846153846156,13,-1.3308075340173884,True,True,True,False,False,False,False,False,False
