date,small_cap_return,large_cap_return,weight_small_cap,weight_large_cap,turnover,leverage,net_return
2000-07-06 13:30:00+00:00,0.011761301930911738,0.007778530374831005,0.0,0.0,0.0,3.0,0.0
2000-07-07 13:30:00+00:00,0.006259256738895713,0.01608107808164627,0.0,0.0,0.0,3.0,0.0
2000-07-10 13:30:00+00:00,0.006516175514250433,-0.0016884107053927178,0.0,0.0,0.0,3.0,0.0
2000-07-11 13:30:00+00:00,-0.0011769608602089088,0.0021138984273199046,0.0,0.0,0.0,3.0,0.0
2000-07-12 13:30:00+00:00,0.020035239495343582,0.006538901956461229,0.0,0.0,0.0,3.0,0.0
2000-07-13 13:30:00+00:00,0.0031775002372891326,0.004400524510737025,0.0,0.0,0.0,3.0,0.0
2000-07-14 13:30:00+00:00,0.0008638550623680796,0.009805766245818193,0.0,0.0,0.0,3.0,0.0
2000-07-17 13:30:00+00:00,0.0034519454822055096,-0.0016526170187830536,0.0,0.0,0.0,3.0,0.0
2000-07-18 13:30:00+00:00,-0.017202021000965795,-0.00817461780249562,0.0,0.0,0.0,3.0,-0.0
2000-07-19 13:30:00+00:00,-0.017502410906303112,-0.00803359091263589,0.0,0.0,0.0,3.0,-0.0
2000-07-20 13:30:00+00:00,0.016626961546587937,0.013883217306833062,0.0,0.0,0.0,3.0,0.0
2000-07-21 13:30:00+00:00,-0.0274536489435806,-0.019501995350416412,0.0,0.0,0.0,3.0,-0.0
2000-07-24 13:30:00+00:00,-0.014563864745581578,-0.005713496257222284,0.0,0.0,0.0,3.0,-0.0
2000-07-25 13:30:00+00:00,0.001980303774530956,0.0031925235606622415,0.0,0.0,0.0,3.0,0.0
2000-07-26 13:30:00+00:00,-0.001824816378437455,-0.009758717079371038,0.0,0.0,0.0,3.0,-0.0
2000-07-27 13:30:00+00:00,-0.0274216605556169,-0.003426772414286905,0.0,0.0,0.0,3.0,-0.0
2000-07-28 13:30:00+00:00,-0.017544051540731576,-0.022571516488264387,0.0,0.0,0.0,3.0,-0.0
2000-07-31 13:30:00+00:00,0.02550984879228335,0.006378580453123561,0.0,0.0,0.0,3.0,0.0
2000-08-01 13:30:00+00:00,-0.006529899097987957,0.006118365042310225,0.0,0.0,0.0,3.0,0.0
2000-08-02 13:30:00+00:00,0.0015651048365263875,0.004995643202220679,0.0,0.0,0.0,3.0,0.0
2000-08-03 13:30:00+00:00,-0.0006253203616974901,0.006915779527643551,0.0,0.0,0.0,3.0,0.0
2000-08-04 13:30:00+00:00,0.005003873503927281,0.00536641589827247,0.0,0.0,0.0,3.0,0.0
2000-08-07 13:30:00+00:00,0.018512599905875726,0.011955415517985735,0.0,0.0,0.0,3.0,0.0
2000-08-08 13:30:00+00:00,-0.00473548448215988,0.003797365745199066,0.0,0.0,0.0,3.0,0.0
2000-08-09 13:30:00+00:00,-0.007212773184322785,-0.008406794113402505,0.0,0.0,0.0,3.0,-0.0
2000-08-10 13:30:00+00:00,-0.00571971300372498,-0.004875098357860264,0.0,0.0,0.0,3.0,-0.0
2000-08-11 13:30:00+00:00,0.017413454516930438,0.004685755982285267,0.0,0.0,0.0,3.0,0.0
2000-08-14 13:30:00+00:00,0.010390766552709652,0.012719471398676685,0.0,0.0,0.0,3.0,0.0
2000-08-15 13:30:00+00:00,-0.01451925130716647,-0.0008363135390103693,0.0,0.0,0.0,3.0,-0.0
2000-08-16 13:30:00+00:00,0.004910880179377353,-0.0035622627114527683,0.0,0.0,0.0,3.0,0.0
2000-08-17 13:30:00+00:00,0.009163307543463617,0.010513524510211925,0.0,0.0,0.0,3.0,0.0
2000-08-18 13:30:00+00:00,-0.0015131606959876143,-0.0033292603649730523,0.0,0.0,0.0,3.0,-0.0
2000-08-21 13:30:00+00:00,0.0036373589352272084,0.005427917357857748,0.0,0.0,0.0,3.0,0.0
2000-08-22 13:30:00+00:00,-0.001510064928553323,-0.0016614154870296938,0.0,0.0,0.0,3.0,-0.0
2000-08-23 13:30:00+00:00,-0.001512555745014743,0.0039517127220005666,0.0,0.0,0.0,3.0,0.0
2000-08-24 13:30:00+00:00,0.014844132204907545,0.003107945627297326,0.0,0.0,0.0,3.0,0.0
2000-08-25 13:30:00+00:00,0.0041792032375900234,-0.00041358393824153517,0.0,0.0,0.0,3.0,0.0
2000-08-28 13:30:00+00:00,0.0017833858282538806,0.003409213528132282,0.0,0.0,0.0,3.0,0.0
2000-08-29 13:30:00+00:00,0.009496050058392491,0.00020605488404767947,0.0,0.0,0.0,3.0,0.0
2000-08-30 13:30:00+00:00,0.0011751738487597585,-0.009573072953624417,0.0,0.0,0.0,3.0,0.0
2000-08-31 13:30:00+00:00,0.00998237800904156,0.013302563941383516,0.0,0.0,0.0,3.0,0.0
2000-09-01 13:30:00+00:00,0.008139928035577393,0.001026365055582401,0.0,0.0,0.0,3.0,0.0
2000-09-05 13:30:00+00:00,-0.0069205070939220015,-0.007991957035544117,0.0,0.0,0.0,3.0,-0.0
2000-09-06 13:30:00+00:00,-0.0043552477201812545,-0.011361533977680582,0.0,0.0,0.0,3.0,-0.0
2000-09-07 13:30:00+00:00,0.014873275001362485,0.008566702603282073,0.0,0.0,0.0,3.0,0.0
2000-09-08 13:30:00+00:00,-0.017241654037363885,-0.0068367092773217175,0.0,0.0,0.0,3.0,-0.0
2000-09-11 13:30:00+00:00,0.0011694895050702314,-0.0014594906033261745,0.0,0.0,0.0,3.0,0.0
2000-09-12 13:30:00+00:00,-0.0032123643337388375,-0.007311763893080303,0.0,0.0,0.0,3.0,-0.0
2000-09-13 13:30:00+00:00,0.004980699201391214,0.002630164633325993,0.0,0.0,0.0,3.0,0.0
2000-09-14 13:30:00+00:00,0.005830400170526051,0.005037472831312284,0.0,0.0,0.0,3.0,0.0
2000-09-15 13:30:00+00:00,-0.018550123829542464,-0.021878147163745032,0.0,0.0,0.0,3.0,-0.0
2000-09-18 13:30:00+00:00,-0.023626777762861484,-0.009203819605003272,0.0,0.0,0.0,3.0,-0.0
2000-09-19 13:30:00+00:00,0.016334131836591048,0.00907309187771288,0.0,0.0,0.0,3.0,0.0
2000-09-20 13:30:00+00:00,-0.007945906023175908,-0.007385564731576921,0.0,0.0,0.0,3.0,-0.0
2000-09-21 13:30:00+00:00,-0.018663412968098703,-0.01520509718800167,0.0,0.0,0.0,3.0,-0.0
2000-09-22 13:30:00+00:00,0.012883061187032752,0.018177253526536985,0.0,0.0,0.0,3.0,0.0
2000-09-25 13:30:00+00:00,0.0012114113169123808,-0.007098070233992448,0.0,0.0,0.0,3.0,0.0
2000-09-26 13:30:00+00:00,-0.01421670573073186,-0.012781465032448036,0.0,0.0,0.0,3.0,-0.0
2000-09-27 13:30:00+00:00,-0.004602469904954831,0.005266465108289431,0.0,0.0,0.0,3.0,0.0
2000-09-28 13:30:00+00:00,0.027127335377864714,0.012879287390111127,0.0,0.0,0.0,3.0,0.0
2000-09-29 13:30:00+00:00,-0.0048021175388013315,-0.009482837372964847,0.0,0.0,0.0,3.0,-0.0
2000-10-02 13:30:00+00:00,-0.01628541515849591,0.001522927130234164,0.0,0.0,0.0,3.0,0.0
2000-10-03 13:30:00+00:00,-0.014560846720201637,-0.009341198367439074,0.0,0.0,0.0,3.0,-0.0
2000-10-04 13:30:00+00:00,0.007000016979514134,0.008332559412719265,0.0,0.0,0.0,3.0,0.0
2000-10-05 13:30:00+00:00,-0.010195085256930025,0.0034800642382815106,0.0,0.0,0.0,3.0,0.0
2000-10-06 13:30:00+00:00,-0.02434505139294363,-0.02167266612937635,0.0,0.0,0.0,3.0,-0.0
2000-10-09 13:30:00+00:00,-0.002238837812263861,-0.007532423581019909,0.0,0.0,0.0,3.0,-0.0
2000-10-10 13:30:00+00:00,-0.024046263182111893,-0.016517867818209964,0.0,0.0,0.0,3.0,-0.0
2000-10-11 13:30:00+00:00,-0.003285104582291698,-0.00839733787904584,0.0,0.0,0.0,3.0,-0.0
2000-10-12 13:30:00+00:00,-0.030323047215907728,-0.024948759617143157,0.0,0.0,0.0,3.0,-0.0
2000-10-13 13:30:00+00:00,0.03874934328011048,0.033333351490533625,0.0,0.0,0.0,3.0,0.0
2000-10-16 13:30:00+00:00,0.007853111803366009,0.00454319501236955,0.0,0.0,0.0,3.0,0.0
2000-10-17 13:30:00+00:00,-0.025162260618447174,-0.024875305989991547,0.0,0.0,0.0,3.0,-0.0
2000-10-18 13:30:00+00:00,-0.008160058116356117,-0.003710972010077751,0.0,0.0,0.0,3.0,-0.0
2000-10-19 13:30:00+00:00,0.03089349610548009,0.03770923555511141,0.0,0.0,0.0,3.0,0.0
2000-10-20 13:30:00+00:00,0.012703113475087457,0.004262475785922426,0.0,0.0,0.0,3.0,0.0
2000-10-23 13:30:00+00:00,0.009971199870790093,0.004467086304926315,0.0,0.0,0.0,3.0,0.0
2000-10-24 13:30:00+00:00,-0.014648999796191609,-0.0066712172892468,0.0,0.0,0.0,3.0,-0.0
2000-10-25 13:30:00+00:00,-0.02230193903251687,-0.023505338722242586,0.0,0.0,0.0,3.0,-0.0
2000-10-26 13:30:00+00:00,0.015537222664781858,0.002750417337107347,0.0,0.0,0.0,3.0,0.0
2000-10-27 13:30:00+00:00,0.0006513879582730198,0.018975880204493922,0.0,0.0,0.0,3.0,0.0
2000-10-30 14:30:00+00:00,0.004554528050042306,0.008974874274184863,0.0,0.0,0.0,3.0,0.0
2000-10-31 14:30:00+00:00,0.025906692822835753,0.017233827494710363,0.0,0.0,0.0,3.0,0.0
2000-11-01 14:30:00+00:00,0.0006312178919583022,-0.003388539988195882,0.0,0.0,0.0,3.0,0.0
2000-11-02 14:30:00+00:00,0.023975238120449882,0.0016450595659678324,0.0,0.0,0.0,3.0,0.0
2000-11-03 14:30:00+00:00,-0.0012328351793632342,0.0005476219816107353,0.0,0.0,0.0,3.0,0.0
2000-11-06 14:30:00+00:00,-0.007711284848671007,0.007003287065444397,0.0,0.0,0.0,3.0,0.0
2000-11-07 14:30:00+00:00,0.008392814424086792,-0.00021678431776028795,0.0,0.0,0.0,3.0,0.0
2000-11-08 14:30:00+00:00,-0.017878887809745003,-0.022173882410666534,0.0,0.0,0.0,3.0,-0.0
2000-11-09 14:30:00+00:00,-0.010671363525642241,-0.0037796958135477565,0.0,0.0,0.0,3.0,-0.0
2000-11-10 14:30:00+00:00,-0.025381527025861383,-0.024324847307286457,0.0,0.0,0.0,3.0,-0.0
2000-11-13 14:30:00+00:00,-0.010091072165035464,-0.00777707579614717,0.0,0.0,0.0,3.0,-0.0
2000-11-14 14:30:00+00:00,0.024005127818550243,0.026279288090230724,0.0,0.0,0.0,3.0,0.0
2000-11-15 14:30:00+00:00,0.012845146840019694,0.0031447212899542443,0.0,0.0,0.0,3.0,0.0
2000-11-16 14:30:00+00:00,-0.0290104775560438,-0.015673016120989813,0.0,0.0,0.0,3.0,-0.0
2000-11-17 14:30:00+00:00,0.006367446579736313,-0.005346468226251955,0.0,0.0,0.0,3.0,0.0
2000-11-20 14:30:00+00:00,-0.0259573557647661,-0.014294258574228946,0.0,0.0,0.0,3.0,-0.0
2000-11-21 14:30:00+00:00,-0.005829308607795292,0.005104902195673278,0.0,0.0,0.0,3.0,0.0
2000-11-22 14:30:00+00:00,-0.02094129230380959,-0.023892338953029557,0.0,0.0,0.0,3.0,-0.0
2000-11-24 14:30:00+00:00,0.028062590287699418,0.020456836170800408,0.0,0.0,0.0,3.0,0.0
2000-11-27 14:30:00+00:00,0.002829532290815173,0.008806839468666006,0.0,0.0,0.0,3.0,0.0
2000-11-28 14:30:00+00:00,-0.03004110762061596,-0.01722988902287914,0.0,0.0,0.0,3.0,-0.0
2000-11-29 14:30:00+00:00,-0.002737788059643642,-0.001870278536619141,0.0,0.0,0.0,3.0,-0.0
2000-11-30 14:30:00+00:00,-0.021276721527873965,-0.008664978498774456,0.0,0.0,0.0,3.0,-0.0
2000-12-01 14:30:00+00:00,0.02244017906882645,-0.00047254030982635253,0.0,0.0,0.0,3.0,0.0
2000-12-04 14:30:00+00:00,-0.010973454516059356,0.008508558467397398,0.0,0.0,0.0,3.0,0.0
2000-12-05 14:30:00+00:00,0.04854298076915109,0.032809997707787586,0.0,0.0,0.0,3.0,0.0
2000-12-06 14:30:00+00:00,-0.023147487494468266,-0.01599736445855826,0.0,0.0,0.0,3.0,-0.0
2000-12-07 14:30:00+00:00,-0.0027084760959142917,-0.01372032029360959,0.0,0.0,0.0,3.0,-0.0
2000-12-08 14:30:00+00:00,0.013577885574247883,0.0023379423033276225,0.0,0.0,0.0,3.0,0.0
2000-12-11 14:30:00+00:00,0.045545747557460325,0.034756387731766036,0.0,0.0,0.0,3.0,0.0
2000-12-12 14:30:00+00:00,-0.021781449704445843,-0.004283177230320123,0.0,0.0,0.0,3.0,-0.0
2000-12-13 14:30:00+00:00,-0.01862136655206703,-0.013697039680542478,0.0,0.0,0.0,3.0,-0.0
2000-12-14 14:30:00+00:00,-0.015920265051686755,-0.012740103138818348,0.0,0.0,0.0,3.0,-0.0
2000-12-15 14:30:00+00:00,-0.0054505909356138416,-0.02258599108706838,0.0,0.0,0.0,3.0,-0.0
2000-12-18 14:30:00+00:00,0.015069004684198806,0.013361493459413065,0.0,0.0,0.0,3.0,0.0
2000-12-19 14:30:00+00:00,-0.017544165162205694,-0.020367265339316543,0.0,0.0,0.0,3.0,-0.0
2000-12-20 14:30:00+00:00,-0.03159298883591022,-0.028962802371019114,0.0,0.0,0.0,3.0,-0.0
2000-12-21 14:30:00+00:00,0.007801136525789731,0.006930736630194723,0.0,0.0,0.0,3.0,0.0
2000-12-22 14:30:00+00:00,0.04152050102667926,0.029989684124166693,0.0,0.0,0.0,3.0,0.0
2000-12-26 14:30:00+00:00,0.0057427636967117834,0.010740451421399566,0.0,0.0,0.0,3.0,0.0
2000-12-27 14:30:00+00:00,0.026537148757346918,0.0073197407213621,0.0,0.0,0.0,3.0,0.0
2000-12-28 14:30:00+00:00,0.03206787287880597,0.0030474705127085944,0.0,0.0,0.0,3.0,0.0
2000-12-29 14:30:00+00:00,-0.028535194429287536,-0.018929758002720454,0.0,0.0,0.0,3.0,-0.0
2001-01-02 14:30:00+00:00,-0.034921764665267085,-0.01810396023326455,1.4878824641163648,-1.5138108452394101,3.0,3.0,-0.027062024108321266
2001-01-03 14:30:00+00:00,0.04142711806364607,0.048034942258656566,1.5674091272616277,-1.6048418414556067,0.0,3.0,-0.011412451496143327
2001-01-04 14:30:00+00:00,-0.012826878818183118,-0.010763535571263638,1.5522192815382363,-1.5926110915764986,0.0,3.0,-0.0031665121474568564
2001-01-05 14:30:00+00:00,-0.030920688346703695,-0.03264312239048417,1.498743000466329,-1.5350100791843049,0.0,3.0,0.0036567926722686486
2001-01-08 14:30:00+00:00,0.003394394315934024,0.007740414810575746,1.514629035705376,-1.5579996196932608,0.0,3.0,-0.007129607489789891
2001-01-09 14:30:00+00:00,-0.001522011439956783,-0.002640191513145207,1.510099652254085,-1.551600977722506,0.0,3.0,0.001472817193445854
2001-01-10 14:30:00+00:00,0.03201774938996249,0.017568901441867624,1.5267620790537166,-1.5467583199737793,0.0,3.0,0.020754750104711193
2001-01-11 14:30:00+00:00,0.013623684457256147,0.0009461320298749243,1.5187047336639754,-1.5193519886356646,0.0,3.0,0.01900136975701202
2001-01-12 14:30:00+00:00,0.0027524779285388323,-0.0018902020986555357,1.5127243194706126,-1.5063622235755472,0.0,3.0,0.006716766116575673
2001-01-16 14:30:00+00:00,0.020026878875162968,0.006392140883413111,1.5122735095292184,-1.4857837092678954,0.0,3.0,0.020330949702687492
2001-01-17 14:30:00+00:00,-0.0006334554365013956,0.00458669996687644,1.5236696471184852,-1.5047996486219475,0.0,3.0,-0.008108119426490399
2001-01-18 14:30:00+00:00,0.003803034142305206,0.009952486139759298,1.5441603711110852,-1.534379212867964,0.0,3.0,-0.00951724741675633
2001-01-19 14:30:00+00:00,-0.01767764576750086,-0.0056810385048164935,1.5461087801051947,-1.5550775234144472,0.0,3.0,-0.018915570119738965
2001-01-22 14:30:00+00:00,0.00706860879273008,0.006646101949092875,1.5566355129658993,-1.5650084590434814,0.0,3.0,0.0002583168978960185
2001-01-23 14:30:00+00:00,0.024889100779057483,0.007876367432344322,1.5548267757412584,-1.537241688297886,0.0,3.0,0.0260813590399972
2001-01-24 14:30:00+00:00,-0.0037357788574539086,0.002987491049844415,1.5658295055757614,-1.558567435130243,0.0,3.0,-0.010736302241372538
2001-01-25 14:30:00+00:00,-0.0037502117054994955,-0.0025204902480758795,1.5635208206375144,-1.558190439543596,0.0,3.0,-0.0022791555797297552
2001-01-26 14:30:00+00:00,0.0,-0.0011490796423885286,1.5612489419915245,-1.5541384229803992,0.0,3.0,0.001455167452726519
2001-01-29 14:30:00+00:00,0.020326203477413207,0.005336203144614249,1.5570073855768307,-1.5271457760525324,0.0,3.0,0.02310574787362452
2001-01-30 14:30:00+00:00,0.006492463215969524,0.008784603622017162,1.5728443004593315,-1.5461921844084099,0.0,3.0,-0.0036418745981262957
2001-01-31 14:30:00+00:00,-0.013780937199983745,-0.005660636372380123,1.572010996235582,-1.558097246354457,0.0,3.0,-0.013258154272547755
2001-02-01 14:30:00+00:00,0.00733360818150075,0.006641158899507227,0.0,0.0,3.1301082425900386,3.0,-0.0015650541212950194
2001-02-02 14:30:00+00:00,-0.022334180064543685,-0.02269249732080869,0.0,0.0,0.0,3.0,-0.0
2001-02-05 14:30:00+00:00,0.0020132222095614605,0.007344128987231802,0.0,0.0,0.0,3.0,0.0
2001-02-06 14:30:00+00:00,0.01586868515162343,-0.002945462753982331,0.0,0.0,0.0,3.0,0.0
2001-02-07 14:30:00+00:00,0.002471506026118675,-0.005169942975154274,0.0,0.0,0.0,3.0,0.0
2001-02-08 14:30:00+00:00,-0.014990165768082098,-0.011656570579396952,0.0,0.0,0.0,3.0,-0.0
2001-02-09 14:30:00+00:00,-0.01281544163981041,-0.009616063453835921,0.0,0.0,0.0,3.0,-0.0
2001-02-12 14:30:00+00:00,0.02231180191873472,0.011454350892242005,0.0,0.0,0.0,3.0,0.0
2001-02-13 14:30:00+00:00,-0.009424929394092008,-0.00817465601831402,0.0,0.0,0.0,3.0,-0.0
2001-02-14 14:30:00+00:00,0.010516694874499466,-0.001512083779535267,0.0,0.0,0.0,3.0,0.0
2001-02-15 14:30:00+00:00,0.004955470390017869,0.009692702950747645,0.0,0.0,0.0,3.0,0.0
2001-02-16 14:30:00+00:00,-0.021598053791165972,-0.022049164047811876,0.0,0.0,0.0,3.0,-0.0
2001-02-20 14:30:00+00:00,-0.01159137535271082,-0.015413303390869437,0.0,0.0,0.0,3.0,-0.0
2001-02-21 14:30:00+00:00,-0.017438704541627548,-0.021575448235657047,0.0,0.0,0.0,3.0,-0.0
2001-02-22 14:30:00+00:00,-0.01401133343473382,0.001512302963958323,0.0,0.0,0.0,3.0,0.0
2001-02-23 14:30:00+00:00,0.0021054945599958685,-0.006756156247498035,0.0,0.0,0.0,3.0,0.0
2001-02-26 14:30:00+00:00,0.02205862354171262,0.021287155014206416,0.0,0.0,0.0,3.0,0.0
2001-02-27 14:30:00+00:00,-0.017985324730606767,-0.00924610357074851,0.0,0.0,0.0,3.0,-0.0
2001-02-28 14:30:00+00:00,-0.014652398684469325,-0.019693669071878084,0.0,0.0,0.0,3.0,-0.0
2001-03-01 14:30:00+00:00,0.006904269757042059,0.005244372700605071,0.0,0.0,0.0,3.0,0.0
2001-03-02 14:30:00+00:00,0.00263750375414995,-0.00794504140586838,0.0,0.0,0.0,3.0,0.0
2001-03-05 14:30:00+00:00,-0.003683372429345577,0.009141139014832378,0.0,0.0,0.0,3.0,0.0
2001-03-06 14:30:00+00:00,0.014784373449759247,0.01074261660026754,0.0,0.0,0.0,3.0,0.0
2001-03-07 14:30:00+00:00,0.005202213394879696,0.0071384740884485876,0.0,0.0,0.0,3.0,0.0
2001-03-08 14:30:00+00:00,-0.008280728334986942,0.0011022234435411615,0.0,0.0,0.0,3.0,0.0
2001-03-09 14:30:00+00:00,-0.01773932273216472,-0.029578456148319332,0.0,0.0,0.0,3.0,-0.0
2001-03-12 14:30:00+00:00,-0.02832567186904955,-0.04280154463867469,0.0,0.0,0.0,3.0,-0.0
2001-03-13 14:30:00+00:00,0.010410660650205017,0.016429832575156178,0.0,0.0,0.0,3.0,0.0
2001-03-14 14:30:00+00:00,-0.02386084546606726,-0.019747111048110222,0.0,0.0,0.0,3.0,-0.0
2001-03-15 14:30:00+00:00,-0.0038891179535550657,0.0002558286009821664,0.0,0.0,0.0,3.0,0.0
2001-03-16 14:30:00+00:00,-0.018404950009314525,-0.02005734091489908,0.0,0.0,0.0,3.0,-0.0
2001-03-19 14:30:00+00:00,0.026136913118688376,0.02034552261316569,0.0,0.0,0.0,3.0,0.0
2001-03-20 14:30:00+00:00,-0.023256180792052383,-0.026843300264794756,0.0,0.0,0.0,3.0,-0.0
2001-03-21 14:30:00+00:00,-0.01530613378227319,-0.01698704923873584,0.0,0.0,0.0,3.0,-0.0
2001-03-22 14:30:00+00:00,-0.009786443183483096,-0.010154786446768815,0.0,0.0,0.0,3.0,-0.0
2001-03-23 14:30:00+00:00,0.026162447042272996,0.030237487334044966,0.0,0.0,0.0,3.0,0.0
2001-03-26 14:30:00+00:00,0.013597667658076462,0.012752913005913857,0.0,0.0,0.0,3.0,0.0
2001-03-27 14:30:00+00:00,0.008049470578805673,0.020441758984811598,0.0,0.0,0.0,3.0,0.0
2001-03-28 14:30:00+00:00,-0.026838762127566973,-0.02763924109195537,0.0,0.0,0.0,3.0,-0.0
2001-03-29 14:30:00+00:00,0.0017097183849488218,0.0038250606391034836,0.0,0.0,0.0,3.0,0.0
2001-03-30 14:30:00+00:00,0.019340282220530636,0.01047828827743258,0.0,0.0,0.0,3.0,0.0
2001-04-02 13:30:00+00:00,-0.023437340251394767,-0.021339732558495195,0.0,0.0,0.0,3.0,-0.0
2001-04-03 13:30:00+00:00,-0.03394280697329277,-0.03336190516075388,0.0,0.0,0.0,3.0,-0.0
2001-04-04 13:30:00+00:00,0.0031938824991262216,0.004166776429443297,0.0,0.0,0.0,3.0,0.0
2001-04-05 13:30:00+00:00,0.0483483569928469,0.037889023839763336,0.0,0.0,0.0,3.0,0.0
2001-04-06 13:30:00+00:00,-0.028120765433848893,-0.015210867707657783,0.0,0.0,0.0,3.0,-0.0
2001-04-09 13:30:00+00:00,0.021990779683237927,0.011121646388026374,0.0,0.0,0.0,3.0,0.0
2001-04-10 13:30:00+00:00,0.023782755319564863,0.018243243668486064,0.0,0.0,0.0,3.0,0.0
2001-04-11 13:30:00+00:00,-0.006637572981203821,0.0006858668169846815,0.0,0.0,0.0,3.0,0.0
2001-04-12 13:30:00+00:00,0.01224962535864682,0.018161263205313638,0.0,0.0,0.0,3.0,0.0
2001-04-16 13:30:00+00:00,-0.01804221749806867,-0.010517767450024307,0.0,0.0,0.0,3.0,-0.0
2001-04-17 13:30:00+00:00,0.01613273898133838,0.014116419434329508,0.0,0.0,0.0,3.0,0.0
2001-04-18 13:30:00+00:00,0.02921760655268746,0.03974477224632955,0.0,0.0,0.0,3.0,0.0
2001-04-19 13:30:00+00:00,0.0111414431667618,0.013306421368265653,0.0,0.0,0.0,3.0,0.0
2001-04-20 13:30:00+00:00,-0.011654277272235114,-0.009152108739652776,0.0,0.0,0.0,3.0,-0.0
2001-04-23 13:30:00+00:00,-0.0181152395188916,-0.018153327625862747,0.0,0.0,0.0,3.0,-0.0
2001-04-24 13:30:00+00:00,0.007641672876142591,-0.0053983201359650845,0.0,0.0,0.0,3.0,0.0
2001-04-25 13:30:00+00:00,0.02166780582343364,0.013077288164674572,0.0,0.0,0.0,3.0,0.0
2001-04-26 13:30:00+00:00,0.014316249898785438,0.004465753483461343,0.0,0.0,0.0,3.0,0.0
2001-04-27 13:30:00+00:00,0.013068442134786862,0.01665031692596375,0.0,0.0,0.0,3.0,0.0
2001-04-30 13:30:00+00:00,0.0010324741367797596,0.006996039440507973,0.0,0.0,0.0,3.0,0.0
2001-05-01 13:30:00+00:00,0.012371124340875728,0.003079473839652014,0.0,0.0,0.0,3.0,0.0
2001-05-02 13:30:00+00:00,-0.0025467440500122063,-0.0018104784157528808,0.0,0.0,0.0,3.0,-0.0
2001-05-03 13:30:00+00:00,-0.012352674756830662,-0.012695103562201604,0.0,0.0,0.0,3.0,-0.0
2001-05-04 13:30:00+00:00,0.014058389498836199,0.017011119148180986,0.0,0.0,0.0,3.0,0.0
2001-05-07 13:30:00+00:00,-0.006116258791933116,-0.008637801647160437,0.0,0.0,0.0,3.0,-0.0
2001-05-08 13:30:00+00:00,0.005128429049707561,-0.0004752753084339423,0.0,0.0,0.0,3.0,0.0
2001-05-09 13:30:00+00:00,-0.006122606885995641,-0.004200658311697025,0.0,0.0,0.0,3.0,-0.0
