year,return
2016,0.054314901200948285
2017,0.2803987372568435
2018,-0.11271104654722042
2019,0.2927131329091457
2020,1.5790215537902137
2021,0.27666820219958943
2022,-0.25922328329311595
2023,0.38521787031682764
2024,0.10907670114422419
2025,0.08231521105685169
2026,-0.009730674021914187
