year,return
2016,0.11793701063166795
2017,0.6907465611635599
2018,-0.003086875449524573
2019,0.1834501901197243
2020,1.879473544213338
2021,0.33697409565564773
2022,-0.2336104249707226
2023,0.2967556140204879
2024,0.12357952945717021
2025,-0.006761836907143937
2026,-0.03873376430700304
