simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,0.03422957705888809,0.049140505517418775,0.6203668472718825,0.9280857742489947,-0.2102941796065264,1.1636685422249757,0.0
