regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2009_2019,2768,10000.0,6904.206232652613,-0.3095793767347387,-0.033139183933126426,0.05374172442710347,-0.8826439144534135,-1.2904245696826444,-0.0987011980125903,-0.33575260078301383,-0.1773467526592784,2595.0,0.8834972082871182,0.4725433526011561,,,,,,,0.013280971497732885,-0.09215618371236056,0.4122137404580153,4015.0,0.2727272727272727,11,-1.3399781677510139,period
2020_plus,1682,10000.0,8272.623246957497,-0.17273767530425022,-0.027942917928149846,0.06466808159925656,-0.6043892453846197,-0.8815487759590888,-0.12589049409919376,-0.22196209593182303,-0.12182155951203276,1681.0,0.9192807339774716,0.4839476813317479,,,,,,,0.05313958540181796,-0.09312195058580275,0.4125,2443.9583333333335,0.3333333333333333,6,-0.8611664327700407,period
inception_2008,1846,10000.0,11740.844392056679,0.17408443920566796,0.02209650593534973,0.06817511583428237,0.499881259422077,0.7567223973152682,0.24482911409643307,-0.09025277086387029,-0.02622268493608452,497.0,1.071738466856457,0.5184182015167931,,,,,,,0.04750679651642464,-0.028463532459594543,0.5909090909090909,2682.0416666666665,0.8571428571428571,7,0.03617812804852634,period
2008,253,10000.0,9715.364675404055,-0.028463532459594543,-0.02855986884737738,0.08885422856168504,-0.424723987777304,-0.6793480406713124,-0.32182337777721837,-0.08874392234845008,-0.03444107090226955,153.0,0.9444872400730849,0.5138339920948617,,,,,,,-0.028463532459594543,-0.028463532459594543,0.45454545454545453,364.0,0.0,1,,event
2011,252,10000.0,9291.285163334302,-0.07087148366656992,-0.07167520494635915,0.06692977830339603,-1.5581301556332134,-2.241023732045204,-0.8548147564568862,-0.08384881567024538,-0.027651536404342248,144.0,0.8071435791463687,0.48412698412698413,,,,,,,-0.07087148366656992,-0.07087148366656992,0.2727272727272727,361.0,0.0,1,,event
2022,251,10000.0,10192.42727143984,0.019242727143983895,0.01947146040054859,0.07281671184169392,0.4173332101788835,0.6283252743559524,0.30978311217362237,-0.06285513843516277,-0.03176040476593624,215.0,1.0576688024266134,0.5179282868525896,,,,,,,0.019242727143983895,0.019242727143983895,0.36363636363636365,361.0,1.0,1,,event
other_days,5540,10000.0,7288.594957114725,-0.27114050428852754,-0.012552502422271461,0.05881892515915053,-0.3250788302397053,-0.4811425240025986,-0.02776291869344765,-0.4521319448028347,-0.17052378248028532,3774.0,0.95545189261882,0.4868231046931408,,,,,,,0.05313958540181796,-0.09312195058580275,0.47547169811320755,9145.0,0.47619047619047616,21,-1.6124705341528043,event
