date,international_return,domestic_return,weight_international,weight_domestic,turnover,leverage,net_return
2001-08-28 13:30:00+00:00,-0.011440068383318347,-0.014622474874331104,0.9865751677421772,-0.9833991506720132,2.0,2.0,0.0020117715703778364
2001-08-29 13:30:00+00:00,-0.004565829119821951,-0.00892109026114396,0.9780627052506321,-0.9706486108784806,0.0,2.0,0.004097824035471958
2001-08-30 13:30:00+00:00,-0.014234591091282,-0.01921430947097491,0.9597663575809989,-0.9476793283310143,0.0,2.0,0.0045573852054802905
2001-08-31 13:30:00+00:00,0.002406525164786233,0.007324530446620958,0.9667184727433695,-0.959227072198765,0.0,2.0,-0.004802239122794839
2001-09-04 13:30:00+00:00,-0.022809167391976692,-0.006394654682558842,0.9937084278532526,-1.0104003973991804,0.07405445505786545,2.0,-0.016622174857581704
2001-09-05 13:30:00+00:00,-0.006142329678678227,0.002468021682163757,0.9963406678018432,-1.0218537108151677,0.0,2.0,-0.008768009777438688
2001-09-06 13:30:00+00:00,-0.02266189892467052,-0.025769122180094306,0.9702854867951248,-0.9919675485918504,0.0,2.0,0.003582666695279795
2001-09-07 13:30:00+00:00,-0.005902173986013559,-0.018507368526266665,0.9526869933657606,-0.9616257515622751,0.0,2.0,0.012461280308083102
2001-09-10 13:30:00+00:00,-0.011450318874997256,0.012233680839127903,0.9637947999622423,-0.9961453479435365,0.0,2.0,-0.02284342731403465
2001-09-17 13:30:00+00:00,-0.04375820721357304,-0.052249023842937725,0.91276426593324,-0.9350251261063899,0.0,2.0,0.009703054546986436
2001-09-18 13:30:00+00:00,-0.008075360235302975,-0.002396614479039383,0.910218104554177,-0.9377549330554177,0.0,2.0,-0.005300640422465519
2001-09-19 13:30:00+00:00,-0.0027132612928039146,-0.020182873244328547,0.8932015023097283,-0.9041038426880804,0.0,2.0,0.01628629447637018
2001-09-20 13:30:00+00:00,-0.04353761313508753,-0.031780357002027304,0.863227111208737,-0.884504272885286,0.0,2.0,-0.010325753492342932
2001-09-21 13:30:00+00:00,-0.0279753439665128,-0.010788800667358767,0.8516630349592176,-0.8880847340579701,0.0,2.0,-0.01477696998833208
2001-09-24 13:30:00+00:00,0.04634121898902821,0.03515627708355584,0.8839921531999015,-0.9119428084909575,0.0,2.0,0.00807471530305257
2001-09-25 13:30:00+00:00,0.011655200543790878,0.010426699957880148,0.89373764104088,-0.9208768119637986,0.0,2.0,0.0006239168611656716
2001-09-26 13:30:00+00:00,0.005069122947470861,-0.0035376673640007406,0.8914772019631683,-0.9106818579211106,0.0,2.0,0.007617586908533256
2001-09-27 13:30:00+00:00,0.015772862876982652,0.008679588285299245,0.9001499000581688,-0.913120110066111,0.0,2.0,0.005986169158239679
2001-09-28 13:30:00+00:00,0.019499446743073134,0.021218217205646983,0.9195349497110116,-0.9343570558320737,0.0,2.0,-0.001992990713895077
2001-10-01 13:30:00+00:00,-0.0054017270075328305,-0.00162834616220775,0.9986097580567821,-1.0023983579722724,0.1461079944569147,2.0,-0.0040170697631884585
2001-10-02 13:30:00+00:00,0.0035308206749442572,0.01256350100085779,1.0114800828399655,-1.0244562822955414,0.0,2.0,-0.009238355714329802
2001-10-03 13:30:00+00:00,0.01021792875654759,0.01676480205656916,1.0290290241122544,-1.0489846923617812,0.0,2.0,-0.0070102102838027905
2001-10-04 13:30:00+00:00,0.010641949034656317,0.0008385862199189464,1.0297844400463476,-1.0395719955428235,0.0,2.0,0.009900575401229314
2001-10-05 13:30:00+00:00,0.001566425961646578,-0.00195498761841173,1.027826034777856,-1.033946890085958,0.0,2.0,0.0034747965408871563
2001-10-08 13:30:00+00:00,-0.005995647135856208,-0.006527386366900312,1.0212388666029493,-1.026770932768039,0.0,2.0,0.00041585369223684184
2001-10-09 13:30:00+00:00,-0.0026217948812063963,-0.0053512897489083056,1.0158729460364289,-1.01858077617099,0.0,2.0,0.0026464350134150715
2001-10-10 13:30:00+00:00,0.020157452311259094,0.022272679954520536,1.0388224923446345,-1.043751164649165,0.0,2.0,-0.002379748092090897
2001-10-11 13:30:00+00:00,0.006872830085112636,0.015510091174891993,1.0556952946829092,-1.0698030610482123,0.0,2.0,-0.009219660169765281
2001-10-12 13:30:00+00:00,-0.001279769815317633,-0.004545659262217505,1.050833121803525,-1.0613936891534093,0.0,2.0,0.0033412783002594844
2001-10-15 13:30:00+00:00,-0.015805296895314958,-0.0018266320665886182,1.0498041031847387,-1.0754147006056884,0.0,2.0,-0.01484058865028789
2001-10-16 13:30:00+00:00,0.01388903873820202,0.006312675679761126,1.0563341378566369,-1.07401793452347,0.0,2.0,0.007621390709850224
2001-10-17 13:30:00+00:00,0.0008562933293581043,-0.02127427726348108,1.0328804037477717,-1.0269505559387064,0.0,2.0,0.023582852280188527
2001-10-18 13:30:00+00:00,-0.008126868964822287,-0.0021362554848004534,1.0310550582664904,-1.0313271991770405,0.0,2.0,-0.006370889860482864
2001-10-19 13:30:00+00:00,-0.009918307831711437,-0.0006521170912465735,1.0308531760362996,-1.0407755818581723,0.0,2.0,-0.009724410286714336
2001-10-22 13:30:00+00:00,0.006969205613365448,0.019748533113535638,1.0522855588297082,-1.0758972347246434,0.0,2.0,-0.013540198221732578
2001-10-23 13:30:00+00:00,0.007958182997623187,-0.00511488145446537,1.0463182352568492,-1.0559209218356624,0.0,2.0,0.01370673293509173
2001-10-24 13:30:00+00:00,0.010041420342383311,-0.002663429206481327,1.043109682375164,-1.039441704632626,0.0,2.0,0.013148256914431602
2001-10-25 13:30:00+00:00,-0.001444747242492661,0.017952605710007674,1.0632269360487099,-1.0800692195120698,0.0,2.0,-0.02033835183967163
2001-10-26 13:30:00+00:00,0.0064669875212761685,-0.002261113416166305,1.0604028826734067,-1.0678589283783477,0.0,2.0,0.009147399409703792
2001-10-29 14:30:00+00:00,-0.02088244852850618,-0.026015905973483355,1.0326139040185722,-1.0344225532096623,0.0,2.0,0.005466873936093874
2001-10-30 14:30:00+00:00,-0.011311477819099913,-0.012004816858605105,1.0203549437877717,-1.021425322008555,0.0,2.0,0.0005670291140575234
2001-10-31 14:30:00+00:00,0.00279435870866096,-0.0033911578008942733,1.016957569874769,-1.0117449245912977,0.0,2.0,0.00614441725122396
2001-11-01 14:30:00+00:00,0.021076876386752152,0.025614385542244822,1.0259217872290753,-1.0304808264258538,0.028702494466066764,2.0,-0.004722495323360623
2001-11-02 14:30:00+00:00,-8.567088131750111e-05,0.00681970602291293,1.0333630853189693,-1.0451232784142384,0.0,2.0,-0.007286102842782351
2001-11-05 14:30:00+00:00,0.009980414359746392,0.013088857921886854,1.0473807625120592,-1.0625607210944084,0.0,2.0,-0.003536713247106206
2001-11-06 14:30:00+00:00,0.010388604236055254,0.015540483259274485,1.0644380072142026,-1.0853713145567994,0.0,2.0,-0.005802517792569636
2001-11-07 14:30:00+00:00,-0.009027829387868058,-0.001334389034304495,1.063691001101131,-1.0930300150842815,0.0,2.0,-0.008331892063433762
2001-11-08 14:30:00+00:00,0.007170011667762877,0.0031178410336041296,1.0669983107668992,-1.0920172612753818,0.0,2.0,0.004048148136163849
2001-11-09 14:30:00+00:00,-0.0016746376932557094,0.0010658060209718379,1.0685467826968897,-1.096604023811106,0.0,2.0,-0.0031213490825578176
2001-11-12 14:30:00+00:00,-0.01342361379551349,-0.0061215686644141565,1.062492009539893,-1.0984606812187592,0.0,2.0,-0.007801457424563902
