date,international_return,domestic_return,weight_international,weight_domestic,turnover,leverage,net_return
2001-08-28 13:30:00+00:00,-0.011440068383318347,-0.014622474874331104,0.4937441295648621,-0.49215465130201463,1.0,1.0,0.0010852508645539977
2001-08-29 13:30:00+00:00,-0.004565829119821951,-0.00892109026114396,0.4904450066069677,-0.48672724337582324,0.0,1.0,0.002130252361246334
2001-08-30 13:30:00+00:00,-0.014234591091282,-0.01921430947097491,0.48232308078930547,-0.47624883872049967,0.0,1.0,0.0023648913794139257
2001-08-31 13:30:00+00:00,0.002406525164786233,0.007324530446620958,0.4846146657335404,-0.4808592367506876,0.0,1.0,-0.002333528868851868
2001-09-04 13:30:00+00:00,-0.022809167391976692,-0.006394654682558842,0.49265015954170926,-0.5009255260671113,0.034526097515772014,1.0,-0.008230471784419192
2001-09-05 13:30:00+00:00,-0.006142329678678227,0.002468021682163757,0.49172294473085454,-0.5043143695767708,0.0,1.0,-0.004268267136593902
2001-09-06 13:30:00+00:00,-0.02266189892467052,-0.025769122180094306,0.47969385725797237,-0.49041312699674894,0.0,1.0,0.001846410553416687
2001-09-07 13:30:00+00:00,-0.005902173986013559,-0.018507368526266665,0.47390588982429105,-0.4783523976348759,0.0,1.0,0.006239067484936761
2001-09-10 13:30:00+00:00,-0.011450318874997256,0.012233680839127903,0.4738263320411813,-0.48973069414201387,0.0,1.0,-0.011284336497476503
2001-09-17 13:30:00+00:00,-0.04375820721357304,-0.052249023842937725,0.45090645316648986,-0.4619033401829284,0.0,1.0,0.004848207513186872
2001-09-18 13:30:00+00:00,-0.008075360235302975,-0.002396614479039383,0.44840424871430706,-0.4619698225413861,0.0,1.0,-0.0025401801896954967
2001-09-19 13:30:00+00:00,-0.0027132612928039146,-0.020182873244328547,0.4435939286083225,-0.44900839778123863,0.0,1.0,0.008101288098540018
2001-09-20 13:30:00+00:00,-0.04353761313508753,-0.031780357002027304,0.4264341126313115,-0.4369450285201176,0.0,1.0,-0.005049326055379111
2001-09-21 13:30:00+00:00,-0.0279753439665128,-0.010788800667358767,0.41751958118431337,-0.43537496756310623,0.0,1.0,-0.007221480545571041
