date,international_return,domestic_return,weight_international,weight_domestic,turnover,leverage,net_return
2011-10-18 13:30:00+00:00,0.014336401353036932,0.01954599669919488,1.6339029031830832,-1.6374464665700526,0.0,3.0,-0.008562978021416581
2011-10-19 13:30:00+00:00,-0.018005839400178747,-0.011829403635398528,1.6213206800864541,-1.6350566711387078,0.0,3.0,-0.010385095546103609
2011-10-20 13:30:00+00:00,0.002563032632060036,0.004375472324776641,1.6309135864905058,-1.64770420427642,0.0,3.0,-0.0033339648642309464
2011-10-21 13:30:00+00:00,0.024188770034430762,0.018987359251884328,1.6573878159988966,-1.6659471811386233,0.0,3.0,0.007828924561893503
2011-10-24 13:30:00+00:00,0.01497707487527511,0.012261079931622954,1.6754064893027085,-1.6795525067998731,0.0,3.0,0.004061192407464098
2011-10-25 13:30:00+00:00,-0.017215342045443283,-0.019443500754663057,1.640856292824128,-1.6411874736976486,0.0,3.0,0.00347836719464066
2011-10-26 13:30:00+00:00,0.013666966028113237,0.010158229370466065,1.654317650123814,-1.6489240884123555,0.0,3.0,0.005418650952969262
2011-10-27 13:30:00+00:00,0.05525987089451667,0.034835123580394534,1.6889171742971751,-1.6508280846728773,0.0,3.0,0.0336415879095109
2011-10-28 13:30:00+00:00,-0.005758107637333421,-0.000233326042374693,1.6955972860722102,-1.6665671122177161,0.0,3.0,-0.009675103156823886
2011-10-31 13:30:00+00:00,-0.05194579424430845,-0.02410566165560757,1.6889966228889013,-1.7088286037169131,0.0,3.0,-0.04824076227034907
2011-11-01 13:30:00+00:00,-0.03130967032711229,-0.027888257668967742,1.4613158200337664,-1.4664771851171763,0.39782522660581443,3.0,-0.005666349060837195
2011-11-02 13:30:00+00:00,0.008474699056598478,0.016311318921452322,1.4914049213005354,-1.508302851749676,0.0,3.0,-0.011871282716364808
2011-11-03 13:30:00+00:00,0.02521009581219369,0.018227172019060545,1.5142079834266071,-1.5209338298823425,0.0,3.0,0.009771047964765306
2011-11-04 13:30:00+00:00,-0.012581170865669122,-0.006098962786511231,1.5104274545770344,-1.5270962077969452,0.0,3.0,-0.010109707996769475
2011-11-07 14:30:00+00:00,0.004247042456693828,0.006216089929167223,1.5220370703398554,-1.5418511676038014,0.0,3.0,-0.0034130352911288554
2011-11-08 14:30:00+00:00,0.012110697422716754,0.012830710990717975,1.5430707442875304,-1.5642706889510507,0.0,3.0,-0.0016854337574986515
2011-11-09 14:30:00+00:00,-0.051281872268332473,-0.03690962786745333,1.4964575470627741,-1.5399985554427007,0.0,3.0,-0.021730225256723197
2011-11-10 14:30:00+00:00,0.011811655119653208,0.009418573590810775,1.509851650961642,-1.550107453899237,0.0,3.0,0.002835733262610873
2011-11-11 14:30:00+00:00,0.024930805906013376,0.01882259197523939,1.5350146280585775,-1.566549292838191,0.0,3.0,0.008129460874158551
2011-11-14 14:30:00+00:00,-0.017760548174012847,-0.009474378777129422,1.5272332180364285,-1.5717564380972064,0.0,3.0,-0.012755937336372978
2011-11-15 14:30:00+00:00,-0.00275161753268105,0.004941810959701254,1.5420052343718946,-1.5992019449822328,0.0,3.0,-0.012305002351329178
2011-11-16 14:30:00+00:00,-0.019116810200783596,-0.015862961867941894,1.519280914573419,-1.5808615211909065,0.0,3.0,-0.004445459382028128
2011-11-17 14:30:00+00:00,-0.010850359975391188,-0.015876928595714657,1.4904564376500824,-1.5429876491296042,0.0,3.0,0.00827916320448027
2011-11-18 14:30:00+00:00,0.003453184480034288,-0.001064553249796818,1.4860123919135364,-1.5314608610509541,0.0,3.0,0.006454096094620269
2011-11-21 14:30:00+00:00,-0.02530359865982479,-0.019019455484933667,1.4612837105975431,-1.5156853254013234,0.0,3.0,-0.00880922695514704
2011-11-22 14:30:00+00:00,-0.0029075046589215336,-0.003927672940911786,1.4550429082122038,-1.5076680463920673,0.0,3.0,0.00136910958262989
2011-11-23 14:30:00+00:00,-0.027494246588849025,-0.022065795508853236,1.4251170696143969,-1.4849024675505256,0.0,3.0,-0.0070727311691401945
2011-11-25 14:30:00+00:00,-0.005140381027359364,-0.0018872801977760645,1.4247134452690744,-1.4893360320404938,0.0,3.0,-0.0048585351840923574
2011-11-28 14:30:00+00:00,0.042626507898385846,0.028966511845283982,1.4602483366888868,-1.50648347606801,0.0,3.0,0.017254371653672045
2011-11-29 14:30:00+00:00,0.006607452038909889,0.0028407151393663455,1.462534876757931,-1.5031963077326158,0.0,3.0,0.005033712971580665
2011-11-30 14:30:00+00:00,0.05107721068368587,0.04114905362321575,1.51824118052069,-1.5457118085070058,0.0,3.0,0.01251177909897659
2011-12-01 14:30:00+00:00,-0.00858726492013806,-0.0001598698902613993,1.5067190868479046,-1.519526786905237,0.06395298902769575,3.0,-0.0130083864996463
2011-12-02 14:30:00+00:00,-0.00019660153480971498,-0.0008801366908426367,1.5053603041905037,-1.517118536700285,0.0,3.0,0.000705850532554669
2011-12-05 14:30:00+00:00,0.011419252663703805,0.010892283139526171,1.5220482890802338,-1.5331376583397143,0.0,3.0,0.00032988754518078594
2011-12-06 14:30:00+00:00,-0.004672248031133308,0.00031678044586191945,1.5270500318096614,-1.5458858691019484,0.0,3.0,-0.007932372613238956
2011-12-07 14:30:00+00:00,0.007041445952983283,0.003722517765121225,1.5306655837859535,-1.5444391459492657,0.0,3.0,0.004662735195589806
2011-12-08 14:30:00+00:00,-0.032821903796133034,-0.021936454541491734,1.5055618159580901,-1.5362068410405476,0.0,3.0,-0.016695156878175445
2011-12-09 14:30:00+00:00,0.0248996188302959,0.016942249936595877,1.5260709744740462,-1.54504379668854,0.0,3.0,0.01112579762726972
2011-12-12 14:30:00+00:00,-0.029192939420219832,-0.014597357846085735,1.515361930222445,-1.5572675396293205,0.0,3.0,-0.022332257780956582
2011-12-13 14:30:00+00:00,-0.01352166779760866,-0.00933871637343664,1.5043228559408306,-1.5524783506047664,0.0,3.0,-0.00628265820377067
2011-12-14 14:30:00+00:00,-0.011865892542455625,-0.010646444386816278,1.488940009929516,-1.5384993872040686,0.0,3.0,-0.0016570763966214002
2011-12-15 14:30:00+00:00,0.004968849407692266,0.003614441107119948,1.4940939219459353,-1.5417442163669133,0.0,3.0,0.0015021857977208977
2011-12-16 14:30:00+00:00,-0.004120337623266135,0.001482596716788409,1.501113434122143,-1.5577023815397264,0.0,3.0,-0.008777273772917659
2011-12-19 14:30:00+00:00,-0.009308791793307458,-0.010692006710185997,1.4836590773946219,-1.5374404367645391,0.0,3.0,0.002346094439198222
2011-12-20 14:30:00+00:00,0.03526929629144271,0.03026028975980588,1.5276322195703511,-1.5753484053514788,0.0,3.0,0.005468901030864524
2011-12-21 14:30:00+00:00,-0.00530683784145114,0.0019369167666991594,1.5371931022414582,-1.5967520458976834,0.0,3.0,-0.01149353267067146
2011-12-22 14:30:00+00:00,0.009028949503376849,0.008858791659710485,1.5520056743140505,-1.6118666715238026,0.0,3.0,-0.0006013722700641813
2011-12-23 14:30:00+00:00,0.006915216575332117,0.008940528903032874,1.569035930270019,-1.6328314754091713,0.0,3.0,-0.004013802660885391
2011-12-27 14:30:00+00:00,-0.0044434114258418145,0.000791107399628066,1.5756126483704234,-1.6482968171737153,0.0,3.0,-0.008598934702977411
2011-12-28 14:30:00+00:00,-0.01805660554938726,-0.01312346146357335,1.558310858983967,-1.6383867610364624,0.0,3.0,-0.007154173789857746
2011-12-29 14:30:00+00:00,0.018388642004654177,0.010334409821245005,1.5690969790013891,-1.6366797782006401,0.0,3.0,0.011388142823250834
2011-12-30 14:30:00+00:00,0.004868709649957781,-0.004916189859812348,1.552898855602327,-1.6040113519833779,0.0,3.0,0.015350388672416114
2012-01-03 14:30:00+00:00,0.027256215508522086,0.01593646353655731,1.5157742266149745,-1.4990712969741113,0.15691020758570495,3.0,0.01656585539383685
2012-01-04 14:30:00+00:00,-0.005895763623441352,0.0015682856624401609,1.5245574133562707,-1.5190784202982375,0.0,3.0,-0.011622936028964052
2012-01-05 14:30:00+00:00,-0.014828400808184927,0.002662341627162057,1.5436070174829957,-1.5653662821187841,0.0,3.0,-0.02698637155393748
2012-01-06 14:30:00+00:00,-0.013646416304587405,-0.0025771964400743697,1.5494496927899608,-1.5889249225515405,0.0,3.0,-0.01736576502188397
2012-01-09 14:30:00+00:00,0.003865906294459265,0.002427684647670514,1.5526491419145005,-1.5899247574872393,0.0,3.0,0.0017973012192077885
2012-01-10 14:30:00+00:00,0.015200589197589265,0.008670541514185226,1.561447248367902,-1.5886493056022877,0.0,3.0,0.009480355699690352
2012-01-11 14:30:00+00:00,-0.003194282079443167,0.0005416138449945151,1.5661437244642267,-1.5993995550488258,0.0,3.0,-0.006183454882530016
2012-01-12 14:30:00+00:00,0.004205900585890321,0.002399763709960423,1.568944050105782,-1.5993775641955161,0.0,3.0,0.00241354633806206
2012-01-13 14:30:00+00:00,-0.01076977494711051,-0.00517353090261552,1.5660758814563018,-1.6054851715015048,0.0,3.0,-0.00895806253124937
