open_time,level
2006-03-31 00:00:00+00:00,100.0
2006-04-03 00:00:00+00:00,100.23
2006-04-04 00:00:00+00:00,100.87
2006-04-05 00:00:00+00:00,101.31
2006-04-06 00:00:00+00:00,101.14
2006-04-07 00:00:00+00:00,100.1
2006-04-10 00:00:00+00:00,100.19
2006-04-11 00:00:00+00:00,99.43
2006-04-12 00:00:00+00:00,99.55
2006-04-13 00:00:00+00:00,99.63
2006-04-17 00:00:00+00:00,99.33
2006-04-18 00:00:00+00:00,101.06
2006-04-19 00:00:00+00:00,101.24
2006-04-20 00:00:00+00:00,101.36
2006-04-21 00:00:00+00:00,101.35
2006-04-24 00:00:00+00:00,101.11
2006-04-25 00:00:00+00:00,100.62
2006-04-26 00:00:00+00:00,100.91
2006-04-27 00:00:00+00:00,101.27
2006-04-28 00:00:00+00:00,101.34
2006-05-01 00:00:00+00:00,100.92
2006-05-02 00:00:00+00:00,101.54
2006-05-03 00:00:00+00:00,101.15
2006-05-04 00:00:00+00:00,101.49
2006-05-05 00:00:00+00:00,102.54
2006-05-08 00:00:00+00:00,102.46
2006-05-09 00:00:00+00:00,102.5
2006-05-10 00:00:00+00:00,102.37
2006-05-11 00:00:00+00:00,101.08
2006-05-12 00:00:00+00:00,99.94
2006-05-15 00:00:00+00:00,100.21
2006-05-16 00:00:00+00:00,100.02
2006-05-17 00:00:00+00:00,98.36
2006-05-18 00:00:00+00:00,97.71
2006-05-19 00:00:00+00:00,98.11
2006-05-22 00:00:00+00:00,97.73
2006-05-23 00:00:00+00:00,97.31
2006-05-24 00:00:00+00:00,97.46
2006-05-25 00:00:00+00:00,98.58
2006-05-26 00:00:00+00:00,99.16
2006-05-30 00:00:00+00:00,97.6
2006-05-31 00:00:00+00:00,98.43
2006-06-01 00:00:00+00:00,99.64
2006-06-02 00:00:00+00:00,99.83
2006-06-05 00:00:00+00:00,98.06
2006-06-06 00:00:00+00:00,97.95
2006-06-07 00:00:00+00:00,97.38
2006-06-08 00:00:00+00:00,97.52
2006-06-09 00:00:00+00:00,97.08
2006-06-12 00:00:00+00:00,95.85
2006-06-13 00:00:00+00:00,94.89
2006-06-14 00:00:00+00:00,95.39
2006-06-15 00:00:00+00:00,97.42
2006-06-16 00:00:00+00:00,97.06
2006-06-19 00:00:00+00:00,96.17
2006-06-20 00:00:00+00:00,96.17
2006-06-21 00:00:00+00:00,96.84
2006-06-22 00:00:00+00:00,96.41
2006-06-23 00:00:00+00:00,96.28
2006-06-26 00:00:00+00:00,96.64
2006-06-27 00:00:00+00:00,95.77
2006-06-28 00:00:00+00:00,96.41
2006-06-29 00:00:00+00:00,98.04
2006-06-30 00:00:00+00:00,97.86
2006-07-03 00:00:00+00:00,98.59
2006-07-05 00:00:00+00:00,97.92
2006-07-06 00:00:00+00:00,98.14
2006-07-07 00:00:00+00:00,97.45
2006-07-10 00:00:00+00:00,97.55
2006-07-11 00:00:00+00:00,98.0
2006-07-12 00:00:00+00:00,96.96
2006-07-13 00:00:00+00:00,95.86
2006-07-14 00:00:00+00:00,95.8
2006-07-17 00:00:00+00:00,95.36
2006-07-18 00:00:00+00:00,95.25
2006-07-19 00:00:00+00:00,96.73
2006-07-20 00:00:00+00:00,95.92
2006-07-21 00:00:00+00:00,95.34
2006-07-24 00:00:00+00:00,96.66
2006-07-25 00:00:00+00:00,97.11
2006-07-26 00:00:00+00:00,96.96
2006-07-27 00:00:00+00:00,96.67
2006-07-28 00:00:00+00:00,97.75
2006-07-31 00:00:00+00:00,97.58
2006-08-01 00:00:00+00:00,97.12
2006-08-02 00:00:00+00:00,97.67
2006-08-03 00:00:00+00:00,97.74
2006-08-04 00:00:00+00:00,97.67
2006-08-07 00:00:00+00:00,97.36
2006-08-08 00:00:00+00:00,97.02
2006-08-09 00:00:00+00:00,96.62
2006-08-10 00:00:00+00:00,96.99
2006-08-11 00:00:00+00:00,96.62
2006-08-14 00:00:00+00:00,96.69
2006-08-15 00:00:00+00:00,98.03
2006-08-16 00:00:00+00:00,98.78
2006-08-17 00:00:00+00:00,98.94
2006-08-18 00:00:00+00:00,99.31
2006-08-21 00:00:00+00:00,98.94
2006-08-22 00:00:00+00:00,99.04
2006-08-23 00:00:00+00:00,98.6
2006-08-24 00:00:00+00:00,98.84
2006-08-25 00:00:00+00:00,98.78
2006-08-28 00:00:00+00:00,99.29
2006-08-29 00:00:00+00:00,99.49
2006-08-30 00:00:00+00:00,99.54
2006-08-31 00:00:00+00:00,99.51
2006-09-01 00:00:00+00:00,100.06
2006-09-05 00:00:00+00:00,100.23
2006-09-06 00:00:00+00:00,99.26
2006-09-07 00:00:00+00:00,98.78
2006-09-08 00:00:00+00:00,99.16
2006-09-11 00:00:00+00:00,99.21
2006-09-12 00:00:00+00:00,100.25
2006-09-13 00:00:00+00:00,100.65
2006-09-14 00:00:00+00:00,100.52
2006-09-15 00:00:00+00:00,100.8
2006-09-18 00:00:00+00:00,100.9
2006-09-19 00:00:00+00:00,100.68
2006-09-20 00:00:00+00:00,101.21
2006-09-21 00:00:00+00:00,100.68
2006-09-22 00:00:00+00:00,100.44
2006-09-25 00:00:00+00:00,101.32
2006-09-26 00:00:00+00:00,102.08
2006-09-27 00:00:00+00:00,102.12
2006-09-28 00:00:00+00:00,102.32
2006-09-29 00:00:00+00:00,102.07
2006-10-02 00:00:00+00:00,101.73
2006-10-03 00:00:00+00:00,101.94
2006-10-04 00:00:00+00:00,103.19
2006-10-05 00:00:00+00:00,103.45
2006-10-06 00:00:00+00:00,103.17
2006-10-09 00:00:00+00:00,103.26
2006-10-10 00:00:00+00:00,103.47
2006-10-11 00:00:00+00:00,103.22
2006-10-12 00:00:00+00:00,104.2
2006-10-13 00:00:00+00:00,104.42
2006-10-16 00:00:00+00:00,104.68
2006-10-17 00:00:00+00:00,104.3
2006-10-18 00:00:00+00:00,104.45
2006-10-19 00:00:00+00:00,104.53
2006-10-20 00:00:00+00:00,104.66
2006-10-23 00:00:00+00:00,105.3
2006-10-24 00:00:00+00:00,105.33
2006-10-25 00:00:00+00:00,105.7
2006-10-26 00:00:00+00:00,106.23
2006-10-27 00:00:00+00:00,105.34
2006-10-30 00:00:00+00:00,105.39
2006-10-31 00:00:00+00:00,105.39
2006-11-01 00:00:00+00:00,104.63
2006-11-02 00:00:00+00:00,104.63
2006-11-03 00:00:00+00:00,104.4
2006-11-06 00:00:00+00:00,105.59
2006-11-07 00:00:00+00:00,105.82
2006-11-08 00:00:00+00:00,106.07
2006-11-09 00:00:00+00:00,105.53
2006-11-10 00:00:00+00:00,105.72
2006-11-13 00:00:00+00:00,106.02
2006-11-14 00:00:00+00:00,106.7
2006-11-15 00:00:00+00:00,106.99
2006-11-16 00:00:00+00:00,107.23
2006-11-17 00:00:00+00:00,107.34
2006-11-20 00:00:00+00:00,107.29
2006-11-21 00:00:00+00:00,107.48
2006-11-22 00:00:00+00:00,107.74
2006-11-24 00:00:00+00:00,107.35
2006-11-27 00:00:00+00:00,105.9
2006-11-28 00:00:00+00:00,106.28
2006-11-29 00:00:00+00:00,107.31
