year,return
2016,0.11148504030735262
2017,1.0325187910511473
2018,-0.3133696526868216
2019,0.45535565567607894
2020,3.8433923147286118
2021,0.6330233273661741
2022,-0.5136829711397377
2023,0.8064138365660947
2024,0.4433316021099132
2025,0.1405618148104799
2026,-0.05283118663117359
