funding_time,spot,perp_mark,funding_rate
2020-09-01 00:00:00+00:00,433.8,434.00434938,0.0001
2020-09-01 08:00:00+00:00,463.4,463.79338286,0.00027103
2020-09-01 16:00:00+00:00,481.92,482.51,0.00055077
2020-09-02 00:00:00+00:00,475.4,475.66,0.00045898
2020-09-02 08:00:00+00:00,466.98,467.38429932,0.00060012
2020-09-02 16:00:00+00:00,432.5,432.83,0.0001
2020-09-03 00:00:00+00:00,439.5,439.60006473,0.00014859
2020-09-03 08:00:00+00:00,436.9,436.83540445,0.0001
2020-09-03 16:00:00+00:00,403.56,403.50095831,0.0001
2020-09-04 00:00:00+00:00,381.35,381.65,0.00010813
2020-09-04 08:00:00+00:00,386.0,386.29,0.00020118
2020-09-04 16:00:00+00:00,384.34,384.21082531,0.0001181
2020-09-05 00:00:00+00:00,385.3,385.4373933,0.0001
2020-09-05 08:00:00+00:00,380.6,380.66946787,0.0001
2020-09-05 16:00:00+00:00,357.31,357.2767642,0.0001
2020-09-06 00:00:00+00:00,335.04,335.14858585,0.0001
2020-09-06 08:00:00+00:00,340.0,339.96314319,0.0001
2020-09-06 16:00:00+00:00,344.49,344.50842762,0.0001
2020-09-07 00:00:00+00:00,352.85,352.56508018,0.0001
2020-09-07 08:00:00+00:00,343.51,343.35698271,6.48e-05
2020-09-07 16:00:00+00:00,346.14,346.09,0.0001
2020-09-08 00:00:00+00:00,353.59,353.43466136,0.0001
2020-09-08 08:00:00+00:00,346.74,346.69,0.0001
2020-09-08 16:00:00+00:00,341.34,341.20908936,0.0001
2020-09-09 00:00:00+00:00,337.41,337.25234927,0.0001
2020-09-09 08:00:00+00:00,342.35,342.2,0.0001
2020-09-09 16:00:00+00:00,352.48,352.3638974,0.0001
2020-09-10 00:00:00+00:00,350.85,350.65,0.0001
2020-09-10 08:00:00+00:00,363.94,363.87885001,0.0001
2020-09-10 16:00:00+00:00,370.96,370.72,6.538e-05
2020-09-11 00:00:00+00:00,367.93,367.77071265,3.498e-05
2020-09-11 08:00:00+00:00,362.29,362.11232414,9.323e-05
2020-09-11 16:00:00+00:00,369.93,369.71983239,7.151e-05
2020-09-12 00:00:00+00:00,373.62,373.49552535,0.0001
2020-09-12 08:00:00+00:00,368.39,368.22207468,0.0001
2020-09-12 16:00:00+00:00,373.23,373.0,3.731e-05
2020-09-13 00:00:00+00:00,387.78,387.66,0.0001
2020-09-13 08:00:00+00:00,387.3,387.07763837,0.0001
2020-09-13 16:00:00+00:00,360.76,360.70606183,0.0001
2020-09-14 00:00:00+00:00,366.43,366.24,0.0001
2020-09-14 08:00:00+00:00,369.36,369.30907697,0.0001
2020-09-14 16:00:00+00:00,383.11,382.87555946,0.0001
2020-09-15 00:00:00+00:00,377.12,377.06268679,0.0001
2020-09-15 08:00:00+00:00,375.59,375.3451222,0.0001
2020-09-15 16:00:00+00:00,366.0,366.0267112,0.0001
2020-09-16 00:00:00+00:00,364.05,364.06,0.0001
2020-09-16 08:00:00+00:00,365.65,366.14676658,0.0001
2020-09-16 16:00:00+00:00,370.52,370.39777322,0.0001
2020-09-17 00:00:00+00:00,365.04,365.0,0.0001
2020-09-17 08:00:00+00:00,379.91,379.82,0.0001
2020-09-17 16:00:00+00:00,380.22,380.05769383,0.0001
2020-09-18 00:00:00+00:00,389.35,389.24,0.0001
2020-09-18 08:00:00+00:00,386.1,386.08617937,0.0001
2020-09-18 16:00:00+00:00,382.18,382.18391589,0.0001
2020-09-19 00:00:00+00:00,384.4,384.33702956,0.0001
2020-09-19 08:00:00+00:00,377.76,377.65169789,0.0001
2020-09-19 16:00:00+00:00,384.59,384.59063248,0.0001
2020-09-20 00:00:00+00:00,385.25,385.01669109,0.0001
2020-09-20 08:00:00+00:00,380.88,380.79,0.0001
2020-09-20 16:00:00+00:00,370.74,370.59,-8e-07
2020-09-21 00:00:00+00:00,371.04,370.86,-1.481e-05
2020-09-21 08:00:00+00:00,369.79,369.92,0.0001
2020-09-21 16:00:00+00:00,340.21,339.99309491,5.075e-05
2020-09-22 00:00:00+00:00,340.31,340.09928814,-0.00022757
2020-09-22 08:00:00+00:00,336.11,336.05140945,9.7e-07
2020-09-22 16:00:00+00:00,341.25,341.03,1.01e-05
2020-09-23 00:00:00+00:00,344.18,344.05,0.0001
2020-09-23 08:00:00+00:00,335.69,335.59,1.632e-05
2020-09-23 16:00:00+00:00,338.53,338.49,0.0001
2020-09-24 00:00:00+00:00,320.72,320.47471728,-1.579e-05
2020-09-24 08:00:00+00:00,327.99,327.97,3.064e-05
2020-09-24 16:00:00+00:00,344.49,344.27907648,5.598e-05
2020-09-25 00:00:00+00:00,348.97,348.83,5.361e-05
2020-09-25 08:00:00+00:00,343.01,342.83344108,0.0001
2020-09-25 16:00:00+00:00,347.14,347.09018416,0.0001
2020-09-26 00:00:00+00:00,351.93,351.81352432,0.0001
2020-09-26 08:00:00+00:00,350.82,350.74520856,0.0001
2020-09-26 16:00:00+00:00,352.34,352.26907189,0.0001
2020-09-27 00:00:00+00:00,353.95,353.88,0.0001
2020-09-27 08:00:00+00:00,354.34,354.26313085,0.0001
2020-09-27 16:00:00+00:00,355.58,355.45836783,0.0001
2020-09-28 00:00:00+00:00,357.58,357.44,0.0001
2020-09-28 08:00:00+00:00,357.37,357.17,0.0001
2020-09-28 16:00:00+00:00,364.91,364.76366003,0.0001
2020-09-29 00:00:00+00:00,353.91,353.82809769,0.0001
2020-09-29 08:00:00+00:00,355.01,354.73533464,-1.526e-05
2020-09-29 16:00:00+00:00,355.3,355.17,7.388e-05
2020-09-30 00:00:00+00:00,359.78,359.70151255,0.0001
2020-09-30 08:00:00+00:00,355.05,354.74,0.0001
2020-09-30 16:00:00+00:00,357.4,357.27,-2.8e-06
2020-10-01 00:00:00+00:00,359.83,359.70752221,9.937e-05
2020-10-01 08:00:00+00:00,363.97,363.85802939,0.0001
2020-10-01 16:00:00+00:00,361.11,361.21152653,0.0001
2020-10-02 00:00:00+00:00,352.83,352.82,4.321e-05
2020-10-02 08:00:00+00:00,342.2,342.21153885,0.0001
2020-10-02 16:00:00+00:00,343.16,342.97387225,-3.462e-05
2020-10-03 00:00:00+00:00,345.6,345.45634162,5.867e-05
2020-10-03 08:00:00+00:00,346.11,345.85356762,-0.00011916
2020-10-03 16:00:00+00:00,347.27,347.17,-3.221e-05
2020-10-04 00:00:00+00:00,345.94,345.73,-6.7e-06
2020-10-04 08:00:00+00:00,348.36,348.18,0.0001
2020-10-04 16:00:00+00:00,346.69,346.55104493,-6.384e-05
2020-10-05 00:00:00+00:00,352.34,352.21034045,0.0001
2020-10-05 08:00:00+00:00,350.92,350.74,3.05e-06
2020-10-05 16:00:00+00:00,352.84,352.63,-1.442e-05
2020-10-06 00:00:00+00:00,353.63,353.44,-4.499e-05
2020-10-06 08:00:00+00:00,350.69,350.60642154,9.514e-05
2020-10-06 16:00:00+00:00,351.35,351.28347565,4.4e-07
2020-10-07 00:00:00+00:00,340.8,340.65,-7.208e-05
2020-10-07 08:00:00+00:00,341.31,341.06311171,2.716e-05
2020-10-07 16:00:00+00:00,340.67,340.54143946,7.205e-05
2020-10-08 00:00:00+00:00,341.58,341.68387468,0.0001
2020-10-08 08:00:00+00:00,336.21,336.13922965,0.0001
2020-10-08 16:00:00+00:00,349.19,349.26081664,0.0001
2020-10-09 00:00:00+00:00,350.94,350.92636021,0.0001
2020-10-09 08:00:00+00:00,350.56,350.54664503,0.0001
2020-10-09 16:00:00+00:00,365.13,365.10032637,0.0001
2020-10-10 00:00:00+00:00,365.01,365.04333426,0.0001
2020-10-10 08:00:00+00:00,374.89,375.06,0.0001733
2020-10-10 16:00:00+00:00,372.79,372.88,0.00027917
2020-10-11 00:00:00+00:00,370.51,370.68,0.00011995
2020-10-11 08:00:00+00:00,372.14,372.28,0.00013127
2020-10-11 16:00:00+00:00,375.11,375.27,0.0001
2020-10-12 00:00:00+00:00,374.17,374.37,0.0001
2020-10-12 08:00:00+00:00,374.18,374.20237632,0.0001
2020-10-12 16:00:00+00:00,385.57,385.72724673,0.0001
2020-10-13 00:00:00+00:00,386.51,386.70637269,0.0002191
2020-10-13 08:00:00+00:00,382.85,383.05,0.0001
2020-10-13 16:00:00+00:00,379.14,379.26,0.0001
2020-10-14 00:00:00+00:00,381.05,380.98247124,0.0001
2020-10-14 08:00:00+00:00,382.27,382.32787065,0.0001
2020-10-14 16:00:00+00:00,375.82,375.77762835,0.0001
2020-10-15 00:00:00+00:00,378.69,378.7778304,0.0001
2020-10-15 08:00:00+00:00,378.79,378.85961519,0.0001
2020-10-15 16:00:00+00:00,376.63,376.59910614,0.0001
2020-10-16 00:00:00+00:00,377.63,377.63,0.0001
2020-10-16 08:00:00+00:00,368.8,368.87754486,0.0001
2020-10-16 16:00:00+00:00,367.1,367.08755059,0.0001
2020-10-17 00:00:00+00:00,365.5,365.37133288,0.0001
2020-10-17 08:00:00+00:00,367.79,367.8095788,0.0001
2020-10-17 16:00:00+00:00,367.7,367.71,0.0001
2020-10-18 00:00:00+00:00,368.31,368.35819872,0.0001
2020-10-18 08:00:00+00:00,373.96,374.10379917,0.0001
2020-10-18 16:00:00+00:00,375.66,375.76,0.0001
2020-10-19 00:00:00+00:00,378.12,378.24,0.0001
2020-10-19 08:00:00+00:00,375.02,375.07,0.0001
2020-10-19 16:00:00+00:00,383.54,383.69201912,0.0001
2020-10-20 00:00:00+00:00,379.3,379.40220068,0.00011516
2020-10-20 08:00:00+00:00,375.45,375.73273146,0.00037754
2020-10-20 16:00:00+00:00,371.03,371.25648563,0.0001
