date,DBMF
2019-09-30 13:30:00+00:00,18.192270278930664
2019-10-01 13:30:00+00:00,18.184391021728516
2019-10-02 13:30:00+00:00,18.210664749145508
2019-10-03 13:30:00+00:00,18.31705665588379
2019-10-04 13:30:00+00:00,18.385360717773438
2019-10-07 13:30:00+00:00,18.300636291503906
2019-10-08 13:30:00+00:00,18.293415069580078
2019-10-09 13:30:00+00:00,18.25204086303711
2019-10-10 13:30:00+00:00,18.08127784729004
2019-10-11 13:30:00+00:00,17.974884033203125
2019-10-14 13:30:00+00:00,18.057634353637695
2019-10-15 13:30:00+00:00,17.976198196411133
2019-10-16 13:30:00+00:00,17.942703247070312
2019-10-17 13:30:00+00:00,17.87177276611328
2019-10-18 13:30:00+00:00,17.814632415771484
2019-10-21 13:30:00+00:00,17.7653751373291
2019-10-22 13:30:00+00:00,17.813318252563477
2019-10-23 13:30:00+00:00,17.83827781677246
2019-10-24 13:30:00+00:00,17.892135620117188
2019-10-25 13:30:00+00:00,17.87834358215332
2019-10-28 13:30:00+00:00,17.78836441040039
2019-10-29 13:30:00+00:00,17.78836441040039
2019-10-30 13:30:00+00:00,17.877685546875
2019-10-31 13:30:00+00:00,17.98670768737793
2019-11-01 13:30:00+00:00,17.952556610107422
2019-11-04 14:30:00+00:00,17.93285369873047
2019-11-05 14:30:00+00:00,17.88031005859375
2019-11-06 14:30:00+00:00,17.939420700073242
2019-11-07 14:30:00+00:00,17.81595230102539
2019-11-08 14:30:00+00:00,17.804786682128906
2019-11-11 14:30:00+00:00,17.798215866088867
2019-11-12 14:30:00+00:00,17.85732650756836
2019-11-13 14:30:00+00:00,17.88425064086914
2019-11-14 14:30:00+00:00,17.909866333007812
2019-11-15 14:30:00+00:00,17.903297424316406
2019-11-18 14:30:00+00:00,17.909866333007812
2019-11-19 14:30:00+00:00,17.942703247070312
2019-11-20 14:30:00+00:00,17.965688705444336
2019-11-21 14:30:00+00:00,17.932199478149414
2019-11-22 14:30:00+00:00,18.005756378173828
2019-11-25 14:30:00+00:00,18.123313903808594
2019-11-26 14:30:00+00:00,18.162715911865234
2019-11-27 14:30:00+00:00,18.185705184936523
2019-11-29 14:30:00+00:00,18.117403030395508
2019-12-02 14:30:00+00:00,17.86060905456543
2019-12-03 14:30:00+00:00,17.953868865966797
2019-12-04 14:30:00+00:00,17.972259521484375
2019-12-05 14:30:00+00:00,17.893447875976562
2019-12-06 14:30:00+00:00,17.991960525512695
2019-12-09 14:30:00+00:00,17.96897315979004
2019-12-10 14:30:00+00:00,17.886877059936523
2019-12-11 14:30:00+00:00,17.942049026489258
2019-12-12 14:30:00+00:00,17.942049026489258
2019-12-13 14:30:00+00:00,18.115434646606445
2019-12-16 14:30:00+00:00,18.1298828125
2019-12-17 14:30:00+00:00,18.096385955810547
2019-12-18 14:30:00+00:00,18.06749153137207
2019-12-19 14:30:00+00:00,18.097043991088867
2019-12-20 14:30:00+00:00,18.217885971069336
2019-12-23 14:30:00+00:00,18.205408096313477
2019-12-24 14:30:00+00:00,18.22248649597168
2019-12-26 14:30:00+00:00,18.30589485168457
2019-12-27 14:30:00+00:00,18.27655601501465
2019-12-30 14:30:00+00:00,18.110549926757812
2019-12-31 14:30:00+00:00,18.121997833251953
2020-01-02 14:30:00+00:00,18.360990524291992
2020-01-03 14:30:00+00:00,18.3209228515625
2020-01-06 14:30:00+00:00,18.357412338256836
2020-01-07 14:30:00+00:00,18.32879066467285
2020-01-08 14:30:00+00:00,18.334514617919922
2020-01-09 14:30:00+00:00,18.401775360107422
2020-01-10 14:30:00+00:00,18.40034294128418
2020-01-13 14:30:00+00:00,18.464746475219727
2020-01-14 14:30:00+00:00,18.4711856842041
2020-01-15 14:30:00+00:00,18.501237869262695
2020-01-16 14:30:00+00:00,18.602128982543945
2020-01-17 14:30:00+00:00,18.678695678710938
2020-01-21 14:30:00+00:00,18.622880935668945
2020-01-22 14:30:00+00:00,18.65150260925293
2020-01-23 14:30:00+00:00,18.700878143310547
2020-01-24 14:30:00+00:00,18.6057071685791
2020-01-27 14:30:00+00:00,18.367433547973633
2020-01-28 14:30:00+00:00,18.447574615478516
2020-01-29 14:30:00+00:00,18.55991554260254
2020-01-30 14:30:00+00:00,18.53630256652832
2020-01-31 14:30:00+00:00,18.303749084472656
2020-02-03 14:30:00+00:00,18.39390754699707
2020-02-04 14:30:00+00:00,18.461883544921875
2020-02-05 14:30:00+00:00,18.500520706176758
2020-02-06 14:30:00+00:00,18.607852935791016
2020-02-07 14:30:00+00:00,18.643632888793945
2020-02-10 14:30:00+00:00,18.819658279418945
2020-02-11 14:30:00+00:00,18.826812744140625
2020-02-12 14:30:00+00:00,18.8904972076416
2020-02-13 14:30:00+00:00,18.86115837097168
2020-02-14 14:30:00+00:00,18.92984962463379
2020-02-18 14:30:00+00:00,19.015716552734375
2020-02-19 14:30:00+00:00,19.15167236328125
2020-02-20 14:30:00+00:00,19.186017990112305
2020-02-21 14:30:00+00:00,19.16956329345703
2020-02-24 14:30:00+00:00,18.844701766967773
2020-02-25 14:30:00+00:00,18.50481414794922
2020-02-26 14:30:00+00:00,18.49408721923828
2020-02-27 14:30:00+00:00,18.01251983642578
2020-02-28 14:30:00+00:00,17.916637420654297
2020-03-02 14:30:00+00:00,18.282997131347656
2020-03-03 14:30:00+00:00,18.410364151000977
2020-03-04 14:30:00+00:00,18.670822143554688
2020-03-05 14:30:00+00:00,18.588539123535156
2020-03-06 14:30:00+00:00,18.750967025756836
2020-03-09 13:30:00+00:00,18.184968948364258
2020-03-10 13:30:00+00:00,18.365999221801758
2020-03-11 13:30:00+00:00,18.08693504333496
2020-03-12 13:30:00+00:00,17.380687713623047
2020-03-13 13:30:00+00:00,17.849374771118164
2020-03-16 13:30:00+00:00,17.802858352661133
2020-03-17 13:30:00+00:00,17.394996643066406
2020-03-18 13:30:00+00:00,17.185344696044922
2020-03-19 13:30:00+00:00,17.41718101501465
2020-03-20 13:30:00+00:00,17.68050193786621
2020-03-23 13:30:00+00:00,17.887300491333008
2020-03-24 13:30:00+00:00,18.11412811279297
2020-03-25 13:30:00+00:00,17.998210906982422
2020-03-26 13:30:00+00:00,18.090513229370117
2020-03-27 13:30:00+00:00,18.156387329101562
2020-03-30 13:30:00+00:00,18.2580623626709
2020-03-31 13:30:00+00:00,18.149946212768555
2020-04-01 13:30:00+00:00,18.171422958374023
2020-04-02 13:30:00+00:00,18.19362449645996
2020-04-03 13:30:00+00:00,18.08192253112793
2020-04-06 13:30:00+00:00,18.319643020629883
2020-04-07 13:30:00+00:00,18.1893253326416
2020-04-08 13:30:00+00:00,18.174287796020508
2020-04-09 13:30:00+00:00,18.250904083251953
2020-04-13 13:30:00+00:00,18.257349014282227
2020-04-14 13:30:00+00:00,18.316062927246094
2020-04-15 13:30:00+00:00,18.38265609741211
2020-04-16 13:30:00+00:00,18.441368103027344
2020-04-17 13:30:00+00:00,18.412010192871094
2020-04-20 13:30:00+00:00,18.507957458496094
2020-04-21 13:30:00+00:00,18.576698303222656
2020-04-22 13:30:00+00:00,18.671215057373047
2020-04-23 13:30:00+00:00,18.671215057373047
2020-04-24 13:30:00+00:00,18.74209976196289
2020-04-27 13:30:00+00:00,18.720617294311523
2020-04-28 13:30:00+00:00,18.777902603149414
2020-04-29 13:30:00+00:00,18.717037200927734
2020-04-30 13:30:00+00:00,18.552352905273438
2020-05-01 13:30:00+00:00,18.49148941040039
2020-05-04 13:30:00+00:00,18.49148941040039
2020-05-05 13:30:00+00:00,18.46857452392578
2020-05-06 13:30:00+00:00,18.409147262573242
2020-05-07 13:30:00+00:00,18.409147262573242
2020-05-08 13:30:00+00:00,18.409147262573242
2020-05-11 13:30:00+00:00,18.419889450073242
2020-05-12 13:30:00+00:00,18.41630744934082
2020-05-13 13:30:00+00:00,18.502229690551758
2020-05-14 13:30:00+00:00,18.495071411132812
2020-05-15 13:30:00+00:00,18.49148941040039
2020-05-18 13:30:00+00:00,18.173572540283203
2020-05-19 13:30:00+00:00,18.160686492919922
2020-05-20 13:30:00+00:00,18.07977294921875
2020-05-21 13:30:00+00:00,18.133474349975586
2020-05-22 13:30:00+00:00,18.201496124267578
2020-05-26 13:30:00+00:00,17.979528427124023
2020-05-27 13:30:00+00:00,18.06330680847168
2020-05-28 13:30:00+00:00,17.947309494018555
2020-05-29 13:30:00+00:00,17.979528427124023
2020-06-01 13:30:00+00:00,17.90792465209961
2020-06-02 13:30:00+00:00,17.77903938293457
2020-06-03 13:30:00+00:00,17.562801361083984
2020-06-04 13:30:00+00:00,17.49262809753418
2020-06-05 13:30:00+00:00,17.49262809753418
2020-06-08 13:30:00+00:00,17.592870712280273
2020-06-09 13:30:00+00:00,17.57855224609375
2020-06-10 13:30:00+00:00,17.621509552001953
2020-06-11 13:30:00+00:00,17.571392059326172
2020-06-12 13:30:00+00:00,17.592870712280273
2020-06-15 13:30:00+00:00,17.592870712280273
2020-06-16 13:30:00+00:00,17.557069778442383
2020-06-17 13:30:00+00:00,17.486181259155273
2020-06-18 13:30:00+00:00,17.428184509277344
2020-06-19 13:30:00+00:00,17.523418426513672
2020-06-22 13:30:00+00:00,17.57855224609375
2020-06-23 13:30:00+00:00,17.53559112548828
2020-06-24 13:30:00+00:00,17.473291397094727
2020-06-25 13:30:00+00:00,17.52484703063965
2020-06-26 13:30:00+00:00,17.549911499023438
2020-06-29 13:30:00+00:00,17.5649471282959
2020-06-30 13:30:00+00:00,17.642995834350586
2020-07-01 13:30:00+00:00,17.529142379760742
2020-07-02 13:30:00+00:00,17.53917121887207
2020-07-06 13:30:00+00:00,17.656599044799805
2020-07-07 13:30:00+00:00,17.716745376586914
2020-07-08 13:30:00+00:00,17.746816635131836
2020-07-09 13:30:00+00:00,17.811260223388672
2020-07-10 13:30:00+00:00,17.77903938293457
2020-07-13 13:30:00+00:00,17.714599609375
2020-07-14 13:30:00+00:00,17.746816635131836
2020-07-15 13:30:00+00:00,17.82200050354004
2020-07-16 13:30:00+00:00,17.75398063659668
2020-07-17 13:30:00+00:00,17.761138916015625
2020-07-20 13:30:00+00:00,17.805530548095703
2020-07-21 13:30:00+00:00,17.9387149810791
2020-07-22 13:30:00+00:00,17.9974308013916
2020-07-23 13:30:00+00:00,18.0611572265625
2020-07-24 13:30:00+00:00,18.069032669067383
2020-07-27 13:30:00+00:00,18.1621150970459
2020-07-28 13:30:00+00:00,18.205076217651367
2020-07-29 13:30:00+00:00,18.25591468811035
2020-07-30 13:30:00+00:00,18.263076782226562
2020-07-31 13:30:00+00:00,18.27166748046875
2020-08-03 13:30:00+00:00,18.37406349182129
2020-08-04 13:30:00+00:00,18.55879783630371
2020-08-05 13:30:00+00:00,18.58457374572754
2020-08-06 13:30:00+00:00,18.58457374572754
2020-08-07 13:30:00+00:00,18.387666702270508
2020-08-10 13:30:00+00:00,18.355443954467773
2020-08-11 13:30:00+00:00,18.01962661743164
2020-08-12 13:30:00+00:00,17.983821868896484
2020-08-13 13:30:00+00:00,17.955900192260742
2020-08-14 13:30:00+00:00,17.9437255859375
2020-08-17 13:30:00+00:00,18.07977294921875
2020-08-18 13:30:00+00:00,18.192907333374023
2020-08-19 13:30:00+00:00,17.972366333007812
2020-08-20 13:30:00+00:00,18.038240432739258
2020-08-21 13:30:00+00:00,18.033227920532227
2020-08-24 13:30:00+00:00,18.053279876708984
2020-08-25 13:30:00+00:00,18.043973922729492
2020-08-26 13:30:00+00:00,18.108413696289062
2020-08-27 13:30:00+00:00,17.990983963012695
2020-08-28 13:30:00+00:00,18.112709045410156
2020-08-31 13:30:00+00:00,18.154953002929688
2020-09-01 13:30:00+00:00,18.2158203125
2020-09-02 13:30:00+00:00,18.312488555908203
2020-09-03 13:30:00+00:00,18.183597564697266
2020-09-04 13:30:00+00:00,18.031082153320312
2020-09-08 13:30:00+00:00,17.965208053588867
2020-09-09 13:30:00+00:00,18.022491455078125
2020-09-10 13:30:00+00:00,17.990983963012695
2020-09-11 13:30:00+00:00,17.9974308013916
2020-09-14 13:30:00+00:00,18.130611419677734
2020-09-15 13:30:00+00:00,18.07977294921875
2020-09-16 13:30:00+00:00,17.9115047454834
2020-09-17 13:30:00+00:00,17.854936599731445
2020-09-18 13:30:00+00:00,17.8262996673584
2020-09-21 13:30:00+00:00,17.66375732421875
2020-09-22 13:30:00+00:00,17.637266159057617
2020-09-23 13:30:00+00:00,17.479022979736328
2020-09-24 13:30:00+00:00,17.426034927368164
2020-09-25 13:30:00+00:00,17.413150787353516
2020-09-28 13:30:00+00:00,17.65731430053711
2020-09-29 13:30:00+00:00,17.683090209960938
2020-09-30 13:30:00+00:00,17.60934066772461
2020-10-01 13:30:00+00:00,17.71245002746582
2020-10-02 13:30:00+00:00,17.714599609375
2020-10-05 13:30:00+00:00,17.64729118347168
2020-10-06 13:30:00+00:00,17.560651779174805
2020-10-07 13:30:00+00:00,17.56351089477539
2020-10-08 13:30:00+00:00,17.56422996520996
2020-10-09 13:30:00+00:00,17.730348587036133
2020-10-12 13:30:00+00:00,17.85064125061035
2020-10-13 13:30:00+00:00,17.7675838470459
2020-10-14 13:30:00+00:00,17.66733741760254
2020-10-15 13:30:00+00:00,17.5649471282959
2020-10-16 13:30:00+00:00,17.678796768188477
2020-10-19 13:30:00+00:00,17.542030334472656
2020-10-20 13:30:00+00:00,17.61793327331543
2020-10-21 13:30:00+00:00,17.789064407348633
2020-10-22 13:30:00+00:00,17.78619956970215
2020-10-23 13:30:00+00:00,17.8527889251709
2020-10-26 13:30:00+00:00,17.714599609375
2020-10-27 13:30:00+00:00,17.706005096435547
2020-10-28 13:30:00+00:00,17.65087127685547
2020-10-29 13:30:00+00:00,17.677364349365234
2020-10-30 13:30:00+00:00,17.60791015625
2020-11-02 14:30:00+00:00,17.61077308654785
2020-11-03 14:30:00+00:00,17.649438858032227
2020-11-04 14:30:00+00:00,17.60003089904785
2020-11-05 14:30:00+00:00,17.874988555908203
2020-11-06 14:30:00+00:00,18.021774291992188
2020-11-09 14:30:00+00:00,17.72247314453125
2020-11-10 14:30:00+00:00,17.658029556274414
2020-11-11 14:30:00+00:00,17.64729118347168
2020-11-12 14:30:00+00:00,17.65373420715332
2020-11-13 14:30:00+00:00,17.841333389282227
2020-11-16 14:30:00+00:00,17.847780227661133
2020-11-17 14:30:00+00:00,17.90792465209961
2020-11-18 14:30:00+00:00,17.893604278564453
2020-11-19 14:30:00+00:00,17.886442184448242
2020-11-20 14:30:00+00:00,17.8900203704834
2020-11-23 14:30:00+00:00,17.79837417602539
2020-11-24 14:30:00+00:00,17.900049209594727
2020-11-25 14:30:00+00:00,17.85422134399414
2020-11-27 14:30:00+00:00,17.980243682861328
2020-11-30 14:30:00+00:00,17.73607635498047
2020-12-01 14:30:00+00:00,17.951602935791016
2020-12-02 14:30:00+00:00,17.915084838867188
2020-12-03 14:30:00+00:00,18.033945083618164
2020-12-04 14:30:00+00:00,18.054712295532227
2020-12-07 14:30:00+00:00,18.01747703552246
2020-12-08 14:30:00+00:00,18.006019592285156
2020-12-09 14:30:00+00:00,17.961624145507812
2020-12-10 14:30:00+00:00,18.142780303955078
2020-12-11 14:30:00+00:00,18.03609275817871
2020-12-14 14:30:00+00:00,18.027503967285156
2020-12-15 14:30:00+00:00,18.22942543029785
2020-12-16 14:30:00+00:00,18.328950881958008
2020-12-17 14:30:00+00:00,18.45639991760254
2020-12-18 14:30:00+00:00,18.40771484375
2020-12-21 14:30:00+00:00,18.19934844970703
2020-12-22 14:30:00+00:00,18.0346622467041
2020-12-23 14:30:00+00:00,18.207944869995117
2020-12-24 14:30:00+00:00,18.139202117919922
2020-12-28 14:30:00+00:00,18.1943359375
2020-12-29 14:30:00+00:00,18.337966918945312
2020-12-30 14:30:00+00:00,18.53501319885254
2020-12-31 14:30:00+00:00,18.44839859008789
2021-01-04 14:30:00+00:00,18.476545333862305
2021-01-05 14:30:00+00:00,18.944252014160156
2021-01-06 14:30:00+00:00,18.820110321044922
2021-01-07 14:30:00+00:00,18.752986907958984
2021-01-08 14:30:00+00:00,18.949308395385742
2021-01-11 14:30:00+00:00,18.679365158081055
2021-01-12 14:30:00+00:00,18.84248924255371
2021-01-13 14:30:00+00:00,18.771753311157227
2021-01-14 14:30:00+00:00,18.903114318847656
2021-01-15 14:30:00+00:00,18.560274124145508
2021-01-19 14:30:00+00:00,18.78980255126953
2021-01-20 14:30:00+00:00,19.045305252075195
2021-01-21 14:30:00+00:00,19.092937469482422
2021-01-22 14:30:00+00:00,18.919713973999023
2021-01-25 14:30:00+00:00,18.958688735961914
2021-01-26 14:30:00+00:00,18.859804153442383
2021-01-27 14:30:00+00:00,18.592758178710938
2021-01-28 14:30:00+00:00,18.701019287109375
2021-01-29 14:30:00+00:00,18.426748275756836
2021-02-01 14:30:00+00:00,18.64183235168457
2021-02-02 14:30:00+00:00,18.761642456054688
2021-02-03 14:30:00+00:00,18.916826248168945
2021-02-04 14:30:00+00:00,18.891565322875977
2021-02-05 14:30:00+00:00,19.09726905822754
2021-02-08 14:30:00+00:00,19.1954288482666
2021-02-09 14:30:00+00:00,19.326793670654297
2021-02-10 14:30:00+00:00,19.32823371887207
2021-02-11 14:30:00+00:00,19.401134490966797
2021-02-12 14:30:00+00:00,19.606836318969727
2021-02-16 14:30:00+00:00,19.740365982055664
2021-02-17 14:30:00+00:00,19.660249710083008
2021-02-18 14:30:00+00:00,19.53105354309082
2021-02-19 14:30:00+00:00,19.646535873413086
2021-02-22 14:30:00+00:00,19.740365982055664
2021-02-23 14:30:00+00:00,19.8074893951416
2021-02-24 14:30:00+00:00,19.915035247802734
2021-02-25 14:30:00+00:00,19.863061904907227
2021-02-26 14:30:00+00:00,19.2452335357666
2021-03-01 14:30:00+00:00,19.490633010864258
2021-03-02 14:30:00+00:00,19.39391326904297
2021-03-03 14:30:00+00:00,19.527442932128906
2021-03-04 14:30:00+00:00,19.592403411865234
2021-03-05 14:30:00+00:00,19.783672332763672
2021-03-08 14:30:00+00:00,19.562089920043945
2021-03-09 14:30:00+00:00,19.629215240478516
2021-03-10 14:30:00+00:00,19.69561767578125
2021-03-11 14:30:00+00:00,20.030517578125
2021-03-12 14:30:00+00:00,20.132282257080078
2021-03-15 13:30:00+00:00,20.088258743286133
2021-03-16 13:30:00+00:00,20.078155517578125
2021-03-17 13:30:00+00:00,20.231889724731445
2021-03-18 13:30:00+00:00,19.83563995361328
2021-03-19 13:30:00+00:00,19.951122283935547
2021-03-22 13:30:00+00:00,19.876779556274414
2021-03-23 13:30:00+00:00,19.45093536376953
2021-03-24 13:30:00+00:00,19.416288375854492
2021-03-25 13:30:00+00:00,19.46970558166504
2021-03-26 13:30:00+00:00,19.774290084838867
2021-03-29 13:30:00+00:00,19.82769775390625
2021-03-30 13:30:00+00:00,19.68406867980957
2021-03-31 13:30:00+00:00,19.80677032470703
2021-04-01 13:30:00+00:00,19.834190368652344
2021-04-05 13:30:00+00:00,20.01463508605957
2021-04-06 13:30:00+00:00,19.956892013549805
2021-04-07 13:30:00+00:00,19.935962677001953
2021-04-08 13:30:00+00:00,19.950401306152344
2021-04-09 13:30:00+00:00,20.00092124938965
2021-04-12 13:30:00+00:00,19.995149612426758
2021-04-13 13:30:00+00:00,20.00741958618164
2021-04-14 13:30:00+00:00,20.10630226135254
2021-04-15 13:30:00+00:00,20.086095809936523
2021-04-16 13:30:00+00:00,20.195079803466797
2021-04-19 13:30:00+00:00,20.47368049621582
2021-04-20 13:30:00+00:00,19.972776412963867
2021-04-21 13:30:00+00:00,20.060829162597656
2021-04-22 13:30:00+00:00,19.95833969116211
2021-04-23 13:30:00+00:00,20.225391387939453
2021-04-26 13:30:00+00:00,20.17992401123047
2021-04-27 13:30:00+00:00,20.310562133789062
2021-04-28 13:30:00+00:00,20.315610885620117
2021-04-29 13:30:00+00:00,20.434711456298828
2021-04-30 13:30:00+00:00,20.25137710571289
2021-05-03 13:30:00+00:00,20.34160041809082
2021-05-04 13:30:00+00:00,20.184974670410156
2021-05-05 13:30:00+00:00,20.411611557006836
2021-05-06 13:30:00+00:00,20.332216262817383
2021-05-07 13:30:00+00:00,20.613704681396484
2021-05-10 13:30:00+00:00,20.592056274414062
2021-05-11 13:30:00+00:00,20.408723831176758
2021-05-12 13:30:00+00:00,20.115684509277344
2021-05-13 13:30:00+00:00,20.1301212310791
2021-05-14 13:30:00+00:00,20.620925903320312
2021-05-17 13:30:00+00:00,20.649797439575195
2021-05-18 13:30:00+00:00,20.628141403198242
2021-05-19 13:30:00+00:00,20.31273078918457
2021-05-20 13:30:00+00:00,20.404394149780273
2021-05-21 13:30:00+00:00,20.459247589111328
2021-05-24 13:30:00+00:00,20.662063598632812
2021-05-25 13:30:00+00:00,20.683717727661133
2021-05-26 13:30:00+00:00,20.685882568359375
2021-05-27 13:30:00+00:00,20.84467124938965
2021-05-28 13:30:00+00:00,20.836732864379883
2021-06-01 13:30:00+00:00,20.62525177001953
2021-06-02 13:30:00+00:00,20.79775619506836
2021-06-03 13:30:00+00:00,20.71042251586914
2021-06-04 13:30:00+00:00,20.830236434936523
2021-06-07 13:30:00+00:00,20.77971076965332
2021-06-08 13:30:00+00:00,20.81941032409668
2021-06-09 13:30:00+00:00,20.982526779174805
2021-06-10 13:30:00+00:00,20.911792755126953
2021-06-11 13:30:00+00:00,20.864883422851562
2021-06-14 13:30:00+00:00,20.859106063842773
2021-06-15 13:30:00+00:00,21.015727996826172
2021-06-16 13:30:00+00:00,20.732074737548828
2021-06-17 13:30:00+00:00,20.449861526489258
2021-06-18 13:30:00+00:00,20.284578323364258
2021-06-21 13:30:00+00:00,20.50543785095215
2021-06-22 13:30:00+00:00,20.58844566345215
2021-06-23 13:30:00+00:00,20.548744201660156
2021-06-24 13:30:00+00:00,20.725576400756836
2021-06-25 13:30:00+00:00,20.693099975585938
2021-06-28 13:30:00+00:00,20.553075790405273
2021-06-29 13:30:00+00:00,20.563901901245117
2021-06-30 13:30:00+00:00,20.56534767150879
2021-07-01 13:30:00+00:00,20.71836280822754
2021-07-02 13:30:00+00:00,20.87714958190918
2021-07-06 13:30:00+00:00,20.646907806396484
2021-07-07 13:30:00+00:00,20.59132957458496
2021-07-08 13:30:00+00:00,20.426769256591797
2021-07-09 13:30:00+00:00,20.61009407043457
2021-07-12 13:30:00+00:00,20.75084114074707
2021-07-13 13:30:00+00:00,20.644020080566406
2021-07-14 13:30:00+00:00,20.670726776123047
2021-07-15 13:30:00+00:00,20.551633834838867
2021-07-16 13:30:00+00:00,20.512659072875977
2021-07-19 13:30:00+00:00,19.956892013549805
2021-07-20 13:30:00+00:00,20.13300895690918
2021-07-21 13:30:00+00:00,20.494613647460938
2021-07-22 13:30:00+00:00,20.584835052490234
2021-07-23 13:30:00+00:00,20.69670867919922
2021-07-26 13:30:00+00:00,20.714752197265625
