leverage,path__initial_capital,path__final_value,path__total_return,path__cagr,path__annualized_volatility,path__sharpe_ratio,path__sortino_ratio,path__calmar_ratio,path__max_drawdown,path__average_drawdown,path__longest_drawdown_days,path__profit_factor,path__win_rate,path__turnover_per_bar,path__annualized_turnover,path__total_fees,path__rebalance_count,path__exposure_pct,path__average_exposure,path__best_year,path__worst_year,path__monthly_hit_rate,path__elapsed_days,path__positive_complete_year_ratio,path__complete_year_count,path__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_12_5y,check__worst_rolling_3y_sharpe_at_least_1,check__solvent,check__start_by_2013_11_30,check__end_by_2026_08_31,check__span_at_least_12_5y,check__weekday_coverage_at_least_94pct,ending_equity,total_external_cost_pct_initial,total_financing_cost_pct_initial,strict_gate_passed
1.0,10000.0,27452.351043428433,1.7452351043428433,0.08162316324523222,0.13431819190526492,0.9162491226631779,1.2940594293990624,0.1953067214400042,-0.41792296057924383,-0.10033552035940096,1076.0,1.1393649680078797,0.4794435857805255,,,,,,,0.30405463956768264,-0.22167478985660927,0.567741935483871,4701.0,0.6666666666666666,12,-1.8901310728004361,False,True,False,False,False,False,False,True,False,True,True,True,True,True,27452.351043428433,0.002,0.0,False
2.0,10000.0,38411.87451857122,2.8411874518571216,0.11022440264718858,0.26863638381052984,0.7004325245768915,0.9849023181243152,0.15643079739808066,-0.7046208577885891,-0.21570215907645932,1420.0,1.1047484962742253,0.4794435857805255,,,,,,,0.5669476026810842,-0.4247277605278881,0.535483870967742,4701.0,0.6666666666666666,12,-2.1162629188485593,False,True,False,False,False,False,False,True,False,True,True,True,True,True,38411.87451857122,0.004,0.5134920634920634,False
3.0,10000.0,45735.09555340086,3.5735095553400864,0.12537926033976787,0.40295457571579474,0.6284936585481298,0.883746598723989,0.14689905312240173,-0.8535062525916844,-0.3183428441905508,1546.0,1.0934667172779653,0.4794435857805255,,,,,,,0.8226233815985662,-0.5797245490426133,0.5225806451612903,4701.0,0.6666666666666666,12,-2.191640200864599,False,True,False,False,False,False,False,True,False,True,True,True,True,True,45735.09555340086,0.006,1.0269841269841269,False
4.0,10000.0,46281.309593114,3.6281309593113997,0.12641782105793298,0.5372727676210597,0.5925242255337485,0.8331687390238254,0.1360783795018541,-0.9290073964777814,-0.4113700059550461,1798.0,1.0878728192129363,0.4794435857805255,,,,,,,1.1751182434003438,-0.6965439689610293,0.5161290322580645,4701.0,0.6666666666666666,12,-2.2293288418726207,False,True,False,False,False,False,False,True,False,True,True,True,True,True,46281.309593114,0.008,1.5404761904761908,False
5.0,10000.0,39743.7864372601,2.9743786437260105,0.113168641744545,0.6715909595263245,0.5709425657251203,0.8028220232037281,0.11710452837046535,-0.9663899707322248,-0.510439279732847,2045.0,1.0845313675610746,0.4794435857805255,,,,,,,1.5777929420247352,-0.783475782064998,0.5096774193548387,4701.0,0.6666666666666666,12,-2.2519420264774306,False,True,False,False,False,False,False,True,False,True,True,True,True,True,39743.7864372601,0.01,2.0539682539682538,False
