symbol,alpha_name,direction,passed,median_fold_ic,positive_fold_ratio,max_fold_pnl_ratio,max_year_pnl_ratio,cost_drag_ratio,total_pnl,total_observations,min_fold_observations,check__折IC中位数为正,check__至少60%的折IC为正,check__单折PnL占比不超过50%,check__单一日历年PnL占比不超过60%,check__扣费后成本侵蚀比例不超过70%,check__总有效样本不少于1000根K线,check__每折样本不少于30根K线
BTCUSDT,A05_bollinger_reversion_20,mean_reversion,False,-0.01490872234921831,0.3333333333333333,inf,inf,0.13071282914760304,-3.5494226497154653,14647,1466,False,False,False,False,True,True,True
BTCUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.01550572362047198,0.3333333333333333,inf,1.0,0.11032265025677279,-2.8873381565296588,14652,1466,False,False,False,False,True,True,True
BTCUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.016422834795918398,0.3333333333333333,inf,inf,0.23104039258993844,-3.993921593766254,14652,1466,False,False,False,False,True,True,True
BTCUSDT,A07_volatility_compression,regime,False,-0.016913336869336642,0.16666666666666666,1.0,0.555992192954923,0.06392764908122656,-0.5812805239682097,14566,1466,False,False,False,True,True,True,True
BTCUSDT,A07_atr_percentile,regime,True,0.021508195313972654,0.6666666666666666,0.459033489558412,0.4061858617770265,0.035210175475283996,0.05716284155676771,14404,1466,True,True,True,True,True,True,True
BTCUSDT,A15_volatility_adjusted_breakout_20,trend,False,0.011823197886237318,0.6666666666666666,1.0,inf,0.5679439782298037,-0.347295450840162,14467,1466,True,True,False,False,True,True,True
BTCUSDT,A10_volume_surprise_48,trend,False,0.027814146061527115,0.8333333333333334,inf,inf,0.5000313080679969,-5.556566348060985,14619,1466,True,True,False,False,True,True,True
BTCUSDT,A11_signed_volume_pressure_6,trend,False,-0.021945794861753666,0.3333333333333333,inf,inf,0.20094398782183212,-2.1836760319998922,14661,1466,False,False,False,False,True,True,True
BTCUSDT,A12_close_location_value_10,trend,False,-0.006998858767268392,0.16666666666666666,inf,inf,0.17225682279823235,-1.4100776354752003,14657,1466,False,False,False,False,True,True,True
BTCUSDT,A13_intraday_range_position_10,trend,False,-0.006998858767268418,0.16666666666666666,inf,inf,0.17225682279823237,-1.4100776354752005,14657,1466,False,False,False,False,True,True,True
BTCUSDT,A14_gap_proxy,trend,False,-0.004873511695761291,0.5,1.0,0.8992600646664397,0.39364608683979274,-0.014991174791620723,14665,1466,False,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_12,trend,False,0.020989189914289948,1.0,inf,0.8081359476792663,0.09590226805034202,-0.9606455156471496,14618,1466,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_24,trend,False,0.003325369906125265,0.5,0.6086748448614976,0.958870621162002,0.06296219379473704,-0.6065762521270512,14618,1466,True,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_48,trend,False,0.005340516704690084,0.8333333333333334,1.0,0.5028451786914561,0.04109819723217836,0.7429061266743382,14618,1466,True,True,False,True,True,True,True
ETHUSDT,A01_ts_momentum_72,trend,False,0.013547174556859784,0.6666666666666666,0.5701041072352022,0.4280150071263747,0.029029192918370857,2.6141359656002567,14594,1466,True,True,False,True,True,True,True
ETHUSDT,A01_ts_momentum_120,trend,False,0.005610730414044111,0.6666666666666666,0.5757106852255726,0.525653203904205,0.022666609737751843,2.5727944153939033,14546,1466,True,True,False,True,True,True,True
ETHUSDT,A16_momentum_ensemble,trend,False,0.013976077865814621,0.8333333333333334,0.5405660171553354,0.4743464472326245,0.047575028773872347,1.4911233830023956,14618,1466,True,True,False,True,True,True,True
ETHUSDT,A02_ema_distance_20,trend,False,0.019663438701511084,0.8333333333333334,inf,1.0,0.10171014715363451,-0.7836845430946788,14647,1466,True,True,False,False,True,True,True
ETHUSDT,A02_ema_distance_50,trend,False,0.010957354107746285,0.8333333333333334,0.7348584456845647,0.5280734932893277,0.058893865615080136,0.6376079841791947,14617,1466,True,True,False,True,True,True,True
ETHUSDT,A02_ema_distance_100,trend,True,0.009912780746756365,0.8333333333333334,0.47485633603149824,0.3604455523628447,0.03549516152959488,2.0117197699236886,14567,1466,True,True,True,True,True,True,True
ETHUSDT,A03_donchian_breakout_20,trend,False,0.02241132152429922,1.0,inf,1.0,0.4124497968288093,-0.6086773395807351,14667,1466,True,True,False,False,True,True,True
ETHUSDT,A08_trend_quality,trend,True,0.00783669052646608,0.6666666666666666,0.4603953597448334,0.39411420703893374,0.045278676403175476,0.36583156670124234,14607,1466,True,True,True,True,True,True,True
ETHUSDT,A09_efficiency_ratio_20,trend,False,0.008260931703116332,0.8333333333333334,inf,0.9488506683259091,0.08223908304450772,-0.46972416281889817,14646,1466,True,True,False,False,True,True,True
ETHUSDT,A04_short_reversion_1,mean_reversion,False,-0.020624351859212745,0.16666666666666666,inf,inf,0.33447743291185533,-8.103911694665396,14566,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_2,mean_reversion,False,-0.0242265335674515,0.16666666666666666,inf,inf,0.23256764965302204,-5.904771961752113,14565,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_3,mean_reversion,False,-0.033992095418208065,0.0,inf,inf,0.1812427080732614,-5.435827984451575,14564,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_6,mean_reversion,False,-0.009296425013682025,0.3333333333333333,inf,1.0,0.12602703776217397,-2.8813408949188837,14561,1466,False,False,False,False,True,True,True
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,False,-0.01597914370463111,0.0,inf,inf,0.09665395985808803,-3.882890072541317,14647,1466,False,False,False,False,True,True,True
ETHUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.014872750067600755,0.16666666666666666,inf,1.0,0.07932056531987963,-3.2549600717253453,14652,1466,False,False,False,False,True,True,True
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.0230521675671479,0.0,inf,inf,0.16968278411393706,-4.329865730786606,14652,1466,False,False,False,False,True,True,True
ETHUSDT,A07_volatility_compression,regime,False,-0.011844136596692242,0.3333333333333333,inf,0.47503065886328893,0.04760685721212828,-0.47594904189216525,14566,1466,False,False,False,True,True,True,True
ETHUSDT,A07_atr_percentile,regime,True,0.009492535323860584,0.8333333333333334,0.39256717857182666,0.37215851786267945,0.026655384566408362,0.5973333538627059,14404,1466,True,True,True,True,True,True,True
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,False,0.02262515450019318,0.8333333333333334,inf,inf,0.46024525280730116,-0.3589991425551038,14467,1466,True,True,False,False,True,True,True
ETHUSDT,A10_volume_surprise_48,trend,False,0.025940216296733962,1.0,inf,inf,0.3759881622943201,-5.256208958200575,14619,1466,True,True,False,False,True,True,True
ETHUSDT,A11_signed_volume_pressure_6,trend,False,0.003531670795052913,0.6666666666666666,inf,inf,0.1485456381393944,-2.0149458780957916,14661,1466,True,True,False,False,True,True,True
ETHUSDT,A12_close_location_value_10,trend,False,-0.0021021180397615387,0.5,inf,1.0,0.12362159976163095,-1.1232073008397456,14657,1466,False,False,False,False,True,True,True
ETHUSDT,A13_intraday_range_position_10,trend,False,-0.0021021180397615374,0.5,inf,1.0,0.12362159976163094,-1.1232073008397454,14657,1466,False,False,False,False,True,True,True
ETHUSDT,A14_gap_proxy,trend,False,-0.010052593487737967,0.5,inf,inf,0.30884994021984113,-0.05639953892725223,14665,1466,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_1,cross_asset,False,0.0023673934642552278,0.6666666666666666,inf,inf,0.3585627744059384,-7.12194329017435,14665,1466,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_2,cross_asset,False,0.018053590226773802,1.0,inf,inf,0.25385810101322576,-5.650199819514563,14664,1466,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_3,cross_asset,False,0.029341877122304606,1.0,inf,inf,0.20264620126713334,-3.8911525847333928,14663,1466,True,True,False,False,True,True,True
ETHUSDT,A19_relative_strength_btc_eth_24,relative_value,False,0.011053966974088811,0.6666666666666666,1.0,0.8386385110105656,0.07096394997853504,-1.164946400747522,14618,1466,True,True,False,False,True,True,True
