symbol,alpha_name,horizon_bars,year,observations,mean_forward_return,ic
BTCUSDT,A04_short_reversion_2,3,2024,2196,0.0012576133607295407,-0.030735864848746446
BTCUSDT,A04_short_reversion_2,3,2025,2190,4.417841494311725e-05,0.019284192837095
BTCUSDT,A04_short_reversion_2,3,2026,1513,-0.00011655845457381627,-0.028130394538301715
BTCUSDT,A04_short_reversion_2,6,2020,2095,0.0040872042705550156,-0.014029169791593679
BTCUSDT,A04_short_reversion_2,6,2021,2190,0.0022771476562700043,0.04220261610193445
BTCUSDT,A04_short_reversion_2,6,2022,2190,-0.0023203712562343257,-0.0013762297972822804
BTCUSDT,A04_short_reversion_2,6,2023,2190,0.00288717323800612,-0.05174721822302641
BTCUSDT,A04_short_reversion_2,6,2024,2196,0.0025029389862192184,0.010483486340990687
BTCUSDT,A04_short_reversion_2,6,2025,2190,6.568478702372625e-05,0.0552206283310064
BTCUSDT,A04_short_reversion_2,6,2026,1510,-0.00022039457616562338,-0.03600358701262641
BTCUSDT,A04_short_reversion_3,1,2020,2094,0.0006726177294995582,-0.0272976622781023
BTCUSDT,A04_short_reversion_3,1,2021,2190,0.00038809867329112416,-0.004776710011384521
BTCUSDT,A04_short_reversion_3,1,2022,2190,-0.0003892610753551619,-0.01878179094386548
BTCUSDT,A04_short_reversion_3,1,2023,2190,0.00046951690234148203,-0.05732366048601812
BTCUSDT,A04_short_reversion_3,1,2024,2196,0.00042397674881828327,-0.01156058894294372
BTCUSDT,A04_short_reversion_3,1,2025,2190,1.4375098166262898e-05,0.012466608432565564
BTCUSDT,A04_short_reversion_3,1,2026,1515,-4.405507064441999e-05,-0.022343250926340232
BTCUSDT,A04_short_reversion_3,3,2020,2094,0.00200687261998975,-0.0826633660905843
BTCUSDT,A04_short_reversion_3,3,2021,2190,0.0011285121386776311,-0.0024125479762933592
BTCUSDT,A04_short_reversion_3,3,2022,2190,-0.0011631806419079573,-0.034291654152956576
BTCUSDT,A04_short_reversion_3,3,2023,2190,0.0014166642013055905,-0.10298662869558796
BTCUSDT,A04_short_reversion_3,3,2024,2196,0.0012576133607295407,-0.03733856410126554
BTCUSDT,A04_short_reversion_3,3,2025,2190,4.417841494311725e-05,0.04649224315341305
BTCUSDT,A04_short_reversion_3,3,2026,1513,-0.00011655845457381627,-0.0516286252946673
BTCUSDT,A04_short_reversion_3,6,2020,2094,0.004089058623151967,-0.019442127283342357
BTCUSDT,A04_short_reversion_3,6,2021,2190,0.0022771476562700043,0.05135996424310358
BTCUSDT,A04_short_reversion_3,6,2022,2190,-0.0023203712562343257,0.0009311425667978135
BTCUSDT,A04_short_reversion_3,6,2023,2190,0.00288717323800612,-0.06814452071590633
BTCUSDT,A04_short_reversion_3,6,2024,2196,0.0025029389862192184,0.017879629003594563
BTCUSDT,A04_short_reversion_3,6,2025,2190,6.568478702372625e-05,0.06515247258079597
BTCUSDT,A04_short_reversion_3,6,2026,1510,-0.00022039457616562338,-0.049457081992887085
BTCUSDT,A04_short_reversion_6,1,2020,2091,0.0006747797445473773,-0.015694782974818054
BTCUSDT,A04_short_reversion_6,1,2021,2190,0.00038809867329112416,0.028596105834138425
BTCUSDT,A04_short_reversion_6,1,2022,2190,-0.0003892610753551619,-0.006428732098153227
BTCUSDT,A04_short_reversion_6,1,2023,2190,0.00046951690234148203,-0.03703832083059071
BTCUSDT,A04_short_reversion_6,1,2024,2196,0.00042397674881828327,0.0050944811128450255
BTCUSDT,A04_short_reversion_6,1,2025,2190,1.4375098166262898e-05,0.04905775500079011
BTCUSDT,A04_short_reversion_6,1,2026,1515,-4.405507064441999e-05,-0.036762736457782004
BTCUSDT,A04_short_reversion_6,3,2020,2091,0.0020055756999265385,-0.031072749713430495
BTCUSDT,A04_short_reversion_6,3,2021,2190,0.0011285121386776311,0.0398344113034949
BTCUSDT,A04_short_reversion_6,3,2022,2190,-0.0011631806419079573,0.005100227301719421
BTCUSDT,A04_short_reversion_6,3,2023,2190,0.0014166642013055905,-0.05825643303864482
BTCUSDT,A04_short_reversion_6,3,2024,2196,0.0012576133607295407,0.012432378519053109
BTCUSDT,A04_short_reversion_6,3,2025,2190,4.417841494311725e-05,0.06817978157152646
BTCUSDT,A04_short_reversion_6,3,2026,1513,-0.00011655845457381627,-0.053503631835122634
BTCUSDT,A04_short_reversion_6,6,2020,2091,0.004080196444883574,-0.013067749505277788
BTCUSDT,A04_short_reversion_6,6,2021,2190,0.0022771476562700043,0.07193818052545592
BTCUSDT,A04_short_reversion_6,6,2022,2190,-0.0023203712562343257,0.0014234524392160788
BTCUSDT,A04_short_reversion_6,6,2023,2190,0.00288717323800612,-0.0792782854790854
BTCUSDT,A04_short_reversion_6,6,2024,2196,0.0025029389862192184,0.013191274921920654
BTCUSDT,A04_short_reversion_6,6,2025,2190,6.568478702372625e-05,0.0486212642662292
BTCUSDT,A04_short_reversion_6,6,2026,1510,-0.00022039457616562338,-0.05451521704807254
BTCUSDT,A05_bollinger_reversion_20,1,2020,2177,0.0007392325074610371,-0.03297968041509683
BTCUSDT,A05_bollinger_reversion_20,1,2021,2190,0.00038809867329112416,0.0012189503862679995
BTCUSDT,A05_bollinger_reversion_20,1,2022,2190,-0.0003892610753551619,-0.0013906218017199917
BTCUSDT,A05_bollinger_reversion_20,1,2023,2190,0.00046951690234148203,-0.028527217818454086
BTCUSDT,A05_bollinger_reversion_20,1,2024,2196,0.00042397674881828327,-0.022398590447098417
BTCUSDT,A05_bollinger_reversion_20,1,2025,2190,1.4375098166262898e-05,0.022962256367692228
BTCUSDT,A05_bollinger_reversion_20,1,2026,1515,-4.405507064441999e-05,-0.0196549291011829
BTCUSDT,A05_bollinger_reversion_20,3,2020,2177,0.0022032088195429313,-0.05790300145681659
BTCUSDT,A05_bollinger_reversion_20,3,2021,2190,0.0011285121386776311,0.003575128651492247
BTCUSDT,A05_bollinger_reversion_20,3,2022,2190,-0.0011631806419079573,0.00338926628616258
BTCUSDT,A05_bollinger_reversion_20,3,2023,2190,0.0014166642013055905,-0.058636789908459774
BTCUSDT,A05_bollinger_reversion_20,3,2024,2196,0.0012576133607295407,-0.04340257371101587
BTCUSDT,A05_bollinger_reversion_20,3,2025,2190,4.417841494311725e-05,0.03894751288224468
BTCUSDT,A05_bollinger_reversion_20,3,2026,1513,-0.00011655845457381627,-0.04203923915341395
BTCUSDT,A05_bollinger_reversion_20,6,2020,2177,0.004474150346623573,-0.037467873458123614
BTCUSDT,A05_bollinger_reversion_20,6,2021,2190,0.0022771476562700043,0.03993380103565304
BTCUSDT,A05_bollinger_reversion_20,6,2022,2190,-0.0023203712562343257,0.01772841206260822
BTCUSDT,A05_bollinger_reversion_20,6,2023,2190,0.00288717323800612,-0.06617874506482434
BTCUSDT,A05_bollinger_reversion_20,6,2024,2196,0.0025029389862192184,-0.052998855039175556
BTCUSDT,A05_bollinger_reversion_20,6,2025,2190,6.568478702372625e-05,0.034746130066581976
BTCUSDT,A05_bollinger_reversion_20,6,2026,1510,-0.00022039457616562338,-0.028549079715057452
BTCUSDT,A06_rsi_reversion_14,1,2020,2182,0.0007380172320800801,-0.028494046585169647
BTCUSDT,A06_rsi_reversion_14,1,2021,2190,0.00038809867329112416,0.010249377724106496
BTCUSDT,A06_rsi_reversion_14,1,2022,2190,-0.0003892610753551619,-0.009021228986238526
BTCUSDT,A06_rsi_reversion_14,1,2023,2190,0.00046951690234148203,-0.037830559861151025
BTCUSDT,A06_rsi_reversion_14,1,2024,2196,0.00042397674881828327,-0.011614556541106047
BTCUSDT,A06_rsi_reversion_14,1,2025,2190,1.4375098166262898e-05,0.023265251206841534
BTCUSDT,A06_rsi_reversion_14,1,2026,1515,-4.405507064441999e-05,-0.021107904192985964
BTCUSDT,A06_rsi_reversion_14,3,2020,2182,0.0021981318133345563,-0.054836222118066644
BTCUSDT,A06_rsi_reversion_14,3,2021,2190,0.0011285121386776311,0.012415966351162235
BTCUSDT,A06_rsi_reversion_14,3,2022,2190,-0.0011631806419079573,-0.00015739653727604402
BTCUSDT,A06_rsi_reversion_14,3,2023,2190,0.0014166642013055905,-0.06885662054276345
BTCUSDT,A06_rsi_reversion_14,3,2024,2196,0.0012576133607295407,-0.025784911346997286
BTCUSDT,A06_rsi_reversion_14,3,2025,2190,4.417841494311725e-05,0.034805163915279526
BTCUSDT,A06_rsi_reversion_14,3,2026,1513,-0.00011655845457381627,-0.04691784777216621
BTCUSDT,A06_rsi_reversion_14,6,2020,2182,0.004472548647630368,-0.0428780016762336
BTCUSDT,A06_rsi_reversion_14,6,2021,2190,0.0022771476562700043,0.035338336141574514
BTCUSDT,A06_rsi_reversion_14,6,2022,2190,-0.0023203712562343257,0.00685095533828763
BTCUSDT,A06_rsi_reversion_14,6,2023,2190,0.00288717323800612,-0.0731689902040687
BTCUSDT,A06_rsi_reversion_14,6,2024,2196,0.0025029389862192184,-0.028037135577546717
BTCUSDT,A06_rsi_reversion_14,6,2025,2190,6.568478702372625e-05,0.04216243718840091
BTCUSDT,A06_rsi_reversion_14,6,2026,1510,-0.00022039457616562338,-0.05784102229999008
BTCUSDT,A17_mean_reversion_ensemble,1,2020,2182,0.0007380172320800801,-0.023082398487895252
BTCUSDT,A17_mean_reversion_ensemble,1,2021,2190,0.00038809867329112416,0.02156673893150631
BTCUSDT,A17_mean_reversion_ensemble,1,2022,2190,-0.0003892610753551619,-0.013431744441086255
BTCUSDT,A17_mean_reversion_ensemble,1,2023,2190,0.00046951690234148203,-0.04338603331728704
BTCUSDT,A17_mean_reversion_ensemble,1,2024,2196,0.00042397674881828327,-0.005389327243617577
BTCUSDT,A17_mean_reversion_ensemble,1,2025,2190,1.4375098166262898e-05,0.022304739768460608
BTCUSDT,A17_mean_reversion_ensemble,1,2026,1515,-4.405507064441999e-05,-0.02300938750082897
BTCUSDT,A17_mean_reversion_ensemble,3,2020,2182,0.0021981318133345563,-0.06522068288283514
BTCUSDT,A17_mean_reversion_ensemble,3,2021,2190,0.0011285121386776311,0.008924122632180584
BTCUSDT,A17_mean_reversion_ensemble,3,2022,2190,-0.0011631806419079573,-0.01329670543439561
BTCUSDT,A17_mean_reversion_ensemble,3,2023,2190,0.0014166642013055905,-0.08909218241931452
BTCUSDT,A17_mean_reversion_ensemble,3,2024,2196,0.0012576133607295407,-0.028984450422060798
BTCUSDT,A17_mean_reversion_ensemble,3,2025,2190,4.417841494311725e-05,0.045270833835581996
BTCUSDT,A17_mean_reversion_ensemble,3,2026,1513,-0.00011655845457381627,-0.05139573940897518
BTCUSDT,A17_mean_reversion_ensemble,6,2020,2182,0.004472548647630368,-0.033491706036716605
BTCUSDT,A17_mean_reversion_ensemble,6,2021,2190,0.0022771476562700043,0.05702170051220434
BTCUSDT,A17_mean_reversion_ensemble,6,2022,2190,-0.0023203712562343257,0.004618971315099415
BTCUSDT,A17_mean_reversion_ensemble,6,2023,2190,0.00288717323800612,-0.0808365176183084
BTCUSDT,A17_mean_reversion_ensemble,6,2024,2196,0.0025029389862192184,-0.010511377999144625
BTCUSDT,A17_mean_reversion_ensemble,6,2025,2190,6.568478702372625e-05,0.0585707015403028
BTCUSDT,A17_mean_reversion_ensemble,6,2026,1510,-0.00022039457616562338,-0.054080948829259554
BTCUSDT,A07_volatility_compression,1,2020,2096,0.0006744685270879271,0.019025314218155013
BTCUSDT,A07_volatility_compression,1,2021,2190,0.00038809867329112416,0.005323782798931983
BTCUSDT,A07_volatility_compression,1,2022,2190,-0.0003892610753551619,0.009769917976949012
BTCUSDT,A07_volatility_compression,1,2023,2190,0.00046951690234148203,-0.05185093209073315
BTCUSDT,A07_volatility_compression,1,2024,2196,0.00042397674881828327,-0.02045822936513287
BTCUSDT,A07_volatility_compression,1,2025,2190,1.4375098166262898e-05,-0.027359424918927927
BTCUSDT,A07_volatility_compression,1,2026,1515,-4.405507064441999e-05,0.0016285731087725508
BTCUSDT,A07_volatility_compression,3,2020,2096,0.002001204556260813,0.026693608766236894
BTCUSDT,A07_volatility_compression,3,2021,2190,0.0011285121386776311,0.01946059467906931
BTCUSDT,A07_volatility_compression,3,2022,2190,-0.0011631806419079573,0.009809360523495734
BTCUSDT,A07_volatility_compression,3,2023,2190,0.0014166642013055905,-0.07127140594245679
BTCUSDT,A07_volatility_compression,3,2024,2196,0.0012576133607295407,-0.03715386350619757
BTCUSDT,A07_volatility_compression,3,2025,2190,4.417841494311725e-05,-0.03446900133226425
BTCUSDT,A07_volatility_compression,3,2026,1513,-0.00011655845457381627,0.01539525338241066
BTCUSDT,A07_volatility_compression,6,2020,2096,0.004086767294905328,0.023543232776576297
BTCUSDT,A07_volatility_compression,6,2021,2190,0.0022771476562700043,0.03455809981431119
BTCUSDT,A07_volatility_compression,6,2022,2190,-0.0023203712562343257,0.03245973989651701
BTCUSDT,A07_volatility_compression,6,2023,2190,0.00288717323800612,-0.09616103841371298
BTCUSDT,A07_volatility_compression,6,2024,2196,0.0025029389862192184,-0.04611708856445989
BTCUSDT,A07_volatility_compression,6,2025,2190,6.568478702372625e-05,-0.028970119450068107
BTCUSDT,A07_volatility_compression,6,2026,1510,-0.00022039457616562338,0.030833473886152228
BTCUSDT,A07_atr_percentile,1,2020,1934,0.0006530714612536861,0.0027559953140969414
BTCUSDT,A07_atr_percentile,1,2021,2190,0.00038809867329112416,0.0014405191597692644
BTCUSDT,A07_atr_percentile,1,2022,2190,-0.0003892610753551619,-0.021562540579042014
BTCUSDT,A07_atr_percentile,1,2023,2190,0.00046951690234148203,0.04629654251832472
BTCUSDT,A07_atr_percentile,1,2024,2196,0.00042397674881828327,0.03434499029354487
BTCUSDT,A07_atr_percentile,1,2025,2190,1.4375098166262898e-05,-0.001627653515943058
BTCUSDT,A07_atr_percentile,1,2026,1515,-4.405507064441999e-05,-0.031718386148288646
BTCUSDT,A07_atr_percentile,3,2020,1934,0.0019405411945271557,0.0014342854718994826
BTCUSDT,A07_atr_percentile,3,2021,2190,0.0011285121386776311,0.003854185131725654
BTCUSDT,A07_atr_percentile,3,2022,2190,-0.0011631806419079573,-0.030707821686434312
BTCUSDT,A07_atr_percentile,3,2023,2190,0.0014166642013055905,0.0690373594239513
BTCUSDT,A07_atr_percentile,3,2024,2196,0.0012576133607295407,0.05361467753450173
BTCUSDT,A07_atr_percentile,3,2025,2190,4.417841494311725e-05,-0.00859024928010497
BTCUSDT,A07_atr_percentile,3,2026,1513,-0.00011655845457381627,-0.0527452245276502
BTCUSDT,A07_atr_percentile,6,2020,1934,0.003971620673768688,0.0016335420200487263
BTCUSDT,A07_atr_percentile,6,2021,2190,0.0022771476562700043,0.016374062939457854
BTCUSDT,A07_atr_percentile,6,2022,2190,-0.0023203712562343257,-0.05146502263849524
BTCUSDT,A07_atr_percentile,6,2023,2190,0.00288717323800612,0.09371900059077354
BTCUSDT,A07_atr_percentile,6,2024,2196,0.0025029389862192184,0.0738484599856038
BTCUSDT,A07_atr_percentile,6,2025,2190,6.568478702372625e-05,-0.02319753110033647
BTCUSDT,A07_atr_percentile,6,2026,1510,-0.00022039457616562338,-0.08400865314343146
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2020,1997,0.0006786484971574887,0.038840320065372864
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2021,2190,0.00038809867329112416,-0.008471457991682025
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2022,2190,-0.0003892610753551619,0.028968609086273488
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2023,2190,0.00046951690234148203,0.07862894186632557
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2024,2196,0.00042397674881828327,0.013680326801566868
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2025,2190,1.4375098166262898e-05,-0.005471250989850377
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2026,1515,-4.405507064441999e-05,-0.030205180799420722
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2020,1997,0.00202409237153357,0.1117211742021546
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2021,2190,0.0011285121386776311,-0.004134918452770526
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2022,2190,-0.0011631806419079573,0.01152641984641416
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2023,2190,0.0014166642013055905,0.08331453344448067
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2024,2196,0.0012576133607295407,0.04613857750698814
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2025,2190,4.417841494311725e-05,-0.006690703112844393
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2026,1513,-0.00011655845457381627,-0.010674859656059018
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2020,1997,0.004138172379985747,0.06288394828729203
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2021,2190,0.0022771476562700043,-0.011574598033821697
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2022,2190,-0.0023203712562343257,0.002130149851720937
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2023,2190,0.00288717323800612,0.052820349818302116
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2024,2196,0.0025029389862192184,0.015467762173118325
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2025,2190,6.568478702372625e-05,-0.024552438098986912
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2026,1510,-0.00022039457616562338,0.0317778017414715
BTCUSDT,A10_volume_surprise_48,1,2020,2149,0.0007046257785910596,0.04431532971347539
BTCUSDT,A10_volume_surprise_48,1,2021,2190,0.00038809867329112416,-0.027033878738987233
BTCUSDT,A10_volume_surprise_48,1,2022,2190,-0.0003892610753551619,0.06500030645622074
BTCUSDT,A10_volume_surprise_48,1,2023,2190,0.00046951690234148203,0.08809994765422662
BTCUSDT,A10_volume_surprise_48,1,2024,2196,0.00042397674881828327,0.02855639165296137
BTCUSDT,A10_volume_surprise_48,1,2025,2190,1.4375098166262898e-05,0.023004419364352945
BTCUSDT,A10_volume_surprise_48,1,2026,1515,-4.405507064441999e-05,-0.008053483411751085
BTCUSDT,A10_volume_surprise_48,3,2020,2149,0.0021085222720174804,0.05641245745387338
BTCUSDT,A10_volume_surprise_48,3,2021,2190,0.0011285121386776311,4.014430863278021e-05
BTCUSDT,A10_volume_surprise_48,3,2022,2190,-0.0011631806419079573,0.07493768545102669
BTCUSDT,A10_volume_surprise_48,3,2023,2190,0.0014166642013055905,0.06415495171627802
BTCUSDT,A10_volume_surprise_48,3,2024,2196,0.0012576133607295407,0.029401008842675786
BTCUSDT,A10_volume_surprise_48,3,2025,2190,4.417841494311725e-05,-0.030428204549051523
BTCUSDT,A10_volume_surprise_48,3,2026,1513,-0.00011655845457381627,0.015641131590502896
BTCUSDT,A10_volume_surprise_48,6,2020,2149,0.004310264551589794,0.04360972019527877
BTCUSDT,A10_volume_surprise_48,6,2021,2190,0.0022771476562700043,-0.015059439141550614
BTCUSDT,A10_volume_surprise_48,6,2022,2190,-0.0023203712562343257,0.04381796337985097
BTCUSDT,A10_volume_surprise_48,6,2023,2190,0.00288717323800612,0.04432122037374121
BTCUSDT,A10_volume_surprise_48,6,2024,2196,0.0025029389862192184,0.024260393324195075
BTCUSDT,A10_volume_surprise_48,6,2025,2190,6.568478702372625e-05,-0.050631255369670634
BTCUSDT,A10_volume_surprise_48,6,2026,1510,-0.00022039457616562338,0.02338524683632975
BTCUSDT,A11_signed_volume_pressure_6,1,2020,2191,0.0007442565334549591,0.018877649654367574
BTCUSDT,A11_signed_volume_pressure_6,1,2021,2190,0.00038809867329112416,-0.02693105145651164
BTCUSDT,A11_signed_volume_pressure_6,1,2022,2190,-0.0003892610753551619,0.0036761342390243218
BTCUSDT,A11_signed_volume_pressure_6,1,2023,2190,0.00046951690234148203,0.008040905164730078
BTCUSDT,A11_signed_volume_pressure_6,1,2024,2196,0.00042397674881828327,-0.02631269143389503
BTCUSDT,A11_signed_volume_pressure_6,1,2025,2190,1.4375098166262898e-05,-0.0336333860889565
BTCUSDT,A11_signed_volume_pressure_6,1,2026,1515,-4.405507064441999e-05,0.01923618501383882
BTCUSDT,A11_signed_volume_pressure_6,3,2020,2191,0.0022265661324791532,0.03490311903720098
BTCUSDT,A11_signed_volume_pressure_6,3,2021,2190,0.0011285121386776311,-0.020723899894262533
BTCUSDT,A11_signed_volume_pressure_6,3,2022,2190,-0.0011631806419079573,-0.007321871358490137
BTCUSDT,A11_signed_volume_pressure_6,3,2023,2190,0.0014166642013055905,0.002481524038178865
BTCUSDT,A11_signed_volume_pressure_6,3,2024,2196,0.0012576133607295407,-0.016420063290523493
BTCUSDT,A11_signed_volume_pressure_6,3,2025,2190,4.417841494311725e-05,-0.04120969545147299
BTCUSDT,A11_signed_volume_pressure_6,3,2026,1513,-0.00011655845457381627,0.03853756133012638
BTCUSDT,A11_signed_volume_pressure_6,6,2020,2191,0.0045414794801281804,0.012644098192833686
BTCUSDT,A11_signed_volume_pressure_6,6,2021,2190,0.0022771476562700043,-0.04971353535079558
BTCUSDT,A11_signed_volume_pressure_6,6,2022,2190,-0.0023203712562343257,0.00028212483053145456
BTCUSDT,A11_signed_volume_pressure_6,6,2023,2190,0.00288717323800612,-0.012155669551638576
BTCUSDT,A11_signed_volume_pressure_6,6,2024,2196,0.0025029389862192184,0.006814029961621004
BTCUSDT,A11_signed_volume_pressure_6,6,2025,2190,6.568478702372625e-05,-0.04242603413830733
BTCUSDT,A11_signed_volume_pressure_6,6,2026,1510,-0.00022039457616562338,0.0332374642188881
BTCUSDT,A12_close_location_value_10,1,2020,2187,0.000750081823727366,0.009043685250447573
BTCUSDT,A12_close_location_value_10,1,2021,2190,0.00038809867329112416,-0.02092745566453356
BTCUSDT,A12_close_location_value_10,1,2022,2190,-0.0003892610753551619,-0.010571999417005148
BTCUSDT,A12_close_location_value_10,1,2023,2190,0.00046951690234148203,0.011475144767671296
BTCUSDT,A12_close_location_value_10,1,2024,2196,0.00042397674881828327,-0.019096927053645216
BTCUSDT,A12_close_location_value_10,1,2025,2190,1.4375098166262898e-05,-0.004348523673744471
BTCUSDT,A12_close_location_value_10,1,2026,1515,-4.405507064441999e-05,-0.00384743602230366
BTCUSDT,A12_close_location_value_10,3,2020,2187,0.002253854597140114,0.02240349112003535
BTCUSDT,A12_close_location_value_10,3,2021,2190,0.0011285121386776311,-0.01609999254287534
BTCUSDT,A12_close_location_value_10,3,2022,2190,-0.0011631806419079573,0.005622133629247466
BTCUSDT,A12_close_location_value_10,3,2023,2190,0.0014166642013055905,0.017745267142304448
BTCUSDT,A12_close_location_value_10,3,2024,2196,0.0012576133607295407,-0.003936811281992447
BTCUSDT,A12_close_location_value_10,3,2025,2190,4.417841494311725e-05,-0.002990554847315065
BTCUSDT,A12_close_location_value_10,3,2026,1513,-0.00011655845457381627,0.019384482945379478
BTCUSDT,A12_close_location_value_10,6,2020,2187,0.004557365692163645,-0.003810687367958648
BTCUSDT,A12_close_location_value_10,6,2021,2190,0.0022771476562700043,-0.03372342039152113
BTCUSDT,A12_close_location_value_10,6,2022,2190,-0.0023203712562343257,-0.0006670493093781714
BTCUSDT,A12_close_location_value_10,6,2023,2190,0.00288717323800612,0.013949500985904901
BTCUSDT,A12_close_location_value_10,6,2024,2196,0.0025029389862192184,0.013987260898908904
BTCUSDT,A12_close_location_value_10,6,2025,2190,6.568478702372625e-05,-0.012495531724934499
BTCUSDT,A12_close_location_value_10,6,2026,1510,-0.00022039457616562338,0.016932907724817443
BTCUSDT,A13_intraday_range_position_10,1,2020,2187,0.000750081823727366,0.009043685250447573
BTCUSDT,A13_intraday_range_position_10,1,2021,2190,0.00038809867329112416,-0.020927455664533558
BTCUSDT,A13_intraday_range_position_10,1,2022,2190,-0.0003892610753551619,-0.010571999417005146
BTCUSDT,A13_intraday_range_position_10,1,2023,2190,0.00046951690234148203,0.011475144767671275
BTCUSDT,A13_intraday_range_position_10,1,2024,2196,0.00042397674881828327,-0.01909692705364522
BTCUSDT,A13_intraday_range_position_10,1,2025,2190,1.4375098166262898e-05,-0.004348523673744487
BTCUSDT,A13_intraday_range_position_10,1,2026,1515,-4.405507064441999e-05,-0.003847436022303669
BTCUSDT,A13_intraday_range_position_10,3,2020,2187,0.002253854597140114,0.022403491120035337
BTCUSDT,A13_intraday_range_position_10,3,2021,2190,0.0011285121386776311,-0.01609999254287533
BTCUSDT,A13_intraday_range_position_10,3,2022,2190,-0.0011631806419079573,0.005622133629247466
BTCUSDT,A13_intraday_range_position_10,3,2023,2190,0.0014166642013055905,0.017745267142304455
BTCUSDT,A13_intraday_range_position_10,3,2024,2196,0.0012576133607295407,-0.0039368112819924235
BTCUSDT,A13_intraday_range_position_10,3,2025,2190,4.417841494311725e-05,-0.0029905548473150804
BTCUSDT,A13_intraday_range_position_10,3,2026,1513,-0.00011655845457381627,0.019384482945379464
BTCUSDT,A13_intraday_range_position_10,6,2020,2187,0.004557365692163645,-0.0038106873679586463
BTCUSDT,A13_intraday_range_position_10,6,2021,2190,0.0022771476562700043,-0.03372342039152108
BTCUSDT,A13_intraday_range_position_10,6,2022,2190,-0.0023203712562343257,-0.0006670493093781785
BTCUSDT,A13_intraday_range_position_10,6,2023,2190,0.00288717323800612,0.013949500985904846
BTCUSDT,A13_intraday_range_position_10,6,2024,2196,0.0025029389862192184,0.01398726089890891
BTCUSDT,A13_intraday_range_position_10,6,2025,2190,6.568478702372625e-05,-0.012495531724934533
BTCUSDT,A13_intraday_range_position_10,6,2026,1510,-0.00022039457616562338,0.016932907724817443
BTCUSDT,A14_gap_proxy,1,2020,2195,0.0007423378048061733,0.04774934434683705
BTCUSDT,A14_gap_proxy,1,2021,2190,0.00038809867329112416,0.0036280670604781568
BTCUSDT,A14_gap_proxy,1,2022,2190,-0.0003892610753551619,-0.009215577976817331
BTCUSDT,A14_gap_proxy,1,2023,2190,0.00046951690234148203,0.01987145528111839
BTCUSDT,A14_gap_proxy,1,2024,2196,0.00042397674881828327,0.026884241097580964
BTCUSDT,A14_gap_proxy,1,2025,2190,1.4375098166262898e-05,-0.02289067870502738
BTCUSDT,A14_gap_proxy,1,2026,1515,-4.405507064441999e-05,0.04317502703853937
BTCUSDT,A14_gap_proxy,3,2020,2195,0.002209899393809472,-0.0011913078737096593
BTCUSDT,A14_gap_proxy,3,2021,2190,0.0011285121386776311,-0.03302060242327772
BTCUSDT,A14_gap_proxy,3,2022,2190,-0.0011631806419079573,0.020437917793895838
BTCUSDT,A14_gap_proxy,3,2023,2190,0.0014166642013055905,0.026753156417904066
BTCUSDT,A14_gap_proxy,3,2024,2196,0.0012576133607295407,0.014153692574400259
BTCUSDT,A14_gap_proxy,3,2025,2190,4.417841494311725e-05,-0.02708081538915133
BTCUSDT,A14_gap_proxy,3,2026,1513,-0.00011655845457381627,0.04793814710299729
BTCUSDT,A14_gap_proxy,6,2020,2195,0.004501224814197015,-0.001267010856937119
BTCUSDT,A14_gap_proxy,6,2021,2190,0.0022771476562700043,-0.02217532761332568
BTCUSDT,A14_gap_proxy,6,2022,2190,-0.0023203712562343257,0.0014105054665042975
BTCUSDT,A14_gap_proxy,6,2023,2190,0.00288717323800612,0.04260809853831541
BTCUSDT,A14_gap_proxy,6,2024,2196,0.0025029389862192184,0.005070742574596942
BTCUSDT,A14_gap_proxy,6,2025,2190,6.568478702372625e-05,-0.02852561735577106
BTCUSDT,A14_gap_proxy,6,2026,1510,-0.00022039457616562338,0.05090935728112546
ETHUSDT,A01_ts_momentum_12,1,2020,2148,0.0009551050103900449,0.044477638473416736
ETHUSDT,A01_ts_momentum_12,1,2021,2190,0.0010077999827325832,0.0017587919617171272
ETHUSDT,A01_ts_momentum_12,1,2022,2190,-0.00035853485574793647,0.02576106514209426
ETHUSDT,A01_ts_momentum_12,1,2023,2190,0.0003413864614479127,0.011623595342897084
ETHUSDT,A01_ts_momentum_12,1,2024,2196,0.0002688235131827628,0.03444266141267247
