symbol,alpha_name,direction,horizon_bars,sample_start,sample_end,observations,alpha_mean,alpha_std,forward_return_correlation,pearson_ic,spearman_ic,ic_t_stat,rolling_ic_positive_ratio,rolling_windows_used,low_bucket_return,mid_bucket_return,high_bucket_return,top_minus_bottom_spread,turnover_proxy,cost_adjusted_spread_1x,cost_adjusted_spread_2x,cost_adjusted_spread_3x,regime_trending_ic,regime_trending_observations,regime_mixed_ic,regime_mixed_observations,regime_ranging_ic,regime_ranging_observations
ETHUSDT,A02_ema_distance_50,trend,1,2020-01-09 04:00:00+00:00,2026-09-10 08:00:00+00:00,14618,0.05476742144323784,0.528075811937677,0.018850747125008033,0.018850747125008033,-0.008840929530573766,2.279397207518755,0.34915442967499477,14369,1.4597364330050347e-05,0.00023018684065124738,0.0007545688563497914,0.000739971492019741,0.10249046698340945,0.0004325000910695126,0.0001250286901192842,-0.00018244271083094413,0.02761050981221392,4869,0.017589301739523985,4871,-0.0021945886496108893,4878
ETHUSDT,A02_ema_distance_50,trend,3,2020-01-09 04:00:00+00:00,2026-09-10 00:00:00+00:00,14616,0.05476742144323784,0.528075811937677,0.029831845487795564,0.029831845487795564,-0.00228540725166232,3.6079291975288124,0.3254680865873182,14367,0.00011928292876624656,0.00047773068533066504,0.002389392448808283,0.002270109520042036,0.10249046698340945,0.001347695317191351,0.00042528111434066585,-0.0004971330885100195,0.052918591314588904,4869,0.028785399660693958,4869,-0.02468786520534965,4878
ETHUSDT,A02_ema_distance_50,trend,6,2020-01-09 04:00:00+00:00,2026-09-09 12:00:00+00:00,14613,0.05476742144323784,0.528075811937677,0.030751287479194204,0.030751287479194204,-0.0028279193678922452,3.718850452981514,0.27854358117516015,14364,0.0006737255796857725,0.0015844462728716723,0.003807423770755732,0.0031336981910699596,0.10249046698340945,0.0012888697853685894,-0.0005559586203327809,-0.0024007870260341515,0.07168619409893304,4869,0.009901513644572821,4868,-0.02727458504171007,4876
ETHUSDT,A02_ema_distance_100,trend,1,2020-01-17 12:00:00+00:00,2026-09-10 08:00:00+00:00,14568,0.05874935048866911,0.6577250869668215,0.01951039177712062,0.01951039177712062,-0.0017330891700637503,2.3551513257065193,0.2763461135554159,14319,0.00012803103606858475,-4.779032738909895e-05,0.0008830209967094107,0.000754989960640826,0.08293078322261721,0.0005061976109729744,0.00025740526130512266,8.612911637270954e-06,0.031430126816374644,4849,0.025022535691232684,4854,-0.007922783315493707,4865
ETHUSDT,A02_ema_distance_100,trend,3,2020-01-17 12:00:00+00:00,2026-09-10 00:00:00+00:00,14566,0.05874935048866911,0.6577250869668215,0.031667426651341014,0.031667426651341014,0.003248715537576506,3.8235870195005486,0.2542432073758469,14317,0.0003769118101649678,0.00017207461032770375,0.0023208467816301813,0.0019439349714652134,0.08293078322261721,0.0011975579224616584,0.0004511808734581034,-0.0002951961755454516,0.06181199349007394,4849,0.03697477853260828,4852,-0.024295624426299966,4865
ETHUSDT,A02_ema_distance_100,trend,6,2020-01-17 12:00:00+00:00,2026-09-09 12:00:00+00:00,14563,0.05874935048866911,0.6577250869668215,0.03662968684262143,0.03662968684262143,0.004519931750456416,4.423034798004903,0.22677099343300267,14314,0.0009390276678013079,0.0009654156179741355,0.003918446137439762,0.0029794184696384537,0.08293078322261721,0.0014866643716313437,-6.089726375766314e-06,-0.0014988438243828763,0.0870446618167037,4849,0.01704411923230936,4851,-0.015076998510499477,4863
ETHUSDT,A03_donchian_breakout_20,trend,1,2020-01-01 00:00:00+00:00,2026-09-10 08:00:00+00:00,14667,0.005153980873695202,0.10322246603366973,0.008727301185201916,0.008727301185201916,-0.012652648679671436,1.0569088573900787,0.4865445970314884,14418,,,,,0.041190543575021527,,,,0.020446257960231817,4883,-0.012622254919480458,4882,-0.0003660043280988806,4882
ETHUSDT,A03_donchian_breakout_20,trend,3,2020-01-01 00:00:00+00:00,2026-09-10 00:00:00+00:00,14665,0.005153980873695202,0.10322246603366973,0.0352033525223072,0.0352033525223072,0.005601571465431607,4.265448612136716,0.572350166481687,14416,,,,,0.041190543575021527,,,,0.04845627737863564,4883,0.026565275430378787,4880,0.012738863245394444,4882
ETHUSDT,A03_donchian_breakout_20,trend,6,2020-01-01 00:00:00+00:00,2026-09-09 12:00:00+00:00,14662,0.005153980873695202,0.10322246603366973,0.017631105687314283,0.017631105687314283,-0.013352714419349983,2.135079476529083,0.46527440505099565,14413,,,,,0.041190543575021527,,,,0.022689102971905687,4883,0.017174058038807984,4879,0.007533239070826171,4880
ETHUSDT,A08_trend_quality,trend,1,2020-01-10 20:00:00+00:00,2026-09-10 08:00:00+00:00,14608,-0.041895268629332086,0.15188279724055853,0.01571381404328894,0.01571381404328894,-0.004161714197787219,1.8993319900893963,0.35197437147433663,14359,0.0005080932612424912,-0.0003299432836888557,0.0008146327685899497,0.0003065395073474585,0.021209412657051247,0.0002429112693763048,0.00017928303140515105,0.0001156547934339973,0.025788707472096575,4868,0.0031469282056568065,4868,0.0066723505461362565,4872
ETHUSDT,A08_trend_quality,trend,3,2020-01-10 20:00:00+00:00,2026-09-10 00:00:00+00:00,14606,-0.041895268629332086,0.15188279724055853,0.024933083366367695,0.024933083366367695,-0.012258939029184065,3.0140255860400007,0.3442223305704534,14357,0.0015653813058594164,-0.000663360182878076,0.0020637616084777178,0.0004983803026183014,0.021209412657051247,0.00030749558870484016,0.00011661087479137894,-7.427383912208228e-05,0.05193759189250942,4868,0.0052301666450135596,4866,-0.025250885244990133,4872
