date,COWZ,VTI
2017-03-02 14:30:00+00:00,21.733510971069336,105.52143096923828
2017-03-03 14:30:00+00:00,21.692277908325195,105.6074447631836
2017-03-06 14:30:00+00:00,21.554533004760746,105.19449615478516
2017-03-07 14:30:00+00:00,21.37884521484375,104.85897064208984
2017-03-08 14:30:00+00:00,21.37472152709961,104.5664291381836
2017-03-09 14:30:00+00:00,21.24687767028809,104.6180419921875
2017-03-10 14:30:00+00:00,21.296371459960938,104.99662017822266
2017-03-13 13:30:00+00:00,21.274921417236328,105.07404327392578
2017-03-14 13:30:00+00:00,21.222139358520508,104.6954574584961
2017-03-15 13:30:00+00:00,21.48277282714844,105.64186096191406
2017-03-16 13:30:00+00:00,21.40359687805176,105.51280212402344
2017-03-17 13:30:00+00:00,21.41183280944824,105.45257568359376
2017-03-20 13:30:00+00:00,21.360700607299805,105.2030792236328
2017-03-21 13:30:00+00:00,20.96644401550293,103.73190307617188
2017-03-22 13:30:00+00:00,21.066247940063477,103.86957550048828
2017-03-23 13:30:00+00:00,21.09511947631836,103.83514404296876
2017-03-24 13:30:00+00:00,21.048933029174805,103.84549713134766
2017-03-27 13:30:00+00:00,21.098417282104492,103.7245101928711
2017-03-28 13:30:00+00:00,21.30669212341309,104.45047760009766
2017-03-29 13:30:00+00:00,21.41412925720215,104.64060974121094
2017-03-30 13:30:00+00:00,21.5025577545166,105.0294952392578
2017-03-31 13:30:00+00:00,21.52570915222168,104.84800720214844
2017-04-03 13:30:00+00:00,21.36454200744629,104.5887451171875
2017-04-04 13:30:00+00:00,21.314952850341797,104.64060974121094
2017-04-05 13:30:00+00:00,21.2323055267334,104.21712493896484
2017-04-06 13:30:00+00:00,21.32321548461914,104.54552459716795
2017-04-07 13:30:00+00:00,21.36454200744629,104.4677734375
2017-04-10 13:30:00+00:00,21.38107681274414,104.5973892211914
2017-04-11 13:30:00+00:00,21.319080352783203,104.56280517578124
2017-04-12 13:30:00+00:00,21.26536750793457,104.0270004272461
2017-04-13 13:30:00+00:00,21.08354377746582,103.31834411621094
2017-04-17 13:30:00+00:00,21.22403907775879,104.21712493896484
2017-04-18 13:30:00+00:00,21.166189193725582,103.99241638183594
2017-04-19 13:30:00+00:00,21.27363014221191,103.906005859375
2017-04-20 13:30:00+00:00,21.52405548095703,104.76160430908205
2017-04-21 13:30:00+00:00,21.430662155151367,104.4245376586914
2017-04-24 13:30:00+00:00,21.645544052124023,105.53075408935548
2017-04-25 13:30:00+00:00,21.67860412597656,106.18756866455078
2017-04-26 13:30:00+00:00,21.786048889160156,106.2135009765625
2017-04-27 13:30:00+00:00,21.769519805908203,106.3171615600586
2017-04-28 13:30:00+00:00,21.59016990661621,105.96288299560548
2017-05-01 13:30:00+00:00,21.5959529876709,106.23941802978516
2017-05-02 13:30:00+00:00,21.61827087402344,106.23941802978516
2017-05-03 13:30:00+00:00,21.538105010986328,105.98015594482422
2017-05-04 13:30:00+00:00,21.55794334411621,106.05793762207033
2017-05-05 13:30:00+00:00,21.769519805908203,106.58509826660156
2017-05-08 13:30:00+00:00,21.69513702392578,106.42091369628906
2017-05-09 13:30:00+00:00,21.769519805908203,106.38632202148438
2017-05-10 13:30:00+00:00,21.802583694458008,106.61966705322266
2017-05-11 13:30:00+00:00,21.62074851989746,106.3085479736328
2017-05-12 13:30:00+00:00,21.430662155151367,106.10113525390624
2017-05-15 13:30:00+00:00,21.56290054321289,106.67155456542967
2017-05-16 13:30:00+00:00,21.466197967529297,106.61104583740234
2017-05-17 13:30:00+00:00,21.091808319091797,104.69244384765624
2017-05-18 13:30:00+00:00,21.06288146972656,105.00357055664062
2017-05-19 13:30:00+00:00,21.29842758178711,105.7554702758789
2017-05-22 13:30:00+00:00,21.38107681274414,106.3171615600586
2017-05-23 13:30:00+00:00,21.348011016845703,106.49870300292967
2017-05-24 13:30:00+00:00,21.309999465942383,106.80980682373048
2017-05-25 13:30:00+00:00,21.48851203918457,107.25921630859376
2017-05-26 13:30:00+00:00,21.447189331054688,107.2419204711914
2017-05-30 13:30:00+00:00,21.447189331054688,107.069091796875
2017-05-31 13:30:00+00:00,21.339746475219727,107.03449249267578
2017-06-01 13:30:00+00:00,21.70340156555176,108.02838897705078
2017-06-02 13:30:00+00:00,21.74472427368164,108.3826904296875
2017-06-05 13:30:00+00:00,21.662078857421875,108.24442291259766
2017-06-06 13:30:00+00:00,21.538930892944336,107.96788787841795
2017-06-07 13:30:00+00:00,21.507522583007812,108.08888244628906
2017-06-08 13:30:00+00:00,21.5959529876709,108.27899169921876
2017-06-09 13:30:00+00:00,21.629016876220703,108.1925811767578
2017-06-12 13:30:00+00:00,21.62322998046875,108.17529296875
2017-06-13 13:30:00+00:00,21.712491989135746,108.71109771728516
2017-06-14 13:30:00+00:00,21.58769416809082,108.55553436279295
2017-06-15 13:30:00+00:00,21.5133113861084,108.31356048583984
2017-06-16 13:30:00+00:00,21.430662155151367,108.24442291259766
2017-06-19 13:30:00+00:00,21.604225158691406,109.1259307861328
2017-06-20 13:30:00+00:00,21.413305282592773,108.3826904296875
2017-06-21 13:30:00+00:00,21.36454200744629,108.25682067871094
2017-06-22 13:30:00+00:00,21.538105010986328,108.30022430419922
2017-06-23 13:30:00+00:00,21.579429626464844,108.5693817138672
2017-06-26 13:30:00+00:00,21.72819709777832,108.6475067138672
2017-06-27 13:30:00+00:00,21.672624588012695,107.75325012207033
2017-06-28 13:30:00+00:00,21.797046661376953,108.76905822753906
2017-06-29 13:30:00+00:00,21.603778839111328,107.9008560180664
2017-06-30 13:30:00+00:00,21.689208984375,108.04844665527344
2017-07-03 13:30:00+00:00,21.797046661376953,108.30889129638672
2017-07-05 13:30:00+00:00,21.763858795166016,108.43045806884766
2017-07-06 13:30:00+00:00,21.435413360595703,107.3625717163086
2017-07-07 13:30:00+00:00,21.589679718017575,108.10921478271484
2017-07-10 13:30:00+00:00,21.500932693481445,108.18734741210938
2017-07-11 13:30:00+00:00,21.52581787109375,108.16132354736328
2017-07-12 13:30:00+00:00,21.631153106689453,108.9340362548828
2017-07-13 13:30:00+00:00,21.776296615600582,109.10765075683594
2017-07-14 13:30:00+00:00,21.888269424438477,109.59383392333984
2017-07-17 13:30:00+00:00,22.020971298217773,109.59383392333984
2017-07-18 13:30:00+00:00,21.830211639404297,109.66331481933594
2017-07-19 13:30:00+00:00,22.03093147277832,110.29710388183594
2017-07-20 13:30:00+00:00,21.98780632019043,110.36656188964844
2017-07-21 13:30:00+00:00,21.954626083374023,110.21895599365234
2017-07-24 13:30:00+00:00,21.93803977966309,110.22765350341795
2017-07-25 13:30:00+00:00,22.13710021972656,110.59228515625
2017-07-26 13:30:00+00:00,22.08732795715332,110.51414489746094
2017-07-27 13:30:00+00:00,22.01766586303711,110.32312774658205
2017-07-28 13:30:00+00:00,21.996095657348633,110.14083099365234
2017-07-31 13:30:00+00:00,22.045860290527344,110.08004760742188
2017-08-01 13:30:00+00:00,22.020971298217773,110.3057861328125
2017-08-02 13:30:00+00:00,21.946334838867188,110.2016143798828
2017-08-03 13:30:00+00:00,21.979507446289062,109.9498062133789
2017-08-04 13:30:00+00:00,21.91315460205078,110.18424987792967
2017-08-07 13:30:00+00:00,22.020971298217773,110.40128326416016
2017-08-08 13:30:00+00:00,22.037569046020508,110.09739685058594
2017-08-09 13:30:00+00:00,21.954626083374023,109.97584533691406
2017-08-10 13:30:00+00:00,21.53162384033203,108.36099243164062
2017-08-11 13:30:00+00:00,21.564796447753903,108.56068420410156
2017-08-14 13:30:00+00:00,21.77215003967285,109.67200469970705
2017-08-15 13:30:00+00:00,21.664329528808594,109.56778717041016
2017-08-16 13:30:00+00:00,21.722389221191406,109.76750183105467
2017-08-17 13:30:00+00:00,21.407207489013672,108.0223617553711
2017-08-18 13:30:00+00:00,21.282798767089844,107.840087890625
2017-08-21 13:30:00+00:00,21.274505615234375,107.99634552001952
2017-08-22 13:30:00+00:00,21.539918899536133,109.08161926269533
2017-08-23 13:30:00+00:00,21.491811752319336,108.75167846679688
2017-08-24 13:30:00+00:00,21.49430274963379,108.57804870605467
2017-08-25 13:30:00+00:00,21.680917739868164,108.83851623535156
2017-08-28 13:30:00+00:00,21.639450073242188,108.8819351196289
2017-08-29 13:30:00+00:00,21.53162384033203,108.92530822753906
2017-08-30 13:30:00+00:00,21.705799102783203,109.49836730957033
2017-08-31 13:30:00+00:00,21.83850860595703,110.24500274658205
2017-09-01 13:30:00+00:00,21.971208572387695,110.49678802490234
2017-09-05 13:30:00+00:00,21.84680557250977,109.64594268798828
2017-09-06 13:30:00+00:00,21.98780632019043,109.9498062133789
2017-09-07 13:30:00+00:00,21.971208572387695,109.89769744873048
2017-09-08 13:30:00+00:00,21.929744720458984,109.81959533691406
2017-09-11 13:30:00+00:00,22.122997283935547,111.00035095214844
2017-09-12 13:30:00+00:00,22.294689178466797,111.42576599121094
2017-09-13 13:30:00+00:00,22.361040115356445,111.47785186767578
2017-09-14 13:30:00+00:00,22.32288932800293,111.44315338134766
2017-09-15 13:30:00+00:00,22.327863693237305,111.65150451660156
2017-09-18 13:30:00+00:00,22.40251350402832,111.9206314086914
2017-09-19 13:30:00+00:00,22.361040115356445,111.9727554321289
2017-09-20 13:30:00+00:00,22.26980781555176,112.15503692626952
2017-09-21 13:30:00+00:00,22.236621856689453,111.842529296875
2017-09-22 13:30:00+00:00,22.410810470581055,111.93231964111328
2017-09-25 13:30:00+00:00,22.361040115356445,111.74920654296876
2017-09-26 13:30:00+00:00,22.504417419433594,111.77537536621094
2017-09-27 13:30:00+00:00,22.709840774536133,112.38572692871094
2017-09-28 13:30:00+00:00,22.638566970825195,112.56881713867188
2017-09-29 13:30:00+00:00,22.680490493774418,112.93506622314452
2017-10-02 13:30:00+00:00,22.75679397583008,113.5279769897461
2017-10-03 13:30:00+00:00,22.78111267089844,113.75469970703124
2017-10-04 13:30:00+00:00,22.814647674560547,113.86803436279295
2017-10-05 13:30:00+00:00,22.873340606689453,114.46968841552734
2017-10-06 13:30:00+00:00,22.755958557128903,114.39120483398438
2017-10-09 13:30:00+00:00,22.5882625579834,114.1645050048828
2017-10-10 13:30:00+00:00,22.59664726257324,114.4348373413086
2017-10-11 13:30:00+00:00,22.548847198486328,114.59180450439452
2017-10-12 13:30:00+00:00,22.52118682861328,114.45225524902344
2017-10-13 13:30:00+00:00,22.52118682861328,114.53942108154295
2017-10-16 13:30:00+00:00,22.630186080932617,114.61795806884766
2017-10-17 13:30:00+00:00,22.697265625,114.67022705078124
2017-10-18 13:30:00+00:00,22.83141708374023,114.81847381591795
2017-10-19 13:30:00+00:00,22.839799880981445,114.84466552734376
2017-10-20 13:30:00+00:00,23.032642364501953,115.46372985839844
2017-10-23 13:30:00+00:00,23.024263381958008,114.9754409790039
2017-10-24 13:30:00+00:00,23.05780601501465,115.17596435546876
2017-10-25 13:30:00+00:00,22.839799880981445,114.57433319091795
2017-10-26 13:30:00+00:00,22.90687561035156,114.72257232666016
2017-10-27 13:30:00+00:00,22.679656982421875,115.65555572509766
2017-10-30 13:30:00+00:00,22.5882625579834,115.14981842041016
2017-10-31 13:30:00+00:00,22.655344009399418,115.38522338867188
2017-11-01 13:30:00+00:00,22.714038848876953,115.4811553955078
2017-11-02 13:30:00+00:00,22.61341667175293,115.50733947753906
2017-11-03 13:30:00+00:00,22.571495056152344,115.81253051757812
2017-11-06 14:30:00+00:00,22.672109603881836,116.03050231933594
2017-11-07 14:30:00+00:00,22.54633903503418,115.8299331665039
2017-11-08 14:30:00+00:00,22.55472946166992,116.02175903320312
2017-11-09 14:30:00+00:00,22.630186080932617,115.55091857910156
2017-11-10 14:30:00+00:00,22.706480026245117,115.56834411621094
2017-11-13 14:30:00+00:00,22.59664726257324,115.6293716430664
2017-11-14 14:30:00+00:00,22.5882625579834,115.4201202392578
2017-11-15 14:30:00+00:00,22.52118682861328,114.82718658447266
2017-11-16 14:30:00+00:00,22.85657501220703,115.87357330322266
2017-11-17 14:30:00+00:00,22.981510162353516,115.65555572509766
2017-11-20 14:30:00+00:00,23.065349578857425,115.9520263671875
2017-11-21 14:30:00+00:00,23.18273544311523,116.75416564941406
2017-11-22 14:30:00+00:00,23.133262634277344,116.66702270507812
2017-11-24 14:30:00+00:00,23.133262634277344,116.93733215332033
2017-11-27 14:30:00+00:00,23.049421310424805,116.81525421142578
2017-11-28 14:30:00+00:00,23.242265701293945,117.97493743896484
2017-11-29 14:30:00+00:00,23.44350242614746,117.97493743896484
2017-11-30 14:30:00+00:00,23.54494857788086,118.88177490234376
2017-12-01 14:30:00+00:00,23.552499771118164,118.64635467529295
2017-12-04 14:30:00+00:00,23.653112411499023,118.4894027709961
2017-12-05 14:30:00+00:00,23.493804931640625,117.98367309570312
2017-12-06 14:30:00+00:00,23.502187728881836,117.91390228271484
2017-12-07 14:30:00+00:00,23.560882568359375,118.38477325439452
2017-12-08 14:30:00+00:00,23.812421798706055,119.00382232666016
2017-12-11 14:30:00+00:00,23.854341506958008,119.2828598022461
2017-12-12 14:30:00+00:00,23.92141914367676,119.4136734008789
2017-12-13 14:30:00+00:00,23.92141914367676,119.43109893798828
2017-12-14 14:30:00+00:00,23.7956485748291,118.87305450439452
2017-12-15 14:30:00+00:00,24.01365852355957,119.93683624267578
2017-12-18 14:30:00+00:00,24.38257598876953,120.76519012451172
2017-12-19 14:30:00+00:00,24.349042892456055,120.27688598632812
2017-12-20 14:30:00+00:00,24.45804023742676,120.26817321777344
2017-12-21 14:30:00+00:00,24.45804023742676,120.54244995117188
2017-12-22 14:30:00+00:00,24.416114807128903,120.49864196777344
2017-12-26 14:30:00+00:00,24.483198165893555,120.4022445678711
2017-12-27 14:30:00+00:00,24.45624732971191,120.44605255126952
2017-12-28 14:30:00+00:00,24.45624732971191,120.70891571044922
2017-12-29 14:30:00+00:00,24.430980682373047,120.26201629638672
2018-01-02 14:30:00+00:00,24.692049026489254,121.11197662353516
2018-01-03 14:30:00+00:00,24.751001358032227,121.8129653930664
2018-01-04 14:30:00+00:00,24.78384780883789,122.27730560302734
2018-01-05 14:30:00+00:00,24.8941707611084,122.995849609375
2018-01-08 14:30:00+00:00,25.062602996826172,123.27629089355467
2018-01-09 14:30:00+00:00,25.096282958984375,123.50407409667967
2018-01-10 14:30:00+00:00,25.037334442138672,123.3113250732422
2018-01-11 14:30:00+00:00,25.407878875732425,124.35403442382812
2018-01-12 14:30:00+00:00,25.75316619873047,125.0812759399414
2018-01-16 14:30:00+00:00,25.537572860717773,124.5292739868164
2018-01-17 14:30:00+00:00,25.854228973388672,125.67708587646484
2018-01-18 14:30:00+00:00,25.84580993652344,125.4580535888672
2018-01-19 14:30:00+00:00,25.95528221130371,126.10645294189452
2018-01-22 14:30:00+00:00,26.241619110107425,127.10533142089844
2018-01-23 14:30:00+00:00,26.21635627746582,127.42080688476562
2018-01-24 14:30:00+00:00,26.241619110107425,127.29810333251952
2018-01-25 14:30:00+00:00,26.106868743896484,127.35073852539062
2018-01-26 14:30:00+00:00,26.351097106933594,128.6825714111328
2018-01-29 14:30:00+00:00,26.33426094055176,127.84138488769533
2018-01-30 14:30:00+00:00,25.820537567138672,126.50950622558594
2018-01-31 14:30:00+00:00,25.812110900878903,126.55332946777344
2018-02-01 14:30:00+00:00,25.65211296081543,126.50080108642578
2018-02-02 14:30:00+00:00,25.01206970214844,123.81076049804688
2018-02-05 14:30:00+00:00,24.254127502441406,118.9389190673828
2018-02-06 14:30:00+00:00,24.506772994995117,120.8841781616211
2018-02-07 14:30:00+00:00,24.586782455444336,120.34969329833984
2018-02-08 14:30:00+00:00,23.900421142578125,116.02113342285156
2018-02-09 14:30:00+00:00,23.917266845703125,117.61583709716795
2018-02-12 14:30:00+00:00,24.237279891967773,119.18431091308594
2018-02-13 14:30:00+00:00,24.321504592895508,119.56104278564452
2018-02-14 14:30:00+00:00,24.77626609802246,121.23465728759766
2018-02-15 14:30:00+00:00,25.020488739013672,122.7154769897461
2018-02-16 14:30:00+00:00,25.087862014770508,122.76808166503906
2018-02-20 14:30:00+00:00,24.9278564453125,122.03201293945312
2018-02-21 14:30:00+00:00,25.003644943237305,121.46246337890624
2018-02-22 14:30:00+00:00,24.797317504882812,121.54136657714844
2018-02-23 14:30:00+00:00,25.18050193786621,123.4251937866211
2018-02-26 14:30:00+00:00,25.458410263061523,124.72205352783205
2018-02-27 14:30:00+00:00,25.298402786254883,123.1536102294922
2018-02-28 14:30:00+00:00,25.04575538635254,121.7954559326172
2018-03-01 14:30:00+00:00,24.54888343811035,120.34969329833984
2018-03-02 14:30:00+00:00,24.82679557800293,121.12950897216795
2018-03-05 14:30:00+00:00,25.13839340209961,122.49640655517578
2018-03-06 14:30:00+00:00,25.340505599975582,122.9432601928711
2018-03-07 14:30:00+00:00,25.2520809173584,123.04840087890624
2018-03-08 14:30:00+00:00,25.252925872802734,123.51282501220705
2018-03-09 14:30:00+00:00,25.609161376953125,125.56324005126952
2018-03-12 13:30:00+00:00,25.75316619873047,125.49312591552734
2018-03-13 13:30:00+00:00,25.65211296081543,124.71326446533205
2018-03-14 13:30:00+00:00,25.466833114624023,124.08238983154295
2018-03-15 13:30:00+00:00,25.34640312194824,123.91588592529295
2018-03-16 13:30:00+00:00,25.475250244140625,124.12618255615234
2018-03-19 13:30:00+00:00,25.062602996826172,122.53145599365234
2018-03-20 13:30:00+00:00,25.087862014770508,122.7154769897461
2018-03-21 13:30:00+00:00,25.19734001159668,122.6103286743164
2018-03-22 13:30:00+00:00,24.557302474975582,119.60671997070312
2018-03-23 13:30:00+00:00,24.102537155151367,117.09938049316406
2018-03-26 13:30:00+00:00,24.60783576965332,120.18741607666016
2018-03-27 13:30:00+00:00,24.527591705322266,118.05831909179688
2018-03-28 13:30:00+00:00,24.24042510986328,117.78560638427734
2018-03-29 13:30:00+00:00,24.451580047607425,119.4043960571289
2018-04-02 13:30:00+00:00,23.919469833374023,116.68585205078124
2018-04-03 13:30:00+00:00,24.130624771118164,118.1374969482422
2018-04-04 13:30:00+00:00,24.447355270385746,119.46595001220705
2018-04-05 13:30:00+00:00,24.609521865844727,120.30175018310548
2018-04-06 13:30:00+00:00,24.008161544799805,117.77679443359376
2018-04-09 13:30:00+00:00,24.23198127746582,118.17268371582033
2018-04-10 13:30:00+00:00,24.62894821166992,120.09064483642578
2018-04-11 13:30:00+00:00,24.54026222229004,119.53636169433594
2018-04-12 13:30:00+00:00,24.7471923828125,120.50408935546876
2018-04-13 13:30:00+00:00,24.666954040527344,120.16100311279295
2018-04-16 13:30:00+00:00,24.975242614746097,121.1639633178711
2018-04-17 13:30:00+00:00,25.211734771728516,122.43962097167967
2018-04-18 13:30:00+00:00,25.296192169189453,122.60682678222656
2018-04-19 13:30:00+00:00,24.873882293701172,121.9381866455078
2018-04-20 13:30:00+00:00,24.72185707092285,120.97039031982422
2018-04-23 13:30:00+00:00,24.72185707092285,120.92642211914062
2018-04-24 13:30:00+00:00,24.51492500305176,119.4747543334961
2018-04-25 13:30:00+00:00,24.523372650146484,119.60671997070312
2018-04-26 13:30:00+00:00,24.856996536254883,120.74166107177734
2018-04-27 13:30:00+00:00,24.844327926635746,120.82086944580078
2018-04-30 13:30:00+00:00,24.548707962036133,119.94107818603516
2018-05-01 13:30:00+00:00,24.44313621520996,120.12580871582033
2018-05-02 13:30:00+00:00,24.24887466430664,119.4307861328125
2018-05-03 13:30:00+00:00,24.088397979736328,119.10525512695312
2018-05-04 13:30:00+00:00,24.384008407592773,120.6449203491211
2018-05-07 13:30:00+00:00,24.29954719543457,121.17274475097656
2018-05-08 13:30:00+00:00,24.26576232910156,121.2166976928711
2018-05-09 13:30:00+00:00,24.451580047607425,122.36048889160156
2018-05-10 13:30:00+00:00,24.780977249145508,123.42501831054688
2018-05-11 13:30:00+00:00,24.873882293701172,123.67131805419922
2018-05-14 13:30:00+00:00,24.98368453979492,123.73291778564452
2018-05-15 13:30:00+00:00,24.874732971191406,122.98512268066406
2018-05-16 13:30:00+00:00,25.16021156311035,123.58333587646484
2018-05-17 13:30:00+00:00,25.22862243652344,123.61853790283205
2018-05-18 13:30:00+00:00,25.059701919555664,123.34581756591795
2018-05-21 13:30:00+00:00,25.177947998046875,124.26959991455078
2018-05-22 13:30:00+00:00,25.194841384887695,123.81210327148438
2018-05-23 13:30:00+00:00,25.16021156311035,124.13760375976562
2018-05-24 13:30:00+00:00,25.23706817626953,123.93529510498048
2018-05-25 13:30:00+00:00,25.144163131713867,123.69776153564452
2018-05-29 13:30:00+00:00,24.907669067382812,122.4748077392578
2018-05-30 13:30:00+00:00,25.304637908935547,124.05845642089844
2018-05-31 13:30:00+00:00,24.958345413208008,123.20506286621094
2018-06-01 13:30:00+00:00,25.2793025970459,124.48957061767578
2018-06-04 13:30:00+00:00,25.490455627441406,125.0702133178711
2018-06-05 13:30:00+00:00,25.596874237060547,125.25497436523438
2018-06-06 13:30:00+00:00,25.835060119628903,126.36347198486328
2018-06-07 13:30:00+00:00,25.8958683013916,126.17874908447266
2018-06-08 13:30:00+00:00,26.01411247253418,126.6098175048828
2018-06-11 13:30:00+00:00,26.1154727935791,126.79456329345705
2018-06-12 13:30:00+00:00,26.098575592041016,127.05850982666016
2018-06-13 13:30:00+00:00,26.022560119628903,126.58346557617188
2018-06-14 13:30:00+00:00,25.9887752532959,126.94412994384766
2018-06-15 13:30:00+00:00,26.00566864013672,126.82096862792967
2018-06-18 13:30:00+00:00,25.88573455810547,126.68018341064452
2018-06-19 13:30:00+00:00,25.77339744567871,126.25789642333984
2018-06-20 13:30:00+00:00,25.8958683013916,126.54826354980467
2018-06-21 13:30:00+00:00,25.73539161682129,125.67726135253906
2018-06-22 13:30:00+00:00,25.650936126708984,125.85661315917967
2018-06-25 13:30:00+00:00,25.262407302856445,124.0895767211914
2018-06-26 13:30:00+00:00,25.413143157958984,124.37230682373048
2018-06-27 13:30:00+00:00,25.184499740600582,123.2148895263672
2018-06-28 13:30:00+00:00,25.159095764160156,123.98355102539062
2018-06-29 13:30:00+00:00,25.26917839050293,124.0718994140625
2018-07-02 13:30:00+00:00,25.125219345092773,124.37230682373048
2018-07-03 13:30:00+00:00,25.20143699645996,124.05426025390624
2018-07-05 13:30:00+00:00,25.320003509521484,125.10564422607422
2018-07-06 13:30:00+00:00,25.63586044311523,126.15702056884766
2018-07-09 13:30:00+00:00,25.878894805908203,127.30558013916016
2018-07-10 13:30:00+00:00,25.938167572021484,127.63249969482422
2018-07-11 13:30:00+00:00,25.66719436645508,126.72242736816406
2018-07-12 13:30:00+00:00,25.87042808532715,127.76500701904295
2018-07-13 13:30:00+00:00,25.904300689697266,127.84451293945312
2018-07-16 13:30:00+00:00,25.785747528076172,127.64128875732422
2018-07-17 13:30:00+00:00,25.92123794555664,128.22442626953125
2018-07-18 13:30:00+00:00,25.972047805786133,128.5071563720703
2018-07-19 13:30:00+00:00,25.912769317626953,128.1979217529297
2018-07-20 13:30:00+00:00,25.726465225219727,127.96820831298828
2018-07-23 13:30:00+00:00,25.718002319335938,128.17147827148438
2018-07-24 13:30:00+00:00,25.718002319335938,128.4541473388672
2018-07-25 13:30:00+00:00,25.900066375732425,129.5497283935547
2018-07-26 13:30:00+00:00,25.929706573486328,129.337646484375
2018-07-27 13:30:00+00:00,25.82978248596191,128.30393981933594
2018-07-30 13:30:00+00:00,25.79421043395996,127.4646224975586
2018-07-31 13:30:00+00:00,25.92885971069336,128.18910217285156
2018-08-01 13:30:00+00:00,25.692598342895508,128.0388641357422
2018-08-02 13:30:00+00:00,25.86195945739746,128.79873657226562
2018-08-03 13:30:00+00:00,26.022857666015625,129.2316436767578
2018-08-06 13:30:00+00:00,26.044025421142575,129.81472778320312
2018-08-07 13:30:00+00:00,26.209157943725582,130.2388458251953
2018-08-08 13:30:00+00:00,26.183753967285156,130.1151580810547
2018-08-09 13:30:00+00:00,26.14141273498535,130.02676391601562
2018-08-10 13:30:00+00:00,25.95002555847168,129.21397399902344
2018-08-13 13:30:00+00:00,25.85348892211914,128.7191619873047
2018-08-14 13:30:00+00:00,26.09907341003418,129.5673370361328
2018-08-15 13:30:00+00:00,25.726465225219727,128.54251098632812
2018-08-16 13:30:00+00:00,25.946638107299805,129.5497283935547
2018-08-17 13:30:00+00:00,26.11600875854492,130.02676391601562
2018-08-20 13:30:00+00:00,26.327709197998047,130.274169921875
2018-08-21 13:30:00+00:00,26.446266174316406,130.76016235351562
2018-08-22 13:30:00+00:00,26.386991500854492,130.80426025390625
2018-08-23 13:30:00+00:00,26.2684326171875,130.54806518554688
2018-08-24 13:30:00+00:00,26.319246292114254,131.36093139648438
2018-08-27 13:30:00+00:00,26.437789916992188,132.30624389648438
2018-08-28 13:30:00+00:00,26.386991500854492,132.3857879638672
2018-08-29 13:30:00+00:00,26.429332733154297,133.08377075195312
