leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,nav__zero_return_ratio,nav__lag1_autocorrelation,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_10y,check__zero_return_ratio_at_most_10pct,check__absolute_lag1_autocorrelation_at_most_0_20,strict_oos_passed
1.0,10000.0,12572.115548632468,0.25721155486324676,0.018114680104985403,0.1300706208951419,0.2703746212378319,0.11799552704157851,0.05479921627846979,-0.33056458349574114,-0.16019834631188462,2239.0,1.1271994137001822,0.43730505302557704,,,,,,,0.20247773104033295,-0.11459759941791559,0.7189542483660131,4656.958333333333,0.5833333333333334,12,-1.296004649877028,0.4151590767311291,-0.0008042683405603916,True,True,False,False,False,False,False,True,False,True,False
2.0,10000.0,7868.962715726442,-0.2131037284273558,-0.0186211317411743,0.2601412417902838,0.047510341521166795,0.03893259157364348,-0.02698144100058438,-0.6901459318192454,-0.41063962433639145,2954.0,1.021106316940948,0.43730505302557704,,,,,,,0.33380527063003806,-0.25707118862419354,0.6666666666666666,4656.958333333333,0.4166666666666667,12,-1.6884437597120803,0.4151590767311291,-0.0008042683405603916,True,True,False,False,False,False,False,True,False,True,False
3.0,10000.0,3806.7075008840447,-0.6193292499115955,-0.07295232434334253,0.39021186268542574,-0.02677775171772157,-0.02194316516167364,-0.08429812425256342,-0.865408631451537,-0.5975965493033573,2954.0,0.9883209518613499,0.43730505302557704,,,,,,,0.3956252169101606,-0.3862924035286106,0.6143790849673203,4656.958333333333,0.3333333333333333,12,-1.8192567963237538,0.4151590767311291,-0.0008042683405603916,True,True,False,False,False,False,False,True,False,True,False
