date,FTLS
2014-12-15 14:30:00+00:00,27.775659561157227
2014-12-16 14:30:00+00:00,27.784696578979492
2014-12-17 14:30:00+00:00,27.784696578979492
2014-12-18 14:30:00+00:00,28.245813369750977
2014-12-19 14:30:00+00:00,28.245813369750977
2014-12-22 14:30:00+00:00,28.49898338317871
2014-12-23 14:30:00+00:00,28.494436264038086
2014-12-24 14:30:00+00:00,28.594350814819336
2014-12-26 14:30:00+00:00,28.676103591918945
2014-12-29 14:30:00+00:00,28.685190200805664
2014-12-30 14:30:00+00:00,28.597990036010742
2014-12-31 14:30:00+00:00,28.53077507019043
2015-01-02 14:30:00+00:00,28.34910774230957
2015-01-05 14:30:00+00:00,28.085693359375
2015-01-06 14:30:00+00:00,27.904024124145508
2015-01-07 14:30:00+00:00,28.260087966918945
2015-01-08 14:30:00+00:00,28.630687713623047
2015-01-09 14:30:00+00:00,28.53077507019043
2015-01-12 14:30:00+00:00,28.458101272583008
2015-01-13 14:30:00+00:00,28.221935272216797
2015-01-14 14:30:00+00:00,27.940351486206055
2015-01-15 14:30:00+00:00,28.067516326904297
2015-01-16 14:30:00+00:00,28.03118896484375
2015-01-20 14:30:00+00:00,28.31277084350586
2015-01-21 14:30:00+00:00,28.31277084350586
2015-01-22 14:30:00+00:00,28.748769760131836
2015-01-23 14:30:00+00:00,28.757858276367188
2015-01-26 14:30:00+00:00,28.84868621826172
2015-01-27 14:30:00+00:00,28.73060417175293
2015-01-28 14:30:00+00:00,28.356369018554688
2015-01-29 14:30:00+00:00,28.412689208984375
2015-01-30 14:30:00+00:00,28.458101272583008
2015-02-02 14:30:00+00:00,28.20376968383789
2015-02-03 14:30:00+00:00,28.56710433959961
2015-02-04 14:30:00+00:00,28.56710433959961
2015-02-05 14:30:00+00:00,27.604272842407227
2015-02-06 14:30:00+00:00,28.821439743041992
2015-02-09 14:30:00+00:00,28.821439743041992
2015-02-10 14:30:00+00:00,27.649688720703125
2015-02-11 14:30:00+00:00,28.8396053314209
2015-02-12 14:30:00+00:00,28.8396053314209
2015-02-13 14:30:00+00:00,29.13936424255371
2015-02-17 14:30:00+00:00,29.33010482788086
2015-02-18 14:30:00+00:00,29.230188369750977
2015-02-19 14:30:00+00:00,29.339187622070312
2015-02-20 14:30:00+00:00,29.575355529785156
2015-02-23 14:30:00+00:00,29.575355529785156
2015-02-24 14:30:00+00:00,29.693435668945312
2015-02-25 14:30:00+00:00,29.65711212158203
2015-02-26 14:30:00+00:00,29.629854202270508
2015-02-27 14:30:00+00:00,29.593521118164062
2015-03-02 14:30:00+00:00,29.738861083984375
2015-03-03 14:30:00+00:00,29.65256118774414
2015-03-04 14:30:00+00:00,29.56627082824707
2015-03-05 14:30:00+00:00,29.620769500732422
2015-03-06 14:30:00+00:00,29.19386100769043
2015-03-09 13:30:00+00:00,29.339187622070312
2015-03-10 13:30:00+00:00,29.022180557250977
2015-03-11 13:30:00+00:00,28.990388870239258
2015-03-12 13:30:00+00:00,29.236539840698242
2015-03-13 13:30:00+00:00,29.166608810424805
2015-03-16 13:30:00+00:00,29.4118595123291
2015-03-17 13:30:00+00:00,29.35735321044922
2015-03-18 13:30:00+00:00,29.284690856933594
2015-03-19 13:30:00+00:00,29.61168670654297
2015-03-20 13:30:00+00:00,29.875112533569336
2015-03-23 13:30:00+00:00,29.784265518188477
2015-03-24 13:30:00+00:00,29.629854202270508
2015-03-25 13:30:00+00:00,29.3243408203125
2015-03-26 13:30:00+00:00,29.278879165649414
2015-03-27 13:30:00+00:00,29.306150436401367
2015-03-30 13:30:00+00:00,29.57984161376953
2015-03-31 13:30:00+00:00,29.469818115234375
2015-04-01 13:30:00+00:00,29.37889862060547
2015-04-02 13:30:00+00:00,29.53346824645996
2015-04-06 13:30:00+00:00,29.633495330810547
2015-04-07 13:30:00+00:00,29.724416732788086
2015-04-08 13:30:00+00:00,29.742610931396484
2015-04-09 13:30:00+00:00,29.860815048217773
2015-04-10 13:30:00+00:00,29.92446517944336
2015-04-13 13:30:00+00:00,29.824438095092773
2015-04-14 13:30:00+00:00,29.824438095092773
2015-04-15 13:30:00+00:00,29.963560104370117
2015-04-16 13:30:00+00:00,29.960838317871094
2015-04-17 13:30:00+00:00,29.6425838470459
2015-04-20 13:30:00+00:00,29.851730346679688
2015-04-21 13:30:00+00:00,29.997209548950195
2015-04-22 13:30:00+00:00,30.0517578125
2015-04-23 13:30:00+00:00,30.060855865478516
2015-04-24 13:30:00+00:00,29.981740951538086
2015-04-27 13:30:00+00:00,29.951740264892578
2015-04-28 13:30:00+00:00,29.90536880493164
2015-04-29 13:30:00+00:00,29.715328216552734
2015-04-30 13:30:00+00:00,29.57893943786621
2015-05-01 13:30:00+00:00,29.860815048217773
2015-05-04 13:30:00+00:00,29.91537094116211
2015-05-05 13:30:00+00:00,29.57893943786621
2015-05-06 13:30:00+00:00,29.451635360717773
2015-05-07 13:30:00+00:00,29.588031768798828
2015-05-08 13:30:00+00:00,29.878093719482422
2015-05-11 13:30:00+00:00,29.888084411621094
2015-05-12 13:30:00+00:00,29.789894104003906
2015-05-13 13:30:00+00:00,29.806255340576172
2015-05-14 13:30:00+00:00,30.133604049682617
2015-05-15 13:30:00+00:00,30.124513626098633
2015-05-18 13:30:00+00:00,30.188154220581055
2015-05-19 13:30:00+00:00,30.179067611694336
2015-05-20 13:30:00+00:00,30.16087532043457
2015-05-21 13:30:00+00:00,30.279085159301758
2015-05-22 13:30:00+00:00,30.23089027404785
2015-05-26 13:30:00+00:00,29.969926834106445
2015-05-27 13:30:00+00:00,30.288169860839844
2015-05-28 13:30:00+00:00,30.15178108215332
2015-05-29 13:30:00+00:00,30.024477005004883
2015-06-01 13:30:00+00:00,30.060855865478516
2015-06-02 13:30:00+00:00,30.079036712646484
2015-06-03 13:30:00+00:00,30.02630043029785
2015-06-04 13:30:00+00:00,29.797163009643555
2015-06-05 13:30:00+00:00,29.751708984375
2015-06-08 13:30:00+00:00,29.515277862548828
2015-06-09 13:30:00+00:00,29.53346824645996
2015-06-10 13:30:00+00:00,29.851730346679688
2015-06-11 13:30:00+00:00,29.80716323852539
2015-06-12 13:30:00+00:00,29.72260856628418
2015-06-15 13:30:00+00:00,29.677139282226562
2015-06-16 13:30:00+00:00,29.76079750061035
2015-06-17 13:30:00+00:00,29.79352569580078
2015-06-18 13:30:00+00:00,29.997209548950195
2015-06-19 13:30:00+00:00,29.860815048217773
2015-06-22 13:30:00+00:00,30.09722328186035
2015-06-23 13:30:00+00:00,30.09722328186035
2015-06-24 13:30:00+00:00,29.983413696289062
2015-06-25 13:30:00+00:00,29.77399444580078
2015-06-26 13:30:00+00:00,29.610105514526367
2015-06-29 13:30:00+00:00,29.2549991607666
2015-06-30 13:30:00+00:00,29.282310485839844
2015-07-01 13:30:00+00:00,29.437103271484375
2015-07-02 13:30:00+00:00,29.437103271484375
2015-07-06 13:30:00+00:00,29.336946487426758
2015-07-07 13:30:00+00:00,29.355165481567383
2015-07-08 13:30:00+00:00,29.182159423828125
2015-07-09 13:30:00+00:00,29.23223876953125
2015-07-10 13:30:00+00:00,29.619211196899414
2015-07-13 13:30:00+00:00,29.956098556518555
2015-07-14 13:30:00+00:00,30.03804588317871
2015-07-15 13:30:00+00:00,29.947002410888672
2015-07-16 13:30:00+00:00,30.20193862915039
2015-07-17 13:30:00+00:00,30.065353393554688
2015-07-20 13:30:00+00:00,29.96520233154297
2015-07-21 13:30:00+00:00,29.89236831665039
2015-07-22 13:30:00+00:00,29.90146827697754
2015-07-23 13:30:00+00:00,29.719362258911133
2015-07-24 13:30:00+00:00,29.309629440307617
2015-07-27 13:30:00+00:00,29.045576095581055
2015-07-28 13:30:00+00:00,29.375181198120117
2015-07-29 13:30:00+00:00,29.5645694732666
2015-07-30 13:30:00+00:00,29.591882705688477
2015-07-31 13:30:00+00:00,29.682941436767578
2015-08-03 13:30:00+00:00,29.637414932250977
2015-08-04 13:30:00+00:00,29.728471755981445
2015-08-05 13:30:00+00:00,29.9078369140625
2015-08-06 13:30:00+00:00,29.637414932250977
2015-08-07 13:30:00+00:00,29.48263168334961
2015-08-10 13:30:00+00:00,29.90146827697754
2015-08-11 13:30:00+00:00,29.764883041381836
2015-08-12 13:30:00+00:00,29.746673583984375
2015-08-13 13:30:00+00:00,29.801313400268555
2015-08-14 13:30:00+00:00,29.719362258911133
2015-08-17 13:30:00+00:00,29.874155044555664
2015-08-18 13:30:00+00:00,29.783100128173828
2015-08-19 13:30:00+00:00,29.746673583984375
2015-08-20 13:30:00+00:00,29.264097213745117
2015-08-21 13:30:00+00:00,28.527490615844727
2015-08-24 13:30:00+00:00,27.880117416381836
2015-08-25 13:30:00+00:00,27.816377639770508
2015-08-26 13:30:00+00:00,28.426427841186523
2015-08-27 13:30:00+00:00,28.736003875732422
2015-08-28 13:30:00+00:00,28.65041160583496
2015-08-31 13:30:00+00:00,28.635847091674805
2015-09-01 13:30:00+00:00,28.098630905151367
2015-09-02 13:30:00+00:00,28.298948287963867
2015-09-03 13:30:00+00:00,28.499265670776367
2015-09-04 13:30:00+00:00,28.298948287963867
2015-09-08 13:30:00+00:00,28.6422119140625
2015-09-09 13:30:00+00:00,28.817947387695312
2015-09-10 13:30:00+00:00,28.81886100769043
2015-09-11 13:30:00+00:00,28.89078712463379
2015-09-14 13:30:00+00:00,28.817947387695312
2015-09-15 13:30:00+00:00,29.027359008789062
2015-09-16 13:30:00+00:00,29.089282989501953
2015-09-17 13:30:00+00:00,29.22768211364746
2015-09-18 13:30:00+00:00,28.89988899230957
2015-09-21 13:30:00+00:00,28.97273063659668
2015-09-22 13:30:00+00:00,28.754215240478516
2015-09-23 13:30:00+00:00,28.81616973876953
2015-09-24 13:30:00+00:00,28.662193298339844
2015-09-25 13:30:00+00:00,28.707746505737305
2015-09-28 13:30:00+00:00,28.31598663330078
2015-09-29 13:30:00+00:00,28.179332733154297
2015-09-30 13:30:00+00:00,28.552865982055664
2015-10-01 13:30:00+00:00,28.545581817626953
2015-10-02 13:30:00+00:00,28.769702911376953
2015-10-05 13:30:00+00:00,29.099504470825195
2015-10-06 13:30:00+00:00,28.89906883239746
2015-10-07 13:30:00+00:00,29.00840187072754
2015-10-08 13:30:00+00:00,29.172393798828125
2015-10-09 13:30:00+00:00,29.081283569335938
2015-10-12 13:30:00+00:00,29.208833694458008
2015-10-13 13:30:00+00:00,28.94462013244629
2015-10-14 13:30:00+00:00,28.80796241760254
2015-10-15 13:30:00+00:00,29.081283569335938
2015-10-16 13:30:00+00:00,29.25438690185547
2015-10-19 13:30:00+00:00,29.290834426879883
2015-10-20 13:30:00+00:00,29.18149757385254
2015-10-21 13:30:00+00:00,29.14505958557129
2015-10-22 13:30:00+00:00,29.427492141723633
2015-10-23 13:30:00+00:00,29.73725700378418
2015-10-26 13:30:00+00:00,29.718124389648438
2015-10-27 13:30:00+00:00,29.66436767578125
2015-10-28 13:30:00+00:00,29.846582412719727
2015-10-29 13:30:00+00:00,29.810144424438477
2015-10-30 13:30:00+00:00,29.77369499206543
2015-11-02 14:30:00+00:00,30.01968765258789
2015-11-03 14:30:00+00:00,30.138120651245117
2015-11-04 14:30:00+00:00,30.16545867919922
2015-11-05 14:30:00+00:00,30.21100425720215
2015-11-06 14:30:00+00:00,30.265676498413086
2015-11-09 14:30:00+00:00,30.047014236450195
2015-11-10 14:30:00+00:00,30.047014236450195
2015-11-11 14:30:00+00:00,29.992351531982422
2015-11-12 14:30:00+00:00,29.655256271362305
2015-11-13 14:30:00+00:00,29.400156021118164
2015-11-16 14:30:00+00:00,29.682592391967773
2015-11-17 14:30:00+00:00,29.810144424438477
2015-11-18 14:30:00+00:00,30.098039627075195
2015-11-19 14:30:00+00:00,30.18368148803711
2015-11-20 14:30:00+00:00,30.265676498413086
2015-11-23 14:30:00+00:00,30.256563186645508
2015-11-24 14:30:00+00:00,30.293014526367188
2015-11-25 14:30:00+00:00,30.283899307250977
2015-11-27 14:30:00+00:00,30.338560104370117
2015-11-30 14:30:00+00:00,30.229232788085938
2015-12-01 14:30:00+00:00,30.429670333862305
2015-12-02 14:30:00+00:00,30.21100425720215
2015-12-03 14:30:00+00:00,29.928573608398438
2015-12-04 14:30:00+00:00,30.393224716186523
2015-12-07 14:30:00+00:00,30.247451782226562
2015-12-08 14:30:00+00:00,30.113527297973633
2015-12-09 14:30:00+00:00,29.955907821655273
2015-12-10 14:30:00+00:00,30.01057243347168
2015-12-11 14:30:00+00:00,29.573259353637695
2015-12-14 14:30:00+00:00,29.627927780151367
2015-12-15 14:30:00+00:00,29.86480140686035
2015-12-16 14:30:00+00:00,30.18368148803711
2015-12-17 14:30:00+00:00,30.0251522064209
2015-12-18 14:30:00+00:00,29.655256271362305
2015-12-21 14:30:00+00:00,29.709918975830078
2015-12-22 14:30:00+00:00,29.855693817138672
2015-12-23 14:30:00+00:00,30.105796813964844
2015-12-24 14:30:00+00:00,30.103057861328125
2015-12-28 14:30:00+00:00,30.011777877807617
2015-12-29 14:30:00+00:00,30.294734954833984
2015-12-30 14:30:00+00:00,30.139558792114258
2015-12-31 14:30:00+00:00,29.874866485595703
2016-01-04 14:30:00+00:00,29.591903686523438
2016-01-05 14:30:00+00:00,29.65580177307129
2016-01-06 14:30:00+00:00,29.445859909057617
2016-01-07 14:30:00+00:00,28.99860191345215
2016-01-08 14:30:00+00:00,28.642623901367188
2016-01-11 14:30:00+00:00,28.79962158203125
2016-01-12 14:30:00+00:00,28.99860191345215
2016-01-13 14:30:00+00:00,28.405305862426758
2016-01-14 14:30:00+00:00,28.607938766479492
2016-01-15 14:30:00+00:00,28.213626861572266
2016-01-19 14:30:00+00:00,28.277523040771484
2016-01-20 14:30:00+00:00,28.04019546508789
2016-01-21 14:30:00+00:00,27.976306915283203
2016-01-22 14:30:00+00:00,28.450942993164062
2016-01-25 14:30:00+00:00,28.24100685119629
2016-01-26 14:30:00+00:00,28.53400421142578
2016-01-27 14:30:00+00:00,28.24100685119629
2016-01-28 14:30:00+00:00,28.341411590576172
2016-01-29 14:30:00+00:00,28.743026733398438
2016-02-01 14:30:00+00:00,28.743026733398438
2016-02-02 14:30:00+00:00,28.4144344329834
2016-02-03 14:30:00+00:00,28.31402587890625
2016-02-04 14:30:00+00:00,28.277523040771484
2016-02-05 14:30:00+00:00,27.976306915283203
2016-02-08 14:30:00+00:00,27.83938980102539
2016-02-09 14:30:00+00:00,27.88502311706543
2016-02-10 14:30:00+00:00,27.83938980102539
2016-02-11 14:30:00+00:00,27.61119842529297
2016-02-12 14:30:00+00:00,27.866771697998047
2016-02-16 14:30:00+00:00,28.250141143798828
2016-02-17 14:30:00+00:00,28.432689666748047
2016-02-18 14:30:00+00:00,28.387048721313477
2016-02-19 14:30:00+00:00,28.423559188842773
2016-02-22 14:30:00+00:00,28.606111526489258
2016-02-23 14:30:00+00:00,28.39617156982422
2016-02-24 14:30:00+00:00,28.505708694458008
2016-02-25 14:30:00+00:00,28.615249633789062
2016-02-26 14:30:00+00:00,28.55956268310547
2016-02-29 14:30:00+00:00,28.323158264160156
2016-03-01 14:30:00+00:00,28.706518173217773
2016-03-02 14:30:00+00:00,28.724777221679688
2016-03-03 14:30:00+00:00,28.752153396606445
2016-03-04 14:30:00+00:00,28.752153396606445
2016-03-07 14:30:00+00:00,28.733901977539062
2016-03-08 14:30:00+00:00,28.58786392211914
2016-03-09 14:30:00+00:00,28.679128646850586
2016-03-10 14:30:00+00:00,28.69739532470703
2016-03-11 14:30:00+00:00,28.96209716796875
2016-03-14 13:30:00+00:00,28.952964782714844
2016-03-15 13:30:00+00:00,28.943830490112305
2016-03-16 13:30:00+00:00,29.053377151489258
2016-03-17 13:30:00+00:00,29.149215698242188
2016-03-18 13:30:00+00:00,29.10813331604004
2016-03-21 13:30:00+00:00,29.14464569091797
2016-03-22 13:30:00+00:00,29.135513305664062
2016-03-23 13:30:00+00:00,29.108989715576172
2016-03-24 13:30:00+00:00,29.090694427490234
2016-03-28 13:30:00+00:00,29.145584106445312
2016-03-29 13:30:00+00:00,29.346845626831055
2016-03-30 13:30:00+00:00,29.410869598388672
2016-03-31 13:30:00+00:00,29.272735595703125
2016-04-01 13:30:00+00:00,29.374282836914062
2016-04-04 13:30:00+00:00,29.264507293701172
2016-04-05 13:30:00+00:00,29.21876335144043
2016-04-06 13:30:00+00:00,29.374282836914062
2016-04-07 13:30:00+00:00,29.173032760620117
2016-04-08 13:30:00+00:00,29.227916717529297
2016-04-11 13:30:00+00:00,29.182180404663086
2016-04-12 13:30:00+00:00,29.33768653869629
2016-04-13 13:30:00+00:00,29.46575927734375
2016-04-14 13:30:00+00:00,29.392576217651367
2016-04-15 13:30:00+00:00,29.291955947875977
2016-04-18 13:30:00+00:00,29.420019149780273
2016-04-19 13:30:00+00:00,29.447471618652344
2016-04-20 13:30:00+00:00,29.374282836914062
2016-04-21 13:30:00+00:00,29.24620246887207
2016-04-22 13:30:00+00:00,29.20961570739746
2016-04-25 13:30:00+00:00,29.191322326660156
2016-04-26 13:30:00+00:00,29.310245513916016
2016-04-27 13:30:00+00:00,29.346845626831055
2016-04-28 13:30:00+00:00,29.11813735961914
2016-04-29 13:30:00+00:00,29.01750373840332
2016-05-02 13:30:00+00:00,29.183082580566406
2016-05-03 13:30:00+00:00,29.026655197143555
2016-05-04 13:30:00+00:00,28.9388427734375
2016-05-05 13:30:00+00:00,28.779659271240234
2016-05-06 13:30:00+00:00,28.907733917236328
2016-05-09 13:30:00+00:00,28.944324493408203
2016-05-10 13:30:00+00:00,29.0815486907959
2016-05-11 13:30:00+00:00,28.93517303466797
2016-05-12 13:30:00+00:00,28.788814544677734
2016-05-13 13:30:00+00:00,28.63420867919922
2016-05-16 13:30:00+00:00,28.884864807128906
2016-05-17 13:30:00+00:00,28.59670066833496
2016-05-18 13:30:00+00:00,28.482345581054688
2016-05-19 13:30:00+00:00,28.363418579101562
2016-05-20 13:30:00+00:00,28.6149959564209
2016-05-23 13:30:00+00:00,28.514360427856445
2016-05-24 13:30:00+00:00,28.807113647460938
2016-05-25 13:30:00+00:00,29.054100036621094
2016-05-26 13:30:00+00:00,29.0129337310791
2016-05-27 13:30:00+00:00,29.11813735961914
2016-05-31 13:30:00+00:00,29.127286911010742
2016-06-01 13:30:00+00:00,29.145584106445312
2016-06-02 13:30:00+00:00,29.20961570739746
2016-06-03 13:30:00+00:00,29.182180404663086
2016-06-06 13:30:00+00:00,29.365137100219727
2016-06-07 13:30:00+00:00,29.5554141998291
2016-06-08 13:30:00+00:00,29.67616844177246
2016-06-09 13:30:00+00:00,29.648725509643555
2016-06-10 13:30:00+00:00,29.264507293701172
2016-06-13 13:30:00+00:00,29.063251495361328
2016-06-14 13:30:00+00:00,28.999216079711914
2016-06-15 13:30:00+00:00,29.035804748535156
2016-06-16 13:30:00+00:00,28.99006462097168
2016-06-17 13:30:00+00:00,28.97176742553711
2016-06-20 13:30:00+00:00,29.20961570739746
2016-06-21 13:30:00+00:00,29.250782012939453
2016-06-22 13:30:00+00:00,29.238862991333008
2016-06-23 13:30:00+00:00,29.5303955078125
2016-06-24 13:30:00+00:00,28.714488983154297
2016-06-27 13:30:00+00:00,28.144271850585938
2016-06-28 13:30:00+00:00,28.492630004882812
2016-06-29 13:30:00+00:00,28.941831588745117
2016-06-30 13:30:00+00:00,29.171024322509766
2016-07-01 13:30:00+00:00,29.326873779296875
2016-07-05 13:30:00+00:00,29.106855392456055
2016-07-06 13:30:00+00:00,29.204946517944336
2016-07-07 13:30:00+00:00,29.226037979125977
2016-07-08 13:30:00+00:00,29.666072845458984
2016-07-11 13:30:00+00:00,29.82192039489746
2016-07-12 13:30:00+00:00,30.106107711791992
2016-07-13 13:30:00+00:00,30.12445068359375
2016-07-14 13:30:00+00:00,30.24363136291504
2016-07-15 13:30:00+00:00,30.271129608154297
2016-07-18 13:30:00+00:00,30.327051162719727
2016-07-19 13:30:00+00:00,30.206953048706055
2016-07-20 13:30:00+00:00,30.307796478271484
2016-07-21 13:30:00+00:00,30.21611976623535
2016-07-22 13:30:00+00:00,30.32613182067871
2016-07-25 13:30:00+00:00,30.307796478271484
2016-07-26 13:30:00+00:00,30.43614387512207
2016-07-27 13:30:00+00:00,30.38113784790039
2016-07-28 13:30:00+00:00,30.39030647277832
2016-07-29 13:30:00+00:00,30.417804718017578
2016-08-01 13:30:00+00:00,30.371971130371094
2016-08-02 13:30:00+00:00,30.023609161376953
2016-08-03 13:30:00+00:00,30.169374465942383
2016-08-04 13:30:00+00:00,30.207870483398438
2016-08-05 13:30:00+00:00,30.463651657104492
2016-08-08 13:30:00+00:00,30.43614387512207
2016-08-09 13:30:00+00:00,30.316953659057617
2016-08-10 13:30:00+00:00,30.21611976623535
2016-08-11 13:30:00+00:00,30.40863800048828
2016-08-12 13:30:00+00:00,30.298622131347656
2016-08-15 13:30:00+00:00,30.43705940246582
2016-08-16 13:30:00+00:00,30.307796478271484
2016-08-17 13:30:00+00:00,30.307796478271484
2016-08-18 13:30:00+00:00,30.500316619873047
2016-08-19 13:30:00+00:00,30.426971435546875
2016-08-22 13:30:00+00:00,30.371971130371094
2016-08-23 13:30:00+00:00,30.48198890686035
2016-08-24 13:30:00+00:00,30.298622131347656
2016-08-25 13:30:00+00:00,30.248205184936523
2016-08-26 13:30:00+00:00,30.1794490814209
2016-08-29 13:30:00+00:00,30.241790771484375
2016-08-30 13:30:00+00:00,30.1794490814209
2016-08-31 13:30:00+00:00,30.087785720825195
2016-09-01 13:30:00+00:00,30.15194320678711
2016-09-02 13:30:00+00:00,30.280292510986328
2016-09-06 13:30:00+00:00,30.344470977783203
2016-09-07 13:30:00+00:00,30.37380599975586
2016-09-08 13:30:00+00:00,30.3481388092041
2016-09-09 13:30:00+00:00,29.795339584350586
2016-09-12 13:30:00+00:00,30.043773651123047
2016-09-13 13:30:00+00:00,29.702741622924805
2016-09-14 13:30:00+00:00,29.684410095214844
2016-09-15 13:30:00+00:00,29.973180770874023
2016-09-16 13:30:00+00:00,29.9456844329834
2016-09-19 13:30:00+00:00,30.095109939575195
2016-09-20 13:30:00+00:00,30.023609161376953
2016-09-21 13:30:00+00:00,30.222949981689453
2016-09-22 13:30:00+00:00,30.492103576660156
2016-09-23 13:30:00+00:00,30.370845794677734
2016-09-26 13:30:00+00:00,30.085155487060547
2016-09-27 13:30:00+00:00,30.248672485351562
2016-09-28 13:30:00+00:00,30.324005126953125
2016-09-29 13:30:00+00:00,30.176097869873047
2016-09-30 13:30:00+00:00,30.36992645263672
2016-10-03 13:30:00+00:00,30.26888084411621
2016-10-04 13:30:00+00:00,30.23213005065918
2016-10-05 13:30:00+00:00,30.3882999420166
2016-10-06 13:30:00+00:00,30.324005126953125
2016-10-07 13:30:00+00:00,30.274391174316406
2016-10-10 13:30:00+00:00,30.3882999420166
2016-10-11 13:30:00+00:00,30.09433937072754
2016-10-12 13:30:00+00:00,30.057600021362305
2016-10-13 13:30:00+00:00,29.97491455078125
2016-10-14 13:30:00+00:00,29.965726852416992
2016-10-17 13:30:00+00:00,29.8463134765625
2016-10-18 13:30:00+00:00,30.09433937072754
2016-10-19 13:30:00+00:00,30.066783905029297
2016-10-20 13:30:00+00:00,29.94736099243164
2016-10-21 13:30:00+00:00,29.924394607543945
2016-10-24 13:30:00+00:00,30.057600021362305
2016-10-25 13:30:00+00:00,30.057600021362305
2016-10-26 13:30:00+00:00,29.98410415649414
2016-10-27 13:30:00+00:00,29.98042869567871
2016-10-28 13:30:00+00:00,29.82794189453125
2016-10-31 13:30:00+00:00,29.8463134765625
2016-11-01 13:30:00+00:00,29.607460021972656
2016-11-02 13:30:00+00:00,29.533979415893555
2016-11-03 13:30:00+00:00,29.32268524169922
2016-11-04 13:30:00+00:00,29.341064453125
2016-11-07 14:30:00+00:00,29.806804656982422
2016-11-08 14:30:00+00:00,29.93817710876465
2016-11-09 14:30:00+00:00,30.520591735839844
2016-11-10 14:30:00+00:00,30.655620574951172
2016-11-11 14:30:00+00:00,30.728191375732422
2016-11-14 14:30:00+00:00,30.856801986694336
2016-11-15 14:30:00+00:00,30.902740478515625
2016-11-16 14:30:00+00:00,30.87516975402832
2016-11-17 14:30:00+00:00,30.994600296020508
2016-11-18 14:30:00+00:00,31.00286293029785
2016-11-21 14:30:00+00:00,31.1507625579834
2016-11-22 14:30:00+00:00,31.306926727294922
2016-11-23 14:30:00+00:00,31.417177200317383
