simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,0.037885648953401733,0.09085338674966459,0.30083806491145615,0.5867699054808222,-0.41107452550700585,1.0802676148288695,0.0
