date,phdg_contribution,fx_trend_contribution,fx_cross_contribution,gross_return,phdg_turnover,fx_turnover,trading_cost,fx_gross,total_gross,roll_haircut,financing_cost,raw_net_return,net_return,equity,bankrupt
2012-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2012-12-10 00:00:00+00:00,0.0025438328474129083,0.0,0.0,0.0025438328474129083,0.8,0.0,0.0008,0.0,0.8,0.0,0.0,0.0017438328474129084,0.0017438328474129084,10017.438328474129,False
2012-12-11 00:00:00+00:00,0.000633399050425254,0.0,0.0,0.000633399050425254,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.000633399050425254,0.000633399050425254,10023.783364399076,False
2012-12-12 00:00:00+00:00,0.0028508329908529364,0.0,0.0,0.0028508329908529364,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0028508329908529364,0.0028508329908529364,10052.359496707468,False
2012-12-13 00:00:00+00:00,-0.0022091319714641067,0.0,0.0,-0.0022091319714641067,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.0022091319714641067,-0.0022091319714641067,10030.15250795464,False
2012-12-14 00:00:00+00:00,-0.0009495253680965377,0.0,0.0,-0.0009495253680965377,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.0009495253680965377,-0.0009495253680965377,10020.628623702461,False
2012-12-17 00:00:00+00:00,0.004752570201347517,0.0,0.0,0.004752570201347517,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.004752570201347517,0.004752570201347517,10068.25236469824,False
2012-12-18 00:00:00+00:00,0.004409567252206337,0.0,0.0,0.004409567252206337,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.004409567252206337,0.004409567252206337,10112.649000612564,False
2012-12-19 00:00:00+00:00,0.0018795646439789594,0.0,0.0,0.0018795646439789594,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0018795646439789594,0.0018795646439789594,10131.656378131083,False
2012-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10131.656378131083,False
2012-12-21 00:00:00+00:00,0.004472386710416921,0.0,0.0,0.004472386710416921,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.004472386710416921,0.004472386710416921,10176.969063471148,False
2012-12-24 00:00:00+00:00,-0.0037320561326722236,0.0,0.0,-0.0037320561326722236,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.0037320561326722236,-0.0037320561326722236,10138.988043665804,False
2012-12-26 00:00:00+00:00,-0.0021881156691756945,0.0,0.0,-0.0021881156691756945,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.0021881156691756945,-0.0021881156691756945,10116.802765057875,False
