leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__solvent,check__inception_covered,strict_oos_passed
1.0,10000.0,12039.071771367891,0.20390717713678908,0.013577271201491214,0.05792917685308639,0.3672715613852236,0.5227571841112789,0.16264249510192252,-0.08347923581092875,-0.033492334319264544,728.0,1.0581815876413805,0.5095430884904569,,,,,,,0.07466535976523603,-0.04667180373798441,0.5636363636363636,5026.0,0.6923076923076923,13,-0.3469749055215639,True,True,True,False,False,True,False,False,True,True,False
2.0,10000.0,9409.183987102984,-0.059081601289701635,-0.004415869657921956,0.1158553440094069,0.002176134438794759,0.003098986796755599,-0.016087775780060508,-0.2744860270488769,-0.14061183639968894,2955.0,1.0003351255215727,0.4997108155002892,,,,,,,0.10619933438958307,-0.11556008040523857,0.509090909090909,5026.0,0.6153846153846154,13,-0.752913397944233,True,True,True,False,False,False,False,False,True,True,False
3.0,10000.0,6701.6822329000115,-0.32983177670999886,-0.028666397323735437,0.17378698239880527,-0.156821674274855,-0.223356959981547,-0.05545350876513243,-0.5169446976772738,-0.2835837327577607,2955.0,0.976142685667353,0.496818970503181,,,,,,,0.1510236892980874,-0.18814046481718238,0.4727272727272727,5026.0,0.3076923076923077,13,-0.9269618313231913,True,True,True,False,False,False,False,False,True,True,False
