date,phdg_contribution,fx_trend_contribution,fx_cross_contribution,gross_return,phdg_turnover,fx_turnover,trading_cost,fx_gross,total_gross,roll_haircut,financing_cost,raw_net_return,net_return,equity,bankrupt
2013-01-30 00:00:00+00:00,-0.002337706827185571,0.0,0.0,-0.002337706827185571,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0023694528589316027,-0.0023694528589316027,10206.455005619164,False
2013-01-31 00:00:00+00:00,0.00046872900424990157,0.0,0.0,0.00046872900424990157,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0004369829725038698,0.0004369829725038698,10210.915052666247,False
2013-02-01 00:00:00+00:00,0.009832133949164224,0.0,0.0,0.009832133949164224,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009800387917418192,0.009800387917418192,10310.98598117418,False
2013-02-04 00:00:00+00:00,-0.007894640407886611,0.0,0.0,-0.007894640407886611,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.007926386439632643,-0.007926386439632643,10229.25712171376,False
2013-02-05 00:00:00+00:00,0.007011976677453014,0.0,0.0,0.007011976677453014,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.006980230645706982,0.006980230645706982,10300.659695757562,False
2013-02-06 00:00:00+00:00,-0.0013940436163145,0.0,0.0,-0.0013940436163145,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.001425789648060532,-0.001425789648060532,10285.973121795156,False
2013-02-07 00:00:00+00:00,-0.0032575382681716562,0.0,0.0,-0.0032575382681716562,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.003289284299917688,-0.003289284299917688,10252.13963189626,False
2013-02-08 00:00:00+00:00,0.01026441010378969,0.0,0.0,0.01026441010378969,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.010232664072043658,0.010232664072043658,10357.04633276914,False
2013-02-11 00:00:00+00:00,-0.0023124695743201866,0.0,0.0,-0.0023124695743201866,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0023442156060662182,-0.0023442156060662182,10332.767183123111,False
2013-02-12 00:00:00+00:00,0.0013901606647927168,0.0,0.0,0.0013901606647927168,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.001358414633046685,0.001358414633046685,10346.80336526453,False
2013-02-13 00:00:00+00:00,-0.0009258146590341632,0.0,0.0,-0.0009258146590341632,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.000957560690780195,-0.000957560690780195,10336.89567308672,False
2013-02-14 00:00:00+00:00,0.002779475098882323,0.0,0.0,0.002779475098882323,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0027477290671362913,0.0027477290671362913,10365.298661791616,False
2013-02-15 00:00:00+00:00,-0.0018486636821376304,0.0,0.0,-0.0018486636821376304,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0018804097138836622,-0.0018804097138836622,10345.807653500677,False
2013-02-19 00:00:00+00:00,0.006944572799063842,0.0,0.0,0.006944572799063842,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.00691282676731781,0.00691282676731781,10417.326429577315,False
2013-02-20 00:00:00+00:00,-0.010126715813277178,0.0,0.0,-0.010126715813277178,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.01015846184502321,-0.01015846184502321,10311.502416515303,False
2013-02-21 00:00:00+00:00,-0.008820248839739843,0.0,0.0,-0.008820248839739843,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.008851994871485875,-0.008851994871485875,10220.225050006995,False
2013-02-22 00:00:00+00:00,0.01122394900153694,0.0,0.0,0.01122394900153694,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.011192202969790907,0.011192202969790907,10334.611883163614,False
2013-02-25 00:00:00+00:00,-0.0069498213939546815,0.0,0.0,-0.0069498213939546815,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0069815674257007136,-0.0069815674257007136,10262.46009348286,False
2013-02-26 00:00:00+00:00,-0.002796236375075179,0.0,0.0,-0.002796236375075179,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0028279824068212106,-0.0028279824068212106,10233.438036887785,False
2013-02-27 00:00:00+00:00,0.002802767375146065,0.0,0.0,0.002802767375146065,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0027710213434000335,0.0027710213434000335,10261.795112104364,False
2013-02-28 00:00:00+00:00,0.00932052185846022,0.0,0.0,0.00932052185846022,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009288775826714188,0.009288775826714188,10357.114626480372,False
2013-03-01 00:00:00+00:00,-0.0018500540839004212,0.0,0.0,-0.0018500540839004212,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.001881800115646453,-0.001881800115646453,10337.6246069785,False
2013-03-04 00:00:00+00:00,-0.0013896547233628988,0.0,0.0,-0.0013896547233628988,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0014214007551089306,-0.0014214007551089306,10322.930699556107,False
2013-03-05 00:00:00+00:00,0.004173343808764685,0.0,0.0,0.004173343808764685,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.004141597777018653,0.004141597777018653,10365.684126393708,False
2013-03-06 00:00:00+00:00,0.001848403722848602,0.0,0.0,0.001848403722848602,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.00181665769110257,0.00181665769110257,10384.515026185461,False
2013-03-07 00:00:00+00:00,0.0018458995938388514,0.0,0.0,0.0018458995938388514,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0018141535620928195,0.0018141535620928195,10403.354131110822,False
2013-03-08 00:00:00+00:00,0.001381622104150182,0.0,0.0,0.001381622104150182,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0013498760724041502,0.0013498760724041502,10417.397369925156,False
2013-03-11 00:00:00+00:00,-0.0009204724626635575,0.0,0.0,-0.0009204724626635575,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0009522184944095892,-0.0009522184944095892,10407.477731485898,False
2013-03-12 00:00:00+00:00,-0.0018417947819008964,0.0,0.0,-0.0018417947819008964,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0018735408136469282,-0.0018735408136469282,10387.97889718884,False
2013-03-13 00:00:00+00:00,0.0018446259673018165,0.0,0.0,0.0018446259673018165,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0018128799355557846,0.0018128799355557846,10406.811055702527,False
2013-03-14 00:00:00+00:00,0.003223450707174181,0.0,0.0,0.003223450707174181,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0031917046754281492,0.0031917046754281492,10440.02652320531,False
2013-03-15 00:00:00+00:00,0.0023486915069777406,0.0,0.0,0.0023486915069777406,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.002316945475231709,0.002316945475231709,10464.215495419548,False
2013-03-18 00:00:00+00:00,-0.003217282651461995,0.0,0.0,-0.003217282651461995,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0032490286832080268,-0.0032490286832080268,10430.21695912766,False
2013-03-19 00:00:00+00:00,-0.0013828955232439545,0.0,0.0,-0.0013828955232439545,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0014146415549899864,-0.0014146415549899864,10415.461940789719,False
2013-03-20 00:00:00+00:00,-0.0018448247264528208,0.0,0.0,-0.0018448247264528208,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0018765707581988526,-0.0018765707581988526,10395.9165894785,False
2013-03-21 00:00:00+00:00,-0.0027731327652580355,0.0,0.0,-0.0027731327652580355,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.002804878797004067,-0.002804878797004067,10366.757303461249,False
2013-03-22 00:00:00+00:00,0.00648435023424785,0.0,0.0,0.00648435023424785,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.006452604202501818,0.006452604202501818,10433.64988520388,False
2013-03-25 00:00:00+00:00,-0.002763717963333035,0.0,0.0,-0.002763717963333035,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0027954639950790667,-0.0027954639950790667,10404.482992612531,False
2013-03-26 00:00:00+00:00,0.009234372781905089,0.0,0.0,0.009234372781905089,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009202626750159057,0.009202626750159057,10500.231566121922,False
2013-03-27 00:00:00+00:00,-0.0004582877379519346,0.0,0.0,-0.0004582877379519346,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0004900337696979663,-0.0004900337696979663,10495.086098064874,False
2013-03-28 00:00:00+00:00,0.0055002117645654115,0.0,0.0,0.0055002117645654115,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0054684657328193794,0.0054684657328193794,10552.47811675513,False
2013-04-01 00:00:00+00:00,-0.009125305527741736,0.0,0.0,-0.009125305527741736,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.009157051559487768,-0.009157051559487768,10455.848530559637,False
2013-04-02 00:00:00+00:00,0.00597727529192591,0.0,0.0,0.00597727529192591,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.005945529260179878,0.005945529260179878,10518.014083938087,False
2013-04-03 00:00:00+00:00,-0.01052264458938086,0.0,0.0,-0.01052264458938086,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.010554390621126892,-0.010554390621126892,10407.002854737693,False
2013-04-04 00:00:00+00:00,0.004153492651285529,0.0,0.0,0.004153492651285529,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.004121746619539497,0.004121746619539497,10449.897883573747,False
2013-04-05 00:00:00+00:00,-0.004598986027789565,0.0,0.0,-0.004598986027789565,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.004630732059535597,-0.004630732059535597,10401.50720642541,False
2013-04-08 00:00:00+00:00,0.0027700977708074786,0.0,0.0,0.0027700977708074786,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.002738351739061447,0.002738351739061447,10429.990191772982,False
2013-04-09 00:00:00+00:00,0.009213217519283924,0.0,0.0,0.009213217519283924,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009181471487537892,0.009181471487537892,10525.752849334045,False
2013-04-10 00:00:00+00:00,0.005942784731477425,0.0,0.0,0.005942784731477425,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.005911038699731393,0.005911038699731393,10587.970981770268,False
2013-04-11 00:00:00+00:00,0.006368375202042121,0.0,0.0,0.006368375202042121,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.006336629170296089,0.006336629170296089,10655.0630275476,False
2013-04-12 00:00:00+00:00,-0.005429586470880122,0.0,0.0,-0.005429586470880122,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.005461332502626154,-0.005461332502626154,10596.872185517725,False
2013-04-15 00:00:00+00:00,-0.025000332746221158,0.0,0.0,-0.025000332746221158,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.02503207877796719,-0.02503207877796719,10331.610446169796,False
2013-04-16 00:00:00+00:00,0.013926523572221152,0.0,0.0,0.013926523572221152,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.01389477754047512,0.01389477754047512,10475.165874954175,False
2013-04-17 00:00:00+00:00,-0.002294272437153611,0.0,0.0,-0.002294272437153611,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0023260184688996426,-0.0023260184688996426,10450.800445664243,False
2013-04-18 00:00:00+00:00,-0.000919736154570794,0.0,0.0,-0.000919736154570794,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0009514821863168257,-0.0009514821863168257,10440.856695207442,False
2013-04-19 00:00:00+00:00,-0.0004602208120519258,0.0,0.0,-0.0004602208120519258,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0004919668437979575,-0.0004919668437979575,10435.720139892552,False
2013-04-22 00:00:00+00:00,0.0027621596557184883,0.0,0.0,0.0027621596557184883,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0027304136239724567,0.0027304136239724567,10464.213972338479,False
2013-04-23 00:00:00+00:00,0.004592616305358722,0.0,0.0,0.004592616305358722,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.00456087027361269,0.00456087027361269,10511.939894781639,False
2013-04-24 00:00:00+00:00,0.0027444164500884053,0.0,0.0,0.0027444164500884053,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0027126704183423737,0.0027126704183423737,10540.455323173608,False
2013-04-25 00:00:00+00:00,0.005021323146066959,0.0,0.0,0.005021323146066959,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.004989577114320927,0.004989577114320927,10593.047737828636,False
2013-04-26 00:00:00+00:00,-0.0036365834505339926,0.0,0.0,-0.0036365834505339926,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.003668329482280024,-0.003668329482280024,10554.18894850476,False
2013-04-29 00:00:00+00:00,0.009118482025619736,0.0,0.0,0.009118482025619736,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009086735993873704,0.009086735993873704,10650.09207710928,False
2013-04-30 00:00:00+00:00,-0.003167654423245159,0.0,0.0,-0.003167654423245159,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.003199400454991191,-0.003199400454991191,10616.018167672079,False
2013-05-01 00:00:00+00:00,-0.0013607955022453934,0.0,0.0,-0.0013607955022453934,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.0013925415339914253,-0.0013925415339914253,10601.23492144799,False
2013-05-02 00:00:00+00:00,0.004088351151031056,0.0,0.0,0.004088351151031056,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.004056605119285024,0.004056605119285024,10644.239945301077,False
2013-05-03 00:00:00+00:00,0.012220757873289047,0.0,0.0,0.012220757873289047,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.012189011841543015,0.012189011841543015,10773.982712038578,False
2013-05-06 00:00:00+00:00,-0.000447644590168439,0.0,0.0,-0.000447644590168439,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.00047939062191447077,-0.00047939062191447077,10768.81776576576,False
2013-05-07 00:00:00+00:00,0.002689385639035802,0.0,0.0,0.002689385639035802,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0026576396072897704,0.0026576396072897704,10797.437402383743,False
2013-05-08 00:00:00+00:00,0.004920151581529987,0.0,0.0,0.004920151581529987,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.004888405549783955,0.004888405549783955,10850.219655305,False
2013-05-09 00:00:00+00:00,-0.0004455292326250416,0.0,0.0,-0.0004455292326250416,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.00047727526437107336,-0.00047727526437107336,10845.041113850531,False
2013-05-10 00:00:00+00:00,0.0022276036778419166,0.0,0.0,0.0022276036778419166,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.002195857646095885,0.002195857646095885,10868.855280302603,False
2013-05-13 00:00:00+00:00,0.000445194474574695,0.0,0.0,0.000445194474574695,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.00041344844282866324,0.00041344844282866324,10873.348991593575,False
2013-05-14 00:00:00+00:00,0.00933704600996519,0.0,0.0,0.00933704600996519,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.009305299978219158,0.009305299978219158,10974.528765728217,False
2013-05-15 00:00:00+00:00,0.011911179658283545,0.0,0.0,0.011911179658283545,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.011879433626537513,0.011879433626537513,11104.899951783214,False
2013-05-16 00:00:00+00:00,-0.008736430217942683,0.0,0.0,-0.008736430217942683,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.008768176249688715,-0.008768176249688715,11007.53023177082,False
2013-05-17 00:00:00+00:00,0.013201342103518334,0.0,0.0,0.013201342103518334,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.013169596071772302,0.013169596071772302,11152.494958671065,False
2013-05-20 00:00:00+00:00,-0.00043513605967504537,0.0,0.0,-0.00043513605967504537,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.00046688209142107715,-0.00046688209142107715,11147.288058500199,False
2013-05-21 00:00:00+00:00,0.0013060942031820845,0.0,0.0,0.0013060942031820845,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.0012743481714360527,0.0012743481714360527,11161.49358465402,False
2013-05-22 00:00:00+00:00,-0.011308520561778624,0.0,0.0,-0.011308520561778624,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.011340266593524656,-0.011340266593524656,11034.919271822127,False
2013-05-23 00:00:00+00:00,0.001317514657578123,0.0,0.0,0.001317514657578123,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.001285768625832091,0.001285768625832091,11049.107624810425,False
2013-05-24 00:00:00+00:00,-0.00570211253963886,0.0,0.0,-0.00570211253963886,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.005733858571384892,-0.005733858571384892,10985.753604349753,False
2013-05-28 00:00:00+00:00,0.006169476172882239,0.0,0.0,0.006169476172882239,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.006137730141136207,0.006137730141136207,11053.181195370267,False
2013-05-29 00:00:00+00:00,-0.005260967056860278,0.0,0.0,-0.005260967056860278,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.00529271308860631,-0.00529271308860631,10994.679878586792,False
2013-05-30 00:00:00+00:00,0.006165055159690703,0.0,0.0,0.006165055159690703,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,0.006133309127944671,0.006133309127944671,11062.11364904496,False
2013-05-31 00:00:00+00:00,-0.007885954336513113,0.0,0.0,-0.007885954336513113,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.007917700368259145,-0.007917700368259145,10974.527147732191,False
2013-06-03 00:00:00+00:00,-0.008820552628364765,0.0,0.0,-0.008820552628364765,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.174603174603177e-05,-0.008852298660110797,-0.008852298660110797,10877.377355766972,False
