date,QGMNX
2014-07-03 13:30:00+00:00,6.714297771453857
2014-07-07 13:30:00+00:00,6.714297771453857
2014-07-08 13:30:00+00:00,6.70039701461792
2014-07-09 13:30:00+00:00,6.714297771453857
2014-07-10 13:30:00+00:00,6.70039701461792
2014-07-11 13:30:00+00:00,6.679543972015381
2014-07-14 13:30:00+00:00,6.686494827270508
2014-07-15 13:30:00+00:00,6.6517415046691895
2014-07-16 13:30:00+00:00,6.665643215179443
2014-07-17 13:30:00+00:00,6.658692836761475
2014-07-18 13:30:00+00:00,6.67259407043457
2014-07-21 13:30:00+00:00,6.679543972015381
2014-07-22 13:30:00+00:00,6.693446159362793
2014-07-23 13:30:00+00:00,6.693446159362793
2014-07-24 13:30:00+00:00,6.686494827270508
2014-07-25 13:30:00+00:00,6.686494827270508
2014-07-28 13:30:00+00:00,6.679543972015381
2014-07-29 13:30:00+00:00,6.686494827270508
2014-07-30 13:30:00+00:00,6.679543972015381
2014-07-31 13:30:00+00:00,6.665643215179443
2014-08-01 13:30:00+00:00,6.679543972015381
2014-08-04 13:30:00+00:00,6.686494827270508
2014-08-05 13:30:00+00:00,6.658692836761475
2014-08-06 13:30:00+00:00,6.665643215179443
2014-08-07 13:30:00+00:00,6.658692836761475
2014-08-08 13:30:00+00:00,6.644792079925537
2014-08-11 13:30:00+00:00,6.67259407043457
2014-08-12 13:30:00+00:00,6.665643215179443
2014-08-13 13:30:00+00:00,6.735148906707764
2014-08-14 13:30:00+00:00,6.735148906707764
2014-08-15 13:30:00+00:00,6.742099761962891
2014-08-18 13:30:00+00:00,6.728199481964111
2014-08-19 13:30:00+00:00,6.742099761962891
2014-08-20 13:30:00+00:00,6.762951374053955
2014-08-21 13:30:00+00:00,6.769903182983398
2014-08-22 13:30:00+00:00,6.7838029861450195
2014-08-25 13:30:00+00:00,6.769903182983398
2014-08-26 13:30:00+00:00,6.749051094055176
2014-08-27 13:30:00+00:00,6.735148906707764
2014-08-28 13:30:00+00:00,6.728199481964111
2014-08-29 13:30:00+00:00,6.728199481964111
2014-09-02 13:30:00+00:00,6.756000518798828
2014-09-03 13:30:00+00:00,6.762951374053955
2014-09-04 13:30:00+00:00,6.790753364562988
2014-09-05 13:30:00+00:00,6.8046555519104
2014-09-08 13:30:00+00:00,6.832457542419434
2014-09-09 13:30:00+00:00,6.818556785583496
2014-09-10 13:30:00+00:00,6.832457542419434
2014-09-11 13:30:00+00:00,6.839408874511719
2014-09-12 13:30:00+00:00,6.832457542419434
2014-09-15 13:30:00+00:00,6.8463592529296875
2014-09-16 13:30:00+00:00,6.825506210327148
2014-09-17 13:30:00+00:00,6.832457542419434
2014-09-18 13:30:00+00:00,6.881111145019531
2014-09-19 13:30:00+00:00,6.908914089202881
2014-09-22 13:30:00+00:00,6.888062953948975
2014-09-23 13:30:00+00:00,6.853309154510498
2014-09-24 13:30:00+00:00,6.8463592529296875
2014-09-25 13:30:00+00:00,6.839408874511719
2014-09-26 13:30:00+00:00,6.853309154510498
2014-09-29 13:30:00+00:00,6.832457542419434
2014-09-30 13:30:00+00:00,6.839408874511719
2014-10-01 13:30:00+00:00,6.8463592529296875
2014-10-02 13:30:00+00:00,6.825506210327148
2014-10-03 13:30:00+00:00,6.853309154510498
2014-10-06 13:30:00+00:00,6.825506210327148
2014-10-07 13:30:00+00:00,6.790753364562988
2014-10-08 13:30:00+00:00,6.79770565032959
2014-10-09 13:30:00+00:00,6.769903182983398
2014-10-10 13:30:00+00:00,6.790753364562988
2014-10-13 13:30:00+00:00,6.769903182983398
2014-10-14 13:30:00+00:00,6.7838029861450195
2014-10-15 13:30:00+00:00,6.8046555519104
2014-10-16 13:30:00+00:00,6.735148906707764
2014-10-17 13:30:00+00:00,6.756000518798828
2014-10-20 13:30:00+00:00,6.776852607727051
2014-10-21 13:30:00+00:00,6.7838029861450195
2014-10-22 13:30:00+00:00,6.7838029861450195
2014-10-23 13:30:00+00:00,6.7838029861450195
2014-10-24 13:30:00+00:00,6.8046555519104
2014-10-27 13:30:00+00:00,6.79770565032959
2014-10-28 13:30:00+00:00,6.790753364562988
2014-10-29 13:30:00+00:00,6.769903182983398
2014-10-30 13:30:00+00:00,6.79770565032959
2014-10-31 13:30:00+00:00,6.776852607727051
2014-11-03 14:30:00+00:00,6.769903182983398
2014-11-04 14:30:00+00:00,6.790753364562988
2014-11-05 14:30:00+00:00,6.79770565032959
2014-11-06 14:30:00+00:00,6.79770565032959
2014-11-07 14:30:00+00:00,6.818556785583496
2014-11-10 14:30:00+00:00,6.825506210327148
2014-11-11 14:30:00+00:00,6.839408874511719
2014-11-12 14:30:00+00:00,6.881111145019531
2014-11-13 14:30:00+00:00,6.895013332366943
2014-11-14 14:30:00+00:00,6.888062953948975
2014-11-17 14:30:00+00:00,6.8672099113464355
2014-11-18 14:30:00+00:00,6.895013332366943
2014-11-19 14:30:00+00:00,6.881111145019531
2014-11-20 14:30:00+00:00,6.8672099113464355
2014-11-21 14:30:00+00:00,6.888062953948975
2014-11-24 14:30:00+00:00,6.874162673950195
2014-11-25 14:30:00+00:00,6.8672099113464355
2014-11-26 14:30:00+00:00,6.8463592529296875
2014-11-28 14:30:00+00:00,6.881111145019531
2014-12-01 14:30:00+00:00,6.860260009765625
2014-12-02 14:30:00+00:00,6.908914089202881
2014-12-03 14:30:00+00:00,6.908914089202881
2014-12-04 14:30:00+00:00,6.888062953948975
2014-12-05 14:30:00+00:00,6.860260009765625
2014-12-08 14:30:00+00:00,6.8672099113464355
2014-12-09 14:30:00+00:00,6.8672099113464355
2014-12-10 14:30:00+00:00,6.818556785583496
2014-12-11 14:30:00+00:00,6.818556785583496
2014-12-12 14:30:00+00:00,6.811604976654053
2014-12-15 14:30:00+00:00,6.811604976654053
2014-12-16 14:30:00+00:00,6.7838029861450195
2014-12-17 14:30:00+00:00,6.811604976654053
2014-12-18 14:30:00+00:00,6.860260009765625
2014-12-19 14:30:00+00:00,6.872794151306152
2014-12-22 14:30:00+00:00,6.872794151306152
2014-12-23 14:30:00+00:00,6.893683910369873
2014-12-24 14:30:00+00:00,6.921537399291992
2014-12-26 14:30:00+00:00,6.921537399291992
2014-12-29 14:30:00+00:00,6.9145731925964355
2014-12-30 14:30:00+00:00,6.9006476402282715
2014-12-31 14:30:00+00:00,6.90761137008667
2015-01-02 14:30:00+00:00,6.942427158355713
2015-01-05 14:30:00+00:00,6.893683910369873
2015-01-06 14:30:00+00:00,6.9006476402282715
2015-01-07 14:30:00+00:00,6.921537399291992
2015-01-08 14:30:00+00:00,6.956355094909668
2015-01-09 14:30:00+00:00,6.928501129150391
2015-01-12 14:30:00+00:00,6.949389934539795
2015-01-13 14:30:00+00:00,6.928501129150391
2015-01-14 14:30:00+00:00,6.865830421447754
2015-01-15 14:30:00+00:00,6.928501129150391
2015-01-16 14:30:00+00:00,6.90761137008667
2015-01-20 14:30:00+00:00,6.956355094909668
2015-01-21 14:30:00+00:00,6.872794151306152
2015-01-22 14:30:00+00:00,6.935464382171631
2015-01-23 14:30:00+00:00,6.949389934539795
2015-01-26 14:30:00+00:00,6.90761137008667
2015-01-27 14:30:00+00:00,6.9006476402282715
2015-01-28 14:30:00+00:00,6.9006476402282715
2015-01-29 14:30:00+00:00,6.9006476402282715
2015-01-30 14:30:00+00:00,6.85886812210083
2015-02-02 14:30:00+00:00,6.879756450653076
2015-02-03 14:30:00+00:00,6.844940662384033
2015-02-04 14:30:00+00:00,6.865830421447754
2015-02-05 14:30:00+00:00,6.85886812210083
2015-02-06 14:30:00+00:00,6.872794151306152
2015-02-09 14:30:00+00:00,6.879756450653076
2015-02-10 14:30:00+00:00,6.9006476402282715
2015-02-11 14:30:00+00:00,6.9006476402282715
2015-02-12 14:30:00+00:00,6.9145731925964355
2015-02-13 14:30:00+00:00,6.9145731925964355
2015-02-17 14:30:00+00:00,6.893683910369873
2015-02-18 14:30:00+00:00,6.893683910369873
2015-02-19 14:30:00+00:00,6.893683910369873
2015-02-20 14:30:00+00:00,6.9006476402282715
2015-02-23 14:30:00+00:00,6.942427158355713
2015-02-24 14:30:00+00:00,6.921537399291992
2015-02-25 14:30:00+00:00,6.921537399291992
2015-02-26 14:30:00+00:00,6.935464382171631
2015-02-27 14:30:00+00:00,6.921537399291992
2015-03-02 14:30:00+00:00,6.949389934539795
2015-03-03 14:30:00+00:00,6.935464382171631
2015-03-04 14:30:00+00:00,6.949389934539795
2015-03-05 14:30:00+00:00,6.956355094909668
2015-03-06 14:30:00+00:00,6.949389934539795
2015-03-09 13:30:00+00:00,6.956355094909668
2015-03-10 13:30:00+00:00,6.963317394256592
2015-03-11 13:30:00+00:00,6.956355094909668
2015-03-12 13:30:00+00:00,6.984206199645996
2015-03-13 13:30:00+00:00,7.046876907348633
2015-03-16 13:30:00+00:00,7.08169412612915
2015-03-17 13:30:00+00:00,7.11651086807251
2015-03-18 13:30:00+00:00,7.088656902313232
2015-03-19 13:30:00+00:00,7.11651086807251
2015-03-20 13:30:00+00:00,7.102582931518555
2015-03-23 13:30:00+00:00,7.0677666664123535
2015-03-24 13:30:00+00:00,7.11651086807251
2015-03-25 13:30:00+00:00,7.08169412612915
2015-03-26 13:30:00+00:00,7.039913177490234
2015-03-27 13:30:00+00:00,7.0956196784973145
2015-03-30 13:30:00+00:00,7.0956196784973145
2015-03-31 13:30:00+00:00,7.102582931518555
2015-04-01 13:30:00+00:00,7.0677666664123535
2015-04-02 13:30:00+00:00,7.074730396270752
2015-04-06 13:30:00+00:00,7.074730396270752
2015-04-07 13:30:00+00:00,7.109547138214111
2015-04-08 13:30:00+00:00,7.109547138214111
2015-04-09 13:30:00+00:00,7.123472690582275
2015-04-10 13:30:00+00:00,7.144364356994629
2015-04-13 13:30:00+00:00,7.151327133178711
2015-04-14 13:30:00+00:00,7.109547138214111
2015-04-15 13:30:00+00:00,7.074730396270752
2015-04-16 13:30:00+00:00,7.0677666664123535
2015-04-17 13:30:00+00:00,7.025987148284912
2015-04-20 13:30:00+00:00,7.0329508781433105
2015-04-21 13:30:00+00:00,7.0677666664123535
2015-04-22 13:30:00+00:00,7.0608038902282715
2015-04-23 13:30:00+00:00,7.0538411140441895
2015-04-24 13:30:00+00:00,7.088656902313232
2015-04-27 13:30:00+00:00,7.102582931518555
2015-04-28 13:30:00+00:00,7.0608038902282715
2015-04-29 13:30:00+00:00,7.005096912384033
2015-04-30 13:30:00+00:00,7.005096912384033
2015-05-01 13:30:00+00:00,7.025987148284912
2015-05-04 13:30:00+00:00,7.0538411140441895
2015-05-05 13:30:00+00:00,7.025987148284912
2015-05-06 13:30:00+00:00,7.046876907348633
2015-05-07 13:30:00+00:00,7.039913177490234
2015-05-08 13:30:00+00:00,7.025987148284912
2015-05-11 13:30:00+00:00,7.019023895263672
2015-05-12 13:30:00+00:00,7.0329508781433105
2015-05-13 13:30:00+00:00,7.0329508781433105
2015-05-14 13:30:00+00:00,7.0329508781433105
2015-05-15 13:30:00+00:00,7.019023895263672
2015-05-18 13:30:00+00:00,7.005096912384033
2015-05-19 13:30:00+00:00,7.0329508781433105
2015-05-20 13:30:00+00:00,7.0329508781433105
2015-05-21 13:30:00+00:00,7.025987148284912
2015-05-22 13:30:00+00:00,7.0329508781433105
2015-05-26 13:30:00+00:00,7.0677666664123535
2015-05-27 13:30:00+00:00,7.0538411140441895
2015-05-28 13:30:00+00:00,7.0677666664123535
2015-05-29 13:30:00+00:00,7.0329508781433105
2015-06-01 13:30:00+00:00,7.019023895263672
2015-06-02 13:30:00+00:00,6.984206199645996
2015-06-03 13:30:00+00:00,7.012060165405273
2015-06-04 13:30:00+00:00,7.039913177490234
2015-06-05 13:30:00+00:00,6.998133659362793
2015-06-08 13:30:00+00:00,7.005096912384033
2015-06-09 13:30:00+00:00,6.928501129150391
2015-06-10 13:30:00+00:00,6.942427158355713
2015-06-11 13:30:00+00:00,7.012060165405273
2015-06-12 13:30:00+00:00,7.012060165405273
2015-06-15 13:30:00+00:00,7.012060165405273
2015-06-16 13:30:00+00:00,6.998133659362793
2015-06-17 13:30:00+00:00,6.963317394256592
2015-06-18 13:30:00+00:00,6.928501129150391
2015-06-19 13:30:00+00:00,6.970280647277832
2015-06-22 13:30:00+00:00,6.956355094909668
2015-06-23 13:30:00+00:00,6.977243423461914
2015-06-24 13:30:00+00:00,6.963317394256592
2015-06-25 13:30:00+00:00,6.935464382171631
2015-06-26 13:30:00+00:00,6.9145731925964355
2015-06-29 13:30:00+00:00,6.90761137008667
2015-06-30 13:30:00+00:00,6.886721611022949
2015-07-01 13:30:00+00:00,6.893683910369873
2015-07-02 13:30:00+00:00,6.935464382171631
2015-07-06 13:30:00+00:00,6.977243423461914
2015-07-07 13:30:00+00:00,7.0329508781433105
2015-07-08 13:30:00+00:00,6.963317394256592
2015-07-09 13:30:00+00:00,6.9145731925964355
2015-07-10 13:30:00+00:00,6.886721611022949
2015-07-13 13:30:00+00:00,6.879756450653076
2015-07-14 13:30:00+00:00,6.90761137008667
2015-07-15 13:30:00+00:00,6.942427158355713
2015-07-16 13:30:00+00:00,6.942427158355713
2015-07-17 13:30:00+00:00,6.942427158355713
2015-07-20 13:30:00+00:00,6.942427158355713
2015-07-21 13:30:00+00:00,6.949389934539795
2015-07-22 13:30:00+00:00,6.942427158355713
2015-07-23 13:30:00+00:00,6.970280647277832
2015-07-24 13:30:00+00:00,6.984206199645996
2015-07-27 13:30:00+00:00,6.998133659362793
2015-07-28 13:30:00+00:00,6.970280647277832
2015-07-29 13:30:00+00:00,6.970280647277832
2015-07-30 13:30:00+00:00,6.984206199645996
2015-07-31 13:30:00+00:00,7.0329508781433105
2015-08-03 13:30:00+00:00,7.0677666664123535
2015-08-04 13:30:00+00:00,7.012060165405273
2015-08-05 13:30:00+00:00,7.005096912384033
2015-08-06 13:30:00+00:00,7.0329508781433105
2015-08-07 13:30:00+00:00,7.019023895263672
2015-08-10 13:30:00+00:00,6.970280647277832
2015-08-11 13:30:00+00:00,7.0329508781433105
2015-08-12 13:30:00+00:00,7.005096912384033
2015-08-13 13:30:00+00:00,7.019023895263672
2015-08-14 13:30:00+00:00,7.005096912384033
2015-08-17 13:30:00+00:00,7.039913177490234
2015-08-18 13:30:00+00:00,7.019023895263672
2015-08-19 13:30:00+00:00,7.074730396270752
2015-08-20 13:30:00+00:00,7.025987148284912
2015-08-21 13:30:00+00:00,7.019023895263672
2015-08-24 13:30:00+00:00,7.046876907348633
2015-08-25 13:30:00+00:00,6.984206199645996
2015-08-26 13:30:00+00:00,7.0538411140441895
2015-08-27 13:30:00+00:00,7.0329508781433105
2015-08-28 13:30:00+00:00,7.0329508781433105
2015-08-31 13:30:00+00:00,6.977243423461914
2015-09-01 13:30:00+00:00,6.977243423461914
2015-09-02 13:30:00+00:00,6.998133659362793
2015-09-03 13:30:00+00:00,7.005096912384033
2015-09-04 13:30:00+00:00,7.0329508781433105
2015-09-08 13:30:00+00:00,6.998133659362793
2015-09-09 13:30:00+00:00,7.0329508781433105
2015-09-10 13:30:00+00:00,6.984206199645996
2015-09-11 13:30:00+00:00,7.025987148284912
2015-09-14 13:30:00+00:00,7.005096912384033
2015-09-15 13:30:00+00:00,6.956355094909668
2015-09-16 13:30:00+00:00,6.956355094909668
2015-09-17 13:30:00+00:00,7.0329508781433105
2015-09-18 13:30:00+00:00,7.0538411140441895
2015-09-21 13:30:00+00:00,6.998133659362793
2015-09-22 13:30:00+00:00,7.0608038902282715
2015-09-23 13:30:00+00:00,7.0329508781433105
2015-09-24 13:30:00+00:00,7.039913177490234
2015-09-25 13:30:00+00:00,7.005096912384033
2015-09-28 13:30:00+00:00,7.074730396270752
2015-09-29 13:30:00+00:00,7.025987148284912
2015-09-30 13:30:00+00:00,7.0329508781433105
2015-10-01 13:30:00+00:00,7.0329508781433105
2015-10-02 13:30:00+00:00,7.0538411140441895
2015-10-05 13:30:00+00:00,7.019023895263672
2015-10-06 13:30:00+00:00,7.012060165405273
2015-10-07 13:30:00+00:00,7.005096912384033
2015-10-08 13:30:00+00:00,6.984206199645996
2015-10-09 13:30:00+00:00,6.998133659362793
2015-10-12 13:30:00+00:00,7.0329508781433105
2015-10-13 13:30:00+00:00,7.0329508781433105
2015-10-14 13:30:00+00:00,7.046876907348633
2015-10-15 13:30:00+00:00,7.019023895263672
2015-10-16 13:30:00+00:00,7.025987148284912
2015-10-19 13:30:00+00:00,7.025987148284912
2015-10-20 13:30:00+00:00,6.998133659362793
2015-10-21 13:30:00+00:00,7.046876907348633
2015-10-22 13:30:00+00:00,7.025987148284912
2015-10-23 13:30:00+00:00,7.005096912384033
2015-10-26 13:30:00+00:00,7.0329508781433105
2015-10-27 13:30:00+00:00,7.0608038902282715
2015-10-28 13:30:00+00:00,7.019023895263672
2015-10-29 13:30:00+00:00,6.949389934539795
2015-10-30 13:30:00+00:00,6.970280647277832
2015-11-02 14:30:00+00:00,6.928501129150391
2015-11-03 14:30:00+00:00,6.90761137008667
2015-11-04 14:30:00+00:00,6.928501129150391
2015-11-05 14:30:00+00:00,6.963317394256592
2015-11-06 14:30:00+00:00,6.949389934539795
2015-11-09 14:30:00+00:00,6.977243423461914
2015-11-10 14:30:00+00:00,6.977243423461914
2015-11-11 14:30:00+00:00,6.984206199645996
2015-11-12 14:30:00+00:00,7.005096912384033
2015-11-13 14:30:00+00:00,7.012060165405273
2015-11-16 14:30:00+00:00,6.991170406341553
2015-11-17 14:30:00+00:00,7.0329508781433105
2015-11-18 14:30:00+00:00,7.012060165405273
2015-11-19 14:30:00+00:00,7.0329508781433105
2015-11-20 14:30:00+00:00,7.0329508781433105
2015-11-23 14:30:00+00:00,7.039913177490234
2015-11-24 14:30:00+00:00,7.019023895263672
2015-11-25 14:30:00+00:00,7.005096912384033
2015-11-27 14:30:00+00:00,7.019023895263672
2015-11-30 14:30:00+00:00,7.019023895263672
2015-12-01 14:30:00+00:00,7.012060165405273
2015-12-02 14:30:00+00:00,6.998133659362793
2015-12-03 14:30:00+00:00,6.963317394256592
2015-12-04 14:30:00+00:00,6.970280647277832
2015-12-07 14:30:00+00:00,7.012060165405273
2015-12-08 14:30:00+00:00,6.977243423461914
2015-12-09 14:30:00+00:00,6.984206199645996
2015-12-10 14:30:00+00:00,6.942427158355713
2015-12-11 14:30:00+00:00,6.984206199645996
2015-12-14 14:30:00+00:00,6.942427158355713
2015-12-15 14:30:00+00:00,6.928501129150391
2015-12-16 14:30:00+00:00,6.942427158355713
2015-12-17 14:30:00+00:00,6.984206199645996
2015-12-18 14:30:00+00:00,6.984206199645996
2015-12-21 14:30:00+00:00,6.983474254608154
2015-12-22 14:30:00+00:00,6.976138591766357
2015-12-23 14:30:00+00:00,6.968803405761719
2015-12-24 14:30:00+00:00,6.976138591766357
2015-12-28 14:30:00+00:00,6.983474254608154
2015-12-29 14:30:00+00:00,6.939460754394531
2015-12-30 14:30:00+00:00,6.990809440612793
2015-12-31 14:30:00+00:00,7.005480766296387
2016-01-04 14:30:00+00:00,7.020151615142822
2016-01-05 14:30:00+00:00,7.020151615142822
2016-01-06 14:30:00+00:00,7.04949426651001
2016-01-07 14:30:00+00:00,7.056829929351807
2016-01-08 14:30:00+00:00,7.078836441040039
2016-01-11 14:30:00+00:00,7.0715012550354
2016-01-12 14:30:00+00:00,7.12285041809082
2016-01-13 14:30:00+00:00,7.1375203132629395
2016-01-14 14:30:00+00:00,7.086172103881836
2016-01-15 14:30:00+00:00,7.144856929779053
2016-01-19 14:30:00+00:00,7.152192115783691
2016-01-20 14:30:00+00:00,7.196204662322998
2016-01-21 14:30:00+00:00,7.188869953155518
2016-01-22 14:30:00+00:00,7.1375203132629395
2016-01-25 14:30:00+00:00,7.166862964630127
2016-01-26 14:30:00+00:00,7.159528732299805
2016-01-27 14:30:00+00:00,7.144856929779053
2016-01-28 14:30:00+00:00,7.12285041809082
2016-01-29 14:30:00+00:00,7.064166069030762
2016-02-01 14:30:00+00:00,7.064166069030762
2016-02-02 14:30:00+00:00,7.10084342956543
2016-02-03 14:30:00+00:00,7.042158126831055
2016-02-04 14:30:00+00:00,7.0715012550354
2016-02-05 14:30:00+00:00,7.04949426651001
2016-02-08 14:30:00+00:00,7.064166069030762
2016-02-09 14:30:00+00:00,7.034823894500732
2016-02-10 14:30:00+00:00,7.093508243560791
2016-02-11 14:30:00+00:00,7.108178615570068
2016-02-12 14:30:00+00:00,7.0715012550354
2016-02-16 14:30:00+00:00,7.093508243560791
2016-02-17 14:30:00+00:00,7.064166069030762
2016-02-18 14:30:00+00:00,7.086172103881836
2016-02-19 14:30:00+00:00,7.078836441040039
2016-02-22 14:30:00+00:00,7.086172103881836
2016-02-23 14:30:00+00:00,7.10084342956543
2016-02-24 14:30:00+00:00,7.093508243560791
2016-02-25 14:30:00+00:00,7.12285041809082
2016-02-26 14:30:00+00:00,7.115513324737549
2016-02-29 14:30:00+00:00,7.115513324737549
2016-03-01 14:30:00+00:00,7.086172103881836
2016-03-02 14:30:00+00:00,7.10084342956543
2016-03-03 14:30:00+00:00,7.10084342956543
2016-03-04 14:30:00+00:00,7.064166069030762
2016-03-07 14:30:00+00:00,7.042158126831055
2016-03-08 14:30:00+00:00,7.056829929351807
2016-03-09 14:30:00+00:00,7.020151615142822
2016-03-10 14:30:00+00:00,6.998145580291748
2016-03-11 14:30:00+00:00,7.012816429138184
2016-03-14 13:30:00+00:00,7.020151615142822
2016-03-15 13:30:00+00:00,7.027487754821777
2016-03-16 13:30:00+00:00,7.005480766296387
2016-03-17 13:30:00+00:00,6.954131603240967
2016-03-18 13:30:00+00:00,6.990809440612793
2016-03-21 13:30:00+00:00,6.998145580291748
2016-03-22 13:30:00+00:00,6.983474254608154
2016-03-23 13:30:00+00:00,6.998145580291748
2016-03-24 13:30:00+00:00,7.020151615142822
2016-03-28 13:30:00+00:00,7.005480766296387
2016-03-29 13:30:00+00:00,7.012816429138184
2016-03-30 13:30:00+00:00,6.998145580291748
2016-03-31 13:30:00+00:00,6.983474254608154
2016-04-01 13:30:00+00:00,7.034823894500732
2016-04-04 13:30:00+00:00,7.04949426651001
2016-04-05 13:30:00+00:00,7.04949426651001
2016-04-06 13:30:00+00:00,7.056829929351807
2016-04-07 13:30:00+00:00,7.056829929351807
2016-04-08 13:30:00+00:00,7.020151615142822
2016-04-11 13:30:00+00:00,7.020151615142822
2016-04-12 13:30:00+00:00,7.012816429138184
2016-04-13 13:30:00+00:00,6.998145580291748
2016-04-14 13:30:00+00:00,6.998145580291748
2016-04-15 13:30:00+00:00,6.998145580291748
2016-04-18 13:30:00+00:00,6.990809440612793
2016-04-19 13:30:00+00:00,6.9614667892456055
2016-04-20 13:30:00+00:00,6.954131603240967
2016-04-21 13:30:00+00:00,6.946796417236328
2016-04-22 13:30:00+00:00,6.998145580291748
2016-04-25 13:30:00+00:00,6.990809440612793
2016-04-26 13:30:00+00:00,6.976138591766357
2016-04-27 13:30:00+00:00,6.968803405761719
2016-04-28 13:30:00+00:00,6.910118579864502
2016-04-29 13:30:00+00:00,6.888111591339111
2016-05-02 13:30:00+00:00,6.910118579864502
2016-05-03 13:30:00+00:00,6.851433277130127
2016-05-04 13:30:00+00:00,6.8294267654418945
2016-05-05 13:30:00+00:00,6.822091579437256
2016-05-06 13:30:00+00:00,6.8294267654418945
2016-05-09 13:30:00+00:00,6.807420253753662
2016-05-10 13:30:00+00:00,6.807420253753662
2016-05-11 13:30:00+00:00,6.814756393432617
2016-05-12 13:30:00+00:00,6.778077125549316
2016-05-13 13:30:00+00:00,6.78541374206543
2016-05-16 13:30:00+00:00,6.778077125549316
2016-05-17 13:30:00+00:00,6.778077125549316
2016-05-18 13:30:00+00:00,6.770742416381836
2016-05-19 13:30:00+00:00,6.73406457901001
2016-05-20 13:30:00+00:00,6.7487359046936035
2016-05-23 13:30:00+00:00,6.73406457901001
2016-05-24 13:30:00+00:00,6.7487359046936035
2016-05-25 13:30:00+00:00,6.73406457901001
2016-05-26 13:30:00+00:00,6.73406457901001
2016-05-27 13:30:00+00:00,6.741399765014648
2016-05-31 13:30:00+00:00,6.726728439331055
2016-06-01 13:30:00+00:00,6.712057113647461
2016-06-02 13:30:00+00:00,6.697386741638184
2016-06-03 13:30:00+00:00,6.675379276275635
2016-06-06 13:30:00+00:00,6.697386741638184
2016-06-07 13:30:00+00:00,6.690051078796387
2016-06-08 13:30:00+00:00,6.660708427429199
2016-06-09 13:30:00+00:00,6.660708427429199
2016-06-10 13:30:00+00:00,6.653372287750244
2016-06-13 13:30:00+00:00,6.675379276275635
2016-06-14 13:30:00+00:00,6.653372287750244
2016-06-15 13:30:00+00:00,6.660708427429199
2016-06-16 13:30:00+00:00,6.66804313659668
2016-06-17 13:30:00+00:00,6.646037578582764
2016-06-20 13:30:00+00:00,6.66804313659668
2016-06-21 13:30:00+00:00,6.68271541595459
2016-06-22 13:30:00+00:00,6.697386741638184
