simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,63,-0.002557710519499644,0.03092399009602842,0.00614722627204574,0.42664798249924546,-0.29156650032384307,1.0011011831018348,0.0
