simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.03253517048047209,-0.013987036193531865,-0.6190612753387817,-0.25213060847925073,-0.5047009220137573,0.8970952599592134,0.0
