date,FXA,FXB,FXC
2006-10-13 13:30:00+00:00,51.5367317199707,152.48377990722656,76.61135864257812
2006-10-16 13:30:00+00:00,51.77630615234375,152.97621154785156,76.64625549316406
2006-10-17 13:30:00+00:00,51.714691162109375,153.83766174316406,76.39384460449219
2006-10-18 13:30:00+00:00,51.89263153076172,153.57518005371094,76.74193572998047
2006-10-19 13:30:00+00:00,52.15278625488281,154.3711700439453,77.33364868164062
2006-10-20 13:30:00+00:00,52.002193450927734,154.95370483398438,77.5599136352539
2006-10-23 13:30:00+00:00,51.98163986206055,154.19061279296875,77.35103607177734
2006-10-24 13:30:00+00:00,52.06381607055664,154.1823272705078,77.49898529052734
2006-10-25 13:30:00+00:00,52.358116149902344,154.42852783203125,77.49898529052734
2006-10-26 13:30:00+00:00,52.549774169921875,155.6019287109375,77.65563201904297
2006-10-27 13:30:00+00:00,52.84413528442383,156.1106414794922,77.99497985839844
2006-10-30 14:30:00+00:00,52.960514068603516,156.5455322265625,77.5251235961914
2006-10-31 14:30:00+00:00,53.275386810302734,157.04617309570312,77.8035888671875
2006-11-01 14:30:00+00:00,53.3592643737793,157.27415466308594,77.02157592773438
2006-11-02 14:30:00+00:00,53.2905158996582,157.1754150390625,76.9779052734375
2006-11-03 14:30:00+00:00,52.99483108520508,156.60726928710938,77.26595306396484
2006-11-06 14:30:00+00:00,53.11176300048828,156.3026123046875,77.32706451416016
2006-11-07 14:30:00+00:00,53.269840240478516,157.0683135986328,77.41435241699219
2006-11-08 14:30:00+00:00,53.07046127319336,157.09303283691406,77.28337860107422
2006-11-09 14:30:00+00:00,52.96049499511719,156.98605346679688,77.37071228027344
2006-11-10 14:30:00+00:00,52.90548324584961,157.53759765625,77.17872619628906
2006-11-13 14:30:00+00:00,52.52732849121094,156.76364135742188,76.71612548828125
2006-11-14 14:30:00+00:00,52.76792526245117,156.4261016845703,76.74230194091797
2006-11-15 14:30:00+00:00,52.72671890258789,155.8332977294922,76.70735168457031
2006-11-16 14:30:00+00:00,52.884849548339844,155.93209838867188,76.54155731201172
2006-11-17 14:30:00+00:00,53.07046127319336,156.17906188964844,76.22737121582031
2006-11-20 14:30:00+00:00,53.14611053466797,156.54965209960938,76.16626739501953
2006-11-21 14:30:00+00:00,53.22174835205078,156.86248779296875,76.34078979492188
2006-11-22 14:30:00+00:00,53.558624267578125,158.03164672851562,76.66373443603516
2006-11-24 14:30:00+00:00,53.758052825927734,159.5384521484375,77.08264923095703
2006-11-27 14:30:00+00:00,53.806129455566406,160.0243377685547,77.2746353149414
2006-11-28 14:30:00+00:00,54.13616180419922,161.300537109375,77.43177032470703
2006-11-29 14:30:00+00:00,54.12240219116211,160.55946350097656,76.9168701171875
2006-11-30 14:30:00+00:00,54.52116012573242,162.41204833984375,76.64627838134766
2006-12-01 14:30:00+00:00,54.54257583618164,163.64561462402344,76.46952819824219
2006-12-04 14:30:00+00:00,54.59782028198242,163.620849609375,76.68826293945312
2006-12-05 14:30:00+00:00,54.3768424987793,163.19949340820312,76.67079162597656
2006-12-06 14:30:00+00:00,54.287052154541016,162.4806671142578,76.22444152832031
2006-12-07 14:30:00+00:00,54.60475158691406,162.24102783203125,76.27696990966797
2006-12-08 14:30:00+00:00,54.363040924072266,161.5635528564453,76.24191284179688
2006-12-11 14:30:00+00:00,54.29396057128906,161.89393615722656,76.32069396972656
2006-12-12 14:30:00+00:00,54.43898010253906,163.0673370361328,75.98811340332031
2006-12-13 14:30:00+00:00,54.41828155517578,162.71202087402344,75.79554748535156
2006-12-14 14:30:00+00:00,54.204185485839844,162.21627807617188,75.64675903320312
2006-12-15 14:30:00+00:00,54.14895248413086,161.43133544921875,75.75177001953125
2006-12-18 14:30:00+00:00,54.04534912109375,161.2826385498047,75.74305725097656
2006-12-19 14:30:00+00:00,54.300880432128906,163.00119018554688,75.96183013916016
2006-12-20 14:30:00+00:00,54.4735221862793,162.57151794433594,76.39946746826172
2006-12-21 14:30:00+00:00,54.40446472167969,162.37319946289062,75.95313262939453
2006-12-22 14:30:00+00:00,54.369956970214844,162.34022521972656,75.87437438964844
2006-12-26 14:30:00+00:00,54.21802520751953,161.94361877441406,75.55049896240234
2006-12-27 14:30:00+00:00,54.43205261230469,162.1832275390625,75.5592269897461
2006-12-28 14:30:00+00:00,54.86714172363281,162.43936157226562,75.664306640625
2006-12-29 14:30:00+00:00,54.83951187133789,162.35670471191406,75.23535919189453
2007-01-03 14:30:00+00:00,54.95328140258789,161.81687927246094,74.90095520019531
2007-01-04 14:30:00+00:00,54.5162239074707,161.17828369140625,74.56739044189453
2007-01-05 14:30:00+00:00,54.12770462036133,160.19969177246094,74.70783233642578
2007-01-08 14:30:00+00:00,54.19710922241211,160.84664916992188,74.7341537475586
2007-01-09 14:30:00+00:00,54.27345275878906,161.0457000732422,74.68150329589844
2007-01-10 14:30:00+00:00,53.995914459228516,160.42361450195312,74.68150329589844
2007-01-11 14:30:00+00:00,54.31503677368164,161.53492736816406,74.62882232666016
2007-01-12 14:30:00+00:00,54.467681884765625,162.58807373046875,75.22573852539062
2007-01-16 14:30:00+00:00,54.49544143676758,162.9612579345703,74.68150329589844
2007-01-17 14:30:00+00:00,54.75905227661133,163.67437744140625,74.90974426269531
2007-01-18 14:30:00+00:00,54.904762268066406,163.95640563964844,74.90095520019531
2007-01-19 14:30:00+00:00,54.98110580444336,164.11390686035156,74.9975814819336
2007-01-22 14:30:00+00:00,54.835357666015625,164.3295440673828,74.34797668457031
2007-01-23 14:30:00+00:00,55.189212799072266,164.83538818359375,74.52352142333984
2007-01-24 14:30:00+00:00,54.474609375,163.5915985107422,74.60250091552734
2007-01-25 14:30:00+00:00,53.89186096191406,163.3177947998047,74.444580078125
2007-01-26 14:30:00+00:00,53.912696838378906,162.9861602783203,74.58496856689453
2007-01-29 14:30:00+00:00,53.84330749511719,163.035888671875,74.41815948486328
2007-01-30 14:30:00+00:00,53.884910583496094,163.30955505371094,74.50595092773438
2007-01-31 14:30:00+00:00,54.099971771240234,163.52517700195312,74.78687286376953
2007-02-01 14:30:00+00:00,53.971771240234375,163.7615509033203,74.69535064697266
2007-02-02 14:30:00+00:00,54.01353073120117,163.7532501220703,74.26390075683594
2007-02-05 14:30:00+00:00,54.11808395385742,163.23719787597656,74.45758819580078
2007-02-06 14:30:00+00:00,54.271419525146484,164.21119689941406,74.53687286376953
2007-02-07 14:30:00+00:00,54.32019805908203,164.04457092285156,74.37837219238281
2007-02-08 14:30:00+00:00,54.592010498046875,163.15390014648438,74.54564666748047
2007-02-09 14:30:00+00:00,54.25748062133789,162.5962371826172,75.19705963134766
2007-02-12 14:30:00+00:00,53.86720275878906,162.34649658203125,74.97697448730469
2007-02-13 14:30:00+00:00,54.4456672668457,162.28817749023438,75.5755615234375
2007-02-14 14:30:00+00:00,54.78715133666992,163.71990966796875,75.66371154785156
2007-02-15 14:30:00+00:00,54.8359489440918,162.95411682128906,75.82207489013672
2007-02-16 14:30:00+00:00,55.02414321899414,162.69607543945312,75.81329345703125
2007-02-20 14:30:00+00:00,54.96834182739258,163.0789794921875,75.31156158447266
2007-02-21 14:30:00+00:00,55.33079528808594,163.14559936523438,76.09503936767578
2007-02-22 14:30:00+00:00,55.177494049072266,163.3619842529297,75.99818420410156
2007-02-23 14:30:00+00:00,55.421382904052734,163.90316772460938,76.11255645751953
2007-02-26 14:30:00+00:00,55.560791015625,163.8448486328125,76.1037826538086
2007-02-27 14:30:00+00:00,55.23326110839844,163.82814025878906,75.74290466308594
2007-02-28 14:30:00+00:00,55.191402435302734,164.0279541015625,75.49641418457031
2007-03-01 14:30:00+00:00,54.972328186035156,163.74813842773438,75.42134094238281
2007-03-02 14:30:00+00:00,54.706382751464844,162.4032745361328,75.03303527832031
2007-03-05 14:30:00+00:00,54.013526916503906,160.72421264648438,74.77705383300781
2007-03-06 14:30:00+00:00,54.12556457519531,161.55955505371094,75.1124496459961
2007-03-07 14:30:00+00:00,54.5384635925293,161.65982055664062,74.94473266601562
2007-03-08 14:30:00+00:00,54.489463806152344,161.29226684570312,74.90062713623047
2007-03-09 14:30:00+00:00,54.699424743652344,161.58462524414062,75.34191131591797
2007-03-12 13:30:00+00:00,55.16826629638672,161.62640380859375,75.48320007324219
2007-03-13 13:30:00+00:00,54.95136642456055,161.67649841308594,75.3331069946289
2007-03-14 13:30:00+00:00,55.09132385253906,162.00233459472656,75.13895416259766
2007-03-15 13:30:00+00:00,55.44125747680664,162.1443634033203,75.10365295410156
2007-03-16 13:30:00+00:00,55.8471565246582,162.57870483398438,75.130126953125
2007-03-19 13:30:00+00:00,56.134071350097656,162.7123565673828,75.068359375
2007-03-20 13:30:00+00:00,56.435054779052734,164.23257446289062,76.24227142333984
2007-03-21 13:30:00+00:00,56.7569465637207,164.9342803955078,76.65704345703125
2007-03-22 13:30:00+00:00,56.68692398071289,164.5917205810547,76.40991973876953
2007-03-23 13:30:00+00:00,56.609962463378906,164.39132690429688,76.24227142333984
2007-03-26 13:30:00+00:00,56.94587707519531,165.0679168701172,76.10099792480469
2007-03-27 13:30:00+00:00,56.812950134277344,164.85072326660156,76.4717025756836
2007-03-28 13:30:00+00:00,56.64495849609375,164.4330596923828,76.41879272460938
2007-03-29 13:30:00+00:00,56.742923736572266,164.61680603027344,76.3923110961914
2007-03-30 13:30:00+00:00,56.89691162109375,164.9676971435547,76.87773895263672
2007-04-02 13:30:00+00:00,57.472686767578125,165.93031311035156,76.53422546386719
2007-04-03 13:30:00+00:00,57.24770736694336,165.6536407470703,76.41919708251953
2007-04-04 13:30:00+00:00,57.60624313354492,165.6870880126953,76.45455169677734
2007-04-05 13:30:00+00:00,57.78200149536133,165.35171508789062,77.01228332519531
2007-04-09 13:30:00+00:00,57.5429801940918,164.6473846435547,76.87946319580078
2007-04-10 13:30:00+00:00,58.23197555541992,165.59487915039062,77.27781677246094
2007-04-11 13:30:00+00:00,58.11245346069336,165.90525817871094,77.82658386230469
2007-04-12 13:30:00+00:00,58.456905364990234,166.2154083251953,78.14533996582031
2007-04-13 13:30:00+00:00,58.75221252441406,166.86952209472656,78.00366973876953
2007-04-16 13:30:00+00:00,58.70295715332031,167.30551147460938,78.37549591064453
2007-04-17 13:30:00+00:00,59.01939392089844,168.7561798095703,78.40203857421875
2007-04-18 13:30:00+00:00,59.08970260620117,168.67234802246094,78.69412994384766
2007-04-19 13:30:00+00:00,58.871673583984375,168.3787841796875,78.52595520019531
2007-04-20 13:30:00+00:00,59.131797790527344,168.48785400390625,78.95085144042969
2007-04-23 13:30:00+00:00,58.75925064086914,168.3034210205078,79.11019134521484
2007-04-24 13:30:00+00:00,58.37961196899414,168.261474609375,79.01277160644531
2007-04-25 13:30:00+00:00,58.85060501098633,168.3034210205078,79.65018463134766
2007-04-26 13:30:00+00:00,58.323368072509766,167.59063720703125,79.16328430175781
2007-04-27 13:30:00+00:00,58.62565994262695,168.1189422607422,79.57048797607422
2007-04-30 13:30:00+00:00,58.65381622314453,168.40402221679688,80.05736541748047
2007-05-01 13:30:00+00:00,58.537994384765625,168.31478881835938,79.8984375
2007-05-02 13:30:00+00:00,58.290836334228516,167.44790649414062,80.13811492919922
2007-05-03 13:30:00+00:00,58.21314239501953,167.40577697753906,80.18254852294922
2007-05-04 13:30:00+00:00,58.05779266357422,167.7593536376953,80.27123260498047
2007-05-07 13:30:00+00:00,58.37554168701172,167.9360809326172,80.63523864746094
2007-05-08 13:30:00+00:00,58.62974548339844,167.70042419433594,80.38663482666016
2007-05-09 13:30:00+00:00,58.622711181640625,167.97811889648438,80.28901672363281
2007-05-10 13:30:00+00:00,58.6721305847168,166.87554931640625,79.9339370727539
2007-05-11 13:30:00+00:00,58.84866714477539,167.09439086914062,79.81855773925781
2007-05-14 13:30:00+00:00,58.95459747314453,166.7746124267578,80.28018951416016
2007-05-15 13:30:00+00:00,58.99695587158203,167.50680541992188,80.97254180908203
2007-05-16 13:30:00+00:00,58.37554168701172,166.7746124267578,80.60858917236328
2007-05-17 13:30:00+00:00,58.38262176513672,166.63995361328125,80.92816925048828
2007-05-18 13:30:00+00:00,58.403770446777344,166.65676879882812,81.67373657226562
2007-05-21 13:30:00+00:00,58.28376770019531,166.32846069335938,82.00218963623047
2007-05-22 13:30:00+00:00,58.10723114013672,166.7493438720703,81.95781707763672
2007-05-23 13:30:00+00:00,58.44620132446289,167.6835174560547,82.27740478515625
2007-05-24 13:30:00+00:00,58.0507698059082,167.8266143798828,82.09095764160156
2007-05-25 13:30:00+00:00,58.0719108581543,167.65835571289062,82.49046325683594
2007-05-29 13:30:00+00:00,58.04362869262695,167.25428771972656,82.9254150390625
2007-05-30 13:30:00+00:00,58.37554168701172,166.86720275878906,82.9254150390625
2007-05-31 13:30:00+00:00,58.7639045715332,167.27114868164062,83.2182846069336
2007-06-01 13:30:00+00:00,59.10871124267578,167.47482299804688,83.91270446777344
2007-06-04 13:30:00+00:00,59.26470947265625,168.35365295410156,84.2064437866211
2007-06-05 13:30:00+00:00,59.498809814453125,168.48031616210938,83.83256530761719
2007-06-06 13:30:00+00:00,59.73286437988281,168.6240234375,84.21540069580078
2007-06-07 13:30:00+00:00,59.83219909667969,167.22972106933594,83.83256530761719
2007-06-08 13:30:00+00:00,59.931461334228516,166.5283203125,84.09075927734375
2007-06-11 13:30:00+00:00,59.99534225463867,166.6889190673828,84.04624938964844
2007-06-12 13:30:00+00:00,59.846378326416016,167.17901611328125,83.5655288696289
2007-06-13 13:30:00+00:00,59.768341064453125,167.0016326904297,83.5833511352539
2007-06-14 13:30:00+00:00,59.442047119140625,166.72274780273438,83.43193817138672
2007-06-15 13:30:00+00:00,59.860591888427734,167.20443725585938,83.43193817138672
2007-06-18 13:30:00+00:00,60.03788375854492,167.97332763671875,83.27176666259766
2007-06-19 13:30:00+00:00,60.28614807128906,168.43817138671875,83.88597106933594
2007-06-20 13:30:00+00:00,60.151424407958984,168.9958953857422,83.6189193725586
2007-06-21 13:30:00+00:00,60.328773498535156,168.8775634765625,82.95123291015625
2007-06-22 13:30:00+00:00,60.32164764404297,169.38455200195312,83.36073303222656
2007-06-25 13:30:00+00:00,60.31454849243164,169.3676300048828,83.30730438232422
2007-06-26 13:30:00+00:00,60.27196502685547,169.57884216308594,83.45867919921875
2007-06-27 13:30:00+00:00,59.72574234008789,169.48594665527344,83.36073303222656
2007-06-28 13:30:00+00:00,60.29329299926758,169.66348266601562,84.30436706542969
2007-06-29 13:30:00+00:00,60.54153823852539,170.38162231445312,83.87712097167969
2007-07-02 13:30:00+00:00,61.33024597167969,171.1545867919922,84.63143157958984
2007-07-03 13:30:00+00:00,61.002532958984375,171.29876708984375,84.23863983154297
2007-07-05 13:30:00+00:00,61.095123291015625,170.90003967285156,84.59576416015625
2007-07-06 13:30:00+00:00,61.237613677978516,170.7558135986328,85.17597961425781
2007-07-09 13:30:00+00:00,61.38727569580078,171.1715545654297,85.18492126464844
2007-07-10 13:30:00+00:00,61.50123596191406,172.1896209716797,85.04204559326172
2007-07-11 13:30:00+00:00,61.515464782714844,172.7665557861328,84.78323364257812
2007-07-12 13:30:00+00:00,61.80050277709961,172.51197814941406,85.5330810546875
2007-07-13 13:30:00+00:00,62.09972381591797,172.83441162109375,85.28317260742188
2007-07-16 13:30:00+00:00,62.3062629699707,173.19918823242188,85.78304290771484
2007-07-17 13:30:00+00:00,62.356197357177734,173.9373016357422,85.7652359008789
2007-07-18 13:30:00+00:00,62.65546417236328,174.59056091308594,85.65805053710938
2007-07-19 13:30:00+00:00,62.833553314208984,174.19183349609375,85.78304290771484
2007-07-20 13:30:00+00:00,62.840660095214844,174.79421997070312,85.34562683105469
2007-07-23 13:30:00+00:00,63.104339599609375,175.0825958251953,85.47066497802734
2007-07-24 13:30:00+00:00,62.990318298339844,175.3201141357422,86.2829818725586
2007-07-25 13:30:00+00:00,63.1541748046875,174.60751342773438,85.9884262084961
2007-07-26 13:30:00+00:00,62.391845703125,174.34451293945312,84.89032745361328
2007-07-27 13:30:00+00:00,61.002532958984375,172.45263671875,84.29216766357422
2007-07-30 13:30:00+00:00,61.159210205078125,172.52896118164062,83.81015014648438
2007-07-31 13:30:00+00:00,61.01673126220703,173.21621704101562,83.96188354492188
2007-08-01 13:30:00+00:00,61.023902893066406,173.06532287597656,84.67739868164062
2007-08-02 13:30:00+00:00,61.345977783203125,173.51695251464844,85.01766967773438
2007-08-03 13:30:00+00:00,61.238643646240234,174.01971435546875,84.95499420166016
2007-08-06 13:30:00+00:00,61.474822998046875,173.1334991455078,85.16090393066406
2007-08-07 13:30:00+00:00,61.37466049194336,172.5967254638672,85.05355834960938
2007-08-08 13:30:00+00:00,61.78981018066406,173.7299346923828,85.43850708007812
2007-08-09 13:30:00+00:00,60.96670150756836,172.6222686767578,84.90126037597656
2007-08-10 13:30:00+00:00,60.537227630615234,172.5711212158203,85.08928680419922
2007-08-13 13:30:00+00:00,60.40841293334961,171.87242126464844,85.12515258789062
2007-08-14 13:30:00+00:00,59.83576583862305,170.63681030273438,84.05050659179688
2007-08-15 13:30:00+00:00,58.84809112548828,169.96359252929688,83.1460952758789
2007-08-16 13:30:00+00:00,56.60777282714844,169.12002563476562,83.31625366210938
2007-08-17 13:30:00+00:00,57.23047637939453,169.33311462402344,84.50726318359375
2007-08-20 13:30:00+00:00,57.924747467041016,169.85292053222656,85.15199279785156
2007-08-21 13:30:00+00:00,57.52394485473633,169.41824340820312,84.35498046875
2007-08-22 13:30:00+00:00,57.87465286254883,170.29592895507812,84.37296295166016
2007-08-23 13:30:00+00:00,58.86235809326172,171.37820434570312,85.01766967773438
2007-08-24 13:30:00+00:00,59.37769317626953,172.13648986816406,85.30419158935547
2007-08-27 13:30:00+00:00,59.599525451660156,172.18768310546875,85.1878433227539
2007-08-28 13:30:00+00:00,58.67628479003906,171.361083984375,84.3012924194336
2007-08-29 13:30:00+00:00,59.17012023925781,172.6307830810547,84.69530487060547
2007-08-30 13:30:00+00:00,58.58323287963867,172.1706085205078,84.86547088623047
2007-08-31 13:30:00+00:00,58.819427490234375,172.76715087890625,85.17887115478516
2007-09-04 13:30:00+00:00,59.247982025146484,172.40240478515625,85.62179565429688
2007-09-05 13:30:00+00:00,59.16887664794922,173.09573364257812,85.2983627319336
2007-09-06 13:30:00+00:00,59.650611877441406,173.30123901367188,85.46009063720703
2007-09-07 13:30:00+00:00,59.54277801513672,173.7634735107422,85.2983627319336
2007-09-10 13:30:00+00:00,59.47085189819336,173.78909301757812,85.46009063720703
2007-09-11 13:30:00+00:00,60.139530181884766,174.22567749023438,86.39443969726562
2007-09-12 13:30:00+00:00,60.7579460144043,174.06304931640625,86.88860321044922
2007-09-13 13:30:00+00:00,60.5853385925293,174.21714782714844,87.17608642578125
2007-09-14 13:30:00+00:00,60.77950668334961,172.1798095703125,87.40970611572266
2007-09-17 13:30:00+00:00,60.01730728149414,171.28111267089844,87.59838104248047
2007-09-18 13:30:00+00:00,61.3691291809082,172.65069580078125,88.90115356445312
2007-09-19 13:30:00+00:00,61.77894592285156,171.8032989501953,88.72142028808594
2007-09-20 13:30:00+00:00,62.14565658569336,172.4794464111328,89.9882583618164
2007-09-21 13:30:00+00:00,62.41171646118164,173.48959350585938,90.00618743896484
2007-09-24 13:30:00+00:00,62.66331481933594,173.57513427734375,89.95230102539062
2007-09-25 13:30:00+00:00,62.99408721923828,173.46385192871094,89.77262115478516
2007-09-26 13:30:00+00:00,63.317691802978516,173.21566772460938,89.72769927978516
2007-09-27 13:30:00+00:00,63.40391540527344,174.08868408203125,90.06008911132812
2007-09-28 13:30:00+00:00,64.13018798828125,175.86924743652344,90.68903350830078
2007-10-01 13:30:00+00:00,64.67328643798828,175.6818084716797,90.97566223144531
2007-10-02 13:30:00+00:00,63.97993850708008,175.50990295410156,90.35376739501953
2007-10-03 13:30:00+00:00,63.80663299560547,174.71929931640625,90.32671356201172
2007-10-04 13:30:00+00:00,64.22550201416016,175.3466796875,90.50698852539062
2007-10-05 13:30:00+00:00,64.92609405517578,175.71621704101562,91.93098449707031
2007-10-08 13:30:00+00:00,64.59394073486328,175.1662139892578,91.45335388183594
2007-10-09 13:30:00+00:00,65.12835693359375,175.41543579101562,91.8949203491211
2007-10-10 13:30:00+00:00,65.08502197265625,175.80218505859375,92.10221862792969
2007-10-11 13:30:00+00:00,65.28004455566406,175.1146697998047,92.53485870361328
2007-10-12 13:30:00+00:00,65.58342742919922,175.24359130859375,92.82327270507812
2007-10-15 13:30:00+00:00,65.1500244140625,175.94822692871094,92.57091522216797
2007-10-16 13:30:00+00:00,64.54329681396484,175.1662139892578,92.2193603515625
2007-10-17 13:30:00+00:00,64.44217681884766,175.45840454101562,92.5618896484375
2007-10-18 13:30:00+00:00,65.00560760498047,176.27476501464844,92.91339111328125
2007-10-19 13:30:00+00:00,64.71666717529297,176.91929626464844,93.6434555053711
2007-10-22 13:30:00+00:00,64.10270690917969,175.14041137695312,92.2193603515625
2007-10-23 13:30:00+00:00,65.13558197021484,176.87635803222656,93.54432678222656
2007-10-24 13:30:00+00:00,65.46783447265625,176.8076171875,93.22885131835938
2007-10-25 13:30:00+00:00,66.00957489013672,177.03103637695312,93.67951202392578
2007-10-26 13:30:00+00:00,66.73902130126953,177.15992736816406,93.9859390258789
2007-10-29 13:30:00+00:00,66.93406677246094,178.1739959716797,94.89625549316406
2007-10-30 13:30:00+00:00,66.83293914794922,178.57789611816406,94.9502944946289
2007-10-31 13:30:00+00:00,67.32415008544922,179.38568115234375,95.91466522216797
