signal_date,FXA,FXB,FXC
2010-09-30 13:30:00+00:00,0.0384077835493164,-0.04338035819210995,0.0008587647684685784
2010-10-29 13:30:00+00:00,0.10679247643078327,-0.045721175387841706,0.048042742306890096
2010-11-30 14:30:00+00:00,0.10353220310943989,-0.028217637882095303,0.03243401028347992
2010-12-31 14:30:00+00:00,0.10142661247501428,-0.03978141673724289,0.02141217099219528
2011-01-31 14:30:00+00:00,0.1942673361258167,-0.02240477778863592,0.06836014123185552
2011-02-28 14:30:00+00:00,0.14978937590321983,0.048101529999139636,0.048991373442164754
2011-03-31 13:30:00+00:00,0.14770834000333455,0.06807159325668244,0.04435249453971335
2011-04-29 13:30:00+00:00,0.1568634365327688,0.04685374303102141,0.047323982998508374
2011-05-31 13:30:00+00:00,0.3399608105367402,0.15254863282233777,0.11183180740974863
2011-06-30 13:30:00+00:00,0.3146998816705926,0.09840023086295235,0.09950240630935103
2011-07-29 13:30:00+00:00,0.2274251704248711,0.020685291157070962,0.06680371724458967
2011-08-31 13:30:00+00:00,0.2790387982411615,0.06802132680988016,0.11729772328260668
2011-09-30 13:30:00+00:00,0.145629131350973,0.030959727598598885,0.0519768720760585
2011-10-31 13:30:00+00:00,0.023757006287062676,-0.029601979101025022,-0.025704236937073466
2011-11-30 14:30:00+00:00,0.13960094975698523,0.031282326111620185,0.031240898808769124
2011-12-30 14:30:00+00:00,0.041545992958423206,-0.0003211159455998036,-0.01967176720312369
2012-01-31 14:30:00+00:00,0.06383666933368448,-0.032521059723462864,-0.015614655476576478
2012-02-29 14:30:00+00:00,0.08053901896266424,-0.0329805174435871,-0.029734097085717393
2012-03-30 13:30:00+00:00,0.07378910089720181,-0.011220138954982417,-0.018724902307099223
2012-04-30 13:30:00+00:00,-0.02202856457291924,-0.04464202319958677,-0.05016655900791678
2012-05-31 13:30:00+00:00,0.010281958554813508,-0.015726624193432626,-0.018048040795960785
2012-06-29 13:30:00+00:00,-0.059891758691244745,-0.04203807794537573,-0.0650270552500829
2012-07-31 13:30:00+00:00,-0.037747984060584217,-0.04810396733025535,-0.06024247065592836
2012-08-31 13:30:00+00:00,0.015072679765369967,-0.03666913661375382,-0.022360795224816044
2012-09-28 13:30:00+00:00,0.10138281514675862,0.015962988205450612,0.06472323033523253
2012-10-31 13:30:00+00:00,0.014682986228962802,0.0013160174881141629,0.01495782331204154
2012-11-30 14:30:00+00:00,0.03923706206310418,0.025429718562238524,0.022988311536674022
2012-12-31 14:30:00+00:00,0.04668691101377198,0.028423104439409874,0.02628017125219695
2013-01-31 14:30:00+00:00,0.0035169774060668235,0.028346478792657948,0.010718951355995321
2013-02-28 14:30:00+00:00,-0.0061086782111754445,-0.006022652566004205,-0.0070174058025098685
2013-03-28 13:30:00+00:00,0.007255377866495438,-0.05442009262994485,-0.03176013662492316
2013-04-30 13:30:00+00:00,0.018507404909354097,-0.06645939926014288,-0.02634477187995532
2013-05-31 13:30:00+00:00,0.08375444503451757,0.005043612006726983,0.026655636755828604
2013-06-28 13:30:00+00:00,-0.04763402376084824,-0.03242239819331738,-0.016880496739668294
2013-07-31 13:30:00+00:00,-0.11478367308020565,-0.032783842823229103,-0.04506022294227141
2013-08-30 13:30:00+00:00,-0.11540235014004796,-0.045038370120886184,-0.03903328732682154
2013-09-30 13:30:00+00:00,-0.12872232874324563,-0.04281123502301032,-0.0646587021590066
2013-10-31 13:30:00+00:00,-0.08735194975504212,0.0001260408139807101,-0.028773102725160205
2013-11-29 14:30:00+00:00,-0.07920346463567951,-0.002397897225311696,-0.04524476080164652
2013-12-31 14:30:00+00:00,-0.110431398150442,0.0036711204317922963,-0.06375384661631733
2014-01-31 14:30:00+00:00,-0.12862911428548351,0.04152030700613274,-0.05932305867782994
2014-02-28 14:30:00+00:00,-0.12884541929843707,0.08002667735921154,-0.0722373348226889
2014-03-31 13:30:00+00:00,-0.12840229696532535,0.09842854916753763,-0.08086257286739407
2014-04-30 13:30:00+00:00,-0.09079757034056668,0.06985978087284539,-0.08657510641309696
2014-05-30 13:30:00+00:00,-0.01330602598312991,0.10698835076324564,-0.051626015324563346
2014-06-30 13:30:00+00:00,0.03418024829242805,0.09835537387282733,-0.02781486963017099
2014-07-31 13:30:00+00:00,0.06573329734625921,0.12163595441574948,-0.03528921484381731
2014-08-29 13:30:00+00:00,0.06114552076089219,0.08579038934337402,-0.03216325856937763
2014-09-30 13:30:00+00:00,0.017056140434670075,0.0221036951713649,-0.05062395701170719
2014-10-31 13:30:00+00:00,-0.05830407986306041,0.00777961952456474,-0.06718568484600318
2014-11-28 14:30:00+00:00,-0.01675576005366264,-0.025418411606302538,-0.05519943448730524
2014-12-31 14:30:00+00:00,-0.031096471046931806,-0.06025741724675093,-0.06919842645777963
2015-01-30 14:30:00+00:00,-0.051533926599069524,-0.054893211780142614,-0.03980306796095556
2015-02-27 14:30:00+00:00,-0.11241871233432255,-0.10324993883594369,-0.12722732723639663
2015-03-31 13:30:00+00:00,-0.14305300585828418,-0.0768107673513545,-0.11443359023614552
2015-04-30 13:30:00+00:00,-0.16630483221133296,-0.12372861601787466,-0.133578524450785
2015-05-29 13:30:00+00:00,-0.13499548972286834,-0.08657690347043623,-0.09998192304481013
2015-06-30 13:30:00+00:00,-0.1758507077703485,-0.10939514317910093,-0.14130958540257554
2015-07-31 13:30:00+00:00,-0.15749910549815616,-0.07220714066554368,-0.12659138269827286
2015-08-31 13:30:00+00:00,-0.20515033094807966,-0.06193709697039662,-0.16864540147235663
2015-09-30 13:30:00+00:00,-0.17534655197099258,-0.05623549080967705,-0.14898060438105354
2015-10-30 13:30:00+00:00,-0.1915220838452243,-0.05718847913349678,-0.15610679381412074
2015-11-30 14:30:00+00:00,-0.15036520266045228,-0.0151176942586555,-0.1266378741308013
2015-12-31 14:30:00+00:00,-0.10230309943083538,-0.03639091273717765,-0.13133779218991004
2016-01-29 14:30:00+00:00,-0.051927336373377875,-0.024271198519169257,-0.08364432396670263
2016-02-29 14:30:00+00:00,-0.08316053419979363,-0.0797705042992598,-0.1097700061889274
2016-03-31 13:30:00+00:00,-0.051928199143679854,-0.06428169397887795,-0.06662370386707728
2016-04-29 13:30:00+00:00,-0.020270938760388324,-0.0670385149895476,-0.07400229007709003
2016-05-31 13:30:00+00:00,0.005604650309682935,-0.047012441177496256,-0.011886934571980645
2016-06-30 13:30:00+00:00,-0.05179575550561433,-0.08081253508928599,-0.050766059057536284
2016-07-29 13:30:00+00:00,0.0314936295922954,-0.1500135021340644,0.00895089218955869
2016-08-31 13:30:00+00:00,0.08002166450565751,-0.1397883529975098,0.004106044169933876
2016-09-30 13:30:00+00:00,0.0828170557917558,-0.13426891185782608,0.01397507031908618
2016-10-31 13:30:00+00:00,0.08429142079647134,-0.1623660630819932,-0.006454993294398137
2016-11-30 14:30:00+00:00,0.06196973724727095,-0.18977583378895568,-0.007403109472601588
2016-12-30 14:30:00+00:00,0.021599117193152884,-0.15389405816419555,0.026510033102032704
2017-01-31 14:30:00+00:00,0.02789320871146428,-0.13773565346723393,0.03912440002010631
2017-02-28 14:30:00+00:00,0.07102808877968081,-0.09922935532180044,0.0365766313687752
2017-03-31 13:30:00+00:00,0.007469990959821926,-0.13901531163486935,-0.02567736888667349
2017-04-28 13:30:00+00:00,0.012725606710005,-0.14533636873925393,-0.05989577666882784
2017-05-31 13:30:00+00:00,0.04378947876037298,-0.10889072245712328,-0.04222931780689654
2017-06-30 13:30:00+00:00,0.003648805700710911,-0.03549723912666736,-0.04683601958696282
2017-07-31 13:30:00+00:00,0.01834240663318054,-0.01955936025892646,0.003693508907583798
2017-08-31 13:30:00+00:00,0.0718210974978406,0.0013248610943656924,0.04850274437238822
2017-09-29 13:30:00+00:00,0.04553884510808026,-0.006161300095418154,0.04733509107192191
2017-10-31 13:30:00+00:00,0.03831518443416204,0.09071124907213712,0.07228116117673533
2017-11-30 14:30:00+00:00,0.045547861767435194,0.057816359841720066,0.03951007607504731
2017-12-29 14:30:00+00:00,0.05706785468162101,0.09329795438261668,0.03923799205089584
2018-01-31 14:30:00+00:00,0.036798120089589936,0.06901318202677453,0.033747959919036896
2018-02-28 14:30:00+00:00,0.0591071914321839,0.14005988501001898,0.07870622378168357
2018-03-29 13:30:00+00:00,0.02373930946526115,0.09497296328949378,0.035939785753963616
2018-04-30 13:30:00+00:00,0.033707586026543446,0.08003781798463883,0.05859076892322124
2018-05-31 13:30:00+00:00,0.020779298031006865,0.0648452421717971,0.0523435157473513
2018-06-29 13:30:00+00:00,-0.008293946135997765,0.017505026848769978,0.000901062213106929
2018-07-31 13:30:00+00:00,-0.06803353466781037,-0.003113010296582286,-0.05029889407442678
2018-08-31 13:30:00+00:00,-0.05727907669468546,0.012001574126403458,-0.03822436968266163
2018-09-28 13:30:00+00:00,-0.07478882708639933,-0.035445484413185624,-0.042112319843647494
2018-10-31 13:30:00+00:00,-0.0477009975731838,-0.021289711813064605,0.0006721395494599935
2018-11-30 14:30:00+00:00,-0.05634568812373275,-0.05711929388306569,-0.016853369496921178
2018-12-31 14:30:00+00:00,-0.056006873535846546,-0.058079129506125815,-0.051000397885522686
2019-01-31 14:30:00+00:00,-0.11791113525236141,-0.10379091041091915,-0.09511535660175774
2019-02-28 14:30:00+00:00,-0.0547661029605534,-0.048601763023926936,-0.0182144338071073
2019-03-29 13:30:00+00:00,-0.06746379265054792,-0.05605655595406456,-0.015947993629564117
2019-04-30 13:30:00+00:00,-0.04865785016914226,-0.055135696385804955,-0.0335956941584854
2019-05-31 13:30:00+00:00,-0.05994340504094953,-0.019761404648243386,-0.026158285923748026
2019-06-28 13:30:00+00:00,-0.053744393810832736,-0.042785885248841526,-0.02194345951209109
2019-07-31 13:30:00+00:00,-0.047440784691631155,-0.032906624530613215,-0.0006436010098233025
2019-08-30 13:30:00+00:00,-0.04155626436276416,-0.0617245516261985,-0.004447521472322746
2019-09-30 13:30:00+00:00,-0.06175293965841733,-0.06691953783399351,-0.021714402952618173
2019-10-31 13:30:00+00:00,-0.0401287331533936,-0.038073431731028284,0.0011712611029290887
2019-11-29 14:30:00+00:00,-0.05004103359243761,0.016102895590279775,0.016892711998584442
2019-12-31 14:30:00+00:00,-0.03484345334258321,0.014152644976900053,0.035150789836567053
2020-01-31 14:30:00+00:00,-0.03104879841692476,0.009352478829838917,0.018529166018199872
2020-02-28 14:30:00+00:00,-0.053903213569388764,-0.005130306950973829,0.0018001648458276787
2020-03-31 13:30:00+00:00,-0.07935623738271858,-0.01575630090747282,0.0026372878658562637
2020-04-30 13:30:00+00:00,-0.12755047269177533,-0.04767171688948024,-0.04193930785373523
2020-05-29 13:30:00+00:00,-0.060367020163674234,-0.004649221616245369,-0.022379596681683878
2020-06-30 13:30:00+00:00,-0.05062056681990079,-0.028585206899752302,-0.0437908013691658
2020-07-31 13:30:00+00:00,0.007923015912010056,0.017124729591467602,-0.023903842890942828
2020-08-31 13:30:00+00:00,0.05934716127384898,0.07400841623764087,-0.0036313939357548453
2020-09-30 13:30:00+00:00,0.09046649346340363,0.08461202852476801,0.0177493143894194
2020-10-30 13:30:00+00:00,0.03562883939710604,-0.005892960603765429,-0.010530935280718356
2020-11-30 14:30:00+00:00,0.03594051435632606,-0.0012755593663813514,-0.003272886089475513
2020-12-31 14:30:00+00:00,0.042638128846538725,0.003348234737007738,-0.0010563690870571962
2021-01-29 14:30:00+00:00,0.14788434250788995,0.032268024597928324,0.03818832344913936
2021-02-26 14:30:00+00:00,0.1681816904048552,0.06435523708709923,0.0463565726906352
2021-03-31 13:30:00+00:00,0.24938825111051988,0.11680263268643554,0.10216901322574068
2021-04-30 13:30:00+00:00,0.16126549725170514,0.09022380880163561,0.10301999178225807
2021-05-28 13:30:00+00:00,0.15139644523742102,0.11436159747902752,0.11606195564846788
2021-06-30 13:30:00+00:00,0.11233673955906154,0.14102317406473275,0.11957552798705073
2021-07-30 13:30:00+00:00,0.044721543898324834,0.05320013989944572,0.07584592643054755
2021-08-31 13:30:00+00:00,-0.008832516125554912,0.03595170214059196,0.04090534292462933
2021-09-30 13:30:00+00:00,0.017651688332493976,0.0612029354445065,0.05112249831601634
2021-10-29 13:30:00+00:00,0.024838928934205917,0.03640980650153125,0.048057491848000344
2021-11-30 14:30:00+00:00,0.020919177262778366,0.02258268749868253,0.046060434656926
2021-12-31 14:30:00+00:00,-0.07952649354820818,-0.0312593472131395,-0.008537076696657375
2022-01-31 14:30:00+00:00,-0.05269401992674716,-0.01677881187452246,0.007804309514180652
2022-02-28 14:30:00+00:00,-0.08584455001539881,-0.038876201767078955,-0.0025887234395882697
2022-03-31 13:30:00+00:00,-0.047348409532230296,-0.029615409074254306,-0.012666607475951719
2022-04-29 13:30:00+00:00,-0.03208958960525243,-0.05251269729034613,-0.02064811424423474
2022-05-31 13:30:00+00:00,-0.08611668760460278,-0.1167275249909564,-0.06263084370998961
2022-06-30 13:30:00+00:00,-0.04616230550548939,-0.09270753264349074,-0.02299403562550839
2022-07-29 13:30:00+00:00,-0.06333985039018475,-0.12784525465945962,-0.03382897987818312
2022-08-31 13:30:00+00:00,-0.047907146842313564,-0.11700750774519186,-0.018013274462032935
2022-09-30 13:30:00+00:00,-0.056135853414726045,-0.14006142039188985,-0.03823253178375907
2022-10-31 13:30:00+00:00,-0.1522698931580636,-0.18557713770822848,-0.10538594981685134
2022-11-30 14:30:00+00:00,-0.1047790719119488,-0.13750016228980666,-0.06178511666828912
2022-12-30 14:30:00+00:00,-0.06745732065802168,-0.10689891281724084,-0.05938314179938964
2023-01-31 14:30:00+00:00,-0.037618104019984666,-0.09906869934894347,-0.05903721652650895
2023-02-28 14:30:00+00:00,-0.028690752722456914,-0.07792728967710161,-0.04244090910131704
2023-03-31 13:30:00+00:00,-0.10138017409012867,-0.07792503647035243,-0.07762679718505583
2023-04-28 13:30:00+00:00,-0.05267100208847397,-0.012190039838692046,-0.04216795890070546
2023-05-31 13:30:00+00:00,-0.0758835253621607,0.007118008777509566,-0.057065095181024095
2023-06-30 13:30:00+00:00,-0.05334245220143885,0.03446336174103792,-0.04063711794797409
2023-07-31 13:30:00+00:00,-0.041692649005267146,0.05783582466264581,-0.019703288827709886
2023-08-31 13:30:00+00:00,-0.012812522533675597,0.123863343272542,0.011034245597881354
2023-09-29 13:30:00+00:00,0.020843368760364633,0.15703604038454744,0.03825801331680756
2023-10-31 13:30:00+00:00,0.013680193033762889,0.0859542949028198,0.021412228481390017
2023-11-30 14:30:00+00:00,-0.05696349339027473,0.030442676303521043,-0.010972643278169047
2023-12-29 14:30:00+00:00,-0.019598523647772037,0.06930795590932037,0.017329378629976633
2024-01-31 14:30:00+00:00,-0.024574669835345175,0.060706273498871255,0.023674320032712304
2024-02-29 14:30:00+00:00,-0.012646084377988975,0.08102219704860225,0.03484658470022883
2024-03-28 13:30:00+00:00,-0.016109057647154756,0.052396437373036564,0.016673482091210667
2024-04-30 13:30:00+00:00,-0.0026142858290709725,0.03369661293875548,0.022137800532885388
2024-05-31 13:30:00+00:00,0.008492742523890096,0.0351886408088844,0.007424656918321615
2024-06-28 13:30:00+00:00,0.011621426547830271,0.03394905419502936,-0.006584257171217134
2024-07-31 13:30:00+00:00,0.006366990110896031,0.014175791242410973,-0.01539589669650343
2024-08-30 13:30:00+00:00,0.02240759677042714,0.04549201949336745,0.00031365941475192116
2024-09-30 13:30:00+00:00,0.0677399025888561,0.10895149821151295,0.0284251901433068
2024-10-31 13:30:00+00:00,0.1048529310948001,0.13347013689750664,0.04616040342382055
2024-11-29 14:30:00+00:00,0.010032890598843158,0.05287164301197311,-0.005165353274202089
2024-12-31 14:30:00+00:00,-0.02953761821146439,0.027206663865338543,-0.0353922173329011
2025-01-31 14:30:00+00:00,-0.04372453957914546,0.016516158167258155,-0.047745205507436994
2025-02-28 14:30:00+00:00,-0.03028100709910353,0.010444471658326293,-0.05012256043030405
2025-03-31 13:30:00+00:00,-0.033704769070324714,0.025092769168463036,-0.05030186507278378
2025-04-30 13:30:00+00:00,-0.021848382917202813,0.06261181186225406,-0.029439713870563322
2025-05-30 13:30:00+00:00,-0.02348805196033532,0.07482403124301329,0.0007872599829645832
2025-06-30 13:30:00+00:00,-0.020054769935622274,0.09467817100877407,0.008738502974942053
2025-07-31 13:30:00+00:00,0.020381719840528056,0.0953915420886815,0.023460584229154646
2025-08-29 13:30:00+00:00,-0.0389780220152125,0.030777392396350578,-0.018516161690587785
2025-09-30 13:30:00+00:00,-0.04134002301361439,0.03542076729973753,-0.008380947755201373
2025-10-31 13:30:00+00:00,0.017174361709695107,0.0683094908748676,0.00660614970531026
2025-11-28 14:30:00+00:00,0.015244101227110951,0.057248180306001206,0.0039849390833341936
2025-12-31 14:30:00+00:00,0.06999639131003077,0.08137534264164237,0.03362957660284138
2026-01-30 14:30:00+00:00,0.08493494173146376,0.11201676909829827,0.06248687069824799
2026-02-27 14:30:00+00:00,0.13340723389717946,0.11126740341541486,0.06690774293741009
2026-03-31 13:30:00+00:00,0.15049419284008714,0.06566137888337442,0.05731424763180404
2026-04-30 13:30:00+00:00,0.08770216647417373,0.01338426973349982,-0.0064675146548947016
2026-05-29 13:30:00+00:00,0.12658161175765437,0.03010208380032986,0.012397055093833265
2026-06-30 13:30:00+00:00,0.1014689528247108,0.0002995565969183822,-0.01050876627441999
2026-07-31 13:30:00+00:00,0.08733062700438965,0.024512331017019662,-0.021565467433245278
2026-08-31 13:30:00+00:00,0.08559032394556243,0.016867274588866055,-0.01832658718228075
2026-09-11 13:30:00+00:00,0.0940507426270043,0.02696646503537048,0.006582371047834101
