strategy,trades,net_profit,win_rate,average_trade,total_fees
range_mean_reversion,8,4.005365637460277,0.375,0.5006707046825346,5.8359557034144895
trend_breakout,92,987.3247072908415,0.391304347826087,10.731790296639582,116.0611747898406
