strategy,entry_time,exit_time,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_profit,net_profit,return_rate,exit_reason
trend_breakout,2024-09-22 00:00:00+00:00,2024-09-25 20:00:00+00:00,2613.7062,2569.4046550000003,0.13943458614886556,0.3644410423117241,0.3582638747188937,-6.177167592830317,-6.899872509860935,-0.01891383990838964,signal
trend_breakout,2024-09-27 16:00:00+00:00,2024-09-29 08:00:00+00:00,2684.971815,2639.109785,0.13785756915981165,0.37014368767850747,0.3638212597059732,-6.322427972534326,-7.056392919918807,-0.01904488394913613,signal
trend_breakout,2024-10-14 16:00:00+00:00,2024-10-15 12:00:00+00:00,2636.7877349999994,2539.0966914564724,0.14514109604991535,0.3827062619088737,0.36852727677470615,-14.178985134167519,-14.9302186728511,-0.03897324097882962,stop
trend_breakout,2024-10-20 16:00:00+00:00,2024-10-22 00:00:00+00:00,2707.93329,2647.1547852799663,0.17347776537306062,0.46976621592852014,0.45922249674697263,-10.543719181547456,-11.472707894222948,-0.0243977669294961,stop
trend_breakout,2024-10-29 16:00:00+00:00,2024-10-31 12:00:00+00:00,2649.834255,2558.5205692501413,0.1385860131539701,0.36722996491927057,0.35457516526480315,-12.654799654467437,-13.37660478465151,-0.036389300491984876,stop
trend_breakout,2024-11-07 00:00:00+00:00,2024-11-13 04:00:00+00:00,2723.24094,3124.5690326226268,0.09637363988349952,0.26244864166756277,0.30112609074110747,38.67744907354476,38.11387434113609,0.1450790459446278,stop
trend_breakout,2024-11-21 16:00:00+00:00,2024-11-26 16:00:00+00:00,3278.668515,3271.7981557635076,0.07321633597539454,0.24005209554618787,0.2395490730160572,-0.5030225301306737,-0.9826236986929188,-0.004089287595689441,stop
trend_breakout,2024-11-27 16:00:00+00:00,2024-12-02 12:00:00+00:00,3554.566395,3587.195505,0.0660280740189305,0.23470117303426297,0.2368556103245148,2.154437290251846,1.6828805068930681,0.007163148295556461,signal
trend_breakout,2024-12-04 16:00:00+00:00,2024-12-05 20:00:00+00:00,3822.9004949999994,3683.602063747766,0.0742643070416667,0.28390505615041955,0.2735601546814812,-10.34490146893837,-10.902366679770271,-0.03836308994368577,stop
trend_breakout,2024-12-06 16:00:00+00:00,2024-12-09 08:00:00+00:00,3995.006505,3875.7180300387754,0.05807320095361094,0.2320028155758479,0.2250753519979749,-6.927463577872974,-7.384541745446797,-0.03179773729277927,stop
trend_pullback,2024-12-10 04:00:00+00:00,2024-12-11 20:00:00+00:00,3684.231195,3802.008045,0.05063491362478763,0.1865507283325731,0.1925143489593227,5.963620626749579,5.584555549457683,0.02990594902925752,signal
trend_breakout,2024-12-12 16:00:00+00:00,2024-12-18 04:00:00+00:00,3959.748885,3832.283776084484,0.06583925079677724,0.26070689993177404,0.2523146926580469,-8.392207273727177,-8.905228866316998,-0.03412388600421143,stop
trend_pullback,2024-12-19 00:00:00+00:00,2024-12-19 16:00:00+00:00,3628.6134,3612.11304,0.056501584411017686,0.2050224063150499,0.2040901098316977,-0.9322964833521799,-1.3414089994989273,-0.0065362072109773585,signal
trend_breakout,2025-01-06 16:00:00+00:00,2025-01-07 12:00:00+00:00,3716.3072249999996,3592.4847089544983,0.11278337121214813,0.419137657295563,0.4051725365039811,-13.96512079158194,-14.789430985381484,-0.03525012861975749,stop
trend_breakout,2025-05-01 12:00:00+00:00,2025-05-05 00:00:00+00:00,1846.5027899999998,1807.95557,0.16233662960442616,0.29975503948376947,0.2934974137083492,-6.257625775420279,-6.850878228612397,-0.022832090516992146,signal
trend_breakout,2025-05-08 04:00:00+00:00,2025-05-17 00:00:00+00:00,1902.0405449999998,2481.0819082767357,0.16455922952867127,0.312998326617494,0.4082849272235451,95.28660060605111,94.56531735221007,0.30182540439315,stop
trend_breakout,2025-05-22 04:00:00+00:00,2025-05-23 12:00:00+00:00,2630.5546199999994,2507.8226609871745,0.07518920604900142,0.1977893133463326,0.18856119479131972,-9.228118555012895,-9.614469063150546,-0.04856108773750231,stop
trend_breakout,2025-05-27 08:00:00+00:00,2025-05-30 00:00:00+00:00,2608.9037999999996,2592.8839971522916,0.11236134795071155,0.29313994764173357,0.29133994099986044,-1.800006641873116,-2.38448653051471,-0.008126167877330573,stop
trend_breakout,2025-06-04 16:00:00+00:00,2025-06-05 16:00:00+00:00,2669.25396,2549.2995679300666,0.12058565192350854,0.3218737289160068,0.30740895034716575,-14.464778568841064,-15.094061248104236,-0.04684750854510798,stop
trend_breakout,2025-06-09 20:00:00+00:00,2025-06-12 16:00:00+00:00,2581.87029,2718.430105,0.14528385899643234,0.37510407915943783,0.3949440160664768,19.839936907038897,19.06988881181298,0.05078813863216238,signal
trend_breakout,2025-06-16 20:00:00+00:00,2025-06-16 20:00:00+00:00,2661.87027,2536.238402114219,0.11552352743283201,0.3075086431589849,0.29299520662284395,-14.513436536140953,-15.113940385922781,-0.04910054361162186,same_bar_stop
trend_breakout,2025-07-08 20:00:00+00:00,2025-07-22 08:00:00+00:00,2611.915305,3675.0715450000002,0.1489191588335501,0.3889642301650755,0.5472885631345155,158.32433296943995,157.38808017614036,0.4042295849674536,signal
trend_breakout,2025-07-27 12:00:00+00:00,2025-07-30 16:00:00+00:00,3817.16763,3685.0204278815195,0.08067779878879851,0.30796068199625487,0.29729933661323743,-10.661345383017453,-11.266605401626945,-0.03654800989079589,stop
trend_pullback,2025-08-01 20:00:00+00:00,2025-08-03 00:00:00+00:00,3520.17921,3355.851464347088,0.05853384748706754,0.20604963300528586,0.19643089780334472,-9.618735201941162,-10.021215732749791,-0.04858637398283912,stop
trend_breakout,2025-08-05 00:00:00+00:00,2025-08-05 20:00:00+00:00,3722.8504949999997,3544.718056220743,0.08505381571942111,0.3166426399526856,0.3014917963311037,-15.150843621581947,-15.768978057865738,-0.049750800572489644,stop
trend_breakout,2025-08-07 12:00:00+00:00,2025-08-14 12:00:00+00:00,3828.923505,4492.859118076874,0.0809106692592503,0.3098007633320245,0.363520238131125,53.71947479910055,53.0461537976374,0.17105561673586242,stop
trend_breakout,2025-08-22 16:00:00+00:00,2025-08-25 08:00:00+00:00,4618.398045,4589.074315,0.05352794962638545,0.24721337790735703,0.24564373876505932,-1.5696391422977314,-2.062496258970148,-0.008334645319717072,signal
trend_breakout,2025-09-10 16:00:00+00:00,2025-09-14 16:00:00+00:00,4407.102449999999,4579.938885,0.10684748695306916,0.47088782152721403,0.4893549602608916,18.4671387336775,17.506895951889398,0.03714134395878252,signal
trend_breakout,2025-10-02 16:00:00+00:00,2025-10-07 12:00:00+00:00,4439.31855,4522.298968422118,0.0892340813024168,0.39613851241802706,0.403543193822015,7.4046814039878806,6.6049996977478385,0.016656803339253196,stop
trend_breakout,2026-01-05 04:00:00+00:00,2026-01-07 12:00:00+00:00,3187.45293,3151.131927472617,0.16772771121196967,0.5346241845447866,0.5285321459219444,-6.092038622842102,-7.155194953308833,-0.013370227372876402,stop
trend_breakout,2026-01-12 04:00:00+00:00,2026-01-16 16:00:00+00:00,3154.1362799999997,3262.5379150000003,0.16304654583631906,0.5142710255510168,0.5319455377007765,17.67451214975953,16.628295586507736,0.03230141905196099,signal
trend_breakout,2026-03-16 04:00:00+00:00,2026-03-18 12:00:00+00:00,2236.787835,2268.195335,0.1485009138670179,0.33216503762412847,0.3368290800764068,4.664042452278334,3.995048334577799,0.012015284046289971,signal
trend_breakout,2026-04-08 00:00:00+00:00,2026-04-12 08:00:00+00:00,2241.130005,2202.483938622188,0.140276672251779,0.31437825918501283,0.308957117597912,-5.421141587100841,-6.044476963883766,-0.01920755761232447,stop
trend_breakout,2026-04-14 00:00:00+00:00,2026-04-19 04:00:00+00:00,2370.64473,2330.33358150822,0.13571749689122295,0.32173796877396904,0.3162670406038543,-5.470928170114769,-6.108933179492593,-0.018968324976996662,stop
trend_breakout,2026-04-22 08:00:00+00:00,2026-04-23 16:00:00+00:00,2391.17499,2292.2571918205476,0.1493020704724187,0.3570073768688651,0.3422387447941,-14.768632074765085,-15.46787819642805,-0.04328321141759861,stop
trend_breakout,2026-04-26 20:00:00+00:00,2026-04-27 04:00:00+00:00,2368.5837,2314.548163010003,0.23889123518232228,0.565833885725715,0.5529252695504346,-12.908616175280478,-14.027375330556628,-0.024765858535699188,stop
trend_breakout,2026-05-04 04:00:00+00:00,2026-05-04 08:00:00+00:00,2386.302555,2316.473609140193,0.21366349693206185,0.509865748639214,0.49494585187972784,-14.91989675948607,-15.924708360005011,-0.03120193816294531,stop
trend_breakout,2026-05-06 12:00:00+00:00,2026-05-07 00:00:00+00:00,2411.6752349999997,2330.4781221597455,0.18437537948958868,0.4446535366587679,0.4296827881653871,-14.970748493380832,-15.845084818204986,-0.03559907716373319,stop
trend_breakout,2026-05-10 16:00:00+00:00,2026-05-12 00:00:00+00:00,2348.73378,2295.550314597883,0.25345701362039424,0.5953030496681401,0.581823327353336,-13.479722314804194,-14.656848691825669,-0.024596222870860194,stop
trend_breakout,2026-07-04 16:00:00+00:00,2026-07-08 12:00:00+00:00,1791.97554,1720.133307714145,0.20825044602060863,0.373179705463021,0.35821852854637554,-14.961176916645439,-15.692575150654836,-0.0420089785776303,stop
trend_breakout,2026-07-11 16:00:00+00:00,2026-07-13 16:00:00+00:00,1815.7274099999997,1757.3241211472873,0.25193666128385817,0.457448301476987,0.44273437187543785,-14.713929601549138,-15.614112274901563,-0.03409896530553659,stop
trend_breakout,2026-07-14 16:00:00+00:00,2026-07-17 00:00:00+00:00,1876.15761,1846.6515766508398,0.1983879390763009,0.3722070416302183,0.3663534004837618,-5.853641146456483,-6.592201588570463,-0.01769342123070463,stop
trend_breakout,2026-07-20 12:00:00+00:00,2026-07-23 16:00:00+00:00,1894.156605,1894.2823850000002,0.2447109005516135,0.46352076859533686,0.4635515483324083,0.030779737071456443,-0.8962925798562887,-0.0019317304495050905,signal
trend_breakout,2026-07-27 00:00:00+00:00,2026-07-27 20:00:00+00:00,1955.69736,1901.5503856161388,0.26719777757020674,0.5225579881919205,0.5080900369744019,-14.467951217518602,-15.498599242684923,-0.02962946979364109,stop
