initial_capital,final_value,profit,total_return,annualized_return,max_drawdown,sharpe_ratio,total_fees,trade_count,win_rate,profit_factor,average_trade,elapsed_days
5000.0,5221.139823011997,221.13982301199667,0.044227964602399306,0.021955749422617687,-0.022493750585745098,1.0801106969658372,45.88586427299184,43,0.4186046511627907,1.8079839658978119,5.142786581674345,727.8333333333334
