strategy,trades,net_profit,win_rate,average_trade,total_fees
trend_breakout,138,1288.2820768682516,0.38405797101449274,9.33537736861052,144.4331459561998
trend_pullback,14,25.8589319621682,0.5,1.8470665687263,6.90892468155888
