initial_capital,final_value,profit,total_return,annualized_return,max_drawdown,sharpe_ratio,total_fees,trade_count,win_rate,profit_factor,average_trade,elapsed_days
5000.0,6119.9511364018035,1119.9511364018035,0.22399022728036067,0.03118693994552313,-0.026289041170452387,1.2695974030038528,147.34019292727257,150,0.3933333333333333,2.049298241514353,7.466340909345363,2403.8333333333335
