open_time,ending_equity,monthly_profit,monthly_return
2024-08-31 00:00:00+00:00,4989.137623870108,-10.862376129892255,-0.0021724752259784097
2024-09-30 00:00:00+00:00,4975.249890766051,-13.887733104056679,-0.002783593909619131
2024-10-31 00:00:00+00:00,5025.979940118263,50.73004935221161,0.010196482682480967
2024-11-30 00:00:00+00:00,5211.377834405353,185.3978942870899,0.036887909720293655
2024-12-31 00:00:00+00:00,5184.594352012406,-26.783482392947008,-0.005139424398692305
2025-01-31 00:00:00+00:00,5178.1856813350705,-6.408670677335067,-0.0012360987653445843
2025-02-28 00:00:00+00:00,5178.1856813350705,0.0,0.0
2025-03-31 00:00:00+00:00,5152.294752928395,-25.890928406675812,-0.0050000000000001155
2025-04-30 00:00:00+00:00,5242.300184412234,90.00543148383895,0.01746899892182663
2025-05-31 00:00:00+00:00,5190.807421372315,-51.49276303991883,-0.009822551404635393
2025-06-30 00:00:00+00:00,5180.114728757092,-10.692692615222768,-0.002059928590530502
2025-07-31 00:00:00+00:00,5232.735379385711,52.62065062861893,0.010158201774276954
2025-08-31 00:00:00+00:00,5201.846647821341,-30.888731564369664,-0.005902979861365676
2025-09-30 00:00:00+00:00,5154.5735335858135,-47.27311423552783,-0.009087756221211718
2025-10-31 00:00:00+00:00,5185.061020197656,30.48748661184254,0.00591464772268635
2025-11-30 00:00:00+00:00,5185.061020197656,0.0,0.0
2025-12-31 00:00:00+00:00,5159.135715096668,-25.925305100988226,-0.0050000000000000044
2026-01-31 00:00:00+00:00,5178.415873107613,19.280158010945343,0.003737090682559119
2026-02-28 00:00:00+00:00,5178.415873107613,0.0,0.0
2026-03-31 00:00:00+00:00,5155.732524662353,-22.68334844525998,-0.004380364381906476
2026-04-30 00:00:00+00:00,5124.980865851295,-30.751658811058405,-0.005964556668515808
2026-05-31 00:00:00+00:00,5083.460565564605,-41.520300286690144,-0.008101552254243027
2026-06-30 00:00:00+00:00,5083.460565564605,0.0,0.0
2026-07-31 00:00:00+00:00,4992.612341900323,-90.84822366428125,-0.01787133439761246
