strategy,trades,net_profit,win_rate,average_trade,total_fees
trend_breakout,140,1222.3912429288675,0.37857142857142856,8.731366020920483,146.61779350166384
trend_pullback,14,25.8589319621682,0.5,1.8470665687263,6.90892468155888
