initial_capital,final_value,profit,total_return,annualized_return,max_drawdown,sharpe_ratio,total_fees,trade_count,win_rate,profit_factor,average_trade,elapsed_days
5000.0,5572.395045340055,572.3950453400548,0.114479009068011,0.016605207138586042,-0.04366113211560563,0.6561694089842498,120.35523071306237,172,0.31976744186046513,1.4230218534288714,3.3278781705817404,2403.8333333333335
