strategy,entry_time,exit_time,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_profit,net_profit,return_rate,exit_reason
range_mean_reversion,2024-09-16 04:00:00+00:00,2024-09-16 12:00:00+00:00,2279.51919,2306.6461000000004,0.16286974940691812,0.37126471924356097,0.375682872277445,4.418153033884088,3.6712054423630818,0.009878498317672372,signal
trend_breakout,2024-09-20 08:00:00+00:00,2024-09-25 20:00:00+00:00,2562.2805,2569.4046550000003,0.15253511834646294,0.39083775930433423,0.39192444313037783,1.086683826043611,0.3039216236088989,0.0007768389782597155,signal
trend_breakout,2024-10-20 16:00:00+00:00,2024-10-22 00:00:00+00:00,2707.93329,2647.1547852799663,0.2147345312273079,0.5814867856229716,0.5684355419032184,-13.051243719753147,-14.201166047279337,-0.024397766929496103,stop
trend_breakout,2024-10-29 16:00:00+00:00,2024-10-31 12:00:00+00:00,2649.834255,2568.3038012043053,0.1721124626826408,0.45606949932887086,0.4420370921424605,-14.032407186410316,-14.930513777881647,-0.03270466058714954,stop
trend_breakout,2024-11-07 00:00:00+00:00,2024-11-13 04:00:00+00:00,2723.24094,3124.5690326226268,0.12014793504082286,0.32719177555962936,0.3754105171621101,48.218741602480684,47.51613930975895,0.14507904594462784,stop
trend_breakout,2024-11-30 08:00:00+00:00,2024-12-02 16:00:00+00:00,3704.91153,3554.600656599982,0.0957885699736644,0.35488817733764105,0.3404901137231608,-14.39806361448023,-15.093441905541033,-0.042487646827562425,stop
trend_breakout,2024-12-05 12:00:00+00:00,2024-12-05 20:00:00+00:00,3932.9454899999996,3767.37071975351,0.08667128669882841,0.34087344613465415,0.326522867752528,-14.350578382126145,-15.017974696013328,-0.04401331900274351,stop
range_mean_reversion,2024-12-19 00:00:00+00:00,2024-12-19 04:00:00+00:00,3628.6134,3667.0655500000003,0.07400299183755035,0.2685282478218259,0.2713738219644121,2.8455741425862673,2.305672072800029,0.008577751960100178,signal
trend_breakout,2025-01-06 16:00:00+00:00,2025-01-07 12:00:00+00:00,3716.3072249999996,3616.8775814410988,0.13996336600786538,0.5201468683303494,0.5062303607368834,-13.916507593466028,-14.942884822533259,-0.028699503495206523,stop
range_mean_reversion,2025-02-25 00:00:00+00:00,2025-02-25 04:00:00+00:00,2514.7767599999997,2493.97239,0.09146248853430047,0.23000774057782528,0.22810492112523692,-1.9028194525883297,-2.360932114291392,-0.010254322462476413,signal
trend_breakout,2025-05-09 00:00:00+00:00,2025-05-17 00:00:00+00:00,2208.4936949999997,2481.0819082767357,0.13834629252123531,0.30553691475977385,0.34324848345159803,37.711568691824205,37.06278329361283,0.12118259937653683,stop
trend_breakout,2025-06-11 00:00:00+00:00,2025-06-12 16:00:00+00:00,2817.8182049999996,2700.6307160956057,0.12267934691389998,0.3456880971114979,0.3313116125062269,-14.376484605270935,-15.05348431488866,-0.04350293225216011,stop
trend_breakout,2025-07-09 16:00:00+00:00,2025-07-23 16:00:00+00:00,2658.16842,3571.4623006687866,0.1808498242258525,0.48072929151971205,0.6458983293052089,165.16903778549676,164.04241016467185,0.3408956652401512,stop
trend_breakout,2025-08-08 04:00:00+00:00,2025-08-14 12:00:00+00:00,3941.1595949999996,4492.859118076874,0.09803934957226902,0.3863887232543071,0.440476985656095,54.08826240178783,53.261396692877426,0.13770637004163638,stop
trend_breakout,2025-09-12 20:00:00+00:00,2025-09-15 00:00:00+00:00,4659.518595,4578.25372177446,0.11399139535466168,0.5311450263250427,0.5218815300327437,-9.263496292298912,-10.316522848656698,-0.019403771326510777,stop
trend_breakout,2025-10-02 16:00:00+00:00,2025-10-07 12:00:00+00:00,4439.31855,4522.298968422118,0.10971346974218509,0.487053041411346,0.4961571110370949,9.104069625748947,8.120859473300506,0.016656803339253193,stop
trend_breakout,2026-01-02 16:00:00+00:00,2026-01-07 12:00:00+00:00,3088.1833199999996,3151.131927472617,0.19966045398747498,0.6165880836677478,0.6291564312136099,12.568347545862144,11.322603030980785,0.018344972987406456,stop
trend_breakout,2026-03-16 04:00:00+00:00,2026-03-18 12:00:00+00:00,2236.787835,2220.9441610087824,0.18323574498696277,0.40985948532400057,0.4069563579168893,-2.903127407111333,-3.7199432503522227,-0.009067075806214797,stop
trend_breakout,2026-04-11 20:00:00+00:00,2026-04-12 00:00:00+00:00,2317.11798,2241.0807000914588,0.19966096351089765,0.4626380084552249,0.44745633188593775,-15.181676569287161,-16.091770909628323,-0.03474789126836247,stop
trend_breakout,2026-04-14 00:00:00+00:00,2026-04-19 04:00:00+00:00,2370.64473,2330.33358150822,0.16660368175252904,0.3949581401452301,0.38824215439082665,-6.7159857544034445,-7.499186048939501,-0.018968324976996662,stop
trend_breakout,2026-05-06 12:00:00+00:00,2026-05-06 12:00:00+00:00,2411.6752349999997,2346.476377204296,0.2283376070537088,0.5506761521505908,0.5357888009788848,-14.887351171706005,-15.97381612483548,-0.028978662330387227,same_bar_stop
trend_breakout,2026-07-04 00:00:00+00:00,2026-07-08 12:00:00+00:00,1759.0991099999999,1714.9181591669546,0.24231390480329187,0.42625417428009543,0.415548515565818,-10.705658714277444,-11.547461404123359,-0.027063489754975058,stop
trend_breakout,2026-07-15 16:00:00+00:00,2026-07-16 12:00:00+00:00,1932.92598,1871.0822920226435,0.24123024328276357,0.46628020440297424,0.4513616365066932,-14.91856789628102,-15.836209737190687,-0.033928931999374266,stop
