open_time,ending_equity,monthly_profit,monthly_return
2020-01-31 00:00:00+00:00,5009.211207788643,9.21120778864315,0.0018422415577286078
2020-02-29 00:00:00+00:00,5186.546403882439,177.33519609379618,0.035401820513789595
2020-03-31 00:00:00+00:00,5170.613671863028,-15.93273201941156,-0.0030719347285671494
2020-04-30 00:00:00+00:00,5158.051807155152,-12.56186470787543,-0.002429472690298584
2020-05-31 00:00:00+00:00,5156.435152832111,-1.6166543230410753,-0.0003134234364995381
2020-06-30 00:00:00+00:00,5154.285092432743,-2.150060399368158,-0.00041696643817723533
2020-07-31 00:00:00+00:00,5285.758206243127,131.47311381038344,0.025507536244629758
2020-08-31 00:00:00+00:00,5336.996028466052,51.23782222292539,0.009693561495568881
2020-09-30 00:00:00+00:00,5338.669427279944,1.6733988138921632,0.0003135469475650243
2020-10-31 00:00:00+00:00,5321.20788452271,-17.461542757234383,-0.0032707668071763063
2020-11-30 00:00:00+00:00,5290.498240664577,-30.70964385813295,-0.005771179124096082
2020-12-31 00:00:00+00:00,5239.592494434895,-50.90574622968143,-0.009622108148227393
2021-01-31 00:00:00+00:00,5207.162517855175,-32.42997657972046,-0.0061894081675559764
2021-02-28 00:00:00+00:00,5185.377614983421,-21.78490287175373,-0.004183641819715422
2021-03-31 00:00:00+00:00,5156.301900436894,-29.075714546526797,-0.005607251140690495
2021-04-30 00:00:00+00:00,5162.752979416609,6.451078979715021,0.0012511057545270265
2021-05-31 00:00:00+00:00,5235.9155258387855,73.16254642217609,0.014171227388540153
2021-06-30 00:00:00+00:00,5235.9155258387855,0.0,0.0
2021-07-31 00:00:00+00:00,5249.310269021155,13.394743182369893,0.002558242797514154
2021-08-31 00:00:00+00:00,5247.899559936106,-1.4107090850493478,-0.0002687417989701846
2021-09-30 00:00:00+00:00,5254.067725637269,6.168165701163161,0.0011753589470828718
2021-10-31 00:00:00+00:00,5235.711352372591,-18.35637326467804,-0.003493745079666155
2021-11-30 00:00:00+00:00,5208.4380268516115,-27.273325520979597,-0.005209096469502739
2021-12-31 00:00:00+00:00,5206.10846159073,-2.3295652608812816,-0.00044726753949486664
2022-01-31 00:00:00+00:00,5206.10846159073,0.0,0.0
2022-02-28 00:00:00+00:00,5187.822621807595,-18.28583978313509,-0.0035123816413051845
2022-03-31 00:00:00+00:00,5250.99858884437,63.17596703677464,0.01217774230969404
2022-04-30 00:00:00+00:00,5250.99858884437,0.0,0.0
2022-05-31 00:00:00+00:00,5250.99858884437,0.0,0.0
2022-06-30 00:00:00+00:00,5250.99858884437,0.0,0.0
2022-07-31 00:00:00+00:00,5268.791275623006,17.79268677863638,0.0033884386898210828
2022-08-31 00:00:00+00:00,5246.100243147658,-22.691032475348038,-0.004306686541243776
2022-09-30 00:00:00+00:00,5236.061236496259,-10.039006651399177,-0.0019136131957280256
2022-10-31 00:00:00+00:00,5257.030538573619,20.969302077360226,0.004004785492423224
2022-11-30 00:00:00+00:00,5246.837994056046,-10.19254451757297,-0.001938840652110474
2022-12-31 00:00:00+00:00,5246.837994056046,0.0,0.0
2023-01-31 00:00:00+00:00,5381.442751052096,134.60475699605013,0.025654452671978634
2023-02-28 00:00:00+00:00,5373.066953654312,-8.375797397784481,-0.0015564222802791905
2023-03-31 00:00:00+00:00,5344.925646983365,-28.141306670946506,-0.005237475526302049
2023-04-30 00:00:00+00:00,5372.588053247863,27.662406264497804,0.005175452025251381
2023-05-31 00:00:00+00:00,5372.588053247863,0.0,0.0
2023-06-30 00:00:00+00:00,5358.640365661104,-13.947687586759457,-0.002596083572483754
2023-07-31 00:00:00+00:00,5360.111226746611,1.47086108550684,0.0002744840080950439
2023-08-31 00:00:00+00:00,5360.111226746611,0.0,0.0
2023-09-30 00:00:00+00:00,5353.320551349015,-6.790675397595805,-0.0012668907622123138
2023-10-31 00:00:00+00:00,5400.8129468089555,47.49239545994078,0.008871576996817954
2023-11-30 00:00:00+00:00,5383.615863531772,-17.197083277183083,-0.0031841656888605963
2023-12-31 00:00:00+00:00,5411.2814324659785,27.66556893420602,0.005138845273417569
