initial_capital,final_value,profit,total_return,annualized_return,max_drawdown,sharpe_ratio,total_fees,trade_count,win_rate,profit_factor,average_trade,elapsed_days
5000.0,5078.443180111509,78.44318011150881,0.01568863602230186,0.007913479462219541,-0.029803828571131397,0.41375804727396975,31.528762470223572,44,0.25,1.2336406850016863,1.782799547988792,721.3333333333334
