open_time,ending_equity,monthly_profit,monthly_return
2024-08-31 00:00:00+00:00,5000.0,0.0,0.0
2024-09-30 00:00:00+00:00,4986.04373457022,-13.956265429779705,-0.002791253085955958
2024-10-31 00:00:00+00:00,4946.264203218494,-39.77953135172629,-0.00797817537698653
2024-11-30 00:00:00+00:00,4993.001154590151,46.73695137165669,0.009448939533243106
2024-12-31 00:00:00+00:00,4962.129343626255,-30.87181096389577,-0.006183016988793311
2025-01-31 00:00:00+00:00,4947.339912640874,-14.789430985380932,-0.0029804605968962727
2025-02-28 00:00:00+00:00,4947.339912640874,0.0,0.0
2025-03-31 00:00:00+00:00,4947.339912640874,0.0,0.0
2025-04-30 00:00:00+00:00,4947.339912640874,0.0,0.0
2025-05-31 00:00:00+00:00,5023.0553961708065,75.7154835299325,0.015304281667906539
2025-06-30 00:00:00+00:00,5011.917283348592,-11.13811282221468,-0.00221739796672471
2025-07-31 00:00:00+00:00,5158.038758123105,146.12147477451344,0.02915480573871032
2025-08-31 00:00:00+00:00,5183.232221871158,25.193463748052636,0.004884310671062098
2025-09-30 00:00:00+00:00,5200.739117823047,17.50689595188942,0.003377602083506348
2025-10-31 00:00:00+00:00,5207.344117520795,6.604999697748099,0.001270011732584786
2025-11-30 00:00:00+00:00,5207.344117520795,0.0,0.0
2025-12-31 00:00:00+00:00,5207.344117520795,0.0,0.0
2026-01-31 00:00:00+00:00,5216.817218153994,9.473100633198555,0.0018191808375644936
2026-02-28 00:00:00+00:00,5216.817218153994,0.0,0.0
2026-03-31 00:00:00+00:00,5220.812266488572,3.995048334578314,0.0007658018610803285
2026-04-30 00:00:00+00:00,5179.163602818211,-41.6486636703612,-0.007977429860425378
2026-05-31 00:00:00+00:00,5132.736960948177,-46.42664187003447,-0.008964119581928554
2026-06-30 00:00:00+00:00,5132.736960948177,0.0,0.0
2026-07-31 00:00:00+00:00,5078.443180111509,-54.29378083666779,-0.010577939459932462
