strategy,trades,net_profit,win_rate,average_trade,total_fees
range_mean_reversion,3,23.899460313761608,0.6666666666666666,7.966486771253869,2.7478306550382725
trend_breakout,31,-56.0146667995145,0.3225806451612903,-1.8069247354682096,37.031036327563385
