strategy,trades,net_profit,win_rate,average_trade,total_fees
range_mean_reversion,14,-41.83602180043875,0.35714285714285715,-2.9882872714599107,9.06110920681893
trend_breakout,87,816.5813759994328,0.3448275862068966,9.385992827579686,73.69180740124659
