date,value_return,growth_return,weight_value,weight_growth,turnover,leverage,net_return
2004-02-02 14:30:00+00:00,0.003249225632840247,0.00181619802273425,1.0029860494258294,-1.0015533977330542,2.0,2.0,0.00026239268947107633
2004-02-03 14:30:00+00:00,-0.00020293402427862262,0.004430779525352646,1.0076310660823697,-1.010855130345493,0.0,2.0,-0.0048118372041632135
2004-02-04 14:30:00+00:00,-0.0042507027930220875,-0.008222038373563945,0.9994923695231477,-0.9986913741526957,0.0,2.0,0.003857514564247553
2004-02-05 14:30:00+00:00,0.0,0.0008091559216907296,1.0004715630169154,-1.0004786716432403,0.0,2.0,-0.0009787319599720264
2004-02-06 14:30:00+00:00,0.009961318779176054,0.012525580930205615,1.013209919427912,-1.0157896470949128,0.0,2.0,-0.0027361953225349196
2004-02-09 14:30:00+00:00,-0.00040262909566612937,-0.000598947019464724,1.0127717692941158,-1.0151509696219203,0.0,2.0,2.9821467316489133e-05
2004-02-10 14:30:00+00:00,0.002013749619432792,0.004192692717027713,1.0172397782320144,-1.021846724413308,0.0,2.0,-0.002387382232664066
2004-02-11 14:30:00+00:00,0.01667973365354336,0.008946246129472923,1.0263503942069285,-1.0231561955955981,0.0,2.0,0.007654961338867452
2004-02-12 14:30:00+00:00,-0.003952718363963048,0.0,1.026633623007777,-1.0274999608986954,0.0,2.0,-0.004227508971677361
2004-02-13 14:30:00+00:00,-0.003969015572487855,-0.01103461269120165,1.015357269249244,-1.0090053203638756,0.0,2.0,0.0070927043511495305
2004-02-17 14:30:00+00:00,0.007371344942314728,0.011157733964005878,1.0268921879376556,-1.0243036935174261,0.0,2.0,-0.003944299182198658
2004-02-18 14:30:00+00:00,-0.004153314302442257,-0.004334957858328603,1.0226224038115335,-1.019858614970568,0.0,2.0,4.67241366577107e-06
2004-02-19 14:30:00+00:00,0.003574967020354869,0.0029689369464884763,1.025809131866703,-1.0224189479468047,0.0,2.0,0.00045731052508664577
2004-02-20 14:30:00+00:00,-0.007718214825801928,-0.016377603852414713,1.0091557356256247,-0.9970430506059538,0.0,2.0,0.008656722330023871
2004-02-23 14:30:00+00:00,-0.0007976658768953371,-0.0034105587993698006,1.0059115618281238,-0.9912389511261871,0.0,2.0,0.0024248699341779516
2004-02-24 14:30:00+00:00,-0.005987713912426917,0.002818123783053128,1.0089561210806177,-1.0030469482976616,0.0,2.0,-0.008987179636921612
2004-02-25 14:30:00+00:00,0.00763055526083023,0.0020075474223331113,1.011079322327962,-0.9995485062176035,0.0,2.0,0.005514596201489585
2004-02-26 14:30:00+00:00,0.001195442220531362,0.0014022508435296288,1.0126561763367858,-1.001314167486289,0.0,2.0,-0.00036356574641025223
2004-02-27 14:30:00+00:00,0.005772127556124218,0.0009998546374618833,1.013763657111577,-0.9976529277680336,0.0,2.0,0.004673377085760575
