year,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,fold_pass
2005,252,10000.0,9423.713266049526,-0.0576286733950474,-0.05828696133675648,0.08374648231086596,-0.9852561613082822,-1.5174306566125138,-0.5063736750056723,-0.11510661832115099,-0.0526076212745292,199.0,0.8763760160172073,0.4722222222222222,,,,,,,-0.0576286733950474,-0.0576286733950474,0.5454545454545454,361.0,0.0,1,,False
2006,251,10000.0,10857.938556986015,0.08579385569860154,0.08709799736004187,0.08487038584867998,1.4539592153126808,2.413499520966806,1.000451566466326,-0.08705868457748422,-0.028979208361410283,105.0,1.2127762516897562,0.5378486055776892,,,,,,,0.08579385569860154,0.08579385569860154,0.5454545454545454,360.0,1.0,1,,True
2007,251,10000.0,7665.081695557663,-0.23349183044423372,-0.23531954271072086,0.11862599834231187,-3.2008739282639644,-4.8832230730048165,-1.0095616646303767,-0.23309080658968628,-0.08995730812969299,250.0,0.6403591657407293,0.4063745019920319,,,,,,,-0.23349183044423372,-0.23349183044423372,0.09090909090909091,362.0,0.0,1,,False
2008,253,10000.0,9434.996052605171,-0.056500394739482984,-0.056688814478284444,0.22338465253389853,-0.26442242645714176,-0.47618734627888715,-0.26051219946987814,-0.21760521999983773,-0.11487077506320245,231.0,0.9652016668011231,0.45849802371541504,,,,,,,-0.056500394739482984,-0.056500394739482984,0.45454545454545453,364.0,0.0,1,,False
2009,252,10000.0,7673.471189430109,-0.2326528810569891,-0.233911388015139,0.21341489737313848,-1.6910456657197104,-2.705405188206658,-0.9997798973452773,-0.23396288386698472,-0.1681319643138265,251.0,0.7855500512817548,0.4603174603174603,,,,,,,-0.2326528810569891,-0.2326528810569891,0.36363636363636365,363.0,0.0,1,,False
2010,252,10000.0,8770.993772861566,-0.12290062271384339,-0.12425367282909772,0.08817147884355489,-2.1109592904049266,-3.1002879156112417,-0.7104125836377263,-0.1749035359042298,-0.06934873085810393,231.0,0.7491142024265678,0.4603174603174603,,,,,,,-0.12290062271384339,-0.12290062271384339,0.2727272727272727,361.0,0.0,1,,False
2011,252,10000.0,9067.687575648639,-0.09323124243513603,-0.09427540470651663,0.109502800378388,-1.2404531213468284,-2.1792399287562922,-0.5777334561427925,-0.16318148742145122,-0.07794688522305526,199.0,0.8485542260366787,0.44841269841269843,,,,,,,-0.09323124243513603,-0.09323124243513603,0.2727272727272727,361.0,0.0,1,,False
2012,250,10000.0,8905.745736054418,-0.10942542639455821,-0.11006491132718832,0.0974425751470359,-1.6884165116490522,-2.5753340557355964,-0.8412446070420309,-0.13083580020108132,-0.08990400556346764,249.0,0.7940092141262364,0.44,,,,,,,-0.10942542639455821,-0.10942542639455821,0.36363636363636365,363.0,0.0,1,,False
2013,252,10000.0,9238.765662761143,-0.07612343372388564,-0.07657672904883872,0.07694102339303355,-1.4528093341645902,-2.3459771233576747,-0.6465809741296363,-0.11843331634049203,-0.041600777460294114,112.0,0.8242188854388477,0.45634920634920634,,,,,,,-0.07612343372388564,-0.07612343372388564,0.45454545454545453,363.0,0.0,1,,False
2014,252,10000.0,9068.371051005242,-0.09316289489947582,-0.09371240901234668,0.0913737171604157,-1.5052476993065982,-2.6444661847234427,-0.7625772797093963,-0.12288906515554554,-0.06166271465166193,182.0,0.821186287187709,0.4523809523809524,,,,,,,-0.09316289489947582,-0.09316289489947582,0.36363636363636365,363.0,0.0,1,,False
