regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2011_2019,2264,10000.0,23891.457496628816,1.3891457496628816,0.10171319865739537,0.19866754531538297,0.8069161404690088,1.060512693193542,0.4491797370062304,-0.22644209049880748,-0.06103051135584268,628.0,1.125730202524669,0.5463780918727915,,,,,,,0.3031117945579549,-0.061161158436370155,0.5981308411214953,3284.0,0.8888888888888888,9,-0.0012630407779612523,period
2020_plus,1682,10000.0,12956.98298644308,0.29569829864430797,0.039474227021037755,0.28263904870678264,0.3421770607927344,0.419906549274126,0.09303328708866614,-0.42430218533949593,-0.14340927912048168,1123.0,1.0554501828449547,0.5225921521997622,,,,,,,0.4040962143635214,-0.2636166937050155,0.6,2443.9583333333335,0.6666666666666666,6,-0.2279072200852994,period
inception_2010,1576,10000.0,15231.012193066297,0.5231012193066298,0.06963022832271726,0.5140764064911669,0.44671550324451265,0.5778617270711996,0.09506849849997985,-0.7324216688110627,-0.23974003341278535,983.0,1.0783376801735558,0.5190355329949239,,,,,,,0.3515288582622247,-0.37232825359776056,0.5866666666666667,2283.0416666666665,0.6666666666666666,6,-0.4966609446512797,period
2008,253,10000.0,6276.717464022395,-0.37232825359776056,-0.3733313336164402,0.8723455458888325,-0.33152165326672445,-0.46895814067853514,-0.5852193124844852,-0.6379340627558965,-0.16960176586611886,159.0,0.9506506386893254,0.466403162055336,,,,,,,-0.37232825359776056,-0.37232825359776056,0.45454545454545453,364.0,0.0,1,,event
2020,253,10000.0,9518.612303297923,-0.04813876967020769,-0.04830002333776218,0.5039653999183422,0.11738362280088047,0.13185913361317494,-0.11383401973081046,-0.42430218533949593,-0.17397744333187123,218.0,1.019573677779207,0.541501976284585,,,,,,,-0.04813876967020769,-0.04813876967020769,0.6363636363636364,364.0,0.0,1,,event
2022,251,10000.0,7363.833062949845,-0.2636166937050155,-0.26626477568899565,0.2970652222061112,-1.349672239717684,-2.1417604526652223,-0.821343471518563,-0.3241820077983999,-0.16378653754021494,250.0,0.83143107086078,0.4302788844621514,,,,,,,-0.2636166937050155,-0.2636166937050155,0.36363636363636365,361.0,0.0,1,,event
other_days,4765,10000.0,107168.00500997914,9.716800500997914,0.11412787889673459,0.2752136518400771,0.7979051247251522,1.0432766882745341,0.19893405997958483,-0.5736970275901809,-0.07425277878340594,628.0,1.137752380008027,0.5395592864637986,,,,,,,0.4040962143635214,-0.16659433726023598,0.618421052631579,8016.0,0.8888888888888888,18,-0.17840250923899886,event
