scenario,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,average_position,max_position,total_overlay_cost,bootstrap_p,bootstrap_bh_q,check__sharpe_1_5,check__cagr_40pct,check__max_drawdown_20pct,check__positive_years_80pct,check__worst_rolling_3y_sharpe_1,check__mean_fdr_5pct,passed
SWITCH_1x,10000.0,573082.5046710451,56.308250467104514,0.49948505242217833,0.35034666447444074,1.8577126338956005,2.5049636823093975,1.5490540326772897,-0.32244520971221324,-0.10933975853645818,349.0,1.3358175482501442,0.546613545816733,,,,,,,2.2000557130490312,-0.12524365946292504,0.6166666666666667,3650.0,0.7777777777777778,9,0.9392766764311627,,,,0.0002,0.0002666666666666667,True,True,False,False,False,True,False
SWITCH_2x,10000.0,9467694.398865318,945.7694398865318,0.985309750099179,0.7006933289488815,1.7749714572910489,2.4095341083125503,1.669460793176995,-0.5901964000149581,-0.23015470700447704,433.0,1.3186926645073735,0.5434262948207171,,,,,,,7.694320097732584,-0.2840410639528964,0.6166666666666667,3650.0,0.7777777777777778,9,0.8658083489488739,,,,0.0002,0.0002666666666666667,True,True,False,False,False,True,False
SWITCH_3x,10000.0,66661134.17643297,6665.113417643297,1.4135104242972774,1.0510399934233223,1.7473910650895321,2.3728647193840198,1.8263277198702712,-0.773963187941802,-0.35094567771203944,433.0,1.313032302647896,0.5422310756972112,,,,,,,19.92763849686471,-0.42967420618995344,0.5916666666666667,3650.0,0.6666666666666666,9,0.8413189064547758,,,,0.0002,0.0002666666666666667,True,True,False,False,False,True,False
SWITCH_RISK_OVERLAY,10000.0,306069.7928965054,29.60697928965054,0.4082631507617198,0.28043989369460054,1.9156469057595706,2.669936343064965,1.7126906607199237,-0.23837530041187227,-0.11077902909046895,398.0,1.3740491409851596,0.5446215139442231,,,,,,,1.8633089439940806,-0.14570946595937695,0.6083333333333333,3650.0,0.7777777777777778,9,0.9304462376785672,0.7724397947341651,3.0,609.4569446654855,0.0004,0.0004,True,True,False,False,False,True,False
