year,return
2016,0.4675312447939024
2017,1.8633089439940806
2018,-0.06176043740263548
2019,0.41715970065232844
2020,0.7127412817034233
2021,0.5293378334573613
2022,-0.14570946595937695
2023,0.9552618608742462
2024,0.2887858328708084
2025,0.06547943054863636
2026,-0.08819740672946885
