date,quality_return,market_return,weight_quality,weight_market,turnover,leverage,net_return
2013-07-19 13:30:00+00:00,-0.00777688043993241,0.0017761807212897107,0.49874617796729087,-0.503548074484437,1.0,1.0,-0.0052824829615634415
2013-07-22 13:30:00+00:00,0.0048235244096992425,0.0019510882665538798,0.5004426173899666,-0.5038164845173857,0.0,1.0,0.0014172952429446649
2013-07-23 13:30:00+00:00,-0.0016000925744850125,-0.0021237640985076744,0.4995103515562649,-0.5026141686632598,0.0,1.0,0.00026328046506046064
2013-07-24 13:30:00+00:00,-0.0014024515354043032,-0.003665715625112864,0.4982438328279032,-0.5002035222753133,0.0,1.0,0.001135949171029216
2013-07-25 13:30:00+00:00,0.005215973348658753,0.002433418053001235,0.5001546117408844,-0.5007318847792724,0.0,1.0,0.0013756698909319965
2013-07-26 13:30:00+00:00,-0.004790015532580849,0.0010647886676657947,0.49922402317562264,-0.5027405387408197,0.0,1.0,-0.0029348743763350648
2013-07-29 13:30:00+00:00,0.0036098948858593882,-0.003074509599178432,0.4993573797402972,-0.4995255065862638,0.0,1.0,0.0033418744794622346
2013-07-30 13:30:00+00:00,0.003995913662755202,0.0,0.500357339514617,-0.4985337053887483,0.0,1.0,0.0019894365953495104
2013-07-31 13:30:00+00:00,-0.0025871345658696754,0.0007118552740779105,0.4998903302051823,-0.4997157827618754,0.0,1.0,-0.0016553279967838192
2013-08-01 13:30:00+00:00,0.0,0.011558207107533747,0.5029094583916522,-0.5087221900680806,0.0003938870329422972,1.0,-0.005785252878235726
2013-08-02 13:30:00+00:00,0.011971183780254524,0.0016989023643476653,0.5063222193305205,-0.5069754345980513,0.0,1.0,0.0051501998387795695
2013-08-05 13:30:00+00:00,0.0001974103784538883,-0.0014619373686618475,0.505999578333934,-0.5058118308082724,0.0,1.0,0.0008351672128177415
2013-08-06 13:30:00+00:00,-0.005322591202910343,-0.005682302706492726,0.5032182889213199,-0.5028496588730832,0.0,1.0,0.00017499464990896582
2013-08-07 13:30:00+00:00,-0.004161510010975977,-0.0032405217122242203,0.5013600835817456,-0.5014561514530276,0.0,1.0,-0.0004706050904418868
2013-08-08 13:30:00+00:00,0.004776030169873602,0.003664398256430168,0.5034771667378934,-0.5030165126023137,0.0,1.0,0.0005510234571437302
2013-08-09 13:30:00+00:00,-0.0021788554372823565,-0.0028859639145248916,0.5022050282332774,-0.5013899747907445,0.0,1.0,0.00034873116053367725
2013-08-12 13:30:00+00:00,-0.00317540944231276,-0.0011813056332465877,0.5011156286885966,-0.501303176149158,0.0,1.0,-0.001008364167907605
2013-08-13 13:30:00+00:00,0.005973580191737771,0.002956588135998084,0.5033513605998957,-0.5020295904236228,0.0,1.0,0.0015053549892112812
2013-08-14 13:30:00+00:00,-0.006729874422653603,-0.005128934642965377,0.5003734582882408,-0.4998638854817422,0.0,1.0,-0.0008185668701440712
2013-08-15 13:30:00+00:00,-0.014348533869067648,-0.013986172490902504,0.49328972601364635,-0.4929685337579713,0.0,1.0,-0.00019439537006332909
2013-08-16 13:30:00+00:00,-0.0028305251103443174,-0.0033057698120599888,0.4917816164953218,-0.49122717878836836,0.0,1.0,0.00022741916008370153
2013-08-19 13:30:00+00:00,-0.0012164989523840708,-0.006391813191617413,0.4899410563352421,-0.48685286858391974,0.0,1.0,0.0025356281592398134
