date,QUAL
2014-01-15 14:30:00+00:00,47.11548614501953
2014-01-16 14:30:00+00:00,47.14054489135742
2014-01-17 14:30:00+00:00,47.015316009521484
2014-01-21 14:30:00+00:00,47.19899368286133
2014-01-22 14:30:00+00:00,47.082096099853516
2014-01-23 14:30:00+00:00,46.73141860961914
2014-01-24 14:30:00+00:00,45.762908935546875
2014-01-27 14:30:00+00:00,45.395538330078125
2014-01-28 14:30:00+00:00,45.47903060913086
2014-01-29 14:30:00+00:00,45.086605072021484
2014-01-30 14:30:00+00:00,45.42056655883789
2014-01-31 14:30:00+00:00,45.21183395385742
2014-02-03 14:30:00+00:00,44.15147018432617
2014-02-04 14:30:00+00:00,44.49379348754883
2014-02-05 14:30:00+00:00,44.368553161621094
2014-02-06 14:30:00+00:00,44.9112663269043
2014-02-07 14:30:00+00:00,45.61259841918945
2014-02-10 14:30:00+00:00,45.712791442871094
2014-02-11 14:30:00+00:00,46.205421447753906
2014-02-12 14:30:00+00:00,46.30561065673828
2014-02-13 14:30:00+00:00,46.606197357177734
2014-02-14 14:30:00+00:00,46.80657196044922
2014-02-18 14:30:00+00:00,46.973567962646484
2014-02-19 14:30:00+00:00,46.63123321533203
2014-02-20 14:30:00+00:00,46.98191833496094
2014-02-21 14:30:00+00:00,46.88172912597656
2014-02-24 14:30:00+00:00,47.14054489135742
2014-02-25 14:30:00+00:00,47.082096099853516
2014-02-26 14:30:00+00:00,47.24073028564453
2014-02-27 14:30:00+00:00,47.3659782409668
2014-02-28 14:30:00+00:00,47.42441940307617
2014-03-03 14:30:00+00:00,46.973567962646484
2014-03-04 14:30:00+00:00,47.76673889160156
2014-03-05 14:30:00+00:00,47.64152145385742
2014-03-06 14:30:00+00:00,47.674903869628906
2014-03-07 14:30:00+00:00,47.54130935668945
2014-03-10 13:30:00+00:00,47.62480163574219
2014-03-11 13:30:00+00:00,47.507930755615234
2014-03-12 13:30:00+00:00,47.52460479736328
2014-03-13 13:30:00+00:00,46.898414611816406
2014-03-14 13:30:00+00:00,46.7564697265625
2014-03-17 13:30:00+00:00,47.24073028564453
2014-03-18 13:30:00+00:00,47.65821838378906
2014-03-19 13:30:00+00:00,47.315879821777344
2014-03-20 13:30:00+00:00,47.37432861328125
2014-03-21 13:30:00+00:00,47.123836517333984
2014-03-24 13:30:00+00:00,47.03200149536133
2014-03-25 13:30:00+00:00,47.193729400634766
2014-03-26 13:30:00+00:00,46.79988098144531
2014-03-27 13:30:00+00:00,46.64067459106445
2014-03-28 13:30:00+00:00,46.75798416137695
2014-03-31 13:30:00+00:00,47.202110290527344
2014-04-01 13:30:00+00:00,47.6629753112793
2014-04-02 13:30:00+00:00,47.78867721557617
2014-04-03 13:30:00+00:00,47.60433578491211
2014-04-04 13:30:00+00:00,46.87529754638672
2014-04-07 13:30:00+00:00,46.47308349609375
2014-04-08 13:30:00+00:00,46.498226165771484
2014-04-09 13:30:00+00:00,47.14345932006836
2014-04-10 13:30:00+00:00,46.27198028564453
2014-04-11 13:30:00+00:00,45.7021598815918
2014-04-14 13:30:00+00:00,46.04571533203125
2014-04-15 13:30:00+00:00,46.43955612182617
2014-04-16 13:30:00+00:00,46.97586441040039
2014-04-17 13:30:00+00:00,47.06803512573242
2014-04-21 13:30:00+00:00,47.1685905456543
2014-04-22 13:30:00+00:00,47.4283561706543
2014-04-23 13:30:00+00:00,47.202110290527344
2014-04-24 13:30:00+00:00,47.244014739990234
2014-04-25 13:30:00+00:00,46.89208221435547
2014-04-28 13:30:00+00:00,47.235626220703125
2014-04-29 13:30:00+00:00,47.48701095581055
2014-04-30 13:30:00+00:00,47.55405044555664
2014-05-01 13:30:00+00:00,47.62108612060547
2014-05-02 13:30:00+00:00,47.51213836669922
2014-05-05 13:30:00+00:00,47.730010986328125
2014-05-06 13:30:00+00:00,47.34456253051758
2014-05-07 13:30:00+00:00,47.31105422973633
2014-05-08 13:30:00+00:00,47.327796936035156
2014-05-09 13:30:00+00:00,47.52892303466797
2014-05-12 13:30:00+00:00,48.03169631958008
2014-05-13 13:30:00+00:00,48.115482330322266
2014-05-14 13:30:00+00:00,47.83058166503906
2014-05-15 13:30:00+00:00,47.336181640625
2014-05-16 13:30:00+00:00,47.57080078125
2014-05-19 13:30:00+00:00,47.738407135009766
2014-05-20 13:30:00+00:00,47.44512939453125
2014-05-21 13:30:00+00:00,47.78029251098633
2014-05-22 13:30:00+00:00,47.89761734008789
2014-05-23 13:30:00+00:00,48.140628814697266
2014-05-27 13:30:00+00:00,48.32497787475586
2014-05-28 13:30:00+00:00,48.31660079956055
2014-05-29 13:30:00+00:00,48.500938415527344
2014-05-30 13:30:00+00:00,48.66015625
2014-06-02 13:30:00+00:00,48.69367218017578
2014-06-03 13:30:00+00:00,48.58473587036133
2014-06-04 13:30:00+00:00,48.69367218017578
2014-06-05 13:30:00+00:00,48.995330810546875
2014-06-06 13:30:00+00:00,49.188072204589844
2014-06-09 13:30:00+00:00,49.2299690246582
2014-06-10 13:30:00+00:00,49.12941360473633
2014-06-11 13:30:00+00:00,48.97019577026367
2014-06-12 13:30:00+00:00,48.500938415527344
2014-06-13 13:30:00+00:00,48.559600830078125
2014-06-16 13:30:00+00:00,48.64339828491211
2014-06-17 13:30:00+00:00,48.735572814941406
2014-06-18 13:30:00+00:00,48.878021240234375
2014-06-19 13:30:00+00:00,49.01210021972656
2014-06-20 13:30:00+00:00,49.079139709472656
2014-06-23 13:30:00+00:00,49.079139709472656
2014-06-24 13:30:00+00:00,48.77745819091797
2014-06-25 13:30:00+00:00,48.99700927734375
2014-06-26 13:30:00+00:00,48.91289520263672
2014-06-27 13:30:00+00:00,49.022254943847656
2014-06-30 13:30:00+00:00,48.946529388427734
2014-07-01 13:30:00+00:00,49.46805191040039
2014-07-02 13:30:00+00:00,49.51010513305664
2014-07-03 13:30:00+00:00,49.78768539428711
2014-07-07 13:30:00+00:00,49.63627624511719
2014-07-08 13:30:00+00:00,49.375526428222656
2014-07-09 13:30:00+00:00,49.535335540771484
2014-07-10 13:30:00+00:00,49.24934387207031
2014-07-11 13:30:00+00:00,49.29982376098633
2014-07-14 13:30:00+00:00,49.61104965209961
2014-07-15 13:30:00+00:00,49.38392639160156
2014-07-16 13:30:00+00:00,49.459625244140625
2014-07-17 13:30:00+00:00,48.87083435058594
2014-07-18 13:30:00+00:00,49.51010513305664
2014-07-21 13:30:00+00:00,49.32505416870117
2014-07-22 13:30:00+00:00,49.66992950439453
2014-07-23 13:30:00+00:00,49.913875579833984
2014-07-24 13:30:00+00:00,49.77085494995117
2014-07-25 13:30:00+00:00,49.543766021728516
2014-07-28 13:30:00+00:00,49.72039031982422
2014-07-29 13:30:00+00:00,49.543766021728516
2014-07-30 13:30:00+00:00,49.55217742919922
2014-07-31 13:30:00+00:00,48.57642364501953
2014-08-01 13:30:00+00:00,48.37454605102539
2014-08-04 13:30:00+00:00,48.68578338623047
2014-08-05 13:30:00+00:00,48.32408905029297
2014-08-06 13:30:00+00:00,48.45025634765625
2014-08-07 13:30:00+00:00,48.139034271240234
2014-08-08 13:30:00+00:00,48.69418716430664
2014-08-11 13:30:00+00:00,48.811954498291016
2014-08-12 13:30:00+00:00,48.76990509033203
2014-08-13 13:30:00+00:00,49.08110809326172
2014-08-14 13:30:00+00:00,49.31664276123047
2014-08-15 13:30:00+00:00,49.36711502075195
2014-08-18 13:30:00+00:00,49.863380432128906
2014-08-19 13:30:00+00:00,50.23350143432617
2014-08-20 13:30:00+00:00,50.44379425048828
2014-08-21 13:30:00+00:00,50.4942512512207
2014-08-22 13:30:00+00:00,50.485836029052734
2014-08-25 13:30:00+00:00,50.6793212890625
2014-08-26 13:30:00+00:00,50.77183532714844
2014-08-27 13:30:00+00:00,50.645652770996094
2014-08-28 13:30:00+00:00,50.60359573364258
2014-08-29 13:30:00+00:00,50.68771743774414
2014-09-02 13:30:00+00:00,50.805484771728516
2014-09-03 13:30:00+00:00,50.595191955566406
2014-09-04 13:30:00+00:00,50.4774284362793
2014-09-05 13:30:00+00:00,50.69613265991211
2014-09-08 13:30:00+00:00,50.670902252197266
2014-09-09 13:30:00+00:00,50.37648391723633
2014-09-10 13:30:00+00:00,50.68771743774414
2014-09-11 13:30:00+00:00,50.53630828857422
2014-09-12 13:30:00+00:00,50.334442138671875
2014-09-15 13:30:00+00:00,50.199859619140625
2014-09-16 13:30:00+00:00,50.61200714111328
2014-09-17 13:30:00+00:00,50.60359573364258
2014-09-18 13:30:00+00:00,50.956886291503906
2014-09-19 13:30:00+00:00,50.956886291503906
2014-09-22 13:30:00+00:00,50.58677673339844
2014-09-23 13:30:00+00:00,50.317630767822266
2014-09-24 13:30:00+00:00,50.828086853027344
2014-09-25 13:30:00+00:00,49.967445373535156
2014-09-26 13:30:00+00:00,50.48215103149414
2014-09-29 13:30:00+00:00,50.40620803833008
2014-09-30 13:30:00+00:00,50.2965202331543
2014-10-01 13:30:00+00:00,49.587764739990234
2014-10-02 13:30:00+00:00,49.59619903564453
2014-10-03 13:30:00+00:00,50.11090850830078
2014-10-06 13:30:00+00:00,50.0096435546875
2014-10-07 13:30:00+00:00,49.28399658203125
2014-10-08 13:30:00+00:00,50.18682861328125
2014-10-09 13:30:00+00:00,49.29243850708008
2014-10-10 13:30:00+00:00,48.600555419921875
2014-10-13 13:30:00+00:00,47.773681640625
2014-10-14 13:30:00+00:00,47.8411750793457
2014-10-15 13:30:00+00:00,47.596492767333984
2014-10-16 13:30:00+00:00,47.57961654663086
2014-10-17 13:30:00+00:00,48.10274124145508
2014-10-20 13:30:00+00:00,48.34742736816406
2014-10-21 13:30:00+00:00,49.29243850708008
2014-10-22 13:30:00+00:00,49.030879974365234
2014-10-23 13:30:00+00:00,49.7227668762207
2014-10-24 13:30:00+00:00,50.07714080810547
2014-10-27 13:30:00+00:00,50.178401947021484
2014-10-28 13:30:00+00:00,50.67620849609375
2014-10-29 13:30:00+00:00,50.58338928222656
2014-10-30 13:30:00+00:00,51.15715408325195
2014-10-31 13:30:00+00:00,51.63808822631836
2014-11-03 14:30:00+00:00,51.56215286254883
2014-11-04 14:30:00+00:00,51.427154541015625
2014-11-05 14:30:00+00:00,51.54527282714844
2014-11-06 14:30:00+00:00,51.78996658325195
2014-11-07 14:30:00+00:00,51.730918884277344
2014-11-10 14:30:00+00:00,52.009361267089844
2014-11-11 14:30:00+00:00,52.06840133666992
2014-11-12 14:30:00+00:00,52.13591003417969
2014-11-13 14:30:00+00:00,52.18654251098633
2014-11-14 14:30:00+00:00,52.1190299987793
2014-11-17 14:30:00+00:00,52.009361267089844
2014-11-18 14:30:00+00:00,52.25404739379883
2014-11-19 14:30:00+00:00,52.13591003417969
2014-11-20 14:30:00+00:00,52.28778839111328
2014-11-21 14:30:00+00:00,52.54936218261719
2014-11-24 14:30:00+00:00,52.72654724121094
2014-11-25 14:30:00+00:00,52.68436813354492
2014-11-26 14:30:00+00:00,52.80248260498047
2014-11-28 14:30:00+00:00,52.8193473815918
2014-12-01 14:30:00+00:00,52.557796478271484
2014-12-02 14:30:00+00:00,52.82778549194336
2014-12-03 14:30:00+00:00,53.0809211730957
2014-12-04 14:30:00+00:00,53.07248306274414
2014-12-05 14:30:00+00:00,53.131553649902344
2014-12-08 14:30:00+00:00,52.7349739074707
2014-12-09 14:30:00+00:00,52.8193473815918
2014-12-10 14:30:00+00:00,51.93342208862305
2014-12-11 14:30:00+00:00,52.21186065673828
2014-12-12 14:30:00+00:00,51.469329833984375
2014-12-15 14:30:00+00:00,51.21622085571289
2014-12-16 14:30:00+00:00,50.60871505737305
2014-12-17 14:30:00+00:00,51.452476501464844
2014-12-18 14:30:00+00:00,52.91217041015625
2014-12-19 14:30:00+00:00,53.139984130859375
2014-12-22 14:30:00+00:00,53.139984130859375
2014-12-23 14:30:00+00:00,53.15686798095703
2014-12-24 14:30:00+00:00,53.05560302734375
2014-12-26 14:30:00+00:00,53.18217086791992
2014-12-29 14:30:00+00:00,53.19905471801758
2014-12-30 14:30:00+00:00,52.99655532836914
2014-12-31 14:30:00+00:00,52.5240478515625
2015-01-02 14:30:00+00:00,52.51560974121094
2015-01-05 14:30:00+00:00,51.722469329833984
2015-01-06 14:30:00+00:00,51.2752799987793
2015-01-07 14:30:00+00:00,51.85746765136719
2015-01-08 14:30:00+00:00,52.82778549194336
2015-01-09 14:30:00+00:00,52.372161865234375
2015-01-12 14:30:00+00:00,51.941856384277344
2015-01-13 14:30:00+00:00,51.79840850830078
2015-01-14 14:30:00+00:00,51.59589767456055
2015-01-15 14:30:00+00:00,51.114967346191406
2015-01-16 14:30:00+00:00,51.806854248046875
2015-01-20 14:30:00+00:00,52.04310607910156
2015-01-21 14:30:00+00:00,52.14435577392578
2015-01-22 14:30:00+00:00,52.97966766357422
2015-01-23 14:30:00+00:00,52.861541748046875
2015-01-26 14:30:00+00:00,52.95436477661133
2015-01-27 14:30:00+00:00,52.06840133666992
2015-01-28 14:30:00+00:00,51.57902908325195
2015-01-29 14:30:00+00:00,52.07684326171875
2015-01-30 14:30:00+00:00,51.61277770996094
2015-02-02 14:30:00+00:00,52.07684326171875
2015-02-03 14:30:00+00:00,52.861541748046875
2015-02-04 14:30:00+00:00,52.48185729980469
2015-02-05 14:30:00+00:00,53.12311935424805
2015-02-06 14:30:00+00:00,52.76873779296875
2015-02-09 14:30:00+00:00,52.5999870300293
2015-02-10 14:30:00+00:00,53.15686798095703
2015-02-11 14:30:00+00:00,53.18217086791992
2015-02-12 14:30:00+00:00,53.62092590332031
2015-02-13 14:30:00+00:00,53.949989318847656
2015-02-17 14:30:00+00:00,53.98374938964844
2015-02-18 14:30:00+00:00,54.09343719482422
2015-02-19 14:30:00+00:00,54.194698333740234
2015-02-20 14:30:00+00:00,54.59125518798828
2015-02-23 14:30:00+00:00,54.633426666259766
2015-02-24 14:30:00+00:00,54.7515754699707
2015-02-25 14:30:00+00:00,54.835941314697266
2015-02-26 14:30:00+00:00,54.80219650268555
2015-02-27 14:30:00+00:00,54.71780776977539
2015-03-02 14:30:00+00:00,55.13969421386719
2015-03-03 14:30:00+00:00,54.8275146484375
2015-03-04 14:30:00+00:00,54.59969711303711
2015-03-05 14:30:00+00:00,54.76844024658203
2015-03-06 14:30:00+00:00,53.941551208496094
2015-03-09 13:30:00+00:00,54.24532699584961
2015-03-10 13:30:00+00:00,53.34248733520508
2015-03-11 13:30:00+00:00,53.07248306274414
2015-03-12 13:30:00+00:00,53.62936019897461
2015-03-13 13:30:00+00:00,53.26655578613281
2015-03-16 13:30:00+00:00,54.05123519897461
2015-03-17 13:30:00+00:00,53.814998626708984
2015-03-18 13:30:00+00:00,54.47312545776367
2015-03-19 13:30:00+00:00,54.46469497680664
2015-03-20 13:30:00+00:00,54.98781967163086
2015-03-23 13:30:00+00:00,54.9793815612793
2015-03-24 13:30:00+00:00,54.59969711303711
2015-03-25 13:30:00+00:00,53.81649398803711
2015-03-26 13:30:00+00:00,53.73181915283203
2015-03-27 13:30:00+00:00,53.757225036621094
2015-03-30 13:30:00+00:00,54.375308990478516
2015-03-31 13:30:00+00:00,53.858821868896484
2015-04-01 13:30:00+00:00,53.537086486816406
2015-04-02 13:30:00+00:00,53.63867950439453
2015-04-06 13:30:00+00:00,53.935028076171875
2015-04-07 13:30:00+00:00,54.036624908447266
2015-04-08 13:30:00+00:00,54.104373931884766
2015-04-09 13:30:00+00:00,54.375308990478516
2015-04-10 13:30:00+00:00,54.51079177856445
2015-04-13 13:30:00+00:00,54.33299255371094
2015-04-14 13:30:00+00:00,54.1974983215332
2015-04-15 13:30:00+00:00,54.53618621826172
2015-04-16 13:30:00+00:00,54.40070724487305
2015-04-17 13:30:00+00:00,53.71488571166992
2015-04-20 13:30:00+00:00,54.30758285522461
2015-04-21 13:30:00+00:00,54.35838317871094
2015-04-22 13:30:00+00:00,54.680137634277344
2015-04-23 13:30:00+00:00,54.94260787963867
2015-04-24 13:30:00+00:00,55.14581298828125
2015-04-27 13:30:00+00:00,54.934120178222656
2015-04-28 13:30:00+00:00,54.99342346191406
2015-04-29 13:30:00+00:00,54.680137634277344
2015-04-30 13:30:00+00:00,53.95197677612305
2015-05-01 13:30:00+00:00,54.722469329833984
2015-05-04 13:30:00+00:00,54.841007232666016
2015-05-05 13:30:00+00:00,54.273712158203125
2015-05-06 13:30:00+00:00,53.968894958496094
2015-05-07 13:30:00+00:00,54.25679016113281
2015-05-08 13:30:00+00:00,55.069610595703125
2015-05-11 13:30:00+00:00,54.9002685546875
2015-05-12 13:30:00+00:00,54.730934143066406
2015-05-13 13:30:00+00:00,54.713993072509766
2015-05-14 13:30:00+00:00,55.374427795410156
2015-05-15 13:30:00+00:00,55.4167594909668
2015-05-18 13:30:00+00:00,55.56915283203125
2015-05-19 13:30:00+00:00,55.619964599609375
2015-05-20 13:30:00+00:00,55.56071090698242
2015-05-21 13:30:00+00:00,55.653839111328125
2015-05-22 13:30:00+00:00,55.4844970703125
2015-05-26 13:30:00+00:00,54.80714416503906
2015-05-27 13:30:00+00:00,55.25589370727539
2015-05-28 13:30:00+00:00,55.22201919555664
2015-05-29 13:30:00+00:00,54.77327346801758
2015-06-01 13:30:00+00:00,54.91720962524414
2015-06-02 13:30:00+00:00,54.86640930175781
2015-06-03 13:30:00+00:00,54.968013763427734
2015-06-04 13:30:00+00:00,54.46846389770508
2015-06-05 13:30:00+00:00,54.35838317871094
2015-06-08 13:30:00+00:00,54.01123809814453
2015-06-09 13:30:00+00:00,54.00277328491211
2015-06-10 13:30:00+00:00,54.73939514160156
2015-06-11 13:30:00+00:00,54.959537506103516
2015-06-12 13:30:00+00:00,54.51925277709961
2015-06-15 13:30:00+00:00,54.23137664794922
2015-06-16 13:30:00+00:00,54.58698654174805
2015-06-17 13:30:00+00:00,54.798675537109375
2015-06-18 13:30:00+00:00,55.365962982177734
2015-06-19 13:30:00+00:00,55.188148498535156
2015-06-22 13:30:00+00:00,55.38288879394531
2015-06-23 13:30:00+00:00,55.28975296020508
2015-06-24 13:30:00+00:00,54.9869270324707
2015-06-25 13:30:00+00:00,54.782745361328125
2015-06-26 13:30:00+00:00,54.73173522949219
2015-06-29 13:30:00+00:00,53.51527404785156
2015-06-30 13:30:00+00:00,53.76197052001953
2015-07-01 13:30:00+00:00,54.03416061401367
2015-07-02 13:30:00+00:00,54.11923599243164
2015-07-06 13:30:00+00:00,53.88956069946289
2015-07-07 13:30:00+00:00,54.26385498046875
2015-07-08 13:30:00+00:00,53.438716888427734
2015-07-09 13:30:00+00:00,53.60033416748047
2015-07-10 13:30:00+00:00,54.16176986694336
2015-07-13 13:30:00+00:00,54.88483428955078
2015-07-14 13:30:00+00:00,55.12302780151367
2015-07-15 13:30:00+00:00,55.08900833129883
2015-07-16 13:30:00+00:00,55.48030471801758
2015-07-17 13:30:00+00:00,55.86309814453125
2015-07-20 13:30:00+00:00,55.982208251953125
2015-07-21 13:30:00+00:00,55.82057571411133
2015-07-22 13:30:00+00:00,55.59088134765625
2015-07-23 13:30:00+00:00,55.29316329956055
2015-07-24 13:30:00+00:00,54.46800231933594
2015-07-27 13:30:00+00:00,54.11923599243164
2015-07-28 13:30:00+00:00,54.84230041503906
2015-07-29 13:30:00+00:00,55.301666259765625
2015-07-30 13:30:00+00:00,55.48030471801758
2015-07-31 13:30:00+00:00,55.3101806640625
2015-08-03 13:30:00+00:00,55.08900833129883
2015-08-04 13:30:00+00:00,55.10601043701172
2015-08-05 13:30:00+00:00,55.55685806274414
2015-08-06 13:30:00+00:00,54.88483428955078
2015-08-07 13:30:00+00:00,54.7657585144043
2015-08-10 13:30:00+00:00,55.395233154296875
2015-08-11 13:30:00+00:00,54.96139907836914
2015-08-12 13:30:00+00:00,55.037960052490234
2015-08-13 13:30:00+00:00,55.04647445678711
2015-08-14 13:30:00+00:00,55.1740608215332
2015-08-17 13:30:00+00:00,55.463294982910156
2015-08-18 13:30:00+00:00,55.395233154296875
2015-08-19 13:30:00+00:00,55.18257141113281
2015-08-20 13:30:00+00:00,54.03416061401367
2015-08-21 13:30:00+00:00,52.128684997558594
2015-08-24 13:30:00+00:00,50.13814926147461
2015-08-25 13:30:00+00:00,49.55118179321289
2015-08-26 13:30:00+00:00,51.83095169067383
2015-08-27 13:30:00+00:00,52.87725830078125
2015-08-28 13:30:00+00:00,52.894287109375
2015-08-31 13:30:00+00:00,52.31583786010742
2015-09-01 13:30:00+00:00,50.88673400878906
2015-09-02 13:30:00+00:00,51.771419525146484
2015-09-03 13:30:00+00:00,51.88199234008789
2015-09-04 13:30:00+00:00,51.14191436767578
2015-09-08 13:30:00+00:00,52.392398834228516
2015-09-09 13:30:00+00:00,51.54172897338867
2015-09-10 13:30:00+00:00,51.873504638671875
2015-09-11 13:30:00+00:00,52.19674301147461
2015-09-14 13:30:00+00:00,51.98406219482422
2015-09-15 13:30:00+00:00,52.65610122680664
2015-09-16 13:30:00+00:00,53.01337814331055
2015-09-17 13:30:00+00:00,52.95384216308594
2015-09-18 13:30:00+00:00,52.15420150756836
2015-09-21 13:30:00+00:00,52.383880615234375
2015-09-22 13:30:00+00:00,51.95005416870117
2015-09-23 13:30:00+00:00,51.83095169067383
2015-09-24 13:30:00+00:00,51.68632888793945
2015-09-25 13:30:00+00:00,51.73160934448242
2015-09-28 13:30:00+00:00,50.59550857543945
2015-09-29 13:30:00+00:00,50.749267578125
2015-09-30 13:30:00+00:00,51.637657165527344
2015-10-01 13:30:00+00:00,51.629119873046875
2015-10-02 13:30:00+00:00,52.312496185302734
2015-10-05 13:30:00+00:00,53.141075134277344
