date,quality_return,market_return,weight_quality,weight_market,turnover,leverage,net_return
2013-07-19 13:30:00+00:00,-0.00777688043993241,0.0017761807212897107,1.5127887724894258,-1.5273538066865822,3.0,3.0,-0.01616490920215064
2013-07-22 13:30:00+00:00,0.0048235244096992425,0.0019510882665538798,1.5140572937509797,-1.5242647140523462,0.0,3.0,0.0039816540194016455
2013-07-23 13:30:00+00:00,-0.0016000925744850125,-0.0021237640985076744,1.5109105891685894,-1.5202989634418955,0.0,3.0,0.00047922938293316284
2013-07-24 13:30:00+00:00,-0.0014024515354043032,-0.003665715625112864,1.5041007902166985,-1.5100167097970751,0.0,3.0,0.0031186873291762784
2013-07-25 13:30:00+00:00,0.005215973348658753,0.002433418053001235,1.5061691823866903,-1.5079075865517864,0.0,3.0,0.00383553025319568
2013-07-26 13:30:00+00:00,-0.004790015532580849,0.0010647886676657947,1.512805086728013,-1.5234612298373689,0.0,3.0,-0.009155494148691925
2013-07-29 13:30:00+00:00,0.0036098948858593882,-0.003074509599178432,1.5035171826657996,-1.504023396475855,0.0,3.0,0.009809646060675232
2013-07-30 13:30:00+00:00,0.003995913662755202,0.0,1.501010464461899,-1.4955397864282065,0.0,3.0,0.005672607392084017
2013-07-31 13:30:00+00:00,-0.0025871345658696754,0.0007118552740779105,1.5050788432623834,-1.5045533126645827,0.0,3.0,-0.005283241401221206
2013-08-01 13:30:00+00:00,0.0,0.011558207107533747,1.5269933395530824,-1.5446426448234616,0.00963215592696609,3.0,-0.017677444199581564
2013-08-02 13:30:00+00:00,0.011971183780254524,0.0016989023643476653,1.5219562733906487,-1.5239197761490457,0.0,3.0,0.015320403397334278
2013-08-05 13:30:00+00:00,0.0001974103784538883,-0.0014619373686618475,1.5189257074742055,-1.518362120950713,0.0,3.0,0.002193007771197945
2013-08-06 13:30:00+00:00,-0.005322591202910343,-0.005682302706492726,1.5105271160699691,-1.5094205869633799,0.0,3.0,0.00020785512052023508
2013-08-07 13:30:00+00:00,-0.004161510010975977,-0.0032405217122242203,1.5068480114551768,-1.5071367454121607,0.0,3.0,-0.0017300809907602492
2013-08-08 13:30:00+00:00,0.004776030169873602,0.003664398256430168,1.5120206439029458,-1.5106372275164424,0.0,3.0,0.0013386848417163465
2013-08-09 13:30:00+00:00,-0.0021788554372823565,-0.0028859639145248916,1.5076258247756869,-1.5051790240679015,0.0,3.0,0.0007298526649818183
2013-08-12 13:30:00+00:00,-0.00317540944231276,-0.0011813056332465877,1.5078817118548549,-1.5084460514397642,0.0,3.0,-0.0033445702796087253
2013-08-13 13:30:00+00:00,0.005973580191737771,0.002956588135998084,1.510526402265835,-1.5065598514520895,0.0,3.0,0.004212281165622379
2013-08-14 13:30:00+00:00,-0.006729874422653603,-0.005128934642965377,1.5045342119922205,-1.5030020169723244,0.0,3.0,-0.0027739234458558767
2013-08-15 13:30:00+00:00,-0.014348533869067648,-0.013986172490902504,1.4842850762422404,-1.483318624182606,0.0,3.0,-0.0009019320947095408
2013-08-16 13:30:00+00:00,-0.0028305251103443174,-0.0033057698120599888,1.479540946774223,-1.477872902946724,0.0,3.0,0.00036688628995876297
2013-08-19 13:30:00+00:00,-0.0012164989523840708,-0.006391813191617413,1.46701557446057,-1.4577687079866002,0.0,3.0,0.007311110044511152
2013-08-20 13:30:00+00:00,0.007917014110928822,0.004915815490448727,1.4725733464212503,-1.458934315503741,0.0,3.0,0.0041129435474272676
2013-08-21 13:30:00+00:00,-0.0006042531156367215,-0.006160362253111784,1.4603476790358374,-1.4387783220899701,0.0,3.0,0.007762439394102631
2013-08-22 13:30:00+00:00,0.0076584386773399515,0.009115470293952876,1.4748744287461202,-1.4551916191041405,0.0,3.0,-0.0022664753674202604
2013-08-23 13:30:00+00:00,-0.0008000922801305599,0.003372068733458633,1.483220165875704,-1.469536516727413,0.0,3.0,-0.006422359264891317
2013-08-26 13:30:00+00:00,-0.0014011445565074165,-0.0037208149682261826,1.4766318094315218,-1.4596104817715776,0.0,3.0,0.0030543501459580945
2013-08-27 13:30:00+00:00,-0.016035285371660213,-0.016084327143317978,1.453733783078546,-1.4369047836370288,0.0,3.0,-0.0005366774227928773
2013-08-28 13:30:00+00:00,0.003666970600150643,0.0035507589721088806,1.459220165590876,-1.442160650756912,0.0,3.0,-0.00010662096988801022
2013-08-29 13:30:00+00:00,0.0024355597890208802,0.0015866041250314211,1.4614142463121116,-1.4431058886273365,0.0,3.0,0.0009305624608751525
2013-08-30 13:30:00+00:00,-0.006276878458661983,-0.00316737025627567,1.4594472737115183,-1.4456731741537425,0.0,3.0,-0.004937586393881196
2013-09-03 13:30:00+00:00,0.004278801294660628,0.004521800604278869,1.5075447240850652,-1.5079094956272894,0.0948795521347392,3.0,-0.0007472562008121921
2013-09-04 13:30:00+00:00,0.008521328936155204,0.008273312510475472,1.5203369445854304,-1.520330838359739,0.0,3.0,3.556052473870688e-05
2013-09-05 13:30:00+00:00,0.0012064919258025775,0.001266718090017882,1.5228212713180125,-1.5229067579119278,0.0,3.0,-0.00042687378793811165
2013-09-06 13:30:00+00:00,0.005022994140687187,0.0004818996408169074,1.5204658550560692,-1.5136807529527314,0.0,3.0,0.006579916643191331
2013-09-09 13:30:00+00:00,0.005598041117769181,0.009575706262342498,1.538699371737372,-1.5378921009866062,0.0,3.0,-0.006318249350786286
2013-09-10 13:30:00+00:00,0.00576547903199498,0.0073973610059057116,1.5519788296245878,-1.553681398812619,0.0,3.0,-0.0028403215551505235
2013-09-11 13:30:00+00:00,0.0035579714980444876,0.003138261071410131,1.557016928006992,-1.558073130420511,0.0,3.0,0.0003107211297875833
2013-09-12 13:30:00+00:00,0.001181574361095672,-0.0026564415365507577,1.5501088617411902,-1.5452140259344436,0.0,3.0,0.005643344002240259
2013-09-13 13:30:00+00:00,0.0025579763484457896,0.0022500631274593452,1.5538362739906695,-1.5484539489519813,0.0,3.0,0.00015299524174462856
2013-09-16 13:30:00+00:00,0.0015694078732126915,0.005787383524144651,1.5670218440263166,-1.5681702892578424,0.0,3.0,-0.00685821145029445
2013-09-17 13:30:00+00:00,0.0054863479291118455,0.004462734995236417,1.5736306610188366,-1.5731807760959893,0.0,3.0,0.0012635811601683592
2013-09-18 13:30:00+00:00,0.013250019178637995,0.011573605461184577,1.5908097953769236,-1.5877237700150433,0.0,3.0,0.0023079453566197767
2013-09-19 13:30:00+00:00,0.0013459996577067646,-0.0016756587123367694,1.5858679120695436,-1.5780152472038522,0.0,3.0,0.004466395147746335
2013-09-20 13:30:00+00:00,-0.004033101107618897,-0.006991555876439182,1.5727069495666148,-1.5602709619432966,0.0,3.0,0.004301498681676316
2013-09-23 13:30:00+00:00,-0.005398889093163883,-0.004627525256726717,1.5667322426494372,-1.5555489718669586,0.0,3.0,-0.0016059945733458035
2013-09-24 13:30:00+00:00,-0.0030930619485345368,-0.002354272357452669,1.5642625631412725,-1.554247892696627,0.0,3.0,-0.001519131398468313
2013-09-25 13:30:00+00:00,-0.004097731243463243,-0.0028899432365688815,1.5613712744987691,-1.553256556468211,0.0,3.0,-0.002253556852831293
2013-09-26 13:30:00+00:00,0.0056820937436794505,0.003845456730882324,1.566228013573176,-1.5552425802851635,0.0,3.0,0.0025635596102150226
2013-09-27 13:30:00+00:00,-0.004480804805197414,-0.00459713882899504,1.5595275923031455,-1.5484081909107583,0.0,3.0,-0.00020361341523558735
2013-09-30 13:30:00+00:00,-0.0062623751185033605,-0.005328121093763127,1.5526360410513442,-1.543015066314018,0.0,3.0,-0.0018515579072289163
2013-10-01 13:30:00+00:00,0.004923467345107291,0.00791614271643537,1.514765374332343,-1.5192763656430357,0.09565110736536231,3.0,-0.0048721560709922606
2013-10-02 13:30:00+00:00,0.0015672695688386806,-0.0009446770167395036,1.5118871939271283,-1.5125864847939212,0.0,3.0,0.003473953679502652
