year,return
2016,0.01375238219458308
2017,0.45788587429713257
2018,-0.2198227311386255
2019,0.3928209842266883
2020,1.7823060196524434
2021,0.734656098118631
2022,-0.3588096620060207
2023,0.5310499418874091
2024,0.5235121232443183
2025,0.1331755091386071
2026,-0.11430570563452158
