year,return
2016,0.018976382784700707
2017,0.7176780844564532
2018,-0.10311323917958459
2019,0.1544218830616253
2020,0.834027516232237
2021,0.6584514521827012
2022,-0.2223765364020186
2023,0.28221222153639247
2024,0.3525244711555784
2025,0.14759887782355885
2026,-0.08505986858398484
