open_time,PPUT,BTC_TSMOM30_DD
2016-09-12 00:00:00+00:00,0.0,0.0
2016-09-13 00:00:00+00:00,-0.0,0.0016408687091293839
2016-09-14 00:00:00+00:00,-0.0,0.0023685095030407943
2016-09-15 00:00:00+00:00,0.0,-0.005778752313614688
2016-09-16 00:00:00+00:00,-0.0,-0.00029976995520952787
2016-09-19 00:00:00+00:00,-0.0,0.003713455461360704
2016-09-20 00:00:00+00:00,0.0,-0.0015018671902981007
2016-09-21 00:00:00+00:00,0.0,-0.018350821103800485
2016-09-22 00:00:00+00:00,0.0,-0.0014251270660790016
2016-09-23 00:00:00+00:00,-0.0,0.010974389712895105
2016-09-26 00:00:00+00:00,-0.0,0.008627550796737937
2016-09-27 00:00:00+00:00,0.0,-0.0030869758688287785
2016-09-28 00:00:00+00:00,0.0,-0.0023722680654857387
2016-09-29 00:00:00+00:00,-0.0,0.0015957021614345646
2016-09-30 00:00:00+00:00,0.0,0.006673334895926697
2016-10-03 00:00:00+00:00,-0.0,0.003932872988292591
2016-10-04 00:00:00+00:00,-0.0,-0.003151302293994518
2016-10-05 00:00:00+00:00,0.0,0.003780714176687905
2016-10-06 00:00:00+00:00,0.0,0.0008326540699006291
2016-10-07 00:00:00+00:00,-0.0,0.0066881487127896655
2016-10-10 00:00:00+00:00,0.0,0.001965764580042606
2016-10-11 00:00:00+00:00,-0.0,0.0
2016-10-12 00:00:00+00:00,0.0,-0.008862256843643168
2016-10-13 00:00:00+00:00,-0.0,0.0009336711639327255
2016-10-14 00:00:00+00:00,0.0,0.005640795997202019
2016-10-17 00:00:00+00:00,-0.0,-0.001850465780774968
2016-10-18 00:00:00+00:00,0.0,-0.0019289497923044019
2016-10-19 00:00:00+00:00,0.0,-0.011662176602227792
2016-10-20 00:00:00+00:00,-0.0,0.0005344399657709609
2016-10-21 00:00:00+00:00,-0.0,0.0031243345442188986
2016-10-24 00:00:00+00:00,0.0,0.03307847203588965
2016-10-25 00:00:00+00:00,-0.0,0.005853861651613945
2016-10-26 00:00:00+00:00,-0.0,0.031503012551975074
2016-10-27 00:00:00+00:00,-0.0,0.01475587926682298
2016-10-28 00:00:00+00:00,-0.0,0.0019439015652655822
2016-10-31 00:00:00+00:00,-0.0,0.016415525926429364
2016-11-01 00:00:00+00:00,-0.0,0.04111582993933238
2016-11-02 00:00:00+00:00,-0.0,0.015122026734456506
2016-11-03 00:00:00+00:00,-0.0,-0.07036572370709471
2016-11-04 00:00:00+00:00,-0.0,0.021104941029334467
2016-11-07 00:00:00+00:00,0.0,-0.00014789353262623095
2016-11-08 00:00:00+00:00,0.0,0.009553043732787758
2016-11-09 00:00:00+00:00,0.0,0.018912481782264123
2016-11-10 00:00:00+00:00,0.0,-0.010699989578151325
2016-11-11 00:00:00+00:00,-0.0,0.0012256778354982067
2016-11-14 00:00:00+00:00,-0.0,-0.015898715231410954
2016-11-15 00:00:00+00:00,0.0,0.009358618392210527
2016-11-16 00:00:00+00:00,-0.0,0.045781490717260676
2016-11-17 00:00:00+00:00,0.0,-0.004328160394457936
2016-11-18 00:00:00+00:00,-0.0,0.014316277527319343
2016-11-21 00:00:00+00:00,0.0,-0.0164146913152049
2016-11-22 00:00:00+00:00,0.0,0.01636663102935887
2016-11-23 00:00:00+00:00,0.0,-0.008987845640832659
2016-11-25 00:00:00+00:00,0.0,-0.003955185439842079
2016-11-28 00:00:00+00:00,-0.0,-0.007868949649897816
