date,PKW,IWB
2007-04-20 13:30:00+00:00,21.163259506225582,58.25191879272461
2007-04-23 13:30:00+00:00,21.17949867248535,58.11510467529297
2007-04-24 13:30:00+00:00,21.220081329345703,58.086334228515625
2007-04-25 13:30:00+00:00,21.38237762451172,58.58309555053711
2007-04-26 13:30:00+00:00,21.414833068847656,58.633487701416016
2007-04-27 13:30:00+00:00,21.398588180541992,58.56149673461914
2007-04-30 13:30:00+00:00,21.17949867248535,58.107933044433594
2007-05-01 13:30:00+00:00,21.24441909790039,58.25191879272461
2007-05-02 13:30:00+00:00,21.463512420654297,58.64788436889648
2007-05-03 13:30:00+00:00,21.431053161621097,58.94306182861328
2007-05-04 13:30:00+00:00,21.569007873535156,59.20225524902344
2007-05-07 13:30:00+00:00,21.6663875579834,59.16625213623047
2007-05-08 13:30:00+00:00,21.577125549316406,59.15185546875
2007-05-09 13:30:00+00:00,21.715072631835938,59.35346221923828
2007-05-10 13:30:00+00:00,21.43917655944824,58.61188888549805
2007-05-11 13:30:00+00:00,21.463512420654297,59.13029098510742
2007-05-14 13:30:00+00:00,21.455400466918945,58.96464920043945
2007-05-15 13:30:00+00:00,21.36613655090332,58.87107467651367
2007-05-16 13:30:00+00:00,21.479736328125,59.37504577636719
2007-05-17 13:30:00+00:00,21.48786163330078,59.33186721801758
2007-05-18 13:30:00+00:00,21.585241317749023,59.69903564453125
2007-05-21 13:30:00+00:00,21.63392639160156,59.807029724121094
2007-05-22 13:30:00+00:00,21.650157928466797,59.807029724121094
2007-05-23 13:30:00+00:00,21.63392639160156,59.749412536621094
2007-05-24 13:30:00+00:00,21.39048767089844,59.13029098510742
2007-05-25 13:30:00+00:00,21.528425216674805,59.50464630126953
2007-05-29 13:30:00+00:00,21.60146713256836,59.619842529296875
2007-05-30 13:30:00+00:00,21.747533798217773,60.13821029663086
2007-05-31 13:30:00+00:00,21.81244850158691,60.19578170776367
2007-06-01 13:30:00+00:00,21.869260787963867,60.42615509033203
2007-06-04 13:30:00+00:00,21.91794204711914,60.53419876098633
2007-06-05 13:30:00+00:00,21.80433464050293,60.19578170776367
2007-06-06 13:30:00+00:00,21.60146713256836,59.58382415771485
2007-06-07 13:30:00+00:00,21.187612533569336,58.58309555053711
2007-06-08 13:30:00+00:00,21.455400466918945,59.19504928588867
2007-06-11 13:30:00+00:00,21.455400466918945,59.41823959350586
2007-06-12 13:30:00+00:00,21.252538681030273,58.683895111083984
2007-06-13 13:30:00+00:00,21.48786163330078,59.5118408203125
2007-06-14 13:30:00+00:00,21.63392639160156,59.835811614990234
2007-06-15 13:30:00+00:00,21.764631271362305,60.21017837524414
2007-06-18 13:30:00+00:00,21.75650978088379,60.08058166503906
2007-06-19 13:30:00+00:00,21.829574584960938,60.21736907958984
2007-06-20 13:30:00+00:00,21.60226058959961,59.41105270385742
2007-06-21 13:30:00+00:00,21.63473892211914,59.821407318115234
2007-06-22 13:30:00+00:00,21.415538787841797,59.03668975830078
2007-06-25 13:30:00+00:00,21.245073318481445,58.77029800415039
2007-06-26 13:30:00+00:00,21.18012428283691,58.19431686401367
2007-06-27 13:30:00+00:00,21.391202926635746,59.07987976074219
2007-06-28 13:30:00+00:00,21.391202926635746,59.06904220581055
2007-06-29 13:30:00+00:00,21.293777465820312,59.05454635620117
2007-07-02 13:30:00+00:00,21.48860740661621,59.66890335083008
2007-07-03 13:30:00+00:00,21.594148635864254,59.885704040527344
2007-07-05 13:30:00+00:00,21.586029052734375,59.87125015258789
2007-07-06 13:30:00+00:00,21.667213439941406,60.203739166259766
2007-07-09 13:30:00+00:00,21.67533302307129,60.261505126953125
2007-07-10 13:30:00+00:00,21.34248924255371,59.37257385253906
2007-07-11 13:30:00+00:00,21.448028564453125,59.762847900390625
2007-07-12 13:30:00+00:00,21.740278244018555,60.8469352722168
2007-07-13 13:30:00+00:00,21.813337326049805,60.99150085449219
2007-07-16 13:30:00+00:00,21.707799911499023,60.94088363647461
2007-07-17 13:30:00+00:00,21.699676513671875,60.87583541870117
2007-07-18 13:30:00+00:00,21.626625061035156,60.74576568603515
2007-07-19 13:30:00+00:00,21.764631271362305,61.01313400268555
2007-07-20 13:30:00+00:00,21.456140518188477,60.326560974121094
2007-07-23 13:30:00+00:00,21.529203414916992,60.54336929321289
2007-07-24 13:30:00+00:00,21.31001663208008,59.53879165649414
2007-07-25 13:30:00+00:00,21.139537811279297,59.58938217163086
2007-07-26 13:30:00+00:00,20.53879737854004,58.18729782104492
2007-07-27 13:30:00+00:00,20.22219467163086,57.0959358215332
2007-07-30 13:30:00+00:00,20.425138473510746,57.91262435913086
2007-07-31 13:30:00+00:00,20.108543395996097,57.168235778808594
2007-08-01 13:30:00+00:00,20.076066970825195,57.57294845581055
2007-08-02 13:30:00+00:00,20.28712272644043,57.96321105957031
2007-08-03 13:30:00+00:00,19.68639373779297,56.286495208740234
2007-08-06 13:30:00+00:00,19.929933547973633,57.40674591064453
2007-08-07 13:30:00+00:00,19.970523834228516,57.91985702514648
2007-08-08 13:30:00+00:00,20.270891189575195,58.79438781738281
2007-08-09 13:30:00+00:00,19.62144660949707,57.081520080566406
2007-08-10 13:30:00+00:00,19.775691986083984,57.08871841430664
2007-08-13 13:30:00+00:00,19.808168411254883,56.91527557373047
2007-08-14 13:30:00+00:00,19.450977325439453,56.0118408203125
2007-08-15 13:30:00+00:00,19.07753562927246,55.24576187133789
2007-08-16 13:30:00+00:00,19.150596618652344,55.65047836303711
2007-08-17 13:30:00+00:00,19.58897399902344,56.66231155395508
2007-08-20 13:30:00+00:00,19.564624786376953,56.69844055175781
2007-08-21 13:30:00+00:00,19.597089767456055,56.82854080200195
2007-08-22 13:30:00+00:00,19.84875869750977,57.457313537597656
2007-08-23 13:30:00+00:00,19.808168411254883,57.435665130615234
2007-08-24 13:30:00+00:00,20.076066970825195,58.11499786376953
2007-08-27 13:30:00+00:00,19.889347076416016,57.56573486328125
2007-08-28 13:30:00+00:00,19.434730529785156,56.34432601928711
2007-08-29 13:30:00+00:00,19.84875869750977,57.47176742553711
2007-08-30 13:30:00+00:00,19.7838077545166,57.3416748046875
2007-08-31 13:30:00+00:00,19.98676300048828,57.833133697509766
2007-09-04 13:30:00+00:00,20.197834014892575,58.4908447265625
2007-09-05 13:30:00+00:00,20.011117935180664,57.94879531860352
2007-09-06 13:30:00+00:00,20.043596267700195,58.18729782104492
2007-09-07 13:30:00+00:00,19.670154571533203,57.305538177490234
2007-09-10 13:30:00+00:00,19.564624786376953,57.168235778808594
2007-09-11 13:30:00+00:00,19.840635299682617,57.91985702514648
2007-09-12 13:30:00+00:00,19.808168411254883,58.01380157470703
2007-09-13 13:30:00+00:00,19.978647232055664,58.37517929077149
2007-09-14 13:30:00+00:00,20.003000259399418,58.3968505859375
2007-09-17 13:30:00+00:00,19.81628036499023,58.1439208984375
2007-09-18 13:30:00+00:00,20.39266586303711,59.79176330566406
2007-09-19 13:30:00+00:00,20.50632095336914,60.203739166259766
2007-09-20 13:30:00+00:00,20.368310928344727,59.73394775390625
2007-09-21 13:30:00+00:00,20.4576473236084,59.94353485107422
2007-09-24 13:30:00+00:00,20.352069854736328,59.755611419677734
2007-09-25 13:30:00+00:00,20.29521369934082,59.78534698486328
2007-09-26 13:30:00+00:00,20.441408157348633,60.07566833496094
2007-09-27 13:30:00+00:00,20.571338653564453,60.37323760986328
2007-09-28 13:30:00+00:00,20.59571647644043,60.1917724609375
2007-10-01 13:30:00+00:00,20.87995719909668,60.94655990600586
2007-10-02 13:30:00+00:00,20.91244125366211,60.89572525024414
2007-10-03 13:30:00+00:00,20.85559463500977,60.70705032348633
2007-10-04 13:30:00+00:00,20.79874038696289,60.87394714355469
2007-10-05 13:30:00+00:00,21.074874877929688,61.4617919921875
2007-10-08 13:30:00+00:00,21.026142120361328,61.16424179077149
2007-10-09 13:30:00+00:00,21.27790069580078,61.72306823730469
2007-10-10 13:30:00+00:00,21.25354385375977,61.70856857299805
2007-10-11 13:30:00+00:00,21.082992553710938,61.411033630371094
2007-10-12 13:30:00+00:00,21.212934494018555,61.69401168823242
2007-10-15 13:30:00+00:00,21.034263610839844,61.17876052856445
2007-10-16 13:30:00+00:00,20.91244125366211,60.77960968017578
2007-10-17 13:30:00+00:00,20.9611759185791,60.91751480102539
2007-10-18 13:30:00+00:00,20.91244125366211,60.837684631347656
2007-10-19 13:30:00+00:00,20.400798797607425,59.20480728149414
2007-10-22 13:30:00+00:00,20.587587356567383,59.57493209838867
2007-10-23 13:30:00+00:00,20.660682678222656,59.99583435058594
2007-10-24 13:30:00+00:00,20.620067596435547,59.83617401123047
2007-10-25 13:30:00+00:00,20.652565002441406,59.83617401123047
2007-10-26 13:30:00+00:00,20.93680763244629,60.67799758911133
2007-10-29 13:30:00+00:00,21.026142120361328,60.85219192504883
2007-10-30 13:30:00+00:00,20.953048706054688,60.50385665893555
2007-10-31 13:30:00+00:00,21.17232322692871,61.1569709777832
2007-11-01 13:30:00+00:00,20.83123207092285,59.6619873046875
2007-11-02 13:30:00+00:00,20.685054779052734,59.75631332397461
2007-11-05 14:30:00+00:00,20.571338653564453,59.27732849121094
2007-11-06 14:30:00+00:00,20.733774185180664,60.046627044677734
2007-11-07 14:30:00+00:00,20.21401023864746,58.420997619628906
2007-11-08 14:30:00+00:00,20.222124099731445,58.25407028198242
2007-11-09 14:30:00+00:00,19.897279739379883,57.463035583496094
2007-11-12 14:30:00+00:00,19.759214401245117,56.817134857177734
2007-11-13 14:30:00+00:00,20.287090301513672,58.49356842041016
2007-11-14 14:30:00+00:00,20.00286102294922,58.239593505859375
2007-11-15 14:30:00+00:00,19.91351890563965,57.44850540161133
2007-11-16 14:30:00+00:00,19.97037124633789,57.63724136352539
2007-11-19 14:30:00+00:00,19.64551544189453,56.73732376098633
2007-11-20 14:30:00+00:00,19.637392044067383,56.98406982421875
2007-11-21 14:30:00+00:00,19.401880264282227,55.960784912109375
2007-11-23 14:30:00+00:00,19.661760330200195,56.91876220703125
2007-11-26 14:30:00+00:00,19.231321334838867,55.641456604003906
2007-11-27 14:30:00+00:00,19.39374542236328,56.512351989746094
2007-11-28 14:30:00+00:00,19.98661422729492,58.09445571899414
2007-11-29 14:30:00+00:00,20.02721786499023,58.13072967529297
2007-11-30 14:30:00+00:00,20.07594871520996,58.653221130371094
2007-12-03 14:30:00+00:00,19.978490829467773,58.2322998046875
2007-12-04 14:30:00+00:00,19.897279739379883,57.92025375366211
2007-12-05 14:30:00+00:00,20.124670028686523,58.79115676879883
2007-12-06 14:30:00+00:00,20.425159454345703,59.720027923583984
2007-12-07 14:30:00+00:00,20.400798797607425,59.60396957397461
2007-12-10 14:30:00+00:00,20.50638008117676,60.13370513916016
2007-12-11 14:30:00+00:00,20.00286102294922,58.660491943359375
2007-12-12 14:30:00+00:00,20.067827224731445,58.878211975097656
2007-12-13 14:30:00+00:00,20.067827224731445,59.00884246826172
2007-12-14 14:30:00+00:00,19.840429306030273,58.1960563659668
2007-12-17 14:30:00+00:00,19.52369499206543,57.25985336303711
2007-12-18 14:30:00+00:00,19.653640747070312,57.564640045166016
2007-12-19 14:30:00+00:00,19.637392044067383,57.49934768676758
2007-12-20 14:30:00+00:00,19.75109100341797,58.07264709472656
2007-12-21 14:30:00+00:00,20.030742645263672,58.81291198730469
2007-12-24 14:30:00+00:00,20.233978271484375,59.34267044067383
2007-12-26 14:30:00+00:00,20.21772003173828,59.3862190246582
2007-12-27 14:30:00+00:00,19.916934967041016,58.639122009277344
2007-12-28 14:30:00+00:00,19.884416580200195,58.39854431152344
2007-12-31 14:30:00+00:00,19.78685760498047,58.01955795288086
2008-01-02 14:30:00+00:00,19.45356178283691,57.37086486816406
2008-01-03 14:30:00+00:00,19.29909324645996,57.37086486816406
2008-01-04 14:30:00+00:00,18.80320930480957,56.02968215942383
2008-01-07 14:30:00+00:00,18.82759475708008,56.08068084716797
2008-01-08 14:30:00+00:00,18.50242042541504,55.02384185791016
2008-01-09 14:30:00+00:00,18.705646514892575,55.5048942565918
2008-01-10 14:30:00+00:00,18.811336517333984,56.09527969360352
2008-01-11 14:30:00+00:00,18.58372688293457,55.47572708129883
2008-01-14 14:30:00+00:00,18.746301651000977,55.869327545166016
2008-01-15 14:30:00+00:00,18.35609436035156,54.60105895996094
2008-01-16 14:30:00+00:00,18.51055335998535,54.30950927734375
2008-01-17 14:30:00+00:00,17.974014282226562,52.7351188659668
2008-01-18 14:30:00+00:00,17.91710662841797,52.42898178100586
2008-01-22 14:30:00+00:00,17.656967163085938,52.05724334716797
2008-01-23 14:30:00+00:00,17.974014282226562,52.99751281738281
2008-01-24 14:30:00+00:00,18.323579788208008,53.55146789550781
2008-01-25 14:30:00+00:00,18.030920028686523,52.79343032836914
2008-01-28 14:30:00+00:00,18.29918670654297,53.73368835449219
2008-01-29 14:30:00+00:00,18.429262161254883,53.9960823059082
2008-01-30 14:30:00+00:00,18.31543731689453,53.689937591552734
2008-01-31 14:30:00+00:00,18.559328079223633,54.61565017700195
2008-02-01 14:30:00+00:00,18.89263343811035,55.40287399291992
2008-02-04 14:30:00+00:00,18.697528839111328,54.88533401489258
2008-02-05 14:30:00+00:00,18.144731521606445,53.2380256652832
2008-02-06 14:30:00+00:00,18.02278709411621,52.77156829833984
2008-02-07 14:30:00+00:00,18.10408592224121,53.17244338989258
2008-02-08 14:30:00+00:00,18.039047241210938,53.00479888916016
2008-02-11 14:30:00+00:00,18.185382843017575,53.31822204589844
2008-02-12 14:30:00+00:00,18.27479553222656,53.689937591552734
2008-02-13 14:30:00+00:00,18.51055335998535,54.389671325683594
2008-02-14 14:30:00+00:00,18.258544921875,53.689937591552734
2008-02-15 14:30:00+00:00,18.291059494018555,53.748260498046875
2008-02-19 14:30:00+00:00,18.24228858947754,53.72638320922851
2008-02-20 14:30:00+00:00,18.51868057250977,54.19288635253906
2008-02-21 14:30:00+00:00,18.291059494018555,53.48585891723633
2008-02-22 14:30:00+00:00,18.169118881225582,53.97420120239258
2008-02-25 14:30:00+00:00,18.73817253112793,54.68852996826172
2008-02-26 14:30:00+00:00,18.778823852539062,55.08943939208984
2008-02-27 14:30:00+00:00,18.93327522277832,54.943641662597656
2008-02-28 14:30:00+00:00,18.60810279846191,54.49176025390625
2008-02-29 14:30:00+00:00,18.152856826782227,53.0631217956543
2008-03-03 14:30:00+00:00,18.120336532592773,53.1141242980957
2008-03-04 14:30:00+00:00,18.144731521606445,52.8881721496582
2008-03-05 14:30:00+00:00,18.169118881225582,53.17972183227539
2008-03-06 14:30:00+00:00,17.74639320373535,52.04996109008789
2008-03-07 14:30:00+00:00,17.600061416625977,51.60532760620117
2008-03-10 13:30:00+00:00,17.38056755065918,50.803558349609375
2008-03-11 13:30:00+00:00,17.762653350830078,52.538307189941406
2008-03-12 13:30:00+00:00,17.608186721801758,52.1082649230957
2008-03-13 13:30:00+00:00,17.69761085510254,52.36339569091797
2008-03-14 13:30:00+00:00,17.307411193847656,51.41582107543945
2008-03-17 13:30:00+00:00,17.201719284057617,50.83271789550781
2008-03-18 13:30:00+00:00,17.730127334594727,52.939205169677734
2008-03-19 13:30:00+00:00,17.34805679321289,51.678226470947266
2008-03-20 13:30:00+00:00,17.6756534576416,52.82257080078125
2008-03-24 13:30:00+00:00,17.960872650146484,53.659427642822266
2008-03-25 13:30:00+00:00,17.993473052978516,53.83515548706055
2008-03-26 13:30:00+00:00,17.846786499023438,53.432472229003906
2008-03-27 13:30:00+00:00,17.651206970214844,52.83210372924805
2008-03-28 13:30:00+00:00,17.423019409179688,52.370819091796875
2008-03-31 13:30:00+00:00,17.5371150970459,52.700321197509766
2008-04-01 13:30:00+00:00,18.15645217895508,54.50874328613281
2008-04-02 13:30:00+00:00,18.164608001708984,54.53801345825195
2008-04-03 13:30:00+00:00,18.091264724731445,54.625858306884766
2008-04-04 13:30:00+00:00,18.115713119506836,54.66248321533203
2008-04-07 13:30:00+00:00,18.115713119506836,54.76497650146485
2008-04-08 13:30:00+00:00,18.058664321899418,54.54532623291016
2008-04-09 13:30:00+00:00,17.830486297607422,54.091407775878906
2008-04-10 13:30:00+00:00,18.00161361694336,54.3110466003418
2008-04-11 13:30:00+00:00,17.683801651000977,53.30068588256836
2008-04-14 13:30:00+00:00,17.61860466003418,53.09567642211914
2008-04-15 13:30:00+00:00,17.7082462310791,53.35923385620117
2008-04-16 13:30:00+00:00,18.115713119506836,54.457462310791016
2008-04-17 13:30:00+00:00,18.205352783203125,54.72836685180664
2008-04-18 13:30:00+00:00,18.482425689697266,55.52641296386719
2008-04-21 13:30:00+00:00,18.45797348022461,55.40928268432617
2008-04-22 13:30:00+00:00,18.221651077270508,54.98462677001953
2008-04-23 13:30:00+00:00,18.319435119628903,55.08711242675781
2008-04-24 13:30:00+00:00,18.523176193237305,55.45318603515625
2008-04-25 13:30:00+00:00,18.596511840820312,55.81926345825195
2008-04-28 13:30:00+00:00,18.596511840820312,55.80463790893555
2008-04-29 13:30:00+00:00,18.604660034179688,55.5922966003418
2008-04-30 13:30:00+00:00,18.43352699279785,55.314064025878906
2008-05-01 13:30:00+00:00,18.83284568786621,56.302486419677734
2008-05-02 13:30:00+00:00,18.824691772460938,56.42695236206055
2008-05-05 13:30:00+00:00,18.75134658813477,56.21463394165039
2008-05-06 13:30:00+00:00,18.81654167175293,56.66127395629883
2008-05-07 13:30:00+00:00,18.620962142944336,55.70212936401367
2008-05-08 13:30:00+00:00,18.58021545410156,55.9290771484375
2008-05-09 13:30:00+00:00,18.604660034179688,55.65090560913086
2008-05-12 13:30:00+00:00,18.73505592346191,56.21463394165039
2008-05-13 13:30:00+00:00,18.743194580078125,56.295166015625
2008-05-14 13:30:00+00:00,18.865440368652344,56.492862701416016
2008-05-15 13:30:00+00:00,19.04471778869629,57.100563049316406
2008-05-16 13:30:00+00:00,19.093618392944336,57.2396354675293
2008-05-19 13:30:00+00:00,19.061017990112305,57.26160430908203
2008-05-20 13:30:00+00:00,18.881725311279297,56.800350189208984
2008-05-21 13:30:00+00:00,18.572067260742188,55.89981842041016
2008-05-22 13:30:00+00:00,18.63726806640625,55.96571350097656
2008-05-23 13:30:00+00:00,18.384634017944336,55.28479766845703
2008-05-27 13:30:00+00:00,18.56390953063965,55.672847747802734
2008-05-28 13:30:00+00:00,18.69430923461914,55.973026275634766
2008-05-29 13:30:00+00:00,18.824691772460938,56.21463394165039
2008-05-30 13:30:00+00:00,18.79209899902344,56.26590347290039
2008-06-02 13:30:00+00:00,18.612808227539062,55.78998565673828
2008-06-03 13:30:00+00:00,18.555768966674805,55.51908493041992
2008-06-04 13:30:00+00:00,18.588361740112305,55.51176834106445
2008-06-05 13:30:00+00:00,18.8898868560791,56.580711364746094
2008-06-06 13:30:00+00:00,18.33574104309082,54.94803237915039
2008-06-09 13:30:00+00:00,18.27868270874023,54.991939544677734
2008-06-10 13:30:00+00:00,18.246091842651367,54.786956787109375
2008-06-11 13:30:00+00:00,17.863086700439453,53.90103912353515
2008-06-12 13:30:00+00:00,17.936431884765625,54.106056213378906
2008-06-13 13:30:00+00:00,18.270544052124023,54.823543548583984
2008-06-16 13:30:00+00:00,18.311288833618164,54.88212203979492
2008-06-17 13:30:00+00:00,18.197202682495117,54.55265426635742
2008-06-18 13:30:00+00:00,17.977170944213867,54.11336135864258
2008-06-19 13:30:00+00:00,18.083118438720703,54.274436950683594
2008-06-20 13:30:00+00:00,17.722944259643555,53.256744384765625
2008-06-23 13:30:00+00:00,17.682098388671875,53.28602981567383
2008-06-24 13:30:00+00:00,17.60859489440918,53.029781341552734
2008-06-25 13:30:00+00:00,17.771942138671875,53.34461212158203
2008-06-26 13:30:00+00:00,17.29824447631836,51.82904052734375
2008-06-27 13:30:00+00:00,17.257402420043945,51.763160705566406
2008-06-30 13:30:00+00:00,17.30640983581543,51.58742141723633
2008-07-01 13:30:00+00:00,17.208398818969727,51.88031768798828
2008-07-02 13:30:00+00:00,17.028730392456055,50.87183380126953
2008-07-03 13:30:00+00:00,17.036888122558594,50.77622604370117
2008-07-07 13:30:00+00:00,16.92254638671875,50.26865768432617
2008-07-08 13:30:00+00:00,17.208398818969727,51.261695861816406
2008-07-09 13:30:00+00:00,16.88170623779297,50.158355712890625
2008-07-10 13:30:00+00:00,16.824542999267578,50.43048858642578
2008-07-11 13:30:00+00:00,16.693864822387695,50.047996520996094
2008-07-14 13:30:00+00:00,16.604019165039062,49.51102828979492
2008-07-15 13:30:00+00:00,16.497848510742188,48.929935455322266
2008-07-16 13:30:00+00:00,16.93887710571289,50.1877555847168
2008-07-17 13:30:00+00:00,17.281902313232422,50.7541389465332
2008-07-18 13:30:00+00:00,17.314571380615234,50.77622604370117
2008-07-21 13:30:00+00:00,17.241071701049805,50.812984466552734
2008-07-22 13:30:00+00:00,17.371749877929688,51.45292663574219
2008-07-23 13:30:00+00:00,17.61676025390625,51.61474609375
2008-07-24 13:30:00+00:00,17.241071701049805,50.496700286865234
2008-07-25 13:30:00+00:00,17.30640983581543,50.63645553588867
2008-07-28 13:30:00+00:00,17.07772445678711,49.77583312988281
2008-07-29 13:30:00+00:00,17.502418518066406,50.90860748291016
2008-07-30 13:30:00+00:00,17.641260147094727,51.71036529541016
2008-07-31 13:30:00+00:00,17.63309669494629,51.099853515625
2008-08-01 13:30:00+00:00,17.502418518066406,50.85711669921875
2008-08-04 13:30:00+00:00,17.46158218383789,50.28336334228515
2008-08-05 13:30:00+00:00,17.861787796020508,51.622108459472656
2008-08-06 13:30:00+00:00,17.89444923400879,51.967830657958984
2008-08-07 13:30:00+00:00,17.649429321289062,51.04837417602539
2008-08-08 13:30:00+00:00,18.139461517333984,52.15172576904297
2008-08-11 13:30:00+00:00,18.36815071105957,52.5195198059082
2008-08-12 13:30:00+00:00,18.0986270904541,51.92369079589844
2008-08-13 13:30:00+00:00,18.06595993041992,51.83543014526367
2008-08-14 13:30:00+00:00,18.17214012145996,52.1590690612793
2008-08-15 13:30:00+00:00,18.31098175048828,52.328224182128906
2008-08-18 13:30:00+00:00,18.0087890625,51.60738754272461
2008-08-19 13:30:00+00:00,17.76377296447754,51.12929153442383
2008-08-20 13:30:00+00:00,17.796451568603516,51.43821334838867
2008-08-21 13:30:00+00:00,17.861787796020508,51.48971176147461
2008-08-22 13:30:00+00:00,18.06595993041992,52.07080078125
2008-08-25 13:30:00+00:00,17.78011131286621,51.12929153442383
2008-08-26 13:30:00+00:00,17.80460548400879,51.269039154052734
