date,weight_PKW,weight_IWB,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2007-02-12 14:30:00+00:00,1.5,-1.5,-0.0015177995352179119,0.0,0.013747032019816863,6.873516009908431e-06,1.785714285714286e-05,0.00031746031746031746,-0.0018599905115452807,9929.412704504468
2007-02-13 14:30:00+00:00,1.5,-1.5,-0.0014658662071669326,0.0,0.022707661190205064,1.1353830595102533e-05,1.785714285714286e-05,0.00031746031746031746,-0.0018125374980794953,9911.415271643647
2007-02-14 14:30:00+00:00,1.5,-1.5,0.0004889286983887908,0.0,0.022949850639484848,1.1474925319742424e-05,1.785714285714286e-05,0.00031746031746031746,0.0001421363127515881,9912.824043664508
2007-02-15 14:30:00+00:00,1.5,-1.5,-0.001088832761668157,0.0,0.004578446940055048,2.2892234700275237e-06,1.785714285714286e-05,0.00031746031746031746,-0.0014264394454556449,9898.684000432764
2007-02-16 14:30:00+00:00,1.5,-1.5,-0.0031074990675532543,0.0,0.0038625275411356963,1.931263770567848e-06,1.785714285714286e-05,0.00031746031746031746,-0.0034447477916412826,9864.585530582119
2007-02-20 14:30:00+00:00,1.5,-1.5,0.0005226738226480343,0.0,0.00995397465765624,4.97698732882812e-06,1.785714285714286e-05,0.00031746031746031746,0.0001823793750017459,9866.384627525837
2007-02-21 14:30:00+00:00,1.5,-1.5,0.0036364975663657484,0.0,0.0036364975663657484,1.8182487831828743e-06,1.785714285714286e-05,0.00031746031746031746,0.003299361857265105,9898.937400635004
2007-02-22 14:30:00+00:00,1.5,-1.5,0.00133261570432619,0.0,0.00133261570432619,6.66307852163095e-07,1.785714285714286e-05,0.00031746031746031746,0.0009966319361565665,9908.802997782492
2007-02-23 14:30:00+00:00,1.5,-1.5,-0.0016757088487658334,0.0,0.012217770211096102,6.108885105548051e-06,1.785714285714286e-05,0.00031746031746031746,-0.002017135194188842,9888.81560252338
2007-02-26 14:30:00+00:00,1.5,-1.5,-0.0024294055708365403,0.0,0.010366245930846618,5.1831229654233095e-06,1.785714285714286e-05,0.00031746031746031746,-0.0027699061541194238,9861.424511328998
2007-02-27 14:30:00+00:00,1.5,-1.5,0.0002365255064505356,0.0,0.1088815863001073,5.444079315005365e-05,1.785714285714286e-05,0.00031746031746031746,-0.00015323274701697839,9859.913418161626
2007-02-28 14:30:00+00:00,1.5,-1.5,-0.0016569091222531362,0.0,0.024687047860078026,1.2343523930039014e-05,1.785714285714286e-05,0.00031746031746031746,-0.0020045701065006354,9840.148530470895
2007-03-01 14:30:00+00:00,1.5,-1.5,-0.006699460365563292,0.0,0.012546698495824071,6.273349247912036e-06,1.785714285714286e-05,0.00031746031746031746,-0.007041051175128665,9770.863541096982
2007-03-02 14:30:00+00:00,1.5,-1.5,0.004392457413879669,0.0,0.03465923120511899,1.7329615602559495e-05,1.785714285714286e-05,0.00031746031746031746,0.004039810337959649,9810.3359766411
2007-03-05 14:30:00+00:00,1.5,-1.5,0.0004862138244899339,0.0,0.034729153411969194,1.7364576705984598e-05,1.785714285714286e-05,0.00031746031746031746,0.00013353178746648898,9811.645968339708
2007-03-06 14:30:00+00:00,1.5,-1.5,-0.0072498099403202065,0.0,0.045600492341067556,2.280024617053378e-05,1.785714285714286e-05,0.00031746031746031746,-0.007607927646808201,9736.99967571648
2007-03-07 14:30:00+00:00,1.5,-1.5,0.0012740027148210875,0.0,0.00738175256000867,3.690876280004335e-06,1.785714285714286e-05,0.00031746031746031746,0.000934994378223623,9746.10371567404
2007-03-08 14:30:00+00:00,1.5,-1.5,-0.005439652577439946,0.0,0.022575089040128282,1.1287544520064142e-05,1.785714285714286e-05,0.00031746031746031746,-0.0057862575822774705,9689.710249151558
2007-03-09 14:30:00+00:00,1.5,-1.5,0.0011951229982554157,0.0,0.0011951229982554157,5.975614991277079e-07,1.785714285714286e-05,0.00031746031746031746,0.0008592079764388276,9698.03572548701
2007-03-12 13:30:00+00:00,1.5,-1.5,0.00034698956464429553,0.0,0.008168900027573422,4.084450013786711e-06,1.785714285714286e-05,0.00031746031746031746,7.587654313048493e-06,9698.109310829612
2007-03-13 13:30:00+00:00,1.5,-1.5,-0.0006175265783985306,0.0,0.056398374256795725,2.8199187128397862e-05,1.785714285714286e-05,0.00031746031746031746,-0.0009810432258443888,9688.595046386725
2007-03-14 13:30:00+00:00,1.5,-1.5,4.3819747218454275e-05,0.0,0.013558522034673115,6.7792610173365575e-06,1.785714285714286e-05,0.00031746031746031746,-0.0002982769741163426,9685.705161572849
2007-03-15 13:30:00+00:00,1.5,-1.5,0.011365649256737387,0.0,0.011365649256737387,5.682824628368693e-06,1.785714285714286e-05,0.00031746031746031746,0.011024648971791558,9792.48666102346
2007-03-16 13:30:00+00:00,1.5,-1.5,-0.011294082095194724,0.0,0.011294082095194724,5.647041047597362e-06,1.785714285714286e-05,0.00031746031746031746,-0.01163504659655978,9678.550622426263
2007-03-19 13:30:00+00:00,1.5,-1.5,-0.0013710739953809448,0.0,0.03464945356494131,1.7324726782470658e-05,1.785714285714286e-05,0.00031746031746031746,-0.0017237161824808756,9661.867548095424
2007-03-20 13:30:00+00:00,1.5,-1.5,-0.002267745453487402,0.0,0.016896060634740806,8.448030317370402e-06,1.785714285714286e-05,0.00031746031746031746,-0.0026115109441222327,9636.635475252913
2007-03-21 13:30:00+00:00,1.5,-1.5,-3.0350798351896913e-05,0.0,0.048553650589556296,2.4276825294778148e-05,1.785714285714286e-05,0.00031746031746031746,-0.0003899450839641354,9632.877716623383
2007-03-22 13:30:00+00:00,1.5,-1.5,-0.003128937448732716,0.0,0.003128937448732716,1.564468724366358e-06,1.785714285714286e-05,0.00031746031746031746,-0.0034658193777745427,9599.491902369376
2007-03-23 13:30:00+00:00,1.5,-1.5,-0.0010134066915874484,0.0,0.002207932773009569,1.1039663865047844e-06,1.785714285714286e-05,0.00031746031746031746,-0.0013498281182914135,9586.534238278247
2007-03-26 13:30:00+00:00,1.5,-1.5,-0.00023659696532069008,0.0,0.0021529084191401204,1.0764542095700602e-06,1.785714285714286e-05,0.00031746031746031746,-0.0005729908798477205,9581.041241590367
2007-03-27 13:30:00+00:00,1.5,-1.5,0.0006883204847613067,0.0,0.015037062411164093,7.518531205582047e-06,1.785714285714286e-05,0.00031746031746031746,0.00034548449323826443,9584.351342768412
2007-03-28 13:30:00+00:00,1.5,-1.5,-0.004029589298974734,0.0,0.02600542773888498,1.300271386944249e-05,1.785714285714286e-05,0.00031746031746031746,-0.004377909473161638,9542.391920230797
2007-03-29 13:30:00+00:00,1.5,-1.5,-0.003228624361010457,0.0,0.0068698573236629645,3.4349286618314823e-06,1.785714285714286e-05,0.00031746031746031746,-0.003567376749989749,9508.350613155275
2007-03-30 13:30:00+00:00,1.5,-1.5,0.00033621378683140746,0.0,0.002761044555334491,1.3805222776672455e-06,1.785714285714286e-05,0.00031746031746031746,-4.841957637200986e-07,9508.34600925219
2007-04-02 13:30:00+00:00,1.5,-1.5,0.008256591004556557,0.0,0.016006199434947965,8.003099717473983e-06,1.785714285714286e-05,0.00031746031746031746,0.007913270444521624,9583.58812270349
2007-04-03 13:30:00+00:00,1.5,-1.5,-0.0012571820184847926,0.0,0.02773066196283569,1.3865330981417844e-05,1.785714285714286e-05,0.00031746031746031746,-0.0016063648097836708,9568.193383991718
2007-04-04 13:30:00+00:00,1.5,-1.5,0.007200956457182994,0.0,0.009498975056733028,4.749487528366514e-06,1.785714285714286e-05,0.00031746031746031746,0.006860889509337166,9633.839701603256
2007-04-05 13:30:00+00:00,1.5,-1.5,-0.0025609982938403775,0.0,0.009678491251490007,4.839245625745004e-06,1.785714285714286e-05,0.00031746031746031746,-0.0029011549997835827,9605.890439385836
2007-04-09 13:30:00+00:00,1.5,-1.5,0.004583221693743811,0.0,0.0072506331319164286,3.625316565958214e-06,1.785714285714286e-05,0.00031746031746031746,0.004244278916860392,9646.660517655391
2007-04-10 13:30:00+00:00,1.5,-1.5,-0.0026636301748751423,0.0,0.0026636301748751423,1.3318150874375712e-06,1.785714285714286e-05,0.00031746031746031746,-0.00300027945028004,9617.717840340443
2007-04-11 13:30:00+00:00,1.5,-1.5,0.00010660774475118595,0.0,0.0166094079453864,8.3047039726932e-06,1.785714285714286e-05,0.00031746031746031746,-0.00023701441953896758,9615.438302529226
2007-04-12 13:30:00+00:00,1.5,-1.5,0.004060104353628358,0.0,0.02201619261922305,1.1008096309611526e-05,1.785714285714286e-05,0.00031746031746031746,0.0037137787970012858,9651.147913421031
2007-04-13 13:30:00+00:00,1.5,-1.5,-0.006130599734761877,0.0,0.006130599734761877,3.0652998673809384e-06,1.785714285714286e-05,0.00031746031746031746,-0.006468982494946719,9588.71480651297
2007-04-16 13:30:00+00:00,1.5,-1.5,0.004852711937197274,0.0,0.035147608833005384,1.7573804416502694e-05,1.785714285714286e-05,0.00031746031746031746,0.004499820672463311,9631.86230362167
2007-04-17 13:30:00+00:00,1.5,-1.5,0.0004293766039493718,0.0,0.003054851089384192,1.527425544692096e-06,1.785714285714286e-05,0.00031746031746031746,9.253171808721938e-05,9632.753556389005
2007-04-18 13:30:00+00:00,1.5,-1.5,-0.0006778762640416991,0.0,0.005315125681626287,2.6575628408131436e-06,1.785714285714286e-05,0.00031746031746031746,-0.0010158512871999725,9622.968111289469
2007-04-19 13:30:00+00:00,1.5,-1.5,-0.008086432860886283,0.0,0.008086432860886283,4.0432164304431416e-06,1.785714285714286e-05,0.00031746031746031746,-0.008425793537634186,9541.886968764506
2007-04-20 13:30:00+00:00,1.5,-1.5,0.0056829310403213595,0.0,0.029226765000337163,1.4613382500168582e-05,1.785714285714286e-05,0.00031746031746031746,0.00533300019750373,9592.773853853485
2007-04-23 13:30:00+00:00,1.5,-1.5,0.00467398660136914,0.0,0.00467398660136914,2.33699330068457e-06,1.785714285714286e-05,0.00031746031746031746,0.0043363321477509955,9634.371307502055
2007-04-24 13:30:00+00:00,1.5,-1.5,0.0036167834343998617,0.0,0.0036167834343998617,1.808391717199931e-06,1.785714285714286e-05,0.00031746031746031746,0.0032796575823652017,9665.968746412027
2007-04-25 13:30:00+00:00,1.5,-1.5,-0.0013558191132880815,0.0,0.02430054198881848,1.215027099440924e-05,1.785714285714286e-05,0.00031746031746031746,-0.001703286844599951,9649.50482900595
2007-04-26 13:30:00+00:00,1.5,-1.5,0.0009865155220926125,0.0,0.0035670628833411877,1.7835314416705938e-06,1.785714285714286e-05,0.00031746031746031746,0.0006494145303334816,9655.77135765243
2007-04-27 13:30:00+00:00,1.5,-1.5,0.000703848016286035,0.0,0.0029795914115446354,1.4897957057723178e-06,1.785714285714286e-05,0.00031746031746031746,0.0003670407602628024,9659.315419312465
2007-04-30 13:30:00+00:00,1.5,-1.5,-0.00374012895684539,0.0,0.02697537987132992,1.348768993566496e-05,1.785714285714286e-05,0.00031746031746031746,-0.004088934107098515,9619.819115043216
2007-05-01 13:30:00+00:00,1.5,-1.5,0.0008810200633455612,0.0,0.008314725277790869,4.1573626388954345e-06,1.785714285714286e-05,0.00031746031746031746,0.0005415452403892054,9625.028682298373
2007-05-02 13:30:00+00:00,1.5,-1.5,0.005273271203770746,0.0,0.025665676349126643,1.2832838174563322e-05,1.785714285714286e-05,0.00031746031746031746,0.004925120905278722,9672.433112275467
2007-05-03 13:30:00+00:00,1.5,-1.5,-0.009818017219207664,0.0,0.009818017219207664,4.909008609603832e-06,1.785714285714286e-05,0.00031746031746031746,-0.010158243688134727,9574.17817966379
2007-05-04 13:30:00+00:00,1.5,-1.5,0.003059682812321607,0.0,0.016251740318452224,8.125870159226111e-06,1.785714285714286e-05,0.00031746031746031746,0.0027162394818449204,9600.183940441611
2007-05-07 13:30:00+00:00,1.5,-1.5,0.007684401254729856,0.0,0.007684401254729856,3.842200627364928e-06,1.785714285714286e-05,0.00031746031746031746,0.0073452415937850304,9670.699610828931
2007-05-08 13:30:00+00:00,1.5,-1.5,-0.0058147686370673135,0.0,0.006544745623643267,3.2723728118216333e-06,1.785714285714286e-05,0.00031746031746031746,-0.006153358470196596,9611.19232946591
2007-05-09 13:30:00+00:00,1.5,-1.5,0.004477377292491869,0.0,0.014702250995470734,7.351125497735367e-06,1.785714285714286e-05,0.00031746031746031746,0.004134708706676673,9650.931810072098
2007-05-10 13:30:00+00:00,1.5,-1.5,-0.000316637148738641,0.0,0.037799202074826566,1.8899601037413283e-05,1.785714285714286e-05,0.00031746031746031746,-0.0006708542100935147,9644.457441835984
2007-05-11 13:30:00+00:00,1.5,-1.5,-0.011564319060967998,0.0,0.014969654308603975,7.4848271543019875e-06,1.785714285714286e-05,0.00031746031746031746,-0.01190712134843976,9529.619716736182
2007-05-14 13:30:00+00:00,1.5,-1.5,0.003635040184532201,0.0,0.004768864915969839,2.3844324579849196e-06,1.785714285714286e-05,0.00031746031746031746,0.003297338291756756,9561.042096734056
2007-05-15 13:30:00+00:00,1.5,-1.5,-0.003860221079099835,0.0,0.008621100276787697,4.310550138393848e-06,1.785714285714286e-05,0.00031746031746031746,-0.0041998490895556895,9520.887162788884
2007-05-16 13:30:00+00:00,1.5,-1.5,-0.0048656629208367885,0.0,0.020816105381648686,1.0408052690824344e-05,1.785714285714286e-05,0.00031746031746031746,-0.0052113884338450735,9471.270121548781
2007-05-17 13:30:00+00:00,1.5,-1.5,0.0016582424407400875,0.0,0.0016582424407400875,8.291212203700437e-07,1.785714285714286e-05,0.00031746031746031746,0.0013220958592022572,9483.792048557867
2007-05-18 13:30:00+00:00,1.5,-1.5,-0.0024848079069308415,0.0,0.01608034655708579,8.040173278542894e-06,1.785714285714286e-05,0.00031746031746031746,-0.0028281655405268447,9456.970314692611
2007-05-21 13:30:00+00:00,1.5,-1.5,0.0006697566500205587,0.0,0.006096682483440197,3.0483412417200984e-06,1.785714285714286e-05,0.00031746031746031746,0.0003313908484613784,9460.104268109073
2007-05-22 13:30:00+00:00,1.5,-1.5,0.0011254223970786903,0.0,0.0011254223970786903,5.627111985393452e-07,1.785714285714286e-05,0.00031746031746031746,0.0007895422255626908,9467.57341988697
2007-05-23 13:30:00+00:00,1.5,-1.5,0.0003204986571844759,0.0,0.0025696559500135163,1.2848279750067582e-06,1.785714285714286e-05,0.00031746031746031746,-1.6103631107991176e-05,9467.420957577127
2007-05-24 13:30:00+00:00,1.5,-1.5,-0.001336002234185063,0.0,0.032421908784356135,1.621095439217807e-05,1.785714285714286e-05,0.00031746031746031746,-0.0016875306488947014,9451.444394545228
2007-05-25 13:30:00+00:00,1.5,-1.5,0.00017628251569512532,0.0,0.01916935577436052,9.58467788718026e-06,1.785714285714286e-05,0.00031746031746031746,-0.00016861962250951527,9449.85069555925
2007-05-29 13:30:00+00:00,1.5,-1.5,0.002185339320491364,0.0,0.007993098975633828,3.9965494878169135e-06,1.785714285714286e-05,0.00031746031746031746,0.001846025310686087,9467.295359125455
2007-05-30 13:30:00+00:00,1.5,-1.5,-0.0028989971287549654,0.0,0.023184656165662343,1.1592328082831171e-05,1.785714285714286e-05,0.00031746031746031746,-0.003245906917155257,9436.56539963252
2007-05-31 13:30:00+00:00,1.5,-1.5,0.0030414062815897758,0.0,0.005913361275703188,2.956680637851594e-06,1.785714285714286e-05,0.00031746031746031746,0.0027031321406344637,9462.073682861466
2007-06-01 13:30:00+00:00,1.5,-1.5,-0.0018337314894510959,0.0,0.009647474138217205,4.823737069108602e-06,1.785714285714286e-05,0.00031746031746031746,-0.0021738726868376647,9441.504339321447
2007-06-04 13:30:00+00:00,1.5,-1.5,0.0006569771902354971,0.0,0.006021061856525178,3.0105309282625893e-06,1.785714285714286e-05,0.00031746031746031746,0.00031864919898977415,9444.512867116431
2007-06-05 13:30:00+00:00,1.5,-1.5,0.0006108058233690317,0.0,0.016160724657716452,8.080362328858227e-06,1.785714285714286e-05,0.00031746031746031746,0.00026740800072271313,9447.038405420028
2007-06-06 13:30:00+00:00,1.5,-1.5,0.0012931817252948563,0.0,0.02920517875882006,1.4602589379410031e-05,1.785714285714286e-05,0.00031746031746031746,0.0009432616755979859,9455.949434695764
2007-06-07 13:30:00+00:00,1.5,-1.5,-0.0035449905427522577,0.0,0.05393091094938185,2.6965455474690926e-05,1.785714285714286e-05,0.00031746031746031746,-0.003907273458544408,9419.002454444239
2007-06-08 13:30:00+00:00,1.5,-1.5,0.0032894722777719876,0.0,0.034627201853208445,1.731360092660422e-05,1.785714285714286e-05,0.00031746031746031746,0.002936841216527923,9446.664569071027
2007-06-11 13:30:00+00:00,1.5,-1.5,-0.0056556327845744825,0.0,0.0056556327845744825,2.827816392287241e-06,1.785714285714286e-05,0.00031746031746031746,-0.005993778061284231,9390.043358224619
2007-06-12 13:30:00+00:00,1.5,-1.5,0.004355791998044201,0.0,0.03272092825380252,1.6360464126901258e-05,1.785714285714286e-05,0.00031746031746031746,0.004004114073599839,9427.642162986998
2007-06-13 13:30:00+00:00,1.5,-1.5,-0.004553803918873056,0.0,0.03777189929124658,1.888594964562329e-05,1.785714285714286e-05,0.00031746031746031746,-0.0049080073288361396,9381.371226157413
2007-06-14 13:30:00+00:00,1.5,-1.5,0.002030615183780893,0.0,0.01836202706142276,9.18101353071138e-06,1.785714285714286e-05,0.00031746031746031746,0.0016861167099327212,9397.18931294392
2007-06-15 13:30:00+00:00,1.5,-1.5,-0.0003223567887918888,0.0,0.01844734400491077,9.223672002455385e-06,1.785714285714286e-05,0.00031746031746031746,-0.0006668979211118045,9390.922346926822
2007-06-18 13:30:00+00:00,1.5,-1.5,0.002668881766059228,0.0,0.0037883342912027884,1.8941671456013942e-06,1.785714285714286e-05,0.00031746031746031746,0.0023316701385961663,9412.818880137027
2007-06-19 13:30:00+00:00,1.5,-1.5,0.001622345505558398,0.0,0.008452543088201425,4.226271544100713e-06,1.785714285714286e-05,0.00031746031746031746,0.001282801773696837,9424.893660891954
2007-06-20 13:30:00+00:00,1.5,-1.5,0.004465463494159494,0.0,0.03570482564617289,1.7852412823086443e-05,1.785714285714286e-05,0.00031746031746031746,0.004112293621018948,9463.65159097242
2007-06-21 13:30:00+00:00,1.5,-1.5,-0.008105358708130672,0.0,0.012615766179351673,6.307883089675837e-06,1.785714285714286e-05,0.00031746031746031746,-0.008446984051537808,9383.712276914166
2007-06-22 13:30:00+00:00,1.5,-1.5,0.004478717803461096,0.0,0.03487429619242444,1.743714809621222e-05,1.785714285714286e-05,0.00031746031746031746,0.004125963195047424,9422.429128401629
2007-06-25 13:30:00+00:00,1.5,-1.5,-0.005171381870707092,0.0,0.01870830722548278,9.35415361274139e-06,1.785714285714286e-05,0.00031746031746031746,-0.005516053484637294,9370.454505374162
2007-06-26 13:30:00+00:00,1.5,-1.5,0.010115121369709934,0.0,0.019286523323126747,9.643261661563374e-06,1.785714285714286e-05,0.00031746031746031746,0.00977016064773091,9462.005351233922
2007-06-27 13:30:00+00:00,1.5,-1.5,-0.00787719019001365,0.0,0.037774839653271775,1.888741982663589e-05,1.785714285714286e-05,0.00031746031746031746,-0.008231395070157745,9384.119847031969
2007-06-28 13:30:00+00:00,1.5,-1.5,0.00027515852204329505,0.0,0.00027515852204329505,1.3757926102164753e-07,1.785714285714286e-05,0.00031746031746031746,-6.02965175351869e-05,9383.554017285061
2007-06-29 13:30:00+00:00,1.5,-1.5,-0.0064635880143836255,0.0,0.0071998035886366996,3.5999017943183497e-06,1.785714285714286e-05,0.00031746031746031746,-0.006802505376495405,9319.722340631844
2007-07-02 13:30:00+00:00,1.5,-1.5,-0.001880390955343425,0.0,0.029329246534204212,1.4664623267102106e-05,1.785714285714286e-05,0.00031746031746031746,-0.0022303730389279875,9298.935883193004
2007-07-03 13:30:00+00:00,1.5,-1.5,0.0019171530264210368,0.0,0.01281733775526872,6.4086688776343606e-06,1.785714285714286e-05,0.00031746031746031746,0.0015754268972259422,9313.585676898965
2007-07-05 13:30:00+00:00,1.5,-1.5,-0.00020197587432879693,0.0,0.0009260495829556126,4.630247914778063e-07,1.785714285714286e-05,0.00031746031746031746,-0.0005377563594377351,9308.577236972043
2007-07-06 13:30:00+00:00,1.5,-1.5,-0.0026886467506683775,0.0,0.01397155390446203,6.985776952231016e-06,1.785714285714286e-05,0.00031746031746031746,-0.003030949987938069,9280.363404907923
2007-07-09 13:30:00+00:00,1.5,-1.5,-0.0008771509834074598,0.0,0.002001372584729988,1.000686292364994e-06,1.785714285714286e-05,0.00031746031746031746,-0.0012134691300172851,9269.101970400723
2007-07-10 13:30:00+00:00,1.5,-1.5,-0.0009069739529468657,0.0,0.0451606615703411,2.258033078517055e-05,1.785714285714286e-05,0.00031746031746031746,-0.0012648717440494964,9257.37774522565
2007-07-11 13:30:00+00:00,1.5,-1.5,-0.002442407702235916,0.0,0.017277507867916264,8.638753933958132e-06,1.785714285714286e-05,0.00031746031746031746,-0.0027863639164873344,9231.58332191506
2007-07-12 13:30:00+00:00,1.5,-1.5,-0.006770812674663951,0.0,0.047648650750157895,2.382432537507895e-05,1.785714285714286e-05,0.00031746031746031746,-0.00712995446035649,9165.762553232818
2007-07-13 13:30:00+00:00,1.5,-1.5,0.0014769765635991305,0.0,0.00860464445493836,4.30232222746918e-06,1.785714285714286e-05,0.00031746031746031746,0.001137356781054201,9176.18729542627
