date,weight_PKW,weight_IWB,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2006-12-21 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2006-12-22 14:30:00+00:00,1.0,-1.0,0.0026404736791488803,2.0,0.009069217530690232,0.001004534608765345,1.1904761904761905e-05,0.00015873015873015873,0.0014653041497486147,10014.653041497486
2006-12-26 14:30:00+00:00,1.0,-1.0,-0.001989236422151208,0.0,0.010050842949947292,5.025421474973646e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0021648967642611027,9992.97235153275
2006-12-27 14:30:00+00:00,1.0,-1.0,-8.26170492160827e-05,0.0,0.012928460225894778,6.464230112947389e-06,1.1904761904761905e-05,0.00015873015873015873,-0.00025971619996395073,9990.377014727264
2006-12-28 14:30:00+00:00,1.0,-1.0,0.000731113975136255,0.0,0.003921938693161486,1.960969346580743e-06,1.1904761904761905e-05,0.00015873015873015873,0.0005585180851547536,9995.956820967505
2006-12-29 14:30:00+00:00,1.0,-1.0,0.0016085390290366819,0.0,0.0072022510936574635,3.601125546828732e-06,1.1904761904761905e-05,0.00015873015873015873,0.0014343029828549326,10010.294051652309
2007-01-03 14:30:00+00:00,1.0,-1.0,-0.0034850735701839053,0.0,0.004527144284479423,2.2635721422397114e-06,1.1904761904761905e-05,0.00015873015873015873,-0.003657972062961066,9973.67667566934
2007-01-04 14:30:00+00:00,1.0,-1.0,0.005405562261327823,0.0,0.008270845523605352,4.1354227618026765e-06,1.1904761904761905e-05,0.00015873015873015873,0.0052307919179311,10025.846903016489
2007-01-05 14:30:00+00:00,1.0,-1.0,0.00038801355859097164,0.0,0.011574309847507624,5.787154923753812e-06,1.1904761904761905e-05,0.00015873015873015873,0.00021159148303229717,10027.968286831352
2007-01-08 14:30:00+00:00,1.0,-1.0,0.0011396894865478568,0.0,0.006894680824901078,3.447340412450539e-06,1.1904761904761905e-05,0.00015873015873015873,0.0009656072255004857,10037.651365466207
2007-01-09 14:30:00+00:00,1.0,-1.0,0.006915144632873238,0.0,0.006915144632873238,3.457572316436619e-06,1.1904761904761905e-05,0.00015873015873015873,0.006741052139921881,10105.315696683172
2007-01-10 14:30:00+00:00,1.0,-1.0,-0.0012805425318092034,0.0,0.004462482319185224,2.231241159592612e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0014534086936037166,10090.628542998003
2007-01-11 14:30:00+00:00,1.0,-1.0,-0.0019767380374426935,0.0,0.014686335260424066,7.3431676302120335e-06,1.1904761904761905e-05,0.00015873015873015873,-0.002154716125707826,10068.886102957878
2007-01-12 14:30:00+00:00,1.0,-1.0,-0.0013395250603653874,0.0,0.010020513854585245,5.010256927292622e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0015151702379276005,10053.630026405595
2007-01-16 14:30:00+00:00,1.0,-1.0,-0.0001438825280688505,0.0,0.001427893099573696,7.13946549786848e-07,1.1904761904761905e-05,0.00015873015873015873,-0.000315231395253558,10050.460806585008
2007-01-17 14:30:00+00:00,1.0,-1.0,-0.0024961653506088144,0.0,0.003009006050696428,1.504503025348214e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0026683047742690836,10023.643114031192
2007-01-18 14:30:00+00:00,1.0,-1.0,-0.0025561328664815974,0.0,0.007696109208508384,3.848054604254192e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0027306158417207725,9996.272395352265
2007-01-19 14:30:00+00:00,1.0,-1.0,-0.0004762732237975076,0.0,0.0036463028214941406,1.8231514107470705e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0006487312958431753,9989.787500607626
2007-01-22 14:30:00+00:00,1.0,-1.0,0.001185132713236059,0.0,0.009098875449569666,4.549437724784833e-06,1.1904761904761905e-05,0.00015873015873015873,0.0010099483548763537,9999.87667005943
2007-01-23 14:30:00+00:00,1.0,-1.0,0.00023565114343271354,0.0,0.008504720670990062,4.252360335495031e-06,1.1904761904761905e-05,0.00015873015873015873,6.076386246229787e-05,10000.484301190048
2007-01-24 14:30:00+00:00,1.0,-1.0,0.0005855468365061345,0.0,0.0160283346610528,8.014167330526401e-06,1.1904761904761905e-05,0.00015873015873015873,0.0004068977485406875,10004.55347573652
2007-01-25 14:30:00+00:00,1.0,-1.0,0.0003992210981573763,0.0,0.020799132831438305,1.0399566415719152e-05,1.1904761904761905e-05,0.00015873015873015873,0.0002181866111067365,10006.736335355028
2007-01-26 14:30:00+00:00,1.0,-1.0,-0.0009405695229678379,0.0,0.0022305789745222793,1.1152894872611396e-06,1.1904761904761905e-05,0.00015873015873015873,-0.0011123197330900197,9995.605645065383
2007-01-29 14:30:00+00:00,1.0,-1.0,0.003157385611306185,0.0,0.003157385611306185,1.5786928056530925e-06,1.1904761904761905e-05,0.00015873015873015873,0.0029851719978656113,10025.44424713874
