open_time,price,asset_return,position,turnover,trading_cost,financing_cost,cost,net_pnl,equity,rebalanced
2016-09-12 00:00:00+00:00,608.2429809570312,0.0025118495236247096,2.0,2.0,0.0025,0.00010951403148528405,0.0026095140314852843,0.002414185015764135,1.0024141850157642,True
2016-09-13 00:00:00+00:00,609.2410278320312,0.0016408687091293839,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.0031722233867734835,1.0055940667367047,False
2016-09-14 00:00:00+00:00,610.6840209960938,0.0023685095030407943,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.004627504974596305,1.0102474582829533,False
2016-09-15 00:00:00+00:00,607.155029296875,-0.005778752313614799,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.011667018658714882,0.9984608823372467,False
2016-09-16 00:00:00+00:00,606.9730224609375,-0.00029976995520941685,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0007090539419041177,0.9977529197127885,False
2016-09-17 00:00:00+00:00,605.9840087890625,-0.0016294194886373736,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0033683530087600315,0.9943921356636748,False
2016-09-18 00:00:00+00:00,609.8740234375,0.006419335480833732,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.01272915693018218,1.0070499092086767,False
2016-09-19 00:00:00+00:00,609.2269897460938,-0.0010609300716880599,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.002231374174861404,1.0048028040484718,False
2016-09-20 00:00:00+00:00,608.31201171875,-0.0015018671902981007,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0031132484120814856,1.001674603314313,False
2016-09-21 00:00:00+00:00,597.1489868164062,-0.018350821103800485,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.036811156239086255,0.964801802990985,False
2016-09-22 00:00:00+00:00,596.2979736328125,-0.0014251270660791127,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0029597681636435095,0.9619462133302664,False
2016-09-23 00:00:00+00:00,602.8419799804688,0.010974389712895327,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.02183926539430537,0.9829544119782332,False
2016-09-24 00:00:00+00:00,602.625,-0.0003599284516910828,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0008293709348674496,0.9821391781586387,False
2016-09-25 00:00:00+00:00,600.8259887695312,-0.0029852914009023124,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.0060800968332899085,0.9761676768516664,False
2016-09-26 00:00:00+00:00,608.0430297851562,0.012011865582587822,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.02391421713369036,0.9995119626347873,False
2016-09-27 00:00:00+00:00,606.166015625,-0.0030869758688286675,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.006283465769142619,0.993231563431723,False
2016-09-28 00:00:00+00:00,604.72802734375,-0.0023722680654858497,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.004854050162456983,0.9884103675998899,False
2016-09-29 00:00:00+00:00,605.6929931640625,0.0015957021614345646,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.003081890291383845,0.9914565399156992,False
2016-09-30 00:00:00+00:00,609.7349853515625,0.006673334895926697,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.01323715576036811,1.004580604564199,False
2016-10-01 00:00:00+00:00,613.9829711914062,0.006966938000768419,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.013824361970051553,1.0184682904697877,False
2016-10-02 00:00:00+00:00,610.8920288085938,-0.005034247736243724,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.010178009503972733,1.0081023105298914,False
2016-10-03 00:00:00+00:00,612.1329956054688,0.002031401194242388,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.003953288356999493,1.0120876296567736,False
2016-10-04 00:00:00+00:00,610.2039794921875,-0.003151302293994518,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,-0.00641211861947432,1.0055980037221117,False
2016-10-05 00:00:00+00:00,612.510986328125,0.003780714176687905,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.007451914321890526,1.013091633888113,False
2016-10-06 00:00:00+00:00,613.02099609375,0.0008326540699006291,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.0015557941083159741,1.0146677958833004,False
2016-10-07 00:00:00+00:00,617.1209716796875,0.0066881487127896655,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.013266783394094046,1.028129173748247,False
2016-10-08 00:00:00+00:00,619.1079711914062,0.003219789316688537,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.006330064601891791,1.034637297837163,False
2016-10-09 00:00:00+00:00,616.7520141601562,-0.003805405746458379,0.0,2.0,0.0025,0.0,0.0025,-0.0025,1.0320507045925702,True
2016-10-10 00:00:00+00:00,618.9940185546875,0.003635179688199708,0.0,0.0,0.0,0.0,0.0,0.0,1.0320507045925702,False
2016-10-11 00:00:00+00:00,641.072021484375,0.03566755456092818,0.0,0.0,0.0,0.0,0.0,0.0,1.0320507045925702,False
2016-10-12 00:00:00+00:00,636.1920166015625,-0.007612256843642973,2.0,2.0,0.0025,0.00010951403148528405,0.0026095140314852843,-0.01783402771877123,1.0136450837196889,True
2016-10-13 00:00:00+00:00,636.7860107421875,0.0009336711639325035,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.001757828296379723,1.0154268977303376,False
2016-10-14 00:00:00+00:00,640.3779907226562,0.005640795997202019,2.0,0.0,0.0,0.00010951403148528405,0.00010951403148528405,0.011172077962918754,1.0267713261974256,False
